category,source,target,tgt_lng
01_character,โคฮารุ,코하루,ko-KR
01_character,梓（泳装）,아즈사(수영복),ko-KR
01_character,アズサ（水着）,아즈사(수영복),ko-KR
01_character,梓(泳裝),아즈사(수영복),ko-KR
01_character,Azusa (Swimsuit),아즈사(수영복),ko-KR
01_character,อาซึสะ (ชุดว่ายน้ำ),아즈사(수영복),ko-KR
01_character,日奈（泳装）,히나(수영복),ko-KR
01_character,ヒナ（水着）,히나(수영복),ko-KR
01_character,陽奈(泳裝),히나(수영복),ko-KR
01_character,Hina (Swimsuit),히나(수영복),ko-KR
01_character,ฮินะ (ชุดว่ายน้ำ),히나(수영복),ko-KR
01_character,伊织（泳装）,이오리(수영복),ko-KR
01_character,イオリ（水着）,이오리(수영복),ko-KR
01_character,伊織(泳裝),이오리(수영복),ko-KR
01_character,Iori (Swimsuit),이오리(수영복),ko-KR
01_character,อิโอริ (ชุดว่ายน้ำ),이오리(수영복),ko-KR
01_character,白子（骑行）,시로코(라이딩),ko-KR
01_character,シロコ（ライディング）,시로코(라이딩),ko-KR
01_character,白子(單車),시로코(라이딩),ko-KR
01_character,Shiroko (Cycling),시로코(라이딩),ko-KR
01_character,ชิโรโกะ (นักปั่น),시로코(라이딩),ko-KR
01_character,瞬（小）,슌(어린이),ko-KR
01_character,シュン（幼女）,슌(어린이),ko-KR
01_character,旬(幼女),슌(어린이),ko-KR
01_character,Shun (Small),슌(어린이),ko-KR
01_character,ชุน (วัยเด็ก),슌(어린이),ko-KR
01_character,妮露（邦妮）,네루(바니걸),ko-KR
01_character,ネル（バニーガール）,네루(바니걸),ko-KR
01_character,寧瑠(兔女郎),네루(바니걸),ko-KR
01_character,Neru (Bunny),네루(바니걸),ko-KR
01_character,เนรุ (บันนี่เกิร์ล),네루(바니걸),ko-KR
01_character,花凛（邦妮）,카린(바니걸),ko-KR
01_character,カリン（バニーガール）,카린(바니걸),ko-KR
01_character,花凛(兔女郎),카린(바니걸),ko-KR
01_character,Karin (Bunny),카린(바니걸),ko-KR
01_character,คาริน (บันนี่เกิร์ล),카린(바니걸),ko-KR
01_character,明日奈（邦妮）,아스나(바니걸),ko-KR
01_character,アスナ（バニーガール）,아스나(바니걸),ko-KR
01_character,明日奈(兔女郎),아스나(바니걸),ko-KR
01_character,Asuna (Bunny),아스나(바니걸),ko-KR
01_character,อาสึนะ (บันนี่เกิร์ล),아스나(바니걸),ko-KR
01_character,夏,나츠,ko-KR
01_character,ナツ,나츠,ko-KR
01_character,Natsu,나츠,ko-KR
01_character,นัตสึ,나츠,ko-KR
01_character,千夏（温泉）,치나츠(온천),ko-KR
01_character,チナツ（温泉）,치나츠(온천),ko-KR
01_character,千夏(溫泉),치나츠(온천),ko-KR
01_character,Chinatsu (Hot Spring),치나츠(온천),ko-KR
01_character,ชินัตสึ (ออนเซ็น),치나츠(온천),ko-KR
01_character,爱露（新年）,아루(새해),ko-KR
01_character,アル（正月）,아루(새해),ko-KR
01_character,亞瑠(正月),아루(새해),ko-KR
01_character,Aru (New Year),아루(새해),ko-KR
01_character,อารุ (ปีใหม่),아루(새해),ko-KR
01_character,睦月（新年）,무츠키(새해),ko-KR
01_character,ムツキ（正月）,무츠키(새해),ko-KR
01_character,無月(正月),무츠키(새해),ko-KR
01_character,Mutsuki (New Year),무츠키(새해),ko-KR
01_character,มุสึกิ (ปีใหม่),무츠키(새해),ko-KR
01_character,若藻,와카모,ko-KR
01_character,ワカモ,와카모,ko-KR
01_character,Wakamo,와카모,ko-KR
01_character,วาคาโมะ,와카모,ko-KR
01_character,三森,미모리,ko-KR
01_character,ミモリ,미모리,ko-KR
01_character,Mimori,미모리,ko-KR
01_character,มิโมริ,미모리,ko-KR
01_character,忧,우이,ko-KR
01_character,ウイ,우이,ko-KR
01_character,憂,우이,ko-KR
01_character,Ui,우이,ko-KR
01_character,อุย,우이,ko-KR
01_character,日向,히나타,ko-KR
01_character,ヒナタ,히나타,ko-KR
01_character,Hinata,히나타,ko-KR
01_character,ฮินาตะ,히나타,ko-KR
01_character,真里奈,마리나,ko-KR
01_character,マリナ,마리나,ko-KR
01_character,瑪麗娜,마리나,ko-KR
01_character,Marina,마리나,ko-KR
01_character,มารินะ,마리나,ko-KR
01_character,宫子,미야코,ko-KR
01_character,ミヤコ,미야코,ko-KR
01_character,都子,미야코,ko-KR
01_character,Miyako,미야코,ko-KR
01_character,มิยาโกะ,미야코,ko-KR
01_character,美游,미유,ko-KR
01_character,ミユ,미유,ko-KR
01_character,美優,미유,ko-KR
01_character,Miyu,미유,ko-KR
01_character,มิยุ,미유,ko-KR
01_character,月咏,츠쿠요,ko-KR
01_character,ツクヨ,츠쿠요,ko-KR
01_character,月夜,츠쿠요,ko-KR
01_character,Tsukuyo,츠쿠요,ko-KR
01_character,สึคุโยะ,츠쿠요,ko-KR
01_character,美咲,미사키,ko-KR
01_character,ミサキ,미사키,ko-KR
01_character,Misaki,미사키,ko-KR
01_character,มิซากิ,미사키,ko-KR
01_character,亚津子,아츠코,ko-KR
01_character,アツコ,아츠코,ko-KR
01_character,敦子,아츠코,ko-KR
01_character,Atsuko,아츠코,ko-KR
01_character,อาสึโกะ,아츠코,ko-KR
01_character,若藻（泳装）,와카모(수영복),ko-KR
01_character,ワカモ（水着）,와카모(수영복),ko-KR
01_character,若藻(泳裝),와카모(수영복),ko-KR
01_character,Wakamo (Swimsuit),와카모(수영복),ko-KR
01_character,วาคาโมะ (ชุดว่ายน้ำ),와카모(수영복),ko-KR
01_character,野宫（泳装）,노노미(수영복),ko-KR
01_character,ノノミ（水着）,노노미(수영복),ko-KR
01_character,野乃美(泳裝),노노미(수영복),ko-KR
01_character,Nonomi (Swimsuit),노노미(수영복),ko-KR
01_character,โนโนมิ (ชุดว่ายน้ำ),노노미(수영복),ko-KR
01_character,星野（泳装）,호시노(수영복),ko-KR
01_character,ホシノ（水着）,호시노(수영복),ko-KR
01_character,星野(泳裝),호시노(수영복),ko-KR
01_character,Hoshino (Swimsuit),호시노(수영복),ko-KR
01_character,โฮชิโนะ (ชุดว่ายน้ำ),호시노(수영복),ko-KR
01_character,泉奈（泳装）,이즈나(수영복),ko-KR
01_character,イズナ（水着）,이즈나(수영복),ko-KR
01_character,伊樹菜(泳裝),이즈나(수영복),ko-KR
01_character,Izuna (Swimsuit),이즈나(수영복),ko-KR
01_character,อิซุนะ (ชุดว่ายน้ำ),이즈나(수영복),ko-KR
01_character,千世（泳装）,치세(수영복),ko-KR
01_character,チセ（水着）,치세(수영복),ko-KR
01_character,知世(泳裝),치세(수영복),ko-KR
01_character,Chise (Swimsuit),치세(수영복),ko-KR
01_character,ชิเซะ (ชุดว่ายน้ำ),치세(수영복),ko-KR
01_character,纱织,사오리,ko-KR
01_character,サオリ,사오리,ko-KR
01_character,沙織,사오리,ko-KR
01_character,Saori,사오리,ko-KR
01_character,ซาโอริ,사오리,ko-KR
01_character,和纱,카즈사,ko-KR
01_character,カズサ,카즈사,ko-KR
01_character,千紗,카즈사,ko-KR
01_character,Kazusa,카즈사,ko-KR
01_character,คาซึสะ,카즈사,ko-KR
01_character,心奈,코코나,ko-KR
01_character,ココナ,코코나,ko-KR
01_character,心菜,코코나,ko-KR
01_character,Kokona,코코나,ko-KR
01_character,โคโคน่า,코코나,ko-KR
01_character,歌原（应援团）,우타하(응원단),ko-KR
01_character,ウタハ（応援団）,우타하(응원단),ko-KR
01_character,詠葉(應援團),우타하(응원단),ko-KR
01_character,Utaha (Cheer Squad),우타하(응원단),ko-KR
01_character,อุทาฮะ (ชุดเชียร์),우타하(응원단),ko-KR
01_character,诺亚,노아,ko-KR
01_character,ノア,노아,ko-KR
01_character,乃愛,노아,ko-KR
01_character,Noa,노아,ko-KR
01_character,โนอา,노아,ko-KR
01_character,优香（体操服）,유우카(체육복),ko-KR
01_character,ユウカ（体操服）,유우카(체육복),ko-KR
01_character,優香(體育服),유우카(체육복),ko-KR
01_character,Yuuka (Track),유우카(체육복),ko-KR
01_character,ยูกะ (ชุดพละ),유우카(체육복),ko-KR
01_character,玛丽（体操服）,마리(체육복),ko-KR
01_character,マリー（体操服）,마리(체육복),ko-KR
01_character,瑪麗(體育服),마리(체육복),ko-KR
01_character,Mari (Track),마리(체육복),ko-KR
01_character,มารี (ชุดพละ),마리(체육복),ko-KR
01_character,时雨,시구레,ko-KR
01_character,シグレ,시구레,ko-KR
01_character,時雨,시구레,ko-KR
01_character,Shigure,시구레,ko-KR
01_character,ชิกุเระ,시구레,ko-KR
01_character,芹娜（圣诞）,세리나(크리스마스),ko-KR
01_character,セリナ（クリスマス）,세리나(크리스마스),ko-KR
01_character,芹奈(聖誕節),세리나(크리스마스),ko-KR
01_character,Serina (Christmas),세리나(크리스마스),ko-KR
01_character,เซรินะ (คริสต์มาส),세리나(크리스마스),ko-KR
01_character,晴奈（新年）,하루나(새해),ko-KR
01_character,ハルナ（正月）,하루나(새해),ko-KR
01_character,羽留奈(正月),하루나(새해),ko-KR
01_character,Haruna (New Year),하루나(새해),ko-KR
01_character,ฮารุนะ (ปีใหม่),하루나(새해),ko-KR
01_character,美祢,미네,ko-KR
01_character,ミネ,미네,ko-KR
01_character,美禰,미네,ko-KR
01_character,Mine,미네,ko-KR
01_character,มิเนะ,미네,ko-KR
01_character,未花,미카,ko-KR
01_character,ミカ,미카,ko-KR
01_character,彌香,미카,ko-KR
01_character,Mika,미카,ko-KR
01_character,มิกะ,미카,ko-KR
01_character,惠,메구,ko-KR
01_character,メグ,메구,ko-KR
01_character,Megu,메구,ko-KR
01_character,เมกุ,메구,ko-KR
01_character,樱子,사쿠라코,ko-KR
01_character,サクラコ,사쿠라코,ko-KR
01_character,櫻子,사쿠라코,ko-KR
01_character,Sakurako,사쿠라코,ko-KR
01_character,ซากุระโกะ,사쿠라코,ko-KR
01_character,时,토키,ko-KR
01_character,トキ,토키,ko-KR
01_character,季,토키,ko-KR
01_character,Toki,토키,ko-KR
01_character,โทคิ,토키,ko-KR
01_character,小雪,코유키,ko-KR
01_character,コユキ,코유키,ko-KR
01_character,Koyuki,코유키,ko-KR
01_character,โคยูกิ,코유키,ko-KR
01_character,佳代子（新年）,카요코(새해),ko-KR
01_character,カヨコ（正月）,카요코(새해),ko-KR
01_character,佳世子(正月),카요코(새해),ko-KR
01_character,Kayoko (New Year),카요코(새해),ko-KR
01_character,คาโยโกะ (ปีใหม่),카요코(새해),ko-KR
01_character,果穗,카호,ko-KR
01_character,カホ,카호,ko-KR
01_character,佳穗,카호,ko-KR
01_character,Kaho,카호,ko-KR
01_character,คาโฮะ,카호,ko-KR
01_character,爱丽丝（女仆）,아리스(메이드),ko-KR
01_character,アリス（メイド）,아리스(메이드),ko-KR
01_character,愛麗絲(女僕),아리스(메이드),ko-KR
01_character,Aris (Maid),아리스(메이드),ko-KR
01_character,อาริสึ (ชุดเมด),아리스(메이드),ko-KR
01_character,时（兔女郎）,토키(바니걸),ko-KR
01_character,トキ（バニーガール）,토키(바니걸),ko-KR
01_character,季(兔女郎),토키(바니걸),ko-KR
01_character,Toki (Bunny),토키(바니걸),ko-KR
01_character,โทคิ (บันนี่เกิร์ล),토키(바니걸),ko-KR
01_character,玲纱,레이사,ko-KR
01_character,レイサ,레이사,ko-KR
01_character,澪紗,레이사,ko-KR
01_character,Reisa,레이사,ko-KR
01_character,เรอิสะ,레이사,ko-KR
01_character,流美,루미,ko-KR
01_character,ルミ,루미,ko-KR
01_character,瑠美,루미,ko-KR
01_character,Rumi,루미,ko-KR
01_character,รูมิ,루미,ko-KR
01_character,弥奈,미나,ko-KR
01_character,ミナ,미나,ko-KR
01_character,美奈,미나,ko-KR
01_character,Mina,미나,ko-KR
01_character,มินะ,미나,ko-KR
01_character,宫子（泳装）,미야코(수영복),ko-KR
01_character,ミヤコ（水着）,미야코(수영복),ko-KR
01_character,都子(泳裝),미야코(수영복),ko-KR
01_character,Miyako (Swimsuit),미야코(수영복),ko-KR
01_character,มิยาโกะ (ชุดว่ายน้ำ),미야코(수영복),ko-KR
01_character,咲（泳装）,사키(수영복),ko-KR
01_character,サキ（水着）,사키(수영복),ko-KR
01_character,咲希(泳裝),사키(수영복),ko-KR
01_character,Saki (Swimsuit),사키(수영복),ko-KR
01_character,ซากิ (ชุดว่ายน้ำ),사키(수영복),ko-KR
01_character,忧（泳装）,우이(수영복),ko-KR
01_character,ウイ（水着）,우이(수영복),ko-KR
01_character,憂(泳裝),우이(수영복),ko-KR
01_character,Ui (Swimsuit),우이(수영복),ko-KR
01_character,อุย (ชุดว่ายน้ำ),우이(수영복),ko-KR
01_character,花子（泳装）,하나코(수영복),ko-KR
01_character,ハナコ（水着）,하나코(수영복),ko-KR
01_character,花子(泳裝),하나코(수영복),ko-KR
01_character,Hanako (Swimsuit),하나코(수영복),ko-KR
01_character,ฮานาโกะ (ชุดว่ายน้ำ),하나코(수영복),ko-KR
01_character,芽留,메루,ko-KR
01_character,メル,메루,ko-KR
01_character,愛瑠,메루,ko-KR
01_character,Meru,메루,ko-KR
01_character,เมรุ,메루,ko-KR
01_character,琴里(应援团),코토리(응원단),ko-KR
01_character,コトリ（応援団）,코토리(응원단),ko-KR
01_character,亞都梨(應援團),코토리(응원단),ko-KR
01_character,Kotori (Cheer Squad),코토리(응원단),ko-KR
01_character,โคโทริ (ชุดเชียร์),코토리(응원단),ko-KR
01_character,一花,이치카,ko-KR
01_character,イチカ,이치카,ko-KR
01_character,Ichika,이치카,ko-KR
01_character,อิจิกะ,이치카,ko-KR
01_character,霞,카스미,ko-KR
01_character,カスミ,카스미,ko-KR
01_character,佳澄,카스미,ko-KR
01_character,Kasumi,카스미,ko-KR
01_character,คาสุมิ,카스미,ko-KR
01_character,御坂美琴,미사카 미코토,ko-KR
01_character,Misaka Mikoto,미사카 미코토,ko-KR
01_character,มิซากะ มิโคโตะ,미사카 미코토,ko-KR
01_character,食蜂操祈,쇼쿠호 미사키,ko-KR
01_character,Shokuhou Misaki,쇼쿠호 미사키,ko-KR
01_character,โชคุโฮว มิซากิ,쇼쿠호 미사키,ko-KR
01_character,紫草,유카리,ko-KR
01_character,ユカリ,유카리,ko-KR
01_character,紫,유카리,ko-KR
01_character,Yukari,유카리,ko-KR
01_character,ยูคาริ,유카리,ko-KR
01_character,莲华,렌게,ko-KR
01_character,レンゲ,렌게,ko-KR
01_character,蓮華,렌게,ko-KR
01_character,Renge,렌게,ko-KR
01_character,เรนเกะ,렌게,ko-KR
01_character,桔梗,키쿄,ko-KR
01_character,キキョウ,키쿄,ko-KR
01_character,Kikyou,키쿄,ko-KR
01_character,คิเคียว,키쿄,ko-KR
01_character,小玉（露营）,코타마(캠핑),ko-KR
01_character,コタマ（キャンプ）,코타마(캠핑),ko-KR
01_character,小玉(露營),코타마(캠핑),ko-KR
01_character,Kotama (Camp),코타마(캠핑),ko-KR
01_character,โคทามะ (แคมป์),코타마(캠핑),ko-KR
01_character,晴（露营）,하레(캠핑),ko-KR
01_character,ハレ（キャンプ）,하레(캠핑),ko-KR
01_character,晴(露營),하레(캠핑),ko-KR
01_character,Hare (Camp),하레(캠핑),ko-KR
01_character,ฮาเระ (แคมป์),하레(캠핑),ko-KR
01_character,日奈（礼服）,히나(드레스),ko-KR
01_character,ヒナ（ドレス）,히나(드레스),ko-KR
01_character,陽奈(禮服),히나(드레스),ko-KR
01_character,Hina (Dress),히나(드레스),ko-KR
01_character,ฮินะ (เดรส),히나(드레스),ko-KR
01_character,亚子（礼服）,아코(드레스),ko-KR
01_character,アコ（ドレス）,아코(드레스),ko-KR
01_character,亞子(禮服),아코(드레스),ko-KR
01_character,Ako (Dress),아코(드레스),ko-KR
01_character,อาโกะ (เดรส),아코(드레스),ko-KR
01_character,佳代子（礼服）,카요코(드레스),ko-KR
01_character,カヨコ（ドレス）,카요코(드레스),ko-KR
01_character,佳世子(禮服),카요코(드레스),ko-KR
01_character,Kayoko (Dress),카요코(드레스),ko-KR
01_character,คาโยโกะ (เดรส),카요코(드레스),ko-KR
01_character,阿露（礼服）,아루(드레스),ko-KR
01_character,アル（ドレス）,아루(드레스),ko-KR
01_character,亞瑠(禮服),아루(드레스),ko-KR
01_character,Aru (Dress),아루(드레스),ko-KR
01_character,อารุ (เดรส),아루(드레스),ko-KR
01_character,海香,우미카,ko-KR
01_character,ウミカ,우미카,ko-KR
01_character,海花,우미카,ko-KR
01_character,Umika,우미카,ko-KR
01_character,อุมิกะ,우미카,ko-KR
01_character,和纱（乐队）,카즈사(밴드),ko-KR
01_character,カズサ（バンド）,카즈사(밴드),ko-KR
01_character,千紗(樂團),카즈사(밴드),ko-KR
01_character,Kazusa (Band),카즈사(밴드),ko-KR
01_character,คาซึสะ (วงดนตรี),카즈사(밴드),ko-KR
01_character,好美（乐队）,요시미(밴드),ko-KR
01_character,ヨシミ（バンド）,요시미(밴드),ko-KR
01_character,喜美(樂團),요시미(밴드),ko-KR
01_character,Yoshimi (Band),요시미(밴드),ko-KR
01_character,โยชิมิ (วงดนตรี),요시미(밴드),ko-KR
01_character,绮罗罗,키라라,ko-KR
01_character,キララ,키라라,ko-KR
01_character,綺羅羅,키라라,ko-KR
01_character,Kirara,키라라,ko-KR
01_character,คิราระ,키라라,ko-KR
01_character,桃井（女仆）,모모이(메이드),ko-KR
01_character,モモイ（メイド）,모모이(메이드),ko-KR
01_character,桃井(女僕),모모이(메이드),ko-KR
01_character,Momoi (Maid),모모이(메이드),ko-KR
01_character,โมโมอิ (ชุดเมด),모모이(메이드),ko-KR
01_character,绿（女仆）,미도리(메이드),ko-KR
01_character,ミドリ（メイド）,미도리(메이드),ko-KR
01_character,綠(女僕),미도리(메이드),ko-KR
01_character,Midori (Maid),미도리(메이드),ko-KR
01_character,มิโดริ (ชุดเมด),미도리(메이드),ko-KR
01_character,环奈（泳装）,칸나(수영복),ko-KR
01_character,カンナ（水着）,칸나(수영복),ko-KR
01_character,環奈(泳裝),칸나(수영복),ko-KR
01_character,Kanna (Swimsuit),칸나(수영복),ko-KR
01_character,คันนะ (ชุดว่ายน้ำ),칸나(수영복),ko-KR
01_character,萌绘（泳装）,모에(수영복),ko-KR
01_character,モエ（水着）,모에(수영복),ko-KR
01_character,萌(泳裝),모에(수영복),ko-KR
01_character,Moe (Swimsuit),모에(수영복),ko-KR
01_character,โมเอะ (ชุดว่ายน้ำ),모에(수영복),ko-KR
01_character,星野（临战）,호시노(무장),ko-KR
01_character,ホシノ（臨戦）,호시노(무장),ko-KR
01_character,星野（臨戰）,호시노(무장),ko-KR
01_character,Hoshino (Armed),호시노(무장),ko-KR
01_character,โฮชิโนะ (คอมแบต),호시노(무장),ko-KR
01_character,白子＊恐怖,시로코*테러,ko-KR
01_character,シロコ＊テラー,시로코*테러,ko-KR
01_character,Shiroko Terror,시로코*테러,ko-KR
01_character,ชิโรโกะ (เทอเรอร์),시로코*테러,ko-KR
01_character,纱织（泳装）,사오리(수영복),ko-KR
01_character,サオリ（水着）,사오리(수영복),ko-KR
01_character,沙織（泳裝）,사오리(수영복),ko-KR
01_character,Saori (Swimsuit),사오리(수영복),ko-KR
01_character,ซาโอริ (ชุดว่ายน้ำ),사오리(수영복),ko-KR
01_character,日和（泳装）,히요리(수영복),ko-KR
01_character,ヒヨリ（水着）,히요리(수영복),ko-KR
01_character,日和（泳裝）,히요리(수영복),ko-KR
01_character,Hiyori (Swimsuit),히요리(수영복),ko-KR
01_character,ฮิโยริ (ชุดว่ายน้ำ),히요리(수영복),ko-KR
01_character,玛利娜（旗袍）,마리나(치파오),ko-KR
01_character,マリナ（チーパオ）,마리나(치파오),ko-KR
01_character,瑪麗娜（旗袍）,마리나(치파오),ko-KR
01_character,Marina (Qipao),마리나(치파오),ko-KR
01_character,มารินะ (กี่เผ้า),마리나(치파오),ko-KR
01_character,丽情,레이죠,ko-KR
01_character,レイジョ,레이죠,ko-KR
01_character,令女,레이죠,ko-KR
01_character,Reijo,레이죠,ko-KR
01_character,เรย์โจ,레이죠,ko-KR
01_character,玛丽（偶像）,마리(아이돌),ko-KR
01_character,マリー（アイドル）,마리(아이돌),ko-KR
01_character,瑪麗（偶像）,마리(아이돌),ko-KR
01_character,Mari (Idol),마리(아이돌),ko-KR
01_character,มารี (ไอดอล),마리(아이돌),ko-KR
01_character,樱子（偶像）,사쿠라코(아이돌),ko-KR
01_character,サクラコ（アイドル）,사쿠라코(아이돌),ko-KR
01_character,櫻子（偶像）,사쿠라코(아이돌),ko-KR
01_character,Sakurako (Idol),사쿠라코(아이돌),ko-KR
01_character,ซากุระโกะ (ไอดอล),사쿠라코(아이돌),ko-KR
01_character,千秋,치아키,ko-KR
01_character,チアキ,치아키,ko-KR
01_character,Chiaki,치아키,ko-KR
01_character,จิอากิ,치아키,ko-KR
01_character,优香（睡衣）,유우카(파자마),ko-KR
01_character,ユウカ（パジャマ）,유우카(파자마),ko-KR
01_character,優香（睡衣）,유우카(파자마),ko-KR
01_character,Yuuka (Pajamas),유우카(파자마),ko-KR
01_character,ยูกะ (ชุดนอน),유우카(파자마),ko-KR
01_character,诺亚（睡衣）,노아(파자마),ko-KR
01_character,ノア（パジャマ）,노아(파자마),ko-KR
01_character,乃愛（睡衣）,노아(파자마),ko-KR
01_character,Noa (Pajamas),노아(파자마),ko-KR
01_character,โนอา (ชุดนอน),노아(파자마),ko-KR
01_character,茜,아카네,ko-KR
01_character,アカネ,아카네,ko-KR
01_character,朱音,아카네,ko-KR
01_character,Akane,아카네,ko-KR
01_character,อาคาเนะ,아카네,ko-KR
01_character,千世,치세,ko-KR
01_character,チセ,치세,ko-KR
01_character,知世,치세,ko-KR
01_character,Chise,치세,ko-KR
01_character,ชิเซะ,치세,ko-KR
01_character,明里,아카리,ko-KR
01_character,アカリ,아카리,ko-KR
01_character,亞伽里,아카리,ko-KR
01_character,Akari,아카리,ko-KR
01_character,อาคาริ,아카리,ko-KR
01_character,莲见,하스미,ko-KR
01_character,ハスミ,하스미,ko-KR
01_character,蓮實,하스미,ko-KR
01_character,Hasumi,하스미,ko-KR
01_character,ฮาสุมิ,하스미,ko-KR
01_character,野宫,노노미,ko-KR
01_character,ノノミ,노노미,ko-KR
01_character,野乃美,노노미,ko-KR
01_character,Nonomi,노노미,ko-KR
01_character,โนโนมิ,노노미,ko-KR
01_character,佳代子,카요코,ko-KR
01_character,カヨコ,카요코,ko-KR
01_character,佳世子,카요코,ko-KR
01_character,Kayoko,카요코,ko-KR
01_character,คาโยโกะ,카요코,ko-KR
01_character,睦月,무츠키,ko-KR
01_character,ムツキ,무츠키,ko-KR
01_character,無月,무츠키,ko-KR
01_character,Mutsuki,무츠키,ko-KR
01_character,มุสึกิ,무츠키,ko-KR
01_character,纯子,준코,ko-KR
01_character,ジュンコ,준코,ko-KR
01_character,淳子,준코,ko-KR
01_character,Junko,준코,ko-KR
01_character,จุนโกะ,준코,ko-KR
01_character,芹香,세리카,ko-KR
01_character,セリカ,세리카,ko-KR
01_character,茜香,세리카,ko-KR
01_character,Serika,세리카,ko-KR
01_character,เซริกะ,세리카,ko-KR
01_character,椿,츠바키,ko-KR
01_character,ツバキ,츠바키,ko-KR
01_character,Tsubaki,츠바키,ko-KR
01_character,สึบากิ,츠바키,ko-KR
01_character,优香,유우카,ko-KR
01_character,ユウカ,유우카,ko-KR
01_character,優香,유우카,ko-KR
01_character,Yuuka,유우카,ko-KR
01_character,ยูกะ,유우카,ko-KR
01_character,桃,모모이,ko-KR
01_character,モモイ,모모이,ko-KR
01_character,桃井,모모이,ko-KR
01_character,Momoi,모모이,ko-KR
01_character,โมโมอิ,모모이,ko-KR
01_character,桐乃,키리노,ko-KR
01_character,キリノ,키리노,ko-KR
01_character,Kirino,키리노,ko-KR
01_character,คิริโนะ,키리노,ko-KR
01_character,红叶,모미지,ko-KR
01_character,モミジ,모미지,ko-KR
01_character,紅葉,모미지,ko-KR
01_character,Momiji,모미지,ko-KR
01_character,โมมิจิ,모미지,ko-KR
01_character,春香,하루카,ko-KR
01_character,ハルカ,하루카,ko-KR
01_character,遙香,하루카,ko-KR
01_character,Haruka,하루카,ko-KR
