id,term,src_table
Achievements.2010117.taskTitle,플레이어 85레벨 달성,Tasks/Achievements.txt
Achievements.2010118.desc,플레이어 90레벨 달성,Tasks/Achievements.txt
Achievements.2010118.taskTitle,플레이어 90레벨 달성,Tasks/Achievements.txt
Achievements.2010119.desc,플레이어 95레벨 달성,Tasks/Achievements.txt
Achievements.2010119.taskTitle,플레이어 95레벨 달성,Tasks/Achievements.txt
Achievements.2010120.desc,플레이어 100레벨 달성,Tasks/Achievements.txt
Achievements.2010120.taskTitle,플레이어 100레벨 달성,Tasks/Achievements.txt
Achievements.2020101.desc,전투원 1명의 등급 UR로 상승,Tasks/Achievements.txt
Achievements.2020101.taskTitle,전투원 1명의 등급 UR로 상승,Tasks/Achievements.txt
Achievements.2020102.desc,전투원 2명의 등급 UR로 상승,Tasks/Achievements.txt
Achievements.2020102.taskTitle,전투원 2명의 등급 UR로 상승,Tasks/Achievements.txt
Achievements.2020103.desc,전투원 3명의 등급 UR로 상승,Tasks/Achievements.txt
Achievements.2020103.taskTitle,전투원 3명의 등급 UR로 상승,Tasks/Achievements.txt
Achievements.2020104.desc,전투원 5명의 등급 UR로 상승,Tasks/Achievements.txt
Achievements.2020104.taskTitle,전투원 5명의 등급 UR로 상승,Tasks/Achievements.txt
Achievements.2020105.desc,전투원 7명의 등급 UR로 상승,Tasks/Achievements.txt
Achievements.2020105.taskTitle,전투원 7명의 등급 UR로 상승,Tasks/Achievements.txt
Achievements.2020106.desc,전투원 10명의 등급 UR로 상승,Tasks/Achievements.txt
Achievements.2020106.taskTitle,전투원 10명의 등급 UR로 상승,Tasks/Achievements.txt
Achievements.2020107.desc,전투원 15명의 등급 UR로 상승,Tasks/Achievements.txt
Achievements.2020107.taskTitle,전투원 15명의 등급 UR로 상승,Tasks/Achievements.txt
Achievements.2020108.desc,전투원 20명의 등급 UR로 상승,Tasks/Achievements.txt
Achievements.2020108.taskTitle,전투원 20명의 등급 UR로 상승,Tasks/Achievements.txt
Achievements.2020109.desc,전투원 25명의 등급 UR로 상승,Tasks/Achievements.txt
Achievements.2020109.taskTitle,전투원 25명의 등급 UR로 상승,Tasks/Achievements.txt
Achievements.2020110.desc,전투원 30명의 등급 UR로 상승,Tasks/Achievements.txt
Achievements.2020110.taskTitle,전투원 30명의 등급 UR로 상승,Tasks/Achievements.txt
Achievements.2020111.desc,전투원 40명의 등급 UR로 상승,Tasks/Achievements.txt
Achievements.2020111.taskTitle,전투원 40명의 등급 UR로 상승,Tasks/Achievements.txt
Achievements.2020112.desc,전투원 50명의 등급 UR로 상승,Tasks/Achievements.txt
Achievements.2020112.taskTitle,전투원 50명의 등급 UR로 상승,Tasks/Achievements.txt
Achievements.2020113.desc,전투원 60명의 등급 UR로 상승,Tasks/Achievements.txt
Achievements.2020113.taskTitle,전투원 60명의 등급 UR로 상승,Tasks/Achievements.txt
Achievements.2020114.desc,전투원 80명의 등급 UR로 상승,Tasks/Achievements.txt
Achievements.2020114.taskTitle,전투원 80명의 등급 UR로 상승,Tasks/Achievements.txt
Achievements.2020115.desc,전투원 100명의 등급 UR로 상승,Tasks/Achievements.txt
Achievements.2020115.taskTitle,전투원 100명의 등급 UR로 상승,Tasks/Achievements.txt
Achievements.2030101.desc,장비 1개 5★까지 승급,Tasks/Achievements.txt
Achievements.2030101.taskTitle,장비 1개 5★까지 승급,Tasks/Achievements.txt
Achievements.2030102.desc,장비 3개 5★까지 승급,Tasks/Achievements.txt
Achievements.2030102.taskTitle,장비 3개 5★까지 승급,Tasks/Achievements.txt
Achievements.2030103.desc,장비 6개 5★까지 승급,Tasks/Achievements.txt
Achievements.2030103.taskTitle,장비 6개 5★까지 승급,Tasks/Achievements.txt
Achievements.2030104.desc,장비 12개 5★까지 승급,Tasks/Achievements.txt
Achievements.2030104.taskTitle,장비 12개 5★까지 승급,Tasks/Achievements.txt
Achievements.2030105.desc,장비 18개 5★까지 승급,Tasks/Achievements.txt
Achievements.2030105.taskTitle,장비 18개 5★까지 승급,Tasks/Achievements.txt
Achievements.2030106.desc,장비 30개 5★까지 승급,Tasks/Achievements.txt
Achievements.2030106.taskTitle,장비 30개 5★까지 승급,Tasks/Achievements.txt
Achievements.2030107.desc,장비 42개 5★까지 승급,Tasks/Achievements.txt
Achievements.2030107.taskTitle,장비 42개 5★까지 승급,Tasks/Achievements.txt
Achievements.2030108.desc,장비 55개 5★까지 승급,Tasks/Achievements.txt
Achievements.2030108.taskTitle,장비 55개 5★까지 승급,Tasks/Achievements.txt
Achievements.2030109.desc,장비 70개 5★까지 승급,Tasks/Achievements.txt
Achievements.2030109.taskTitle,장비 70개 5★까지 승급,Tasks/Achievements.txt
Achievements.2030110.desc,장비 100개 5★까지 승급,Tasks/Achievements.txt
Achievements.2030110.taskTitle,장비 100개 5★까지 승급,Tasks/Achievements.txt
Achievements.3020101.desc,EXP 던전 5회 클리어,Tasks/Achievements.txt
Achievements.3020101.taskTitle,EXP 던전 5회 클리어,Tasks/Achievements.txt
Achievements.3020102.desc,EXP 던전 10회 클리어,Tasks/Achievements.txt
Achievements.3020102.taskTitle,EXP 던전 10회 클리어,Tasks/Achievements.txt
Achievements.3020103.desc,EXP 던전 20회 클리어,Tasks/Achievements.txt
Achievements.3020103.taskTitle,EXP 던전 20회 클리어,Tasks/Achievements.txt
Achievements.3020104.desc,EXP 던전 40회 클리어,Tasks/Achievements.txt
Achievements.3020104.taskTitle,EXP 던전 40회 클리어,Tasks/Achievements.txt
Achievements.3020105.desc,EXP 던전 60회 클리어,Tasks/Achievements.txt
Achievements.3020105.taskTitle,EXP 던전 60회 클리어,Tasks/Achievements.txt
Achievements.3020106.desc,EXP 던전 90회 클리어,Tasks/Achievements.txt
Achievements.3020106.taskTitle,EXP 던전 90회 클리어,Tasks/Achievements.txt
Achievements.3020107.desc,EXP 던전 120회 클리어,Tasks/Achievements.txt
Achievements.3020107.taskTitle,EXP 던전 120회 클리어,Tasks/Achievements.txt
Achievements.3020108.desc,EXP 던전 160회 클리어,Tasks/Achievements.txt
Achievements.3020108.taskTitle,EXP 던전 160회 클리어,Tasks/Achievements.txt
Achievements.3020109.desc,EXP 던전 200회 클리어,Tasks/Achievements.txt
Achievements.3020109.taskTitle,EXP 던전 200회 클리어,Tasks/Achievements.txt
Achievements.3030101.desc,레드 칩 던전 5회 클리어,Tasks/Achievements.txt
Achievements.3030101.taskTitle,레드 칩 던전 5회 클리어,Tasks/Achievements.txt
Achievements.3030102.desc,레드 칩 던전 10회 클리어,Tasks/Achievements.txt
Achievements.3030102.taskTitle,레드 칩 던전 10회 클리어,Tasks/Achievements.txt
Achievements.3030103.desc,레드 칩 던전 20회 클리어,Tasks/Achievements.txt
Achievements.3030103.taskTitle,레드 칩 던전 20회 클리어,Tasks/Achievements.txt
Achievements.3030104.desc,레드 칩 던전 40회 클리어,Tasks/Achievements.txt
Achievements.3030104.taskTitle,레드 칩 던전 40회 클리어,Tasks/Achievements.txt
Achievements.3030105.desc,레드 칩 던전 60회 클리어,Tasks/Achievements.txt
Achievements.3030105.taskTitle,레드 칩 던전 60회 클리어,Tasks/Achievements.txt
Achievements.3030106.desc,레드 칩 던전 90회 클리어,Tasks/Achievements.txt
Achievements.3030106.taskTitle,레드 칩 던전 90회 클리어,Tasks/Achievements.txt
Achievements.3030107.desc,레드 칩 던전 120회 클리어,Tasks/Achievements.txt
Achievements.3030107.taskTitle,레드 칩 던전 120회 클리어,Tasks/Achievements.txt
Achievements.3030108.desc,레드 칩 던전 160회 클리어,Tasks/Achievements.txt
Achievements.3030108.taskTitle,레드 칩 던전 160회 클리어,Tasks/Achievements.txt
Achievements.3030109.desc,레드 칩 던전 200회 클리어,Tasks/Achievements.txt
Achievements.3030109.taskTitle,레드 칩 던전 200회 클리어,Tasks/Achievements.txt
Achievements.3030201.desc,그린 칩 던전 5회 클리어,Tasks/Achievements.txt
Achievements.3030201.taskTitle,그린 칩 던전 5회 클리어,Tasks/Achievements.txt
Achievements.3030202.desc,그린 칩 던전 10회 클리어,Tasks/Achievements.txt
Achievements.3030202.taskTitle,그린 칩 던전 10회 클리어,Tasks/Achievements.txt
Achievements.3030203.desc,그린 칩 던전 20회 클리어,Tasks/Achievements.txt
Achievements.3030203.taskTitle,그린 칩 던전 20회 클리어,Tasks/Achievements.txt
Achievements.3030204.desc,그린 칩 던전 40회 클리어,Tasks/Achievements.txt
Achievements.3030204.taskTitle,그린 칩 던전 40회 클리어,Tasks/Achievements.txt
Achievements.3030205.desc,그린 칩 던전 60회 클리어,Tasks/Achievements.txt
Achievements.3030205.taskTitle,그린 칩 던전 60회 클리어,Tasks/Achievements.txt
Achievements.3030206.desc,그린 칩 던전 90회 클리어,Tasks/Achievements.txt
Achievements.3030206.taskTitle,그린 칩 던전 90회 클리어,Tasks/Achievements.txt
Achievements.3030207.desc,그린 칩 던전 120회 클리어,Tasks/Achievements.txt
Achievements.3030207.taskTitle,그린 칩 던전 120회 클리어,Tasks/Achievements.txt
Achievements.3030208.desc,그린 칩 던전 160회 클리어,Tasks/Achievements.txt
Achievements.3030208.taskTitle,그린 칩 던전 160회 클리어,Tasks/Achievements.txt
Achievements.3030209.desc,그린 칩 던전 200회 클리어,Tasks/Achievements.txt
Achievements.3030209.taskTitle,그린 칩 던전 200회 클리어,Tasks/Achievements.txt
Achievements.3030301.desc,블루 칩 던전 5회 클리어,Tasks/Achievements.txt
Achievements.3030301.taskTitle,블루 칩 던전 5회 클리어,Tasks/Achievements.txt
Achievements.3030302.desc,블루 칩 던전 10회 클리어,Tasks/Achievements.txt
Achievements.3030302.taskTitle,블루 칩 던전 10회 클리어,Tasks/Achievements.txt
Achievements.3030303.desc,블루 칩 던전 20회 클리어,Tasks/Achievements.txt
Achievements.3030303.taskTitle,블루 칩 던전 20회 클리어,Tasks/Achievements.txt
Achievements.3030304.desc,블루 칩 던전 40회 클리어,Tasks/Achievements.txt
Achievements.3030304.taskTitle,블루 칩 던전 40회 클리어,Tasks/Achievements.txt
Achievements.3030305.desc,블루 칩 던전 60회 클리어,Tasks/Achievements.txt
Achievements.3030305.taskTitle,블루 칩 던전 60회 클리어,Tasks/Achievements.txt
Achievements.3030306.desc,블루 칩 던전 90회 클리어,Tasks/Achievements.txt
Achievements.3030306.taskTitle,블루 칩 던전 90회 클리어,Tasks/Achievements.txt
Achievements.3030307.desc,블루 칩 던전 120회 클리어,Tasks/Achievements.txt
Achievements.3030307.taskTitle,블루 칩 던전 120회 클리어,Tasks/Achievements.txt
Achievements.3030308.desc,블루 칩 던전 160회 클리어,Tasks/Achievements.txt
Achievements.3030308.taskTitle,블루 칩 던전 160회 클리어,Tasks/Achievements.txt
Achievements.3030309.desc,블루 칩 던전 200회 클리어,Tasks/Achievements.txt
Achievements.3030309.taskTitle,블루 칩 던전 200회 클리어,Tasks/Achievements.txt
Achievements.3050101.desc,월드 보스 1회 참여,Tasks/Achievements.txt
Achievements.3050101.taskTitle,월드 보스 1회 참여,Tasks/Achievements.txt
Achievements.3050102.desc,월드 보스 3회 참여,Tasks/Achievements.txt
Achievements.3050102.taskTitle,월드 보스 3회 참여,Tasks/Achievements.txt
Achievements.3050103.desc,월드 보스 5회 참여,Tasks/Achievements.txt
Achievements.3050103.taskTitle,월드 보스 5회 참여,Tasks/Achievements.txt
Achievements.3050104.desc,월드 보스 10회 참여,Tasks/Achievements.txt
Achievements.3050104.taskTitle,월드 보스 10회 참여,Tasks/Achievements.txt
Achievements.3050105.desc,월드 보스 15회 참여,Tasks/Achievements.txt
Achievements.3050105.taskTitle,월드 보스 15회 참여,Tasks/Achievements.txt
Achievements.3050106.desc,월드 보스 20회 참여,Tasks/Achievements.txt
Achievements.3050106.taskTitle,월드 보스 20회 참여,Tasks/Achievements.txt
Achievements.3050107.desc,월드 보스 30회 참여,Tasks/Achievements.txt
Achievements.3050107.taskTitle,월드 보스 30회 참여,Tasks/Achievements.txt
Achievements.3050108.desc,월드 보스 40회 참여,Tasks/Achievements.txt
Achievements.3050108.taskTitle,월드 보스 40회 참여,Tasks/Achievements.txt
Achievements.3050109.desc,월드 보스 50회 참여,Tasks/Achievements.txt
Achievements.3050109.taskTitle,월드 보스 50회 참여,Tasks/Achievements.txt
Achievements.3050201.desc,월드 보스에서 랭킹 1위 달성,Tasks/Achievements.txt
Achievements.3050201.taskTitle,월드 보스에서 랭킹 1위 달성,Tasks/Achievements.txt
Achievements.3060101.desc,이모션 큐브 협력전 1회 클리어,Tasks/Achievements.txt
Achievements.3060101.taskTitle,이모션 큐브 협력전 1회 클리어,Tasks/Achievements.txt
Achievements.3060102.desc,이모션 큐브 협력전 5회 클리어,Tasks/Achievements.txt
Achievements.3060102.taskTitle,이모션 큐브 협력전 5회 클리어,Tasks/Achievements.txt
Achievements.3060103.desc,이모션 큐브 협력전 10회 클리어,Tasks/Achievements.txt
Achievements.3060103.taskTitle,이모션 큐브 협력전 10회 클리어,Tasks/Achievements.txt
Achievements.3060104.desc,이모션 큐브 협력전 20회 클리어,Tasks/Achievements.txt
Achievements.3060104.taskTitle,이모션 큐브 협력전 20회 클리어,Tasks/Achievements.txt
Achievements.3060105.desc,이모션 큐브 협력전 35회 클리어,Tasks/Achievements.txt
Achievements.3060105.taskTitle,이모션 큐브 협력전 35회 클리어,Tasks/Achievements.txt
Achievements.3060106.desc,이모션 큐브 협력전 55회 클리어,Tasks/Achievements.txt
Achievements.3060106.taskTitle,이모션 큐브 협력전 55회 클리어,Tasks/Achievements.txt
Achievements.3060107.desc,이모션 큐브 협력전 75회 클리어,Tasks/Achievements.txt
Achievements.3060107.taskTitle,이모션 큐브 협력전 75회 클리어,Tasks/Achievements.txt
Achievements.3060108.desc,이모션 큐브 협력전 100회 클리어,Tasks/Achievements.txt
Achievements.3060108.taskTitle,이모션 큐브 협력전 100회 클리어,Tasks/Achievements.txt
Achievements.3060201.desc,자이언트 래빗 협력전 1회 클리어,Tasks/Achievements.txt
Achievements.3060201.taskTitle,자이언트 래빗 협력전 1회 클리어,Tasks/Achievements.txt
Achievements.3060202.desc,자이언트 래빗 협력전 5회 클리어,Tasks/Achievements.txt
Achievements.3060202.taskTitle,자이언트 래빗 협력전 5회 클리어,Tasks/Achievements.txt
Achievements.3060203.desc,자이언트 래빗 협력전 10회 클리어,Tasks/Achievements.txt
Achievements.3060203.taskTitle,자이언트 래빗 협력전 10회 클리어,Tasks/Achievements.txt
Achievements.3060204.desc,자이언트 래빗 협력전 20회 클리어,Tasks/Achievements.txt
Achievements.3060204.taskTitle,자이언트 래빗 협력전 20회 클리어,Tasks/Achievements.txt
Achievements.3060205.desc,자이언트 래빗 협력전 35회 클리어,Tasks/Achievements.txt
Achievements.3060205.taskTitle,자이언트 래빗 협력전 35회 클리어,Tasks/Achievements.txt
Achievements.3060206.desc,자이언트 래빗 협력전 55회 클리어,Tasks/Achievements.txt
Achievements.3060206.taskTitle,자이언트 래빗 협력전 55회 클리어,Tasks/Achievements.txt
Achievements.3060207.desc,자이언트 래빗 협력전 75회 클리어,Tasks/Achievements.txt
Achievements.3060207.taskTitle,자이언트 래빗 협력전 75회 클리어,Tasks/Achievements.txt
Achievements.3060208.desc,자이언트 래빗 협력전 100회 클리어,Tasks/Achievements.txt
Achievements.3060208.taskTitle,자이언트 래빗 협력전 100회 클리어,Tasks/Achievements.txt
Achievements.3065101.desc,이모션 큐브 협력전에서 인원 감소 없이 클리어,Tasks/Achievements.txt
Achievements.3065101.taskTitle,이모션 큐브 협력전에서 인원 감소 없이 클리어,Tasks/Achievements.txt
Achievements.3065201.desc,자이언트 래빗 협력전에서 인원 감소 없이 클리어,Tasks/Achievements.txt
Achievements.3065201.taskTitle,자이언트 래빗 협력전에서 인원 감소 없이 클리어,Tasks/Achievements.txt
Achievements.3070101.desc,래더 아레나에서 전투 5회,Tasks/Achievements.txt
