source,target,tgt_lng
Der Wither,Wither,es-ES
Der Zeigefinger,Apuntador,es-ES
Descoberta,Hallazgo,es-ES
Descompactado,Desempaque,es-ES
Deserto,Páramo,es-ES
Die Begegnung,El reencuentro de Courbet,es-ES
Die Bühne ist bereitet,Nivel preparado,es-ES
Die Büste,Busto,es-ES
Die Gezeiten,Mareas,es-ES
Die Kugel,Orbe,es-ES
Die Kämpfer,Luchadores,es-ES
Die Küste,Costa cálida,es-ES
Die Leere,El Vacío,es-ES
Die Mühsal des Irdischen,Ataduras mortales,es-ES
Die Sonnenblumen,Girasoles,es-ES
Die Zitruseule,Búho con limones,es-ES
Die Ödnis,Páramo,es-ES
Dương xỉ,Helecho,es-ES
Earth,Tierra,es-ES
Eau,Agua,es-ES
Ein Totenkopf und Rosen,Calavera y rosas,es-ES
Endboss,Jefe final,es-ES
Entpackt,Desempaque,es-ES
Erde,Tierra,es-ES
Espiral Mortal,Ataduras mortales,es-ES
Eğrelti Otu,Helecho,es-ES
Felce,Helecho,es-ES
Fern,Helecho,es-ES
Feu,Fuego,es-ES
Feuer,Fuego,es-ES
Fiammifero,Fósforo,es-ES
Fighters,Luchadores,es-ES
Finding,Hallazgo,es-ES
Fire,Fuego,es-ES
Fogo,Fuego,es-ES
Foschia,Neblina,es-ES
Fuoco,Fuego,es-ES
Girasoli,Girasoles,es-ES
Girassóis,Girasoles,es-ES
Gölet,Estanque,es-ES
Hava,Aire,es-ES
Hoả,Fuego,es-ES
Humble,Humilde,es-ES
Humbles,Humilde,es-ES
Humildes,Humilde,es-ES
Hướng dương,Girasoles,es-ES
Il vuoto,El Vacío,es-ES
Indicador,Apuntador,es-ES
Khiêm tốn,Humilde,es-ES
Khoảng không,El Vacío,es-ES
Küre,Orbe,es-ES
Kẻ lãng du,El caminante sobre el mar de nubes,es-ES
L'Albanais,Albanés,es-ES
L'Allumette,Fósforo,es-ES
L'Arrière-cour,Patio,es-ES
L'Enveloppe mortelle,Ataduras mortales,es-ES
L'Index,Apuntador,es-ES
L'Oiseau des cavernes,Pájaro de las cavernas,es-ES
L'Orbe,Orbe,es-ES
L'Étang,Estanque,es-ES
La Brume basse,Neblina,es-ES
La Fougère,Helecho,es-ES
La Fouille,Hallazgo,es-ES
La Piscine,La piscina,es-ES
La scena è pronta,Nivel preparado,es-ES
La Scène est prête,Nivel preparado,es-ES
Lagoa,Estanque,es-ES
Le Bord de mer,Costa cálida,es-ES
Le Boss final,Jefe final,es-ES
Le Bouquet,Buqué,es-ES
Le Buste,Busto,es-ES
Le Changement,Cambiante,es-ES
Le Coucher de soleil,Atardecer,es-ES
Le Crâne en feu,Calavera en llamas,es-ES
Le Désert,Páramo,es-ES
Le Kebab aux trois piments,Kebab med tre pepperoni,es-ES
Le Passage,Pasadizo,es-ES
Le Vide,El Vacío,es-ES
Le Voyageur,El caminante sobre el mar de nubes,es-ES
Le Wither,Wither,es-ES
Les Arbres de Jade,Árbol de jade,es-ES
Les Combattants,Luchadores,es-ES
Les Marées,Mareas,es-ES
Les Tournesols,Girasoles,es-ES
Limongufo,Búho con limones,es-ES
Litorale,Costa cálida,es-ES
Lottatori,Luchadores,es-ES
Lowmist,Neblina,es-ES
Luft,Aire,es-ES
Lutadores,Luchadores,es-ES
Lối đi,Pasadizo,es-ES
Maiale su tela,Porcena,es-ES
Maree,Mareas,es-ES
Marés,Mareas,es-ES
Match,Fósforo,es-ES
Mazzo di fiori,Buqué,es-ES
Meditativ,Meditativo,es-ES
Meditativa,Meditativo,es-ES
Meditative,Meditativo,es-ES
Mortal Coil,Ataduras mortales,es-ES
Méditative,Meditativo,es-ES
Mütevazı,Humilde,es-ES
Mở gói,Desempaque,es-ES
Nebelschwaden,Neblina,es-ES
Neblina Baixa,Neblina,es-ES
Nemico finale,Jefe final,es-ES
Người Albania,Albanés,es-ES
O Palco Está Pronto,Nivel preparado,es-ES
O Vazio,El Vacío,es-ES
Orb,Orbe,es-ES
Orla,Costa cálida,es-ES
Owlemons,Búho con limones,es-ES
Paradisträd,Árbol de jade,es-ES
Passage,Pasadizo,es-ES
Passagem,Pasadizo,es-ES
Passaggio,Pasadizo,es-ES
Phong,Aire,es-ES
Pigscene,Porcena,es-ES
Pointer,Apuntador,es-ES
Pond,Estanque,es-ES
Portrait de cochon,Porcena,es-ES
Prairie Ride,Paseo por la pradera,es-ES
Puntatore,Apuntador,es-ES
Pássaro das Cavernas,Pájaro de las cavernas,es-ES
Que diêm,Fósforo,es-ES
Quintal,Patio,es-ES
Quả cầu,Orbe,es-ES
Random variant,Variante aleatoria,es-ES
Rastgele,Variante aleatoria,es-ES
Reperto,Hallazgo,es-ES
Retrato do Porco,Porcena,es-ES
Samambaia,Helecho,es-ES
Seaside,Costa cálida,es-ES
Sfera,Orbe,es-ES
Skull and Roses,Calavera y rosas,es-ES
Skull On Fire,Calavera en llamas,es-ES
Spacchettato,Desempaque,es-ES
Spoglie mortali,Ataduras mortales,es-ES
Stagno,Estanque,es-ES
Su,Agua,es-ES
Sunflowers,Girasoles,es-ES
sunset_dense,Atardecer,es-ES
Sân khấu được thiết lập,Nivel preparado,es-ES
Sân sau,Patio,es-ES
Target Successfully Bombed,Objetivo bombardeado con éxito,es-ES
Terra,Tierra,es-ES
Terre,Tierra,es-ES
Teschio e rose,Calavera y rosas,es-ES
Teschio in fiamme,Calavera en llamas,es-ES
Thay đồ,Cambiante,es-ES
The Pool,La piscina,es-ES
The Stage Is Set,Nivel preparado,es-ES
The void,El Vacío,es-ES
Thiền định,Meditativo,es-ES
Thuỷ,Agua,es-ES
Thuỷ triều,Mareas,es-ES
Thổ,Tierra,es-ES
Tides,Mareas,es-ES
Toprak,Tierra,es-ES
tramonto_opaco,Atardecer,es-ES
Trocando,Cambiante,es-ES
Trùm cuối,Jefe final,es-ES
Tìm kiếm,Hallazgo,es-ES
Tượng chân dung,Busto,es-ES
Uccello delle caverne,Pájaro de las cavernas,es-ES
Umili,Humilde,es-ES
Unpacked,Desempaque,es-ES
Variante aleatória,Variante aleatoria,es-ES
Variante aléatoire,Variante aleatoria,es-ES
Variante casuale,Variante aleatoria,es-ES
Vento,Aire,es-ES
Viandante,El caminante sobre el mar de nubes,es-ES
Vật trỏ,Apuntador,es-ES
Wanderer,El caminante sobre el mar de nubes,es-ES
Wasser,Agua,es-ES
Wasteland,Páramo,es-ES
Water,Agua,es-ES
Wind,Aire,es-ES
Ziel erfolgreich bombardiert,Objetivo bombardeado con éxito,es-ES
Zufälliges Motiv,Variante aleatoria,es-ES
Água,Agua,es-ES
Đã đặt bom mục tiêu thành công,Objetivo bombardeado con éxito,es-ES
Đất hoang,Páramo,es-ES
Đầu lâu bốc lửa,Calavera en llamas,es-ES
Đầu lâu và hoa hồng,Calavera y rosas,es-ES
Албанец,Albanés,es-ES
Барокко,Bodegón,es-ES
Бассейн,La piscina,es-ES
Букет,Buqué,es-ES
Бюст,Busto,es-ES
Ветер,Aire,es-ES
Визер,Wither,es-ES
Вода,Agua,es-ES
Встреча,El reencuentro de Courbet,es-ES
Грэм,Graham,es-ES
Денежное дерево,Árbol de jade,es-ES
Деннис,Dennis,es-ES
Дымка,Neblina,es-ES
Задний двор,Patio,es-ES
Закат,Atardecer,es-ES
Земля,Tierra,es-ES
Кебаб и три пепперони,Kebab med tre pepperoni,es-ES
Конг,Kong,es-ES
Котан,Cotán,es-ES
Крибережье,Costa Creeper,es-ES
Кристоффер Зеттерстранд,Kristoffer Zetterstrand,es-ES
Медитативность,Meditativo,es-ES
Находка,Hallazgo,es-ES
Ничто,El Vacío,es-ES
Огонь,Fuego,es-ES
Открытие,Desempaque,es-ES
Папоротник,Helecho,es-ES
Переход,Pasadizo,es-ES
Пещерная птица,Pájaro de las cavernas,es-ES
Побережье,Costa cálida,es-ES
Подсолнухи,Girasoles,es-ES
Прилив,Mareas,es-ES
Пруд,Estanque,es-ES
Пустошь,Páramo,es-ES
Пылающий череп,Calavera en llamas,es-ES
Сара Бовинг,Sarah Boeving,es-ES
Свиносцена,Porcena,es-ES
Скачки по прерии,Paseo por la pradera,es-ES
Скромность,Humilde,es-ES
Случайный вариант,Variante aleatoria,es-ES
Смена,Cambiante,es-ES
Смертельная скука,Ataduras mortales,es-ES
Спичка,Fósforo,es-ES
Странник,El caminante sobre el mar de nubes,es-ES
Сфера,Orbe,es-ES
Схватка,Luchadores,es-ES
Сцена подготовлена,Nivel preparado,es-ES
Указующий перст,Apuntador,es-ES
Филимоны,Búho con limones,es-ES
Финальный босс,Jefe final,es-ES
Цель была успешно взорвана,Objetivo bombardeado con éxito,es-ES
Череп и розы,Calavera y rosas,es-ES
ชนิดแบบสุ่ม,Variante aleatoria,es-ES
ランダムな絵画,Variante aleatoria,es-ES
随机样式,Variante aleatoria,es-ES
隨機樣式,Variante aleatoria,es-ES
무작위 종류,Variante aleatoria,es-ES
