id,zh-CN,en-US,ja-JP,ko-KR,zh-TW,src_table
Achievement.175.1,绝对音感·绝招 I,Perfect Pitch: Ultimate Ⅰ,絶対音感・必殺Ⅰ,절대음감·필살기 I,絕對音感·絕招 I,Achievement.json
Achievement.176.1,绝对音感·绝招 II,Perfect Pitch: Ultimate Ⅱ,絶対音感・必殺Ⅱ,절대음감·필살기 II,絕對音感·絕招 Ⅱ,Achievement.json
Achievement.177.1,绝对音感·绝招 III,Perfect Pitch: Ultimate Ⅲ,絶対音感・必殺Ⅲ,절대음감·필살기 III,絕對音感·絕招 Ⅲ,Achievement.json
Achievement.178.1,绝对音感·绝招 IV,Perfect Pitch: Ultimate Ⅳ,絶対音感・必殺Ⅳ,절대음감·필살기 IV,絕對音感·絕招 Ⅳ,Achievement.json
Achievement.179.1,绝对音感·绝招 V,Perfect Pitch: Ultimate Ⅴ,絶対音感・必殺Ⅴ,절대음감·필살기 V,絕對音感·絕招 Ⅴ,Achievement.json
Achievement.18.1,万事大吉 I,Smooth Climbing Ⅰ,順風満帆Ⅰ,만사형통 I,萬事大吉 I,Achievement.json
Achievement.180.1,绝对音感·水 I,Perfect Pitch: Aqua Ⅰ,絶対音感・水Ⅰ,절대음감·물 I,絕對音感·水 I,Achievement.json
Achievement.181.1,绝对音感·水 II,Perfect Pitch: Aqua Ⅱ,絶対音感・水Ⅱ,절대음감·물 II,絕對音感·水 Ⅱ,Achievement.json
Achievement.182.1,绝对音感·水 III,Perfect Pitch: Aqua Ⅲ,絶対音感・水Ⅲ,절대음감·물 III,絕對音感·水 Ⅲ,Achievement.json
Achievement.183.1,绝对音感·水 IV,Perfect Pitch: Aqua Ⅳ,絶対音感・水Ⅳ,절대음감·물 IV,絕對音感·水 Ⅳ,Achievement.json
Achievement.184.1,绝对音感·水 V,Perfect Pitch: Aqua Ⅴ,絶対音感・水Ⅴ,절대음감·물 V,絕對音感·水 Ⅴ,Achievement.json
Achievement.185.1,绝对音感·火 I,Perfect Pitch: Ignis Ⅰ,絶対音感・火Ⅰ,절대음감·불 I,絕對音感·火 I,Achievement.json
Achievement.186.1,绝对音感·火 II,Perfect Pitch: Ignis Ⅱ,絶対音感・火Ⅱ,절대음감·불 II,絕對音感·火 Ⅱ,Achievement.json
Achievement.187.1,绝对音感·火 III,Perfect Pitch: Ignis Ⅲ,絶対音感・火Ⅲ,절대음감·불 III,絕對音感·火 Ⅲ,Achievement.json
Achievement.188.1,绝对音感·火 IV,Perfect Pitch: Ignis Ⅳ,絶対音感・火Ⅳ,절대음감·불 IV,絕對音感·火 Ⅳ,Achievement.json
Achievement.189.1,绝对音感·火 V,Perfect Pitch: Ignis Ⅴ,絶対音感・火Ⅴ,절대음감·불 V,絕對音感·火 Ⅴ,Achievement.json
Achievement.19.1,万事大吉 II,Smooth Climbing Ⅱ,順風満帆Ⅱ,만사형통 II,萬事大吉 Ⅱ,Achievement.json
Achievement.190.1,绝对音感·风 I,Perfect Pitch: Ventus Ⅰ,絶対音感・風Ⅰ,절대음감·바람 I,絕對音感·風 I,Achievement.json
Achievement.191.1,绝对音感·风 II,Perfect Pitch: Ventus Ⅱ,絶対音感・風Ⅱ,절대음감·바람 II,絕對音感·風 Ⅱ,Achievement.json
Achievement.192.1,绝对音感·风 III,Perfect Pitch: Ventus Ⅲ,絶対音感・風Ⅲ,절대음감·바람 III,絕對音感·風 Ⅲ,Achievement.json
Achievement.193.1,绝对音感·风 IV,Perfect Pitch: Ⅴentus Ⅳ,絶対音感・風Ⅳ,절대음감·바람 IV,絕對音感·風 Ⅳ,Achievement.json
Achievement.194.1,绝对音感·风 V,Perfect Pitch: Ⅴentus Ⅴ,絶対音感・風Ⅴ,절대음감·바람 V,絕對音感·風 Ⅴ,Achievement.json
Achievement.195.1,绝对音感·地 I,Perfect Pitch: Terra Ⅰ,絶対音感・地Ⅰ,절대음감·땅 I,絕對音感·地 I,Achievement.json
Achievement.196.1,绝对音感·地 II,Perfect Pitch: Terra Ⅱ,絶対音感・地Ⅱ,절대음감·땅 II,絕對音感·地 Ⅱ,Achievement.json
Achievement.197.1,绝对音感·地 III,Perfect Pitch: Terra Ⅲ,絶対音感・地Ⅲ,절대음감·땅 III,絕對音感·地 Ⅲ,Achievement.json
Achievement.198.1,绝对音感·地 IV,Perfect Pitch: Terra Ⅳ,絶対音感・地Ⅳ,절대음감·땅 IV,絕對音感·地 Ⅳ,Achievement.json
Achievement.199.1,绝对音感·地 V,Perfect Pitch: Terra Ⅴ,絶対音感・地Ⅴ,절대음감·땅 V,絕對音感·地 Ⅴ,Achievement.json
Achievement.2.1,魔王之路 II,Becoming a Real Boss Ⅱ,魔王の道Ⅱ,마왕의 길 II,魔王之路 Ⅱ,Achievement.json
Achievement.20.1,万事大吉 III,Smooth Climbing Ⅲ,順風満帆Ⅲ,만사형통 III,萬事大吉 Ⅲ,Achievement.json
Achievement.200.1,绝对音感·光 I,Perfect Pitch: Lux Ⅰ,絶対音感・光Ⅰ,절대음감·빛 I,絕對音感·光 I,Achievement.json
Achievement.201.1,绝对音感·光 II,Perfect Pitch: Lux Ⅱ,絶対音感・光Ⅱ,절대음감·빛 II,絕對音感·光 Ⅱ,Achievement.json
Achievement.202.1,绝对音感·光 III,Perfect Pitch: Lux Ⅲ,絶対音感・光Ⅲ,절대음감·빛 III,絕對音感·光 Ⅲ,Achievement.json
Achievement.203.1,绝对音感·光 IV,Perfect Pitch: Lux Ⅳ,絶対音感・光Ⅳ,절대음감·빛 IV,絕對音感·光 Ⅳ,Achievement.json
Achievement.204.1,绝对音感·光 V,Perfect Pitch: Lux Ⅴ,絶対音感・光Ⅴ,절대음감·빛 V,絕對音感·光 Ⅴ,Achievement.json
Achievement.205.1,绝对音感·暗 I,Perfect Pitch: Umbra Ⅰ,絶対音感・闇Ⅰ,절대음감·어둠 I,絕對音感·暗 I,Achievement.json
Achievement.206.1,绝对音感·暗 II,Perfect Pitch: Umbra Ⅱ,絶対音感・闇Ⅱ,절대음감·어둠 II,絕對音感·暗 Ⅱ,Achievement.json
Achievement.207.1,绝对音感·暗 III,Perfect Pitch: Umbra Ⅲ,絶対音感・闇Ⅲ,절대음감·어둠 III,絕對音感·暗 Ⅲ,Achievement.json
Achievement.208.1,绝对音感·暗 IV,Perfect Pitch: Umbra Ⅳ,絶対音感・闇Ⅳ,절대음감·어둠 IV,絕對音感·暗 Ⅳ,Achievement.json
Achievement.209.1,绝对音感·暗 V,Perfect Pitch: Umbra Ⅴ,絶対音感・闇Ⅴ,절대음감·어둠 V,絕對音感·暗 Ⅴ,Achievement.json
Achievement.21.1,万事大吉 IV,Smooth Climbing Ⅳ,順風満帆Ⅳ,만사형통 IV,萬事大吉 Ⅳ,Achievement.json
Achievement.210.1,更上一层 I,Next Level Ⅰ,さらなる高みへⅠ,더 높은 차원 I,更上一層 I,Achievement.json
Achievement.211.1,更上一层 II,Next Level Ⅱ,さらなる高みへⅡ,더 높은 차원 II,更上一層 Ⅱ,Achievement.json
Achievement.212.1,更上一层 III,Next Level Ⅲ,さらなる高みへⅢ,더 높은 차원 III,更上一層 Ⅲ,Achievement.json
Achievement.213.1,更上一层 IV,Next Level Ⅳ,さらなる高みへⅣ,더 높은 차원 IV,更上一層 Ⅳ,Achievement.json
Achievement.214.1,更上一层 V,Next Level Ⅴ,さらなる高みへⅤ,더 높은 차원 V,更上一層 Ⅴ,Achievement.json
Achievement.215.1,更上一层 VI,Next Level Ⅵ,さらなる高みへⅥ,더 높은 차원 VI,更上一層 Ⅵ,Achievement.json
Achievement.216.1,更上一层 VII,Next Level Ⅶ,さらなる高みへⅦ,더 높은 차원 VII,更上一層 Ⅶ,Achievement.json
Achievement.217.1,清扫大师 I,Domain Sweeper Ⅰ,お掃除マスターⅠ,청소의 달인 I,清掃大師 I,Achievement.json
Achievement.218.1,清扫大师 II,Domain Sweeper Ⅱ,お掃除マスターⅡ,청소의 달인 II,清掃大師 Ⅱ,Achievement.json
Achievement.219.1,清扫大师 III,Domain Sweeper Ⅲ,お掃除マスターⅢ,청소의 달인 III,清掃大師 Ⅲ,Achievement.json
Achievement.22.1,灰城区的风,Winds of Ash District,アッシュエリアの風,애시 에리어의 바람,灰城區的風,Achievement.json
Achievement.220.1,清扫大师 IV,Domain Sweeper Ⅳ,お掃除マスターⅣ,청소의 달인 IV,清掃大師 Ⅳ,Achievement.json
Achievement.221.1,清扫大师 V,Domain Sweeper Ⅴ,お掃除マスターⅤ,청소의 달인 V,清掃大師 Ⅴ,Achievement.json
Achievement.222.1,清扫大师 VI,Domain Sweeper Ⅵ,お掃除マスターⅥ,청소의 달인 VI,清掃大師 Ⅵ,Achievement.json
Achievement.223.1,清扫大师 VII,Domain Sweeper Ⅶ,お掃除マスターⅦ,청소의 달인 VII,清掃大師 Ⅶ,Achievement.json
Achievement.224.1,公平对决 I,Fair Challenge Ⅰ,正々堂々Ⅰ,공정한 대결 I,公平對決 I,Achievement.json
Achievement.225.1,公平对决 II,Fair Challenge Ⅱ,正々堂々Ⅱ,공정한 대결 II,公平對決 Ⅱ,Achievement.json
Achievement.226.1,公平对决 III,Fair Challenge Ⅲ,正々堂々Ⅲ,공정한 대결 III,公平對決 Ⅲ,Achievement.json
Achievement.227.1,公平对决 IV,Fair Challenge Ⅳ,正々堂々Ⅳ,공정한 대결 IV,公平對決 Ⅳ,Achievement.json
Achievement.228.1,公平对决 V,Fair Challenge Ⅴ,正々堂々Ⅴ,공정한 대결 V,公平對決 Ⅴ,Achievement.json
Achievement.229.1,公平对决 VI,Fair Challenge Ⅵ,正々堂々Ⅵ,공정한 대결 VI,公平對決 Ⅵ,Achievement.json
Achievement.23.1,楼顶英雄,Rooftop Hero,水道橋の英雄,슈퍼 히어로,樓頂英雄,Achievement.json
Achievement.230.1,公平对决 VII,Fair Challenge Ⅶ,正々堂々Ⅶ,공정한 대결 VII,公平對決 Ⅶ,Achievement.json
Achievement.231.1,得偿所愿 I,Wish Granted Ⅰ,星狩りⅠ,소원성취 I,如願以償 I,Achievement.json
Achievement.232.1,得偿所愿 II,Wish Granted Ⅱ,星狩りⅡ,소원성취 II,如願以償 Ⅱ,Achievement.json
Achievement.233.1,得偿所愿 III,Wish Granted Ⅲ,星狩りⅢ,소원성취 III,如願以償 Ⅲ,Achievement.json
Achievement.234.1,得偿所愿 IV,Wish Granted Ⅳ,星狩りⅣ,소원성취 IV,如願以償 Ⅳ,Achievement.json
Achievement.235.1,得偿所愿 V,Wish Granted Ⅴ,星狩りⅤ,소원성취 V,如願以償 Ⅴ,Achievement.json
Achievement.236.1,得偿所愿 VI,Wish Granted Ⅵ,星狩りⅥ,소원성취 VI,如願以償 Ⅵ,Achievement.json
Achievement.237.1,得偿所愿 VII,Wish Granted Ⅶ,星狩りⅦ,소원성취 VII,如願以償 Ⅶ,Achievement.json
Achievement.238.1,欢迎光临 I,A Warm Welcome Ⅰ,いらっしゃいませⅠ,어서 오세요 I,歡迎光臨 I,Achievement.json
Achievement.239.1,欢迎光临 II,A Warm Welcome Ⅱ,いらっしゃいませⅡ,어서 오세요 II,歡迎光臨 Ⅱ,Achievement.json
Achievement.240.1,欢迎光临 III,A Warm Welcome Ⅲ,いらっしゃいませⅢ,어서 오세요 III,歡迎光臨 Ⅲ,Achievement.json
Achievement.241.1,欢迎光临 IV,A Warm Welcome Ⅳ,いらっしゃいませⅣ,어서 오세요 IV,歡迎光臨 Ⅳ,Achievement.json
Achievement.242.1,欢迎光临 V,A Warm Welcome Ⅴ,いらっしゃいませⅤ,어서 오세요 V,歡迎光臨 Ⅴ,Achievement.json
Achievement.243.1,欢迎光临 VI,A Warm Welcome Ⅵ,いらっしゃいませⅥ,어서 오세요 VI,歡迎光臨 Ⅵ,Achievement.json
Achievement.244.1,欢迎光临 VII,A Warm Welcome Ⅶ,いらっしゃいませⅦ,어서 오세요 VII,歡迎光臨 Ⅶ,Achievement.json
Achievement.245.1,休息片刻 I,A Moment of Relief Ⅰ,休息タイムⅠ,잠깐의 휴식 I,休息片刻 I,Achievement.json
Achievement.246.1,休息片刻 II,A Moment of Relief Ⅱ,休息タイムⅡ,잠깐의 휴식 II,休息片刻 Ⅱ,Achievement.json
Achievement.247.1,休息片刻 III,A Moment of Relief Ⅲ,休息タイムⅢ,잠깐의 휴식 III,休息片刻 Ⅲ,Achievement.json
Achievement.248.1,休息片刻 IV,A Moment of Relief Ⅳ,休息タイムⅣ,잠깐의 휴식 IV,休息片刻 Ⅳ,Achievement.json
Achievement.249.1,休息片刻 V,A Moment of Relief Ⅴ,休息タイムⅤ,잠깐의 휴식 V,休息片刻 Ⅴ,Achievement.json
Achievement.25.1,豪掷千金 I,Big SpenderⅠ,太っ腹Ⅰ,거금 투척 I,一擲千金 I,Achievement.json
Achievement.250.1,休息片刻 VI,A Moment of Relief Ⅵ,休息タイムⅥ,잠깐의 휴식 VI,休息片刻 Ⅵ,Achievement.json
Achievement.251.1,休息片刻 VII,A Moment of Relief Ⅶ,休息タイムⅦ,잠깐의 휴식 VII,休息片刻 Ⅶ,Achievement.json
Achievement.252.1,磨练技艺 I,Skill Mastery Ⅰ,切磋琢磨Ⅰ,기술 연마 I,磨練技藝 I,Achievement.json
Achievement.253.1,磨练技艺 II,Skill Mastery Ⅱ,切磋琢磨Ⅱ,기술 연마 II,磨練技藝 Ⅱ,Achievement.json
Achievement.254.1,磨练技艺 III,Skill Mastery Ⅲ,切磋琢磨Ⅲ,기술 연마 III,磨練技藝 Ⅲ,Achievement.json
Achievement.255.1,磨练技艺 IV,Skill Mastery Ⅳ,切磋琢磨Ⅳ,기술 연마 IV,磨練技藝 Ⅳ,Achievement.json
Achievement.256.1,磨练技艺 V,Skill Mastery Ⅴ,切磋琢磨Ⅴ,기술 연마 V,磨練技藝 Ⅴ,Achievement.json
Achievement.257.1,磨练技艺 VI,Skill Mastery Ⅵ,切磋琢磨Ⅵ,기술 연마 VI,磨練技藝 Ⅵ,Achievement.json
Achievement.258.1,干脆利落 I,Swift and Precise Ⅰ,熟練の技Ⅰ,깔끔한 솜씨 I,乾淨俐落 I,Achievement.json
Achievement.259.1,干脆利落 II,Swift and Precise Ⅱ,熟練の技Ⅱ,깔끔한 솜씨 II,乾淨俐落 Ⅱ,Achievement.json
