source,target,tgt_lng
Momiji-Dyed Court,紅葉ノ庭,ja-JP
Moonchild's Treasures,月の子の宝物,ja-JP
Narukami Island: Tenshukaku,鳴神島・天守,ja-JP
Night's Trial,夜魂の試練,ja-JP
Pale Forgotten Glory,蒼白の遺栄,ja-JP
Peak of Vindagnyr,フィンドニールの頂上,ja-JP
Purification Spring,浄罪の井戸,ja-JP
Realm of Snaring Illusions,錯迷幻杳の境,ja-JP
Red Desert Threshold,赤砂の檻,ja-JP
Rest Area Entrance,休憩所の入り口,ja-JP
Ridge Watch,山脊の見守り,ja-JP
Sanctum of Rainbow Spirits,レインボースピリットの地,ja-JP
Scattered Ruins,ぼろぼろの廃墟,ja-JP
Shadow of Another World,異界の余影,ja-JP
Shakkei Pavilion,借景ノ館,ja-JP
Slumbering Court,熟眠ノ庭,ja-JP
Somalata Inland Sea,地中の香海,ja-JP
Spiral Abyss,深境螺旋,ja-JP
Spire of Solitary Enlightenment,縁覚の塔,ja-JP
Steeple of Ignorance,無学の塔,ja-JP
Stone Stele Records,石碑の記録,ja-JP
Taishan Mansion,太山府,ja-JP
Temple of the Falcon,西風の鷹の神殿,ja-JP
Temple of the Lion,南風の獅子の神殿,ja-JP
Temple of the Wolf,北風の狼の神殿,ja-JP
The Coordinates of Sun and Rain,晴雨の経緯,ja-JP
The Dark Valley,河谷の闇路,ja-JP
The Realm of Beginnings,原初の郷,ja-JP
Thorny Crown of the Mountain Wind,山風の荊冠,ja-JP
Tower of Abject Pride,有頂の塔,ja-JP
Trounce Domain,征討領域,ja-JP
Under the Umbrella's Shade,傘蓋の庇護,ja-JP
Unresolved Chess Fame,チェスへの誘い,ja-JP
Valley of Remembrance,銘記の谷,ja-JP
Violet Court,菫色ノ庭,ja-JP
Waterfall Wen,滝を臨む廃都,ja-JP
「亡者之城」,「亡者の都」,ja-JP
「亡者之城」,「亡者の都」,ja-JP
「伏龍樹」之底,「伏龍の木」の底,ja-JP
「伏龙树」之底,「伏龍の木」の底,ja-JP
万有涅槃缚境,万有涅槃縛境,ja-JP
临瀑之城,滝を臨む廃都,ja-JP
五綠洲之殿堂,五大オアシスの殿堂,ja-JP
五绿洲之殿堂,五大オアシスの殿堂,ja-JP
仲夏庭园,仲夏の庭園,ja-JP
仲夏庭園,仲夏の庭園,ja-JP
伞盖的荫蔽,傘蓋の庇護,ja-JP
借景之館,借景ノ館,ja-JP
借景之馆,借景ノ館,ja-JP
傘蓋的廕庇,傘蓋の庇護,ja-JP
净琉璃工坊,淨琉璃工房,ja-JP
净罪之井,浄罪の井戸,ja-JP
北風之狼的廟宇,北風の狼の神殿,ja-JP
北风之狼的庙宇,北風の狼の神殿,ja-JP
千柱的花园,千柱の花園,ja-JP
千柱的花園,千柱の花園,ja-JP
千門虛舟,千門の虚舟,ja-JP
千门虚舟,千門の虚舟,ja-JP
华池岩岫,華池岩岫,ja-JP
南風之獅的廟宇,南風の獅子の神殿,ja-JP
南风之狮的庙宇,南風の獅子の神殿,ja-JP
合朔之刻,朔望の刻,ja-JP
合朔之刻,朔望の刻,ja-JP
地中的香海,地中の香海,ja-JP
地中的香海,地中の香海,ja-JP
地脉异常,地脈異常,ja-JP
墟散人离之处,墟散人離の処,ja-JP
墟散人離之處,墟散人離の処,ja-JP
夜魂試煉,夜魂の試練,ja-JP
夜魂试炼,夜魂の試練,ja-JP
夢想樂土之歿,夢想楽土の結末,ja-JP
失落的月庭,失われた月の庭,ja-JP
失落的月庭,失われた月の庭,ja-JP
孤云凌霄之处,孤雲凌霄の処,ja-JP
孤雲凌霄之處,孤雲凌霄の処,ja-JP
山脊守望,山脊の見守り,ja-JP
山脊守望,山脊の見守り,ja-JP
山風的荊冕,山風の荊冠,ja-JP
山风的荆冕,山風の荊冠,ja-JP
幻想真境剧诗,幻想シアター,ja-JP
幻想真境劇詩,幻想シアター,ja-JP
异界余影,異界の余影,ja-JP
归寂之庭,帰元ノ庭,ja-JP
征讨领域,征討領域,ja-JP
待解「弈局」,チェスへの誘い,ja-JP
待解「弈局」,チェスへの誘い,ja-JP
忘却之峡,忘却の峡谷,ja-JP
忘卻之峽,忘却の峡谷,ja-JP
无光的深都,光なき深都,ja-JP
昏識塔,無学の塔,ja-JP
昏识塔,無学の塔,ja-JP
晴雨的經緯,晴雨の経緯,ja-JP
晴雨的经纬,晴雨の経緯,ja-JP
曲径通幽之处,曲径通幽の処,ja-JP
曲徑通幽之處,曲径通幽の処,ja-JP
月童的库藏,月の子の宝物,ja-JP
月童的庫藏,月の子の宝物,ja-JP
有頂塔,有頂の塔,ja-JP
有顶塔,有頂の塔,ja-JP
机符遁藏之城,兆候隠遁の城,ja-JP
梦想乐土之殁,夢想楽土の結末,ja-JP
椛染之庭,紅葉ノ庭,ja-JP
椛染之庭,紅葉ノ庭,ja-JP
機符遁藏之城,兆候隠遁の城,ja-JP
歇息处的入口,休憩所の入り口,ja-JP
歇息處的入口,休憩所の入り口,ja-JP
歸寂之庭,帰元ノ庭,ja-JP
沉眠之庭,熟眠ノ庭,ja-JP
沉眠之庭,熟眠ノ庭,ja-JP
河谷的黯道,河谷の闇路,ja-JP
河谷的黯道,河谷の闇路,ja-JP
淨琉璃工坊,淨琉璃工房,ja-JP
淨罪之井,浄罪の井戸,ja-JP
深古瞭望所,古の眺望台,ja-JP
深古瞭望所,古の眺望台,ja-JP
深境迴廊,深境回廊,ja-JP
深潮的余响,深潮の余韻,ja-JP
深潮的餘響,深潮の余韻,ja-JP
炼武秘境,煉武秘境,ja-JP
無光的深都,光なき深都,ja-JP
熔鐵的孤塞,熔鉄の孤砦,ja-JP
熔铁的孤塞,熔鉄の孤砦,ja-JP
異界餘影,異界の余影,ja-JP
砂流之庭,砂流ノ庭,ja-JP
砂流之庭,砂流ノ庭,ja-JP
碑碣的記錄,石碑の記録,ja-JP
碑碣的记录,石碑の記録,ja-JP
祝圣秘境,祈聖秘境,ja-JP
祝聖秘境,祈聖秘境,ja-JP
童夢的切片,幼夢の欠片,ja-JP
童梦的切片,幼夢の欠片,ja-JP
精通秘境,熟知秘境,ja-JP
精通秘境,熟知秘境,ja-JP
緣覺塔,縁覚の塔,ja-JP
缘觉塔,縁覚の塔,ja-JP
罪祸的终末,罪禍の終末,ja-JP
罪禍的終末,罪禍の終末,ja-JP
肇始之乡,原初の郷,ja-JP
肇始之鄉,原初の郷,ja-JP
臨瀑之城,滝を臨む廃都,ja-JP
芬德尼尔之顶,フィンドニールの頂上,ja-JP
芬德尼爾之頂,フィンドニールの頂上,ja-JP
苍白的遗荣,蒼白の遺栄,ja-JP
荒废砌造坞,荒れ果てた創造の地,ja-JP
荒廢砌造塢,荒れ果てた創造の地,ja-JP
菫色之庭,菫色ノ庭,ja-JP
菫色之庭,菫色ノ庭,ja-JP
華池巖岫,華池岩岫,ja-JP
萬有涅槃縛境,万有涅槃縛境,ja-JP
蒼白的遺榮,蒼白の遺栄,ja-JP
蕴火的幽墟,秘炎の幽墟,ja-JP
蘊火的幽墟,秘炎の幽墟,ja-JP
虹灵的净土,レインボースピリットの地,ja-JP
虹靈的淨土,レインボースピリットの地,ja-JP
蜃景祭场,ミラージュ祭場,ja-JP
蜃景祭場,ミラージュ祭場,ja-JP
褪色的剧场,色褪せた劇場,ja-JP
褪色的劇場,色褪せた劇場,ja-JP
西風之鷹的廟宇,西風の鷹の神殿,ja-JP
西风之鹰的庙宇,西風の鷹の神殿,ja-JP
贗月的研究所,偽月の研究所,ja-JP
赝月的研究所,偽月の研究所,ja-JP
赤沙之槛,赤砂の檻,ja-JP
赤沙之檻,赤砂の檻,ja-JP
赤金的城墟,赤金の廃城,ja-JP
赤金的城墟,赤金の廃城,ja-JP
迷錯幻渺之境,錯迷幻杳の境,ja-JP
迷错幻渺之境,錯迷幻杳の境,ja-JP
銘記之谷,銘記の谷,ja-JP
铭记之谷,銘記の谷,ja-JP
阵代屋敷,陣代屋敷,ja-JP
零落丘墟,ぼろぼろの廃墟,ja-JP
零落丘墟,ぼろぼろの廃墟,ja-JP
震雷连山密宫,震雷連山密宮,ja-JP
霜凝的机枢,霜つく機軸,ja-JP
霜凝的機樞,霜つく機軸,ja-JP
鳴神島·天守,鳴神島・天守,ja-JP
鶴徑折旋之所,細径折旋の処,ja-JP
鷹之門,鷹の門,ja-JP
鸣神岛·天守,鳴神島・天守,ja-JP
鹤径折旋之所,細径折旋の処,ja-JP
鹰之门,鷹の門,ja-JP
