category,source,target,tgt_lng
01_character,Ridge,レイセン,ja-JP
01_character,레이센,レイセン,ja-JP
01_character,嶺川,レイセン,ja-JP
01_character,璟麟,ジンリン,ja-JP
01_character,Jinglin,ジンリン,ja-JP
01_character,징린,ジンリン,ja-JP
01_character,科洛妮丝,クルニス,ja-JP
01_character,Coronis,クルニス,ja-JP
01_character,크루니스,クルニス,ja-JP
01_character,柯洛妮絲,クルニス,ja-JP
01_character,花原,ナノハ,ja-JP
01_character,Nanoha,ナノハ,ja-JP
01_character,나노하,ナノハ,ja-JP
01_character,卡娜丝,カナーチェ,ja-JP
01_character,Canace,カナーチェ,ja-JP
01_character,카나체,カナーチェ,ja-JP
01_character,卡娜絲,カナーチェ,ja-JP
01_character,杏子,アンズ,ja-JP
01_character,Ann,アンズ,ja-JP
01_character,안즈,アンズ,ja-JP
01_character,苍兰,フリージア,ja-JP
01_character,Freesia,フリージア,ja-JP
01_character,프리지아,フリージア,ja-JP
01_character,蒼蘭,フリージア,ja-JP
01_character,紫槿,フローラ,ja-JP
01_character,Flora,フローラ,ja-JP
01_character,플로라,フローラ,ja-JP
01_character,特丽莎,テレサ,ja-JP
01_character,Teresa,テレサ,ja-JP
01_character,테레사,テレサ,ja-JP
01_character,特麗莎,テレサ,ja-JP
01_character,多娜,トーナ,ja-JP
01_character,Donna,トーナ,ja-JP
01_character,토나,トーナ,ja-JP
01_character,密涅瓦,ミネルバ,ja-JP
01_character,Minova,ミネルバ,ja-JP
01_character,미네르바,ミネルバ,ja-JP
01_character,夏花,ナツカ,ja-JP
01_character,Nazuka,ナツカ,ja-JP
01_character,나츠카,ナツカ,ja-JP
01_character,冬香,フユカ,ja-JP
01_character,Fuyuka,フユカ,ja-JP
01_character,후유카,フユカ,ja-JP
01_character,雾语,ミスティ,ja-JP
01_character,Mistique,ミスティ,ja-JP
01_character,미스티,ミスティ,ja-JP
01_character,霧語,ミスティ,ja-JP
01_character,埃莉诺,エレノア,ja-JP
01_character,Eleanor,エレノア,ja-JP
01_character,엘레노어,エレノア,ja-JP
01_character,埃莉諾,エレノア,ja-JP
01_character,斯帕克拉,スパクル,ja-JP
01_character,Sparkla,スパクル,ja-JP
01_character,스파클,スパクル,ja-JP
01_character,赤霞,チーシア,ja-JP
01_character,Chixia,チーシア,ja-JP
01_character,치시아,チーシア,ja-JP
01_character,珂赛特,コゼット,ja-JP
01_character,Cosette,コゼット,ja-JP
01_character,코제트,コゼット,ja-JP
01_character,珂賽特,コゼット,ja-JP
01_character,风影,レイス,ja-JP
01_character,Wraith,レイス,ja-JP
01_character,레이스,レイス,ja-JP
01_character,風影,レイス,ja-JP
01_character,千都世,チトセ,ja-JP
01_character,Chitose,チトセ,ja-JP
01_character,치토세,チトセ,ja-JP
01_character,乙叶,オトハ,ja-JP
01_character,Otoha,オトハ,ja-JP
01_character,오토하,オトハ,ja-JP
01_character,乙葉,オトハ,ja-JP
01_character,焦糖,キャラメル,ja-JP
01_character,Caramel,キャラメル,ja-JP
01_character,캐러멜,キャラメル,ja-JP
01_character,格芮,グレイ,ja-JP
01_character,Gerie,グレイ,ja-JP
01_character,그레이,グレイ,ja-JP
01_character,菈露,ラール,ja-JP
01_character,Laru,ラール,ja-JP
01_character,라루,ラール,ja-JP
01_character,希娅,シア,ja-JP
01_character,Shia,シア,ja-JP
01_character,시아,シア,ja-JP
01_character,希婭,シア,ja-JP
01_character,小禾,ナズナ,ja-JP
01_character,Nazuna,ナズナ,ja-JP
01_character,나즈나,ナズナ,ja-JP
01_character,花铃,カリン,ja-JP
01_character,Karin,カリン,ja-JP
01_character,카린,カリン,ja-JP
01_character,花鈴,カリン,ja-JP
01_character,菈露（圣夜）,ラール（聖夜）,ja-JP
01_character,Snowish Laru,ラール（聖夜）,ja-JP
01_character,라루(이브),ラール（聖夜）,ja-JP
01_character,聖夜菈露,ラール（聖夜）,ja-JP
01_character,科洛妮丝（新春）,クルニス（華服）,ja-JP
01_character,Springseek Coronis,クルニス（華服）,ja-JP
01_character,크루니스(새해),クルニス（華服）,ja-JP
01_character,緋春柯洛妮絲,クルニス（華服）,ja-JP
01_character,薇洛（盛夏）,ウィロー（水着）,ja-JP
01_character,Suntide Willow,ウィロー（水着）,ja-JP
01_character,윌로(여름),ウィロー（水着）,ja-JP
01_character,沐夏薇洛,ウィロー（水着）,ja-JP
01_character,姓名,氏名,ja-JP
01_character,Name,氏名,ja-JP
01_character,이름,氏名,ja-JP
01_character,生日,生年月日,ja-JP
01_character,Birthday,生年月日,ja-JP
01_character,생일,生年月日,ja-JP
01_character,Affiliation,所属,ja-JP
01_character,소속,所属,ja-JP
01_character,所屬,所属,ja-JP
01_character,技能,特技,ja-JP
01_character,Skills,特技,ja-JP
01_character,스킬,特技,ja-JP
01_character,地址,住所,ja-JP
01_character,Address,住所,ja-JP
01_character,주소,住所,ja-JP
01_character,经验,巡遊者歴,ja-JP
01_character,Experience,巡遊者歴,ja-JP
01_character,경력,巡遊者歴,ja-JP
01_character,經驗,巡遊者歴,ja-JP
01_character,Weapon,武器,ja-JP
01_character,무기,武器,ja-JP
01_character,薪资,希望報酬,ja-JP
01_character,Rate,希望報酬,ja-JP
01_character,급여,希望報酬,ja-JP
01_character,薪資,希望報酬,ja-JP
01_character,薪资,給与,ja-JP
01_character,Rate,給与,ja-JP
01_character,급여,給与,ja-JP
01_character,薪資,給与,ja-JP
01_character,薪资,依頼料,ja-JP
01_character,Rate,依頼料,ja-JP
01_character,급여,依頼料,ja-JP
01_character,薪資,依頼料,ja-JP
01_character,薪资,家事代行料金,ja-JP
01_character,Rate,家事代行料金,ja-JP
01_character,급여,家事代行料金,ja-JP
01_character,薪資,家事代行料金,ja-JP
01_character,薪资,出演料,ja-JP
01_character,Rate,出演料,ja-JP
01_character,급여,出演料,ja-JP
01_character,薪資,出演料,ja-JP
01_character,薪资,配達料,ja-JP
01_character,Rate,配達料,ja-JP
01_character,급여,配達料,ja-JP
01_character,薪資,配達料,ja-JP
01_character,收费标准,希望報酬,ja-JP
01_character,收費標準,希望報酬,ja-JP
01_character,收费标准,販売価格,ja-JP
01_character,Rate,販売価格,ja-JP
01_character,급여,販売価格,ja-JP
01_character,收費標準,販売価格,ja-JP
01_character,姓名,名前,ja-JP
01_character,Name,名前,ja-JP
01_character,이름,名前,ja-JP
01_character,薪资,報酬,ja-JP
01_character,Rate,報酬,ja-JP
01_character,급여,報酬,ja-JP
01_character,薪資,報酬,ja-JP
01_character,四白,*****,ja-JP
01_character,Si Bai,*****,ja-JP
01_character,陈雨,*****,ja-JP
01_character,Chen Yu,*****,ja-JP
01_character,陳雨,*****,ja-JP
01_character,李蝉妃,*****,ja-JP
01_character,Li Chanfei,*****,ja-JP
01_character,李蟬妃,*****,ja-JP
01_character,子音,*****,ja-JP
01_character,Zi Yin,*****,ja-JP
01_character,陈章,*****,ja-JP
01_character,Chen Zhang,*****,ja-JP
01_character,陳章,*****,ja-JP
01_character,Kiyo,*****,ja-JP
01_character,陈阳,*****,ja-JP
01_character,Chen Yang,*****,ja-JP
01_character,陳陽,*****,ja-JP
01_character,瑞比,*****,ja-JP
01_character,Raby,*****,ja-JP
01_character,刘雯,*****,ja-JP
01_character,Liu Wen,*****,ja-JP
01_character,劉雯,*****,ja-JP
01_character,张楷轩,*****,ja-JP
01_character,Zhang Kaixuan,*****,ja-JP
01_character,張楷軒,*****,ja-JP
01_character,韩娇娇,*****,ja-JP
01_character,Han Jiaojiao,*****,ja-JP
01_character,韓嬌嬌,*****,ja-JP
01_character,周语晗,*****,ja-JP
01_character,Zhou Yuhan,*****,ja-JP
01_character,周語晗,*****,ja-JP
01_character,豆奶,*****,ja-JP
01_character,Dou Nai,*****,ja-JP
01_character,梁爽,*****,ja-JP
01_character,Liang Shuang,*****,ja-JP
01_character,静宸,*****,ja-JP
01_character,Jing Chen,*****,ja-JP
01_character,靜宸,*****,ja-JP
01_character,张晔,*****,ja-JP
01_character,Zhang Ye,*****,ja-JP
01_character,張曄,*****,ja-JP
01_character,沐霏,*****,ja-JP
01_character,Mu Fei,*****,ja-JP
01_character,井琉,*****,ja-JP
01_character,Jing Liu,*****,ja-JP
01_character,苏婉,*****,ja-JP
01_character,Su Wan,*****,ja-JP
01_character,蘇婉,*****,ja-JP
01_character,杨清江,*****,ja-JP
01_character,Yang Qingjiang,*****,ja-JP
01_character,楊清江,*****,ja-JP
01_character,刘十四,*****,ja-JP
01_character,Liu Fourteen,*****,ja-JP
01_character,Liu Shisi,*****,ja-JP
01_character,劉十四,*****,ja-JP
01_character,刘一蕾,*****,ja-JP
01_character,Liu Yilei,*****,ja-JP
01_character,劉一蕾,*****,ja-JP
01_character,吴哲茹,*****,ja-JP
01_character,Wu Zheru,*****,ja-JP
01_character,吳哲茹,*****,ja-JP
01_character,施丛昊,*****,ja-JP
01_character,Shi Conghao,*****,ja-JP
01_character,施叢昊,*****,ja-JP
01_character,宋政楠,*****,ja-JP
01_character,Song Zhengnan,*****,ja-JP
01_character,唐夏芳,*****,ja-JP
01_character,Tang Xiafang,*****,ja-JP
01_character,唐梦,*****,ja-JP
01_character,Tang Meng,*****,ja-JP
01_character,唐夢,*****,ja-JP
01_character,王美心,*****,ja-JP
01_character,Wang Meixin,*****,ja-JP
01_character,张梦娇,*****,ja-JP
01_character,Zhang Mengjiao,*****,ja-JP
01_character,張夢嬌,*****,ja-JP
01_character,张安琪,*****,ja-JP
01_character,Zhang Anqi,*****,ja-JP
01_character,張安琪,*****,ja-JP
01_character,蔡书瑾,*****,ja-JP
01_character,Cai Shujin,*****,ja-JP
01_character,蔡書瑾,*****,ja-JP
01_character,宋媛媛,*****,ja-JP
01_character,Song Yuanyuan,*****,ja-JP
01_character,Vila,*****,ja-JP
01_character,谢莹,*****,ja-JP
01_character,Xie Ying,*****,ja-JP
01_character,謝瑩,*****,ja-JP
01_character,花玲,カリン,ja-JP
01_character,mace,*****,ja-JP
01_character,琥珀-基础形象,コハク・デフォルト,ja-JP
01_character,Amber: Default,コハク・デフォルト,ja-JP
01_character,코하쿠-기본,コハク・デフォルト,ja-JP
01_character,琥珀-基礎形象,コハク・デフォルト,ja-JP
01_character,琥珀-觉醒形象,コハク・覚醒,ja-JP
01_character,Amber: Awakened,コハク・覚醒,ja-JP
01_character,코하쿠-각성,コハク・覚醒,ja-JP
01_character,琥珀-覺醒形象,コハク・覚醒,ja-JP
01_character,玩心无邪,いたずらっこのお留守番,ja-JP
01_character,Playful Innocence,いたずらっこのお留守番,ja-JP
01_character,어흥냥이,いたずらっこのお留守番,ja-JP
01_character,玩心無邪,いたずらっこのお留守番,ja-JP
01_character,邀你静心，悠然一夏,カムカムサマータイム,ja-JP
01_character,Ease Into an Unhurried Summer,カムカムサマータイム,ja-JP
01_character,느긋한 여름의 초대장,カムカムサマータイム,ja-JP
01_character,靜享沁涼，悠然一夏,カムカムサマータイム,ja-JP
01_character,缇莉娅-基础形象,ティリア・デフォルト,ja-JP
01_character,Tilia: Default,ティリア・デフォルト,ja-JP
01_character,틸리아-기본,ティリア・デフォルト,ja-JP
01_character,緹莉婭-基礎形象,ティリア・デフォルト,ja-JP
01_character,缇莉娅-觉醒形象,ティリア・覚醒,ja-JP
01_character,Tilia: Awakened,ティリア・覚醒,ja-JP
01_character,틸리아-각성,ティリア・覚醒,ja-JP
01_character,緹莉婭-覺醒形象,ティリア・覚醒,ja-JP
01_character,此即吾之正义！,イッツ・マイ・ジャスティス！,ja-JP
01_character,This Is My Justice!,イッツ・マイ・ジャスティス！,ja-JP
01_character,이것이 나의 정의!,イッツ・マイ・ジャスティス！,ja-JP
01_character,此即吾之正義！,イッツ・マイ・ジャスティス！,ja-JP
01_character,光彩闪亮，斗志昂扬,ブライトアップ、チアアップ,ja-JP
01_character,"Shining Bright, Spirits High",ブライトアップ、チアアップ,ja-JP
01_character,눈부시게 당당하게,ブライトアップ、チアアップ,ja-JP
01_character,盛夏流光，昂首逐浪,ブライトアップ、チアアップ,ja-JP
01_character,卡西米拉-基础形象,カシミラ・デフォルト,ja-JP
01_character,Kasimira: Default,カシミラ・デフォルト,ja-JP
01_character,카시미라-기본,カシミラ・デフォルト,ja-JP
01_character,卡西米拉-基礎形象,カシミラ・デフォルト,ja-JP
01_character,卡西米拉-觉醒形象,カシミラ・覚醒,ja-JP
01_character,Kasimira: Awakened,カシミラ・覚醒,ja-JP
01_character,카시미라-각성,カシミラ・覚醒,ja-JP
01_character,卡西米拉-覺醒形象,カシミラ・覚醒,ja-JP
01_character,翡冷翠-基础形象,フィレン・デフォルト,ja-JP
01_character,Firenze: Default,フィレン・デフォルト,ja-JP
01_character,피렌-기본,フィレン・デフォルト,ja-JP
01_character,翡冷翠-基礎形象,フィレン・デフォルト,ja-JP
01_character,翡冷翠-觉醒形象,フィレン・覚醒,ja-JP
01_character,Firenze: Awakened,フィレン・覚醒,ja-JP
01_character,피렌-각성,フィレン・覚醒,ja-JP
01_character,翡冷翠-覺醒形象,フィレン・覚醒,ja-JP
01_character,鸢尾-基础形象,アヤメ・デフォルト,ja-JP
01_character,Iris: Default,アヤメ・デフォルト,ja-JP
01_character,아야메-기본,アヤメ・デフォルト,ja-JP
01_character,鳶尾-基礎形象,アヤメ・デフォルト,ja-JP
01_character,鸢尾-觉醒形象,アヤメ・覚醒,ja-JP
01_character,Iris: Awakened,アヤメ・覚醒,ja-JP
01_character,아야메-각성,アヤメ・覚醒,ja-JP
01_character,鳶尾-覺醒形象,アヤメ・覚醒,ja-JP
01_character,1/365的你,1/365の君と,ja-JP
01_character,The 1/365th of You,1/365の君と,ja-JP
01_character,1/365의 그대와,1/365の君と,ja-JP
01_character,邀你欢喜，轻波漂游,プカプカサマータイム,ja-JP
01_character,Drifting Together on Gentle Waves,プカプカサマータイム,ja-JP
01_character,기쁜 이 순간 물결을 타고,プカプカサマータイム,ja-JP
01_character,伴你清歡，輕波漂游,プカプカサマータイム,ja-JP
01_character,尘沙-基础形象,セイナ・デフォルト,ja-JP
01_character,Noya: Default,セイナ・デフォルト,ja-JP
01_character,세이나-기본,セイナ・デフォルト,ja-JP
01_character,塵沙-基礎形象,セイナ・デフォルト,ja-JP
01_character,尘沙-觉醒形象,セイナ・覚醒,ja-JP
01_character,Noya: Awakened,セイナ・覚醒,ja-JP
01_character,세이나-각성,セイナ・覚醒,ja-JP
01_character,塵沙-覺醒形象,セイナ・覚醒,ja-JP
01_character,日晒的余温,日焼けあとの思い出,ja-JP
01_character,Lingering Sunlight,日焼けあとの思い出,ja-JP
01_character,햇살의 온기,日焼けあとの思い出,ja-JP
01_character,日曬的餘溫,日焼けあとの思い出,ja-JP
01_character,师渺-基础形象,シーミャオ・デフォルト,ja-JP
01_character,Shimiao: Default,シーミャオ・デフォルト,ja-JP
01_character,시먀오-기본,シーミャオ・デフォルト,ja-JP
01_character,師渺-基礎形象,シーミャオ・デフォルト,ja-JP
01_character,师渺-觉醒形象,シーミャオ・覚醒,ja-JP
01_character,Shimiao: Awakened,シーミャオ・覚醒,ja-JP
01_character,시먀오-각성,シーミャオ・覚醒,ja-JP
01_character,師渺-覺醒形象,シーミャオ・覚醒,ja-JP
01_character,辣就试试看吧！,負けるな！マジカルガール！,ja-JP
01_character,Feeling Spicy? Take the Heat!,負けるな！マジカルガール！,ja-JP
01_character,매운맛 좀 볼래?!,負けるな！マジカルガール！,ja-JP
01_character,辣就來試試！,負けるな！マジカルガール！,ja-JP
01_character,猫眼-基础形象,シャトン・デフォルト,ja-JP
01_character,Chaton: Default,シャトン・デフォルト,ja-JP
01_character,샤통-기본,シャトン・デフォルト,ja-JP
01_character,貓眼-基礎形象,シャトン・デフォルト,ja-JP
01_character,猫眼-觉醒形象,シャトン・覚醒,ja-JP
01_character,Chaton: Awakened,シャトン・覚醒,ja-JP
01_character,샤통-각성,シャトン・覚醒,ja-JP
01_character,貓眼-覺醒形象,シャトン・覚醒,ja-JP
01_character,火垂-基础形象,ホタル・デフォルト,ja-JP
01_character,Firefly: Default,ホタル・デフォルト,ja-JP
01_character,호타루-기본,ホタル・デフォルト,ja-JP
01_character,火垂-基礎形象,ホタル・デフォルト,ja-JP
01_character,火垂-觉醒形象,ホタル・覚醒,ja-JP
01_character,Firefly: Awakened,ホタル・覚醒,ja-JP
01_character,호타루-각성,ホタル・覚醒,ja-JP
01_character,火垂-覺醒形象,ホタル・覚醒,ja-JP
01_character,岭川-基础形象,レイセン・デフォルト,ja-JP
01_character,Ridge: Default,レイセン・デフォルト,ja-JP
01_character,레이센-기본,レイセン・デフォルト,ja-JP
01_character,嶺川-基礎形象,レイセン・デフォルト,ja-JP
01_character,岭川-觉醒形象,レイセン・覚醒,ja-JP
01_character,Ridge: Awakened,レイセン・覚醒,ja-JP
01_character,레이센-각성,レイセン・覚醒,ja-JP
01_character,嶺川-覺醒形象,レイセン・覚醒,ja-JP
01_character,郁蓊恒温室中憩,眠り姫の光合成,ja-JP
01_character,Resting in the Lush Greenhouse,眠り姫の光合成,ja-JP
01_character,잠자는 온실 속의 공주,眠り姫の光合成,ja-JP
01_character,綠蔭深處睡美人,眠り姫の光合成,ja-JP
01_character,璟麟-基础形象,ジンリン・デフォルト,ja-JP
01_character,Jinglin: Default,ジンリン・デフォルト,ja-JP
01_character,징린-기본,ジンリン・デフォルト,ja-JP
01_character,璟麟-基礎形象,ジンリン・デフォルト,ja-JP
01_character,璟麟-觉醒形象,ジンリン・覚醒,ja-JP
01_character,Jinglin: Awakened,ジンリン・覚醒,ja-JP
01_character,징린-각성,ジンリン・覚醒,ja-JP
01_character,璟麟-覺醒形象,ジンリン・覚醒,ja-JP
01_character,科洛妮丝-基础形象,クルニス・デフォルト,ja-JP
01_character,Coronis: Default,クルニス・デフォルト,ja-JP
01_character,크루니스-기본,クルニス・デフォルト,ja-JP
01_character,柯洛妮絲-基礎形象,クルニス・デフォルト,ja-JP
01_character,科洛妮丝-觉醒形象,クルニス・覚醒,ja-JP
01_character,Coronis: Awakened,クルニス・覚醒,ja-JP
01_character,크루니스-각성,クルニス・覚醒,ja-JP
01_character,柯洛妮絲-覺醒形象,クルニス・覚醒,ja-JP
01_character,花原-基础形象,ナノハ・デフォルト,ja-JP
01_character,Nanoha: Default,ナノハ・デフォルト,ja-JP
01_character,나노하-기본,ナノハ・デフォルト,ja-JP
01_character,花原-基礎形象,ナノハ・デフォルト,ja-JP
01_character,花原-觉醒形象,ナノハ・覚醒,ja-JP
01_character,Nanoha: Awakened,ナノハ・覚醒,ja-JP
01_character,나노하-각성,ナノハ・覚醒,ja-JP
01_character,花原-覺醒形象,ナノハ・覚醒,ja-JP
01_character,异国风起时,異国情緒で準備中,ja-JP
01_character,When Distant Winds Rise,異国情緒で準備中,ja-JP
01_character,낯선 바람이 불어올 때,異国情緒で準備中,ja-JP
01_character,異國風起時,異国情緒で準備中,ja-JP
01_character,卡娜丝-基础形象,カナーチェ・デフォルト,ja-JP
01_character,Canace: Default,カナーチェ・デフォルト,ja-JP
01_character,카나체-기본,カナーチェ・デフォルト,ja-JP
01_character,卡娜絲-基礎形象,カナーチェ・デフォルト,ja-JP
01_character,卡娜丝-觉醒形象,カナーチェ・覚醒,ja-JP
01_character,Canace: Awakened,カナーチェ・覚醒,ja-JP
01_character,카나체-각성,カナーチェ・覚醒,ja-JP
01_character,卡娜絲-覺醒形象,カナーチェ・覚醒,ja-JP
01_character,胜利的方程式,狙え、サービスエース！,ja-JP
01_character,The Formula for Victory,狙え、サービスエース！,ja-JP
01_character,승리의 방정식,狙え、サービスエース！,ja-JP
01_character,勝利的方程式,狙え、サービスエース！,ja-JP
01_character,杏子-基础形象,アンズ・デフォルト,ja-JP
01_character,Ann: Default,アンズ・デフォルト,ja-JP
01_character,안즈-기본,アンズ・デフォルト,ja-JP
01_character,杏子-基礎形象,アンズ・デフォルト,ja-JP
01_character,杏子-觉醒形象,アンズ・覚醒,ja-JP
01_character,Ann: Awakened,アンズ・覚醒,ja-JP
01_character,안즈-각성,アンズ・覚醒,ja-JP
01_character,杏子-覺醒形象,アンズ・覚醒,ja-JP
01_character,漫游奇境的森林公主,不思議の国のアンズ,ja-JP
01_character,Princess of the Wondrous Wilds,不思議の国のアンズ,ja-JP
01_character,이상한 나라의 복슬 공주,不思議の国のアンズ,ja-JP
01_character,漫步奇境的森林公主,不思議の国のアンズ,ja-JP
01_character,苍兰-基础形象,フリージア・デフォルト,ja-JP
01_character,Freesia: Default,フリージア・デフォルト,ja-JP
01_character,프리지아-기본,フリージア・デフォルト,ja-JP
01_character,蒼蘭-基礎形象,フリージア・デフォルト,ja-JP
01_character,苍兰-觉醒形象,フリージア・覚醒,ja-JP
01_character,Freesia: Awakened,フリージア・覚醒,ja-JP
01_character,프리지아-각성,フリージア・覚醒,ja-JP
01_character,蒼蘭-覺醒形象,フリージア・覚醒,ja-JP
01_character,落雪的赠礼,雪降る夜の贈り物,ja-JP
01_character,The Gift of Falling Snow,雪降る夜の贈り物,ja-JP
01_character,눈 내리는 밤의 선물,雪降る夜の贈り物,ja-JP
01_character,落雪的贈禮,雪降る夜の贈り物,ja-JP
01_character,紫槿-基础形象,フローラ・デフォルト,ja-JP
01_character,Flora: Default,フローラ・デフォルト,ja-JP
01_character,플로라-기본,フローラ・デフォルト,ja-JP
01_character,紫槿-基礎形象,フローラ・デフォルト,ja-JP
01_character,紫槿-觉醒形象,フローラ・覚醒,ja-JP
01_character,Flora: Awakened,フローラ・覚醒,ja-JP
01_character,플로라-각성,フローラ・覚醒,ja-JP
01_character,紫槿-覺醒形象,フローラ・覚醒,ja-JP
01_character,特丽莎-基础形象,テレサ・デフォルト,ja-JP
01_character,Teresa: Default,テレサ・デフォルト,ja-JP
01_character,테레사-기본,テレサ・デフォルト,ja-JP
01_character,特麗莎-基礎形象,テレサ・デフォルト,ja-JP
01_character,特丽莎-觉醒形象,テレサ・覚醒,ja-JP
01_character,Teresa: Awakened,テレサ・覚醒,ja-JP
01_character,테레사-각성,テレサ・覚醒,ja-JP
01_character,特麗莎-覺醒形象,テレサ・覚醒,ja-JP
01_character,新人勇者前来报到,ビギナー勇者,ja-JP
01_character,Rookie Hero Reporting In,ビギナー勇者,ja-JP
01_character,오늘부터 신입 용사!,ビギナー勇者,ja-JP
01_character,新人勇者前來報到,ビギナー勇者,ja-JP
01_character,多娜-基础形象,トーナ・デフォルト,ja-JP
01_character,Donna: Default,トーナ・デフォルト,ja-JP
01_character,토나-기본,トーナ・デフォルト,ja-JP
01_character,多娜-基礎形象,トーナ・デフォルト,ja-JP
01_character,多娜-觉醒形象,トーナ・覚醒,ja-JP
01_character,Donna: Awakened,トーナ・覚醒,ja-JP
01_character,토나-각성,トーナ・覚醒,ja-JP
01_character,多娜-覺醒形象,トーナ・覚醒,ja-JP
01_character,密涅瓦-基础形象,ミネルバ・デフォルト,ja-JP
01_character,Minova: Default,ミネルバ・デフォルト,ja-JP
01_character,미네르바-기본,ミネルバ・デフォルト,ja-JP
01_character,密涅瓦-基礎形象,ミネルバ・デフォルト,ja-JP
01_character,密涅瓦-觉醒形象,ミネルバ・覚醒,ja-JP
01_character,Minova: Awakened,ミネルバ・覚醒,ja-JP
01_character,미네르바-각성,ミネルバ・覚醒,ja-JP
01_character,密涅瓦-覺醒形象,ミネルバ・覚醒,ja-JP
01_character,微醺白日梦,アイマイハクチューム,ja-JP
01_character,Tipsy Daydream,アイマイハクチューム,ja-JP
01_character,나른한 백일몽,アイマイハクチューム,ja-JP
01_character,微醺白日夢,アイマイハクチューム,ja-JP
01_character,粼粼镜影☆漆黑心伤,ノワールエトワール,ja-JP
01_character,Rippling Void of the Darkest Heartbreak,ノワールエトワール,ja-JP
01_character,거울아 거울아 나를 치유해줘,ノワールエトワール,ja-JP
01_character,琉璃倒影☆寂寥呢喃,ノワールエトワール,ja-JP
01_character,夏花-基础形象,ナツカ・デフォルト,ja-JP
01_character,Nazuka: Default,ナツカ・デフォルト,ja-JP
01_character,나츠카-기본,ナツカ・デフォルト,ja-JP
01_character,夏花-基礎形象,ナツカ・デフォルト,ja-JP
01_character,夏花-觉醒形象,ナツカ・覚醒,ja-JP
01_character,Nazuka: Awakened,ナツカ・覚醒,ja-JP
01_character,나츠카-각성,ナツカ・覚醒,ja-JP
01_character,夏花-覺醒形象,ナツカ・覚醒,ja-JP
01_character,清露微滴的初夏,水もしたたる初夏美人,ja-JP
01_character,A Dip of Fresh Summer,水もしたたる初夏美人,ja-JP
01_character,이슬 맺힌 첫 여름,水もしたたる初夏美人,ja-JP
01_character,冬香-基础形象,フユカ・デフォルト,ja-JP
01_character,Fuyuka: Default,フユカ・デフォルト,ja-JP
01_character,후유카-기본,フユカ・デフォルト,ja-JP
01_character,冬香-基礎形象,フユカ・デフォルト,ja-JP
01_character,冬香-觉醒形象,フユカ・覚醒,ja-JP
01_character,Fuyuka: Awakened,フユカ・覚醒,ja-JP
01_character,후유카-각성,フユカ・覚醒,ja-JP
01_character,冬香-覺醒形象,フユカ・覚醒,ja-JP
01_character,平安度过试用期！,新人社員奮闘中！,ja-JP
01_character,Probation Period Cleared!,新人社員奮闘中！,ja-JP
