category,category_label,id,zh-CN,ja-JP,zh-TW,en-US,ko-KR,th-TH,src_table
03_club,社团,Club.anzenkyoku,生活安全局,生活安全局,生活安全局,Public Safety Bureau,생활안전국,สำนักรักษาความปลอดภัย,localization.json:Club
03_club,社团,Club.SisterHood,姐妹会,シスターフッド,修女會,The Sisterhood,시스터후드,ชมรมซิสเตอร์,localization.json:Club
03_club,社团,Club.Class227,227号特别班,227号特別クラス,227號特別班,Spec Ops No. 227,227호 특별반,ห้องพิเศษ 227,localization.json:Club
03_club,社团,Club.Emergentology,急救医学部,救急医学部,急救醫學部,Medical Emergency Club,응급의학부,หน่วยแพทย์ฉุกเฉิน,localization.json:Club
03_club,社团,Club.RabbitPlatoon,RABBIT小队,RABBIT小隊,RABBIT小隊,RABBIT Squad,RABBIT 소대,กองทหาร RABBIT,localization.json:Club
03_club,社团,Club.PandemoniumSociety,万魔殿,パンデモニウム・ソサエティー,萬魔殿,Pandemonium Society,판데모니움 소사이어티,แพนเดโมเนียม โซไซตี้,localization.json:Club
03_club,社团,Club.AriusSqud,阿里乌斯战术小队,アリウススクワッド,奧利斯小隊,Arius Squad,아리우스 스쿼드,สควอดของอาเรียส,localization.json:Club
03_club,社团,Club.HotSpringsDepartment,温泉开发部,温泉開発部,溫泉開發部,Hot Springs Department,온천개발부,ชมรมพัฒนาออนเซ็น,localization.json:Club
03_club,社团,Club.TeaParty,茶话会,ティーパーティー,茶會,Tea Party,티파티,สภาน้ำชา,localization.json:Club
03_club,社团,Club.PublicPeaceBureau,公共安全局,公安局,公安局,Public Peace Bureau,공안국,กรมความมั่นคงสาธารณะ,localization.json:Club
03_club,社团,Club.BlackTortoisePromenade,玄武商會,玄武商会,玄武商會,Black Tortoise Promenade,현무상회,ย่านการค้าเทพเต่าดำ,localization.json:Club
03_club,社团,Club.Genryumon,玄龍門,玄龍門,玄龍門,Genryumon,현룡문,มังกรดำ,localization.json:Club
03_club,社团,Club.LaborParty,工務部,工務部,工務部,Labor Party,용역부,ชมรมผู้รับจ้าง,localization.json:Club
03_club,社团,Club.KnowledgeLiberationFront,知識解放戰線,知識解放戦線,知識解放戰線,Knowledge Liberation Front,지식해방전선,ชมรมแนวร่วมปลดปล่อยความรู้,localization.json:Club
03_club,社团,Club.Hyakkayouran,百花繚亂紛爭調停委員會,百花繚乱紛争調停委員会,百花繚亂紛爭調停委員會,Hyakkaryouran Resolution Council,백화요란 분쟁조정위원회,คณะไกล่เกลี่ยข้อพิพาท เฮียกกะเรียวรัน,localization.json:Club
03_club,社团,Club.ShinySparkleSociety,闪耀部,キラキラ部,閃耀部,Sparkle Club,반짝반짝부,ชมรมระยิบระยับ,localization.json:Club
03_club,社团,Club.AbydosStudentCouncil,阿拜多斯学生会,アビドス生徒会,阿拜多斯學生會,Abydos Student Council,아비도스 학생회,สภานักเรียนอะบิดอส,localization.json:Club
03_club,社团,Club.EmptyClub,无,無し,無,None,없음,ไม่มี,localization.json:Club
