category,category_label,id,zh-CN,ja-JP,zh-TW,en-US,ko-KR,th-TH,src_table
01_character,角色名称,Student.10038,宫子,ミヤコ,都子,Miyako,미야코,มิยาโกะ,students.json
01_character,角色名称,Student.10039,美游,ミユ,美優,Miyu,미유,มิยุ,students.json
01_character,角色名称,Student.10040,月咏,ツクヨ,月夜,Tsukuyo,츠쿠요,สึคุโยะ,students.json
01_character,角色名称,Student.10041,美咲,ミサキ,美咲,Misaki,미사키,มิซากิ,students.json
01_character,角色名称,Student.10042,亚津子,アツコ,敦子,Atsuko,아츠코,อาสึโกะ,students.json
01_character,角色名称,Student.10043,若藻（泳装）,ワカモ（水着）,若藻(泳裝),Wakamo (Swimsuit),와카모(수영복),วาคาโมะ (ชุดว่ายน้ำ),students.json
01_character,角色名称,Student.10044,野宫（泳装）,ノノミ（水着）,野乃美(泳裝),Nonomi (Swimsuit),노노미(수영복),โนโนมิ (ชุดว่ายน้ำ),students.json
01_character,角色名称,Student.10045,星野（泳装）,ホシノ（水着）,星野(泳裝),Hoshino (Swimsuit),호시노(수영복),โฮชิโนะ (ชุดว่ายน้ำ),students.json
01_character,角色名称,Student.10046,泉奈（泳装）,イズナ（水着）,伊樹菜(泳裝),Izuna (Swimsuit),이즈나(수영복),อิซุนะ (ชุดว่ายน้ำ),students.json
01_character,角色名称,Student.10047,千世（泳装）,チセ（水着）,知世(泳裝),Chise (Swimsuit),치세(수영복),ชิเซะ (ชุดว่ายน้ำ),students.json
01_character,角色名称,Student.10048,纱织,サオリ,沙織,Saori,사오리,ซาโอริ,students.json
01_character,角色名称,Student.10049,和纱,カズサ,千紗,Kazusa,카즈사,คาซึสะ,students.json
01_character,角色名称,Student.10050,心奈,ココナ,心菜,Kokona,코코나,โคโคน่า,students.json
01_character,角色名称,Student.10051,歌原（应援团）,ウタハ（応援団）,詠葉(應援團),Utaha (Cheer Squad),우타하(응원단),อุทาฮะ (ชุดเชียร์),students.json
01_character,角色名称,Student.10052,诺亚,ノア,乃愛,Noa,노아,โนอา,students.json
01_character,角色名称,Student.10053,优香（体操服）,ユウカ（体操服）,優香(體育服),Yuuka (Track),유우카(체육복),ยูกะ (ชุดพละ),students.json
01_character,角色名称,Student.10054,玛丽（体操服）,マリー（体操服）,瑪麗(體育服),Mari (Track),마리(체육복),มารี (ชุดพละ),students.json
01_character,角色名称,Student.10055,时雨,シグレ,時雨,Shigure,시구레,ชิกุเระ,students.json
01_character,角色名称,Student.10056,芹娜（圣诞）,セリナ（クリスマス）,芹奈(聖誕節),Serina (Christmas),세리나(크리스마스),เซรินะ (คริสต์มาส),students.json
01_character,角色名称,Student.10057,晴奈（新年）,ハルナ（正月）,羽留奈(正月),Haruna (New Year),하루나(새해),ฮารุนะ (ปีใหม่),students.json
01_character,角色名称,Student.10058,美祢,ミネ,美禰,Mine,미네,มิเนะ,students.json
01_character,角色名称,Student.10059,未花,ミカ,彌香,Mika,미카,มิกะ,students.json
01_character,角色名称,Student.10060,惠,メグ,惠,Megu,메구,เมกุ,students.json
01_character,角色名称,Student.10061,樱子,サクラコ,櫻子,Sakurako,사쿠라코,ซากุระโกะ,students.json
01_character,角色名称,Student.10062,时,トキ,季,Toki,토키,โทคิ,students.json
01_character,角色名称,Student.10063,小雪,コユキ,小雪,Koyuki,코유키,โคยูกิ,students.json
01_character,角色名称,Student.10064,佳代子（新年）,カヨコ（正月）,佳世子(正月),Kayoko (New Year),카요코(새해),คาโยโกะ (ปีใหม่),students.json
01_character,角色名称,Student.10065,果穗,カホ,佳穗,Kaho,카호,คาโฮะ,students.json
01_character,角色名称,Student.10066,爱丽丝（女仆）,アリス（メイド）,愛麗絲(女僕),Aris (Maid),아리스(메이드),อาริสึ (ชุดเมด),students.json
01_character,角色名称,Student.10067,时（兔女郎）,トキ（バニーガール）,季(兔女郎),Toki (Bunny),토키(바니걸),โทคิ (บันนี่เกิร์ล),students.json
01_character,角色名称,Student.10068,玲纱,レイサ,澪紗,Reisa,레이사,เรอิสะ,students.json
01_character,角色名称,Student.10069,流美,ルミ,瑠美,Rumi,루미,รูมิ,students.json
01_character,角色名称,Student.10070,弥奈,ミナ,美奈,Mina,미나,มินะ,students.json
01_character,角色名称,Student.10071,宫子（泳装）,ミヤコ（水着）,都子(泳裝),Miyako (Swimsuit),미야코(수영복),มิยาโกะ (ชุดว่ายน้ำ),students.json
01_character,角色名称,Student.10072,咲（泳装）,サキ（水着）,咲希(泳裝),Saki (Swimsuit),사키(수영복),ซากิ (ชุดว่ายน้ำ),students.json
01_character,角色名称,Student.10073,忧（泳装）,ウイ（水着）,憂(泳裝),Ui (Swimsuit),우이(수영복),อุย (ชุดว่ายน้ำ),students.json
01_character,角色名称,Student.10074,花子（泳装）,ハナコ（水着）,花子(泳裝),Hanako (Swimsuit),하나코(수영복),ฮานาโกะ (ชุดว่ายน้ำ),students.json
01_character,角色名称,Student.10075,芽留,メル,愛瑠,Meru,메루,เมรุ,students.json
01_character,角色名称,Student.10076,琴里(应援团),コトリ（応援団）,亞都梨(應援團),Kotori (Cheer Squad),코토리(응원단),โคโทริ (ชุดเชียร์),students.json
01_character,角色名称,Student.10077,一花,イチカ,一花,Ichika,이치카,อิจิกะ,students.json
01_character,角色名称,Student.10078,霞,カスミ,佳澄,Kasumi,카스미,คาสุมิ,students.json
01_character,角色名称,Student.10079,御坂美琴,御坂美琴,御坂美琴,Misaka Mikoto,미사카 미코토,มิซากะ มิโคโตะ,students.json
01_character,角色名称,Student.10080,食蜂操祈,食蜂操祈,食蜂操祈,Shokuhou Misaki,쇼쿠호 미사키,โชคุโฮว มิซากิ,students.json
01_character,角色名称,Student.10081,紫草,ユカリ,紫,Yukari,유카리,ยูคาริ,students.json
01_character,角色名称,Student.10082,莲华,レンゲ,蓮華,Renge,렌게,เรนเกะ,students.json
01_character,角色名称,Student.10083,桔梗,キキョウ,桔梗,Kikyou,키쿄,คิเคียว,students.json
01_character,角色名称,Student.10084,小玉（露营）,コタマ（キャンプ）,小玉(露營),Kotama (Camp),코타마(캠핑),โคทามะ (แคมป์),students.json
01_character,角色名称,Student.10085,晴（露营）,ハレ（キャンプ）,晴(露營),Hare (Camp),하레(캠핑),ฮาเระ (แคมป์),students.json
01_character,角色名称,Student.10086,日奈（礼服）,ヒナ（ドレス）,陽奈(禮服),Hina (Dress),히나(드레스),ฮินะ (เดรส),students.json
01_character,角色名称,Student.10087,亚子（礼服）,アコ（ドレス）,亞子(禮服),Ako (Dress),아코(드레스),อาโกะ (เดรส),students.json
01_character,角色名称,Student.10088,佳代子（礼服）,カヨコ（ドレス）,佳世子(禮服),Kayoko (Dress),카요코(드레스),คาโยโกะ (เดรส),students.json
01_character,角色名称,Student.10089,阿露（礼服）,アル（ドレス）,亞瑠(禮服),Aru (Dress),아루(드레스),อารุ (เดรส),students.json
01_character,角色名称,Student.10090,海香,ウミカ,海花,Umika,우미카,อุมิกะ,students.json
01_character,角色名称,Student.10091,和纱（乐队）,カズサ（バンド）,千紗(樂團),Kazusa (Band),카즈사(밴드),คาซึสะ (วงดนตรี),students.json
01_character,角色名称,Student.10092,好美（乐队）,ヨシミ（バンド）,喜美(樂團),Yoshimi (Band),요시미(밴드),โยชิมิ (วงดนตรี),students.json
01_character,角色名称,Student.10093,绮罗罗,キララ,綺羅羅,Kirara,키라라,คิราระ,students.json
01_character,角色名称,Student.10094,桃井（女仆）,モモイ（メイド）,桃井(女僕),Momoi (Maid),모모이(메이드),โมโมอิ (ชุดเมด),students.json
01_character,角色名称,Student.10095,绿（女仆）,ミドリ（メイド）,綠(女僕),Midori (Maid),미도리(메이드),มิโดริ (ชุดเมด),students.json
01_character,角色名称,Student.10096,环奈（泳装）,カンナ（水着）,環奈(泳裝),Kanna (Swimsuit),칸나(수영복),คันนะ (ชุดว่ายน้ำ),students.json
01_character,角色名称,Student.10097,萌绘（泳装）,モエ（水着）,萌(泳裝),Moe (Swimsuit),모에(수영복),โมเอะ (ชุดว่ายน้ำ),students.json
01_character,角色名称,Student.10098,星野（临战）,ホシノ（臨戦）,星野（臨戰）,Hoshino (Armed),호시노(무장),โฮชิโนะ (คอมแบต),students.json
01_character,角色名称,Student.10100,白子＊恐怖,シロコ＊テラー,白子＊恐怖,Shiroko Terror,시로코*테러,ชิโรโกะ (เทอเรอร์),students.json
01_character,角色名称,Student.10101,纱织（泳装）,サオリ（水着）,沙織（泳裝）,Saori (Swimsuit),사오리(수영복),ซาโอริ (ชุดว่ายน้ำ),students.json
01_character,角色名称,Student.10102,日和（泳装）,ヒヨリ（水着）,日和（泳裝）,Hiyori (Swimsuit),히요리(수영복),ฮิโยริ (ชุดว่ายน้ำ),students.json
01_character,角色名称,Student.10103,玛利娜（旗袍）,マリナ（チーパオ）,瑪麗娜（旗袍）,Marina (Qipao),마리나(치파오),มารินะ (กี่เผ้า),students.json
01_character,角色名称,Student.10104,丽情,レイジョ,令女,Reijo,레이죠,เรย์โจ,students.json
01_character,角色名称,Student.10105,玛丽（偶像）,マリー（アイドル）,瑪麗（偶像）,Mari (Idol),마리(아이돌),มารี (ไอดอล),students.json
01_character,角色名称,Student.10106,樱子（偶像）,サクラコ（アイドル）,櫻子（偶像）,Sakurako (Idol),사쿠라코(아이돌),ซากุระโกะ (ไอดอล),students.json
01_character,角色名称,Student.10107,千秋,チアキ,千秋,Chiaki,치아키,จิอากิ,students.json
01_character,角色名称,Student.10108,优香（睡衣）,ユウカ（パジャマ）,優香（睡衣）,Yuuka (Pajamas),유우카(파자마),ยูกะ (ชุดนอน),students.json
01_character,角色名称,Student.10109,诺亚（睡衣）,ノア（パジャマ）,乃愛（睡衣）,Noa (Pajamas),노아(파자마),โนอา (ชุดนอน),students.json
01_character,角色名称,Student.13000,茜,アカネ,朱音,Akane,아카네,อาคาเนะ,students.json
01_character,角色名称,Student.13001,千世,チセ,知世,Chise,치세,ชิเซะ,students.json
01_character,角色名称,Student.13002,明里,アカリ,亞伽里,Akari,아카리,อาคาริ,students.json
01_character,角色名称,Student.13003,莲见,ハスミ,蓮實,Hasumi,하스미,ฮาสุมิ,students.json
01_character,角色名称,Student.13004,野宫,ノノミ,野乃美,Nonomi,노노미,โนโนมิ,students.json
01_character,角色名称,Student.13005,佳代子,カヨコ,佳世子,Kayoko,카요코,คาโยโกะ,students.json
01_character,角色名称,Student.13006,睦月,ムツキ,無月,Mutsuki,무츠키,มุสึกิ,students.json
01_character,角色名称,Student.13007,纯子,ジュンコ,淳子,Junko,준코,จุนโกะ,students.json
01_character,角色名称,Student.13008,芹香,セリカ,茜香,Serika,세리카,เซริกะ,students.json
01_character,角色名称,Student.13009,椿,ツバキ,椿,Tsubaki,츠바키,สึบากิ,students.json
01_character,角色名称,Student.13010,优香,ユウカ,優香,Yuuka,유우카,ยูกะ,students.json
01_character,角色名称,Student.13011,桃,モモイ,桃井,Momoi,모모이,โมโมอิ,students.json
01_character,角色名称,Student.13012,桐乃,キリノ,桐乃,Kirino,키리노,คิริโนะ,students.json
01_character,角色名称,Student.13013,红叶,モミジ,紅葉,Momiji,모미지,โมมิจิ,students.json
01_character,角色名称,Student.16000,春香,ハルカ,遙香,Haruka,하루카,ฮารุกะ,students.json
01_character,角色名称,Student.16001,明日奈,アスナ,明日奈,Asuna,아스나,อาสึนะ,students.json
01_character,角色名称,Student.16002,琴里,コトリ,亞都梨,Kotori,코토리,โคโทริ,students.json
01_character,角色名称,Student.16003,铃美,スズミ,鈴美,Suzumi,스즈미,สึซึมิ,students.json
01_character,角色名称,Student.16004,菲娜,フィーナ,菲娜,Pina,피나,พีน่า,students.json
01_character,角色名称,Student.16005,鹤城（泳装）,ツルギ（水着）,弦生(泳裝),Tsurugi (Swimsuit),츠루기(수영복),ซึรุกิ (ชุดว่ายน้ำ),students.json
01_character,角色名称,Student.16006,泉（泳装）,イズミ（水着）,泉(泳裝),Izumi (Swimsuit),이즈미(수영복),อิซุมิ (ชุดว่ายน้ำ),students.json
01_character,角色名称,Student.16007,巴,トモエ,智惠,Tomoe,토모에,โทโมเอะ,students.json
01_character,角色名称,Student.16008,吹雪,フブキ,吹雪,Fubuki,후부키,ฟุบุกิ,students.json
01_character,角色名称,Student.16009,满,ミチル,三千留,Michiru,미치루,มิจิรุ,students.json
01_character,角色名称,Student.16010,响（应援团）,ヒビキ（応援団）,響(應援團),Hibiki (Cheer Squad),히비키(응원단),ฮิบิกิ (ชุดเชียร์),students.json
01_character,角色名称,Student.16011,莲见（体操服）,ハスミ（体操服）,蓮實(體育服),Hasumi (Track),하스미(체육복),ฮาสุมิ (ชุดพละ),students.json
01_character,角色名称,Student.16012,纯子（新年）,ジュンコ（正月）,淳子(正月),Junko (New Year),준코(새해),จุนโกะ (ปีใหม่),students.json
01_character,角色名称,Student.16013,小春（泳装）,コハル（水着）,小春(泳裝),Koharu (Swimsuit),코하루(수영복),โคฮารุ (ชุดว่ายน้ำ),students.json
01_character,角色名称,Student.16014,伊吹,イブキ,伊吹,Ibuki,이부키,อิบูกิ,students.json
01_character,角色名称,Student.16015,爱莉（乐队）,アイリ（バンド）,愛莉(樂團),Airi (Band),아이리(밴드),ไอริ (วงดนตรี),students.json
01_character,角色名称,Student.16016,美祢（偶像）,ミネ（アイドル）,美禰（偶像）,Mine (Idol),미네(아이돌),มิเนะ (ไอดอล),students.json
01_character,角色名称,Student.20000,响,ヒビキ,響,Hibiki,히비키,ฮิบิกิ,students.json
01_character,角色名称,Student.20001,花凛,カリン,花凛,Karin,카린,คาริน,students.json
01_character,角色名称,Student.20002,纱绫,サヤ,沙耶,Saya,사야,ซายะ,students.json
01_character,角色名称,Student.20003,真白,マシロ,麻白,Mashiro,마시로,มาชิโระ,students.json
01_character,角色名称,Student.20004,真白（泳装）,マシロ（水着）,麻白(泳裝),Mashiro (Swimsuit),마시로(수영복),มาชิโระ (ชุดว่ายน้ำ),students.json
01_character,角色名称,Student.20005,日富美（泳装）,ヒフミ（水着）,日步美(泳裝),Hifumi (Swimsuit),히후미(수영복),ฮิฟุมิ (ชุดว่ายน้ำ),students.json
01_character,角色名称,Student.20006,纱绫（便服）,サヤ（私服）,沙耶(私服),Saya (Casual),사야(사복),ซายะ (ชุดลำลอง),students.json
01_character,角色名称,Student.20007,初音未来,初音ミク,初音未來,Hatsune Miku,하츠네 미쿠,ฮัตสึเนะ มิกุ,students.json
01_character,角色名称,Student.20008,亚子,アコ,亞子,Ako,아코,อาโกะ,students.json
01_character,角色名称,Student.20009,切里诺（温泉）,チェリノ（温泉）,潔莉諾(溫泉),Cherino (Hot Spring),체리노(온천),เชริโน่ (ออนเซ็น),students.json
01_character,角色名称,Student.20010,和香（温泉）,ノドカ（温泉）,和香(溫泉),Nodoka (Hot Spring),노도카(온천),โนโดกะ (ออนเซ็น),students.json
01_character,角色名称,Student.20011,芹香（新年）,セリカ（正月）,茜香(正月),Serika (New Year),세리카(새해),เซริกะ (ปีใหม่),students.json
01_character,角色名称,Student.20012,濑名,セナ,瀬奈,Sena,세나,เซนะ,students.json
01_character,角色名称,Student.20013,千寻,チヒロ,千尋,Chihiro,치히로,จิฮิโระ,students.json
01_character,角色名称,Student.20014,咲,サキ,咲希,Saki,사키,ซากิ,students.json
01_character,角色名称,Student.20015,枫,カエデ,楓,Kaede,카에데,คาเอเดะ,students.json
01_character,角色名称,Student.20016,伊吕波,イロハ,伊呂波,Iroha,이로하,อิโรฮะ,students.json
01_character,角色名称,Student.20017,日和,ヒヨリ,日和,Hiyori,히요리,ฮิโยริ,students.json
01_character,角色名称,Student.20018,萌绘,モエ,萌,Moe,모에,โมเอะ,students.json
01_character,角色名称,Student.20019,茜（邦妮）,アカネ（バニーガール）,朱音(兔女郎),Akane (Bunny),아카네(바니걸),อาคาเนะ (บันนี่เกิร์ล),students.json
01_character,角色名称,Student.20020,日鞠,ヒマリ,陽葵,Himari,히마리,ฮิมาริ,students.json
01_character,角色名称,Student.20021,花江（圣诞）,ハナエ（クリスマス）,花繪(聖誕節),Hanae (Christmas),하나에(크리스마스),ฮานาเอะ (คริสต์มาส),students.json
01_character,角色名称,Student.20022,风香（新年）,フウカ（正月）,風華(正月),Fuuka (New Year),후우카(새해),ฟูกะ (ปีใหม่),students.json
01_character,角色名称,Student.20023,康娜,カンナ,環奈,Kanna,칸나,คันนะ,students.json
01_character,角色名称,Student.20024,渚,ナギサ,渚,Nagisa,나기사,นางิสะ,students.json
01_character,角色名称,Student.20025,春香（新年）,ハルカ（正月）,遙香(正月),Haruka (New Year),하루카(새해),ฮารุกะ (ปีใหม่),students.json
01_character,角色名称,Student.20026,实里,ミノリ,實里,Minori,미노리,มิโนริ,students.json
01_character,角色名称,Student.20027,白子（泳装）,シロコ（水着）,白子(泳裝),Shiroko (Swimsuit),시로코(수영복),ชิโรโกะ (ชุดว่ายน้ำ),students.json
01_character,角色名称,Student.20028,日向（泳装）,ヒナタ（水着）,日向(泳裝),Hinata (Swimsuit),히나타(수영복),ฮินาตะ (ชุดว่ายน้ำ),students.json
01_character,角色名称,Student.20029,三森（泳装）,ミモリ（水着）,三森(泳裝),Mimori (Swimsuit),미모리(수영복),มิโมริ (ชุดว่ายน้ำ),students.json
01_character,角色名称,Student.20030,晴奈（运动服）,ハルナ（体操服）,羽留奈(體育服),Haruna (Track),하루나(체육복),ฮารุนะ (ชุดพละ),students.json
01_character,角色名称,Student.20031,时雨（温泉）,シグレ（温泉）,時雨(溫泉),Shigure (Hot Spring),시구레(온천),ชิกุเระ (ออนเซ็น),students.json
01_character,角色名称,Student.20032,艾米（泳装）,エイミ（水着）,英美(泳裝),Eimi (Swimsuit),에이미(수영복),เอมิ (ชุดว่ายน้ำ),students.json
01_character,角色名称,Student.20033,真琴,マコト,真琴,Makoto,마코토,มาโคโตะ,students.json
01_character,角色名称,Student.20034,明里（正月）,アカリ（正月）,亞伽里(正月),Akari (New Year),아카리(새해),อาคาริ (ปีใหม่),students.json
01_character,角色名称,Student.20035,椿（导游）,ツバキ（ガイド）,椿(導覽員),Tsubaki (Guide),츠바키(가이드),สึบากิ (ไกด์),students.json
01_character,角色名称,Student.20036,芹香（泳装）,セリカ（水着）,茜香(泳裝),Serika (Swimsuit),세리카(수영복),เซริกะ (ชุดว่ายน้ำ),students.json
01_character,角色名称,Student.20037,吹雪（泳装）,フブキ（水着）,吹雪(泳裝),Fubuki (Swimsuit),후부키(수영복),ฟุบุกิ (ชุดว่ายน้ำ),students.json
01_character,角色名称,Student.20038,智惠（旗袍）,トモエ（チーパオ）,智惠（旗袍）,Tomoe (Qipao),토모에(치파오),โทโมเอะ (กี่เผ้า),students.json
01_character,角色名称,Student.20039,妃咲,キサキ,妃姬,Kisaki,키사키,คิซากิ,students.json
01_character,角色名称,Student.20040,皋月,サツキ,皋月,Satsuki,사츠키,ซัตสึกิ,students.json
01_character,角色名称,Student.23000,爱理,アイリ,愛莉,Airi,아이리,ไอริ,students.json
01_character,角色名称,Student.23001,风香,フウカ,風華,Fuuka,후우카,ฟูกะ,students.json
01_character,角色名称,Student.23002,花江,ハナエ,花繪,Hanae,하나에,ฮานาเอะ,students.json
01_character,角色名称,Student.23003,晴,ハレ,晴,Hare,하레,ฮาเระ,students.json
01_character,角色名称,Student.23004,歌原,ウタハ,詠葉,Utaha,우타하,อุทาฮะ,students.json
01_character,角色名称,Student.23005,绫音,アヤネ,綾音,Ayane,아야네,อายาเนะ,students.json
01_character,角色名称,Student.23006,静子,シズコ,靜子,Shizuko,시즈코,ชิซุโกะ,students.json
01_character,角色名称,Student.23007,花子,ハナコ,花子,Hanako,하나코,ฮานาโกะ,students.json
01_character,角色名称,Student.23008,玛丽,マリー,瑪麗,Mari,마리,มารี,students.json
01_character,角色名称,Student.26000,千夏,チナツ,千夏,Chinatsu,치나츠,ชินัตสึ,students.json
01_character,角色名称,Student.26001,小玉,コタマ,小玉,Kotama,코타마,โคทามะ,students.json
01_character,角色名称,Student.26002,朱莉,ジュリ,茱莉,Juri,주리,จูริ,students.json
01_character,角色名称,Student.26003,芹娜,セリナ,芹奈,Serina,세리나,เซรินะ,students.json
01_character,角色名称,Student.26004,志美子,シミコ,志美子,Shimiko,시미코,ชิมิโกะ,students.json
01_character,角色名称,Student.26005,好美,ヨシミ,喜美,Yoshimi,요시미,โยชิมิ,students.json
01_character,角色名称,Student.26006,和香,ノドカ,和香,Nodoka,노도카,โนโดกะ,students.json
01_character,角色名称,Student.26007,绫音（泳装）,アヤネ（水着）,綾音(泳裝),Ayane (Swimsuit),아야네(수영복),อายาเนะ (ชุดว่ายน้ำ),students.json
01_character,角色名称,Student.26008,静子（泳装）,シズコ（水着）,靜子(泳裝),Shizuko (Swimsuit),시즈코(수영복),ชิซุโกะ (ชุดว่ายน้ำ),students.json
01_character,角色名称,Student.26009,柚子（女仆）,ユズ（メイド）,柚子(女僕),Yuzu (Maid),유즈(메이드),ยูสึ (ชุดเมด),students.json
01_character,角色名称,Student.26010,美游（泳装）,ミユ（水着）,美優(泳裝),Miyu (Swimsuit),미유(수영복),มิยุ (ชุดว่ายน้ำ),students.json
01_character,角色名称,Student.26011,佐天泪子,佐天涙子,佐天涙子,Saten Ruiko,사텐 루이코,ซาเต็น รุยโกะ,students.json
01_character,角色名称,Student.26012,桐乃（泳装）,キリノ（水着）,桐乃(泳裝),Kirino (Swimsuit),키리노(수영복),คิริโนะ (ชุดว่ายน้ำ),students.json
01_character,角色名称,Student.26013,亚津子（泳装）,アツコ（水着）,敦子（泳裝）,Atsuko (Swimsuit),아츠코(수영복),อาสึโกะ (ชุดว่ายน้ำ),students.json
01_character,角色名称,Student.10000.full,陆八魔爱露,陸八魔アル,陸八魔亞瑠,,리쿠하치마아루,,students.json
01_character,角色名称,Student.10001.full,和泉元艾米,和泉元エイミ,和泉元英美,,이즈미모토에이미,,students.json
01_character,角色名称,Student.10002.full,黑馆晴奈,黒舘ハルナ,黑舘羽留奈,,쿠로다테하루나,,students.json
01_character,角色名称,Student.10003.full,阿慈谷日富美,阿慈谷ヒフミ,阿慈谷日步美,,아지타니히후미,,students.json
01_character,角色名称,Student.10004.full,空崎日奈,空崎ヒナ,空崎陽奈,,소라사키히나,,students.json
01_character,角色名称,Student.10005.full,小鸟游星野,小鳥遊ホシノ,小鳥遊星野,,타카나시호시노,,students.json
01_character,角色名称,Student.10006.full,银镜伊织,銀鏡イオリ,銀鏡伊織,,시로미이오리,,students.json
01_character,角色名称,Student.10007.full,小涂真纪,小塗マキ,小塗真紀,,코누리마키,,students.json
01_character,角色名称,Student.10008.full,美甘妮露,美甘ネル,美甘寧瑠,,미카모네루,,students.json
01_character,角色名称,Student.10009.full,狮子堂泉,獅子堂イズミ,獅子堂泉,,시시도우이즈미,,students.json
01_character,角色名称,Student.10010.full,砂狼白子,砂狼シロコ,砂狼白子,,스나오오카미시로코,,students.json
01_character,角色名称,Student.10011.full,春原瞬,春原シュン,春原旬,,스노하라슌,,students.json
01_character,角色名称,Student.10012.full,乙花堇,乙花スミレ,乙花堇,,오토하나스미레,,students.json
01_character,角色名称,Student.10013.full,剑先鹤城,剣先ツルギ,劍先弦生,,켄자키츠루기,,students.json
01_character,角色名称,Student.10014.full,久田泉奈,久田イズナ,久田伊樹菜,,쿠다이즈나,,students.json
