category,source,target,tgt_lng
01_character,星野（泳装）,Hoshino (Swimsuit),en-US
01_character,ホシノ（水着）,Hoshino (Swimsuit),en-US
01_character,星野(泳裝),Hoshino (Swimsuit),en-US
01_character,호시노(수영복),Hoshino (Swimsuit),en-US
01_character,โฮชิโนะ (ชุดว่ายน้ำ),Hoshino (Swimsuit),en-US
01_character,泉奈（泳装）,Izuna (Swimsuit),en-US
01_character,イズナ（水着）,Izuna (Swimsuit),en-US
01_character,伊樹菜(泳裝),Izuna (Swimsuit),en-US
01_character,이즈나(수영복),Izuna (Swimsuit),en-US
01_character,อิซุนะ (ชุดว่ายน้ำ),Izuna (Swimsuit),en-US
01_character,千世（泳装）,Chise (Swimsuit),en-US
01_character,チセ（水着）,Chise (Swimsuit),en-US
01_character,知世(泳裝),Chise (Swimsuit),en-US
01_character,치세(수영복),Chise (Swimsuit),en-US
01_character,ชิเซะ (ชุดว่ายน้ำ),Chise (Swimsuit),en-US
01_character,纱织,Saori,en-US
01_character,サオリ,Saori,en-US
01_character,沙織,Saori,en-US
01_character,사오리,Saori,en-US
01_character,ซาโอริ,Saori,en-US
01_character,和纱,Kazusa,en-US
01_character,カズサ,Kazusa,en-US
01_character,千紗,Kazusa,en-US
01_character,카즈사,Kazusa,en-US
01_character,คาซึสะ,Kazusa,en-US
01_character,心奈,Kokona,en-US
01_character,ココナ,Kokona,en-US
01_character,心菜,Kokona,en-US
01_character,코코나,Kokona,en-US
01_character,โคโคน่า,Kokona,en-US
01_character,歌原（应援团）,Utaha (Cheer Squad),en-US
01_character,ウタハ（応援団）,Utaha (Cheer Squad),en-US
01_character,詠葉(應援團),Utaha (Cheer Squad),en-US
01_character,우타하(응원단),Utaha (Cheer Squad),en-US
01_character,อุทาฮะ (ชุดเชียร์),Utaha (Cheer Squad),en-US
01_character,诺亚,Noa,en-US
01_character,ノア,Noa,en-US
01_character,乃愛,Noa,en-US
01_character,노아,Noa,en-US
01_character,โนอา,Noa,en-US
01_character,优香（体操服）,Yuuka (Track),en-US
01_character,ユウカ（体操服）,Yuuka (Track),en-US
01_character,優香(體育服),Yuuka (Track),en-US
01_character,유우카(체육복),Yuuka (Track),en-US
01_character,ยูกะ (ชุดพละ),Yuuka (Track),en-US
01_character,玛丽（体操服）,Mari (Track),en-US
01_character,マリー（体操服）,Mari (Track),en-US
01_character,瑪麗(體育服),Mari (Track),en-US
01_character,마리(체육복),Mari (Track),en-US
01_character,มารี (ชุดพละ),Mari (Track),en-US
01_character,时雨,Shigure,en-US
01_character,シグレ,Shigure,en-US
01_character,時雨,Shigure,en-US
01_character,시구레,Shigure,en-US
01_character,ชิกุเระ,Shigure,en-US
01_character,芹娜（圣诞）,Serina (Christmas),en-US
01_character,セリナ（クリスマス）,Serina (Christmas),en-US
01_character,芹奈(聖誕節),Serina (Christmas),en-US
01_character,세리나(크리스마스),Serina (Christmas),en-US
01_character,เซรินะ (คริสต์มาส),Serina (Christmas),en-US
01_character,晴奈（新年）,Haruna (New Year),en-US
01_character,ハルナ（正月）,Haruna (New Year),en-US
01_character,羽留奈(正月),Haruna (New Year),en-US
01_character,하루나(새해),Haruna (New Year),en-US
01_character,ฮารุนะ (ปีใหม่),Haruna (New Year),en-US
01_character,美祢,Mine,en-US
01_character,ミネ,Mine,en-US
01_character,美禰,Mine,en-US
01_character,미네,Mine,en-US
01_character,มิเนะ,Mine,en-US
01_character,未花,Mika,en-US
01_character,ミカ,Mika,en-US
01_character,彌香,Mika,en-US
01_character,미카,Mika,en-US
01_character,มิกะ,Mika,en-US
01_character,惠,Megu,en-US
01_character,メグ,Megu,en-US
01_character,메구,Megu,en-US
01_character,เมกุ,Megu,en-US
01_character,樱子,Sakurako,en-US
01_character,サクラコ,Sakurako,en-US
01_character,櫻子,Sakurako,en-US
01_character,사쿠라코,Sakurako,en-US
01_character,ซากุระโกะ,Sakurako,en-US
01_character,时,Toki,en-US
01_character,トキ,Toki,en-US
01_character,季,Toki,en-US
01_character,토키,Toki,en-US
01_character,โทคิ,Toki,en-US
01_character,小雪,Koyuki,en-US
01_character,コユキ,Koyuki,en-US
01_character,코유키,Koyuki,en-US
01_character,โคยูกิ,Koyuki,en-US
01_character,佳代子（新年）,Kayoko (New Year),en-US
01_character,カヨコ（正月）,Kayoko (New Year),en-US
01_character,佳世子(正月),Kayoko (New Year),en-US
01_character,카요코(새해),Kayoko (New Year),en-US
01_character,คาโยโกะ (ปีใหม่),Kayoko (New Year),en-US
01_character,果穗,Kaho,en-US
01_character,カホ,Kaho,en-US
01_character,佳穗,Kaho,en-US
01_character,카호,Kaho,en-US
01_character,คาโฮะ,Kaho,en-US
01_character,爱丽丝（女仆）,Aris (Maid),en-US
01_character,アリス（メイド）,Aris (Maid),en-US
01_character,愛麗絲(女僕),Aris (Maid),en-US
01_character,아리스(메이드),Aris (Maid),en-US
01_character,อาริสึ (ชุดเมด),Aris (Maid),en-US
01_character,时（兔女郎）,Toki (Bunny),en-US
01_character,トキ（バニーガール）,Toki (Bunny),en-US
01_character,季(兔女郎),Toki (Bunny),en-US
01_character,토키(바니걸),Toki (Bunny),en-US
01_character,โทคิ (บันนี่เกิร์ล),Toki (Bunny),en-US
01_character,玲纱,Reisa,en-US
01_character,レイサ,Reisa,en-US
01_character,澪紗,Reisa,en-US
01_character,레이사,Reisa,en-US
01_character,เรอิสะ,Reisa,en-US
01_character,流美,Rumi,en-US
01_character,ルミ,Rumi,en-US
01_character,瑠美,Rumi,en-US
01_character,루미,Rumi,en-US
01_character,รูมิ,Rumi,en-US
01_character,弥奈,Mina,en-US
01_character,ミナ,Mina,en-US
01_character,美奈,Mina,en-US
01_character,미나,Mina,en-US
01_character,มินะ,Mina,en-US
01_character,宫子（泳装）,Miyako (Swimsuit),en-US
01_character,ミヤコ（水着）,Miyako (Swimsuit),en-US
01_character,都子(泳裝),Miyako (Swimsuit),en-US
01_character,미야코(수영복),Miyako (Swimsuit),en-US
01_character,มิยาโกะ (ชุดว่ายน้ำ),Miyako (Swimsuit),en-US
01_character,咲（泳装）,Saki (Swimsuit),en-US
01_character,サキ（水着）,Saki (Swimsuit),en-US
01_character,咲希(泳裝),Saki (Swimsuit),en-US
01_character,사키(수영복),Saki (Swimsuit),en-US
01_character,ซากิ (ชุดว่ายน้ำ),Saki (Swimsuit),en-US
01_character,忧（泳装）,Ui (Swimsuit),en-US
01_character,ウイ（水着）,Ui (Swimsuit),en-US
01_character,憂(泳裝),Ui (Swimsuit),en-US
01_character,우이(수영복),Ui (Swimsuit),en-US
01_character,อุย (ชุดว่ายน้ำ),Ui (Swimsuit),en-US
01_character,花子（泳装）,Hanako (Swimsuit),en-US
01_character,ハナコ（水着）,Hanako (Swimsuit),en-US
01_character,花子(泳裝),Hanako (Swimsuit),en-US
01_character,하나코(수영복),Hanako (Swimsuit),en-US
01_character,ฮานาโกะ (ชุดว่ายน้ำ),Hanako (Swimsuit),en-US
01_character,芽留,Meru,en-US
01_character,メル,Meru,en-US
01_character,愛瑠,Meru,en-US
01_character,메루,Meru,en-US
01_character,เมรุ,Meru,en-US
01_character,琴里(应援团),Kotori (Cheer Squad),en-US
01_character,コトリ（応援団）,Kotori (Cheer Squad),en-US
01_character,亞都梨(應援團),Kotori (Cheer Squad),en-US
01_character,코토리(응원단),Kotori (Cheer Squad),en-US
01_character,โคโทริ (ชุดเชียร์),Kotori (Cheer Squad),en-US
01_character,一花,Ichika,en-US
01_character,イチカ,Ichika,en-US
01_character,이치카,Ichika,en-US
01_character,อิจิกะ,Ichika,en-US
01_character,霞,Kasumi,en-US
01_character,カスミ,Kasumi,en-US
01_character,佳澄,Kasumi,en-US
01_character,카스미,Kasumi,en-US
01_character,คาสุมิ,Kasumi,en-US
01_character,御坂美琴,Misaka Mikoto,en-US
01_character,미사카 미코토,Misaka Mikoto,en-US
01_character,มิซากะ มิโคโตะ,Misaka Mikoto,en-US
01_character,食蜂操祈,Shokuhou Misaki,en-US
01_character,쇼쿠호 미사키,Shokuhou Misaki,en-US
01_character,โชคุโฮว มิซากิ,Shokuhou Misaki,en-US
01_character,紫草,Yukari,en-US
01_character,ユカリ,Yukari,en-US
01_character,紫,Yukari,en-US
01_character,유카리,Yukari,en-US
01_character,ยูคาริ,Yukari,en-US
01_character,莲华,Renge,en-US
01_character,レンゲ,Renge,en-US
01_character,蓮華,Renge,en-US
01_character,렌게,Renge,en-US
01_character,เรนเกะ,Renge,en-US
01_character,桔梗,Kikyou,en-US
01_character,キキョウ,Kikyou,en-US
01_character,키쿄,Kikyou,en-US
01_character,คิเคียว,Kikyou,en-US
01_character,小玉（露营）,Kotama (Camp),en-US
01_character,コタマ（キャンプ）,Kotama (Camp),en-US
01_character,小玉(露營),Kotama (Camp),en-US
01_character,코타마(캠핑),Kotama (Camp),en-US
01_character,โคทามะ (แคมป์),Kotama (Camp),en-US
01_character,晴（露营）,Hare (Camp),en-US
01_character,ハレ（キャンプ）,Hare (Camp),en-US
01_character,晴(露營),Hare (Camp),en-US
01_character,하레(캠핑),Hare (Camp),en-US
01_character,ฮาเระ (แคมป์),Hare (Camp),en-US
01_character,日奈（礼服）,Hina (Dress),en-US
01_character,ヒナ（ドレス）,Hina (Dress),en-US
01_character,陽奈(禮服),Hina (Dress),en-US
01_character,히나(드레스),Hina (Dress),en-US
01_character,ฮินะ (เดรส),Hina (Dress),en-US
01_character,亚子（礼服）,Ako (Dress),en-US
01_character,アコ（ドレス）,Ako (Dress),en-US
01_character,亞子(禮服),Ako (Dress),en-US
01_character,아코(드레스),Ako (Dress),en-US
01_character,อาโกะ (เดรส),Ako (Dress),en-US
01_character,佳代子（礼服）,Kayoko (Dress),en-US
01_character,カヨコ（ドレス）,Kayoko (Dress),en-US
01_character,佳世子(禮服),Kayoko (Dress),en-US
01_character,카요코(드레스),Kayoko (Dress),en-US
01_character,คาโยโกะ (เดรส),Kayoko (Dress),en-US
01_character,阿露（礼服）,Aru (Dress),en-US
01_character,アル（ドレス）,Aru (Dress),en-US
01_character,亞瑠(禮服),Aru (Dress),en-US
01_character,아루(드레스),Aru (Dress),en-US
01_character,อารุ (เดรส),Aru (Dress),en-US
01_character,海香,Umika,en-US
01_character,ウミカ,Umika,en-US
01_character,海花,Umika,en-US
01_character,우미카,Umika,en-US
01_character,อุมิกะ,Umika,en-US
01_character,和纱（乐队）,Kazusa (Band),en-US
01_character,カズサ（バンド）,Kazusa (Band),en-US
01_character,千紗(樂團),Kazusa (Band),en-US
01_character,카즈사(밴드),Kazusa (Band),en-US
01_character,คาซึสะ (วงดนตรี),Kazusa (Band),en-US
01_character,好美（乐队）,Yoshimi (Band),en-US
01_character,ヨシミ（バンド）,Yoshimi (Band),en-US
01_character,喜美(樂團),Yoshimi (Band),en-US
01_character,요시미(밴드),Yoshimi (Band),en-US
01_character,โยชิมิ (วงดนตรี),Yoshimi (Band),en-US
01_character,绮罗罗,Kirara,en-US
01_character,キララ,Kirara,en-US
01_character,綺羅羅,Kirara,en-US
01_character,키라라,Kirara,en-US
01_character,คิราระ,Kirara,en-US
01_character,桃井（女仆）,Momoi (Maid),en-US
01_character,モモイ（メイド）,Momoi (Maid),en-US
01_character,桃井(女僕),Momoi (Maid),en-US
01_character,모모이(메이드),Momoi (Maid),en-US
01_character,โมโมอิ (ชุดเมด),Momoi (Maid),en-US
01_character,绿（女仆）,Midori (Maid),en-US
01_character,ミドリ（メイド）,Midori (Maid),en-US
01_character,綠(女僕),Midori (Maid),en-US
01_character,미도리(메이드),Midori (Maid),en-US
01_character,มิโดริ (ชุดเมด),Midori (Maid),en-US
01_character,环奈（泳装）,Kanna (Swimsuit),en-US
01_character,カンナ（水着）,Kanna (Swimsuit),en-US
01_character,環奈(泳裝),Kanna (Swimsuit),en-US
01_character,칸나(수영복),Kanna (Swimsuit),en-US
01_character,คันนะ (ชุดว่ายน้ำ),Kanna (Swimsuit),en-US
01_character,萌绘（泳装）,Moe (Swimsuit),en-US
01_character,モエ（水着）,Moe (Swimsuit),en-US
01_character,萌(泳裝),Moe (Swimsuit),en-US
01_character,모에(수영복),Moe (Swimsuit),en-US
01_character,โมเอะ (ชุดว่ายน้ำ),Moe (Swimsuit),en-US
01_character,星野（临战）,Hoshino (Armed),en-US
01_character,ホシノ（臨戦）,Hoshino (Armed),en-US
01_character,星野（臨戰）,Hoshino (Armed),en-US
01_character,호시노(무장),Hoshino (Armed),en-US
01_character,โฮชิโนะ (คอมแบต),Hoshino (Armed),en-US
01_character,白子＊恐怖,Shiroko Terror,en-US
01_character,シロコ＊テラー,Shiroko Terror,en-US
01_character,시로코*테러,Shiroko Terror,en-US
01_character,ชิโรโกะ (เทอเรอร์),Shiroko Terror,en-US
01_character,纱织（泳装）,Saori (Swimsuit),en-US
01_character,サオリ（水着）,Saori (Swimsuit),en-US
01_character,沙織（泳裝）,Saori (Swimsuit),en-US
01_character,사오리(수영복),Saori (Swimsuit),en-US
01_character,ซาโอริ (ชุดว่ายน้ำ),Saori (Swimsuit),en-US
01_character,日和（泳装）,Hiyori (Swimsuit),en-US
01_character,ヒヨリ（水着）,Hiyori (Swimsuit),en-US
01_character,日和（泳裝）,Hiyori (Swimsuit),en-US
01_character,히요리(수영복),Hiyori (Swimsuit),en-US
01_character,ฮิโยริ (ชุดว่ายน้ำ),Hiyori (Swimsuit),en-US
01_character,玛利娜（旗袍）,Marina (Qipao),en-US
01_character,マリナ（チーパオ）,Marina (Qipao),en-US
01_character,瑪麗娜（旗袍）,Marina (Qipao),en-US
01_character,마리나(치파오),Marina (Qipao),en-US
01_character,มารินะ (กี่เผ้า),Marina (Qipao),en-US
01_character,丽情,Reijo,en-US
01_character,レイジョ,Reijo,en-US
01_character,令女,Reijo,en-US
01_character,레이죠,Reijo,en-US
01_character,เรย์โจ,Reijo,en-US
01_character,玛丽（偶像）,Mari (Idol),en-US
01_character,マリー（アイドル）,Mari (Idol),en-US
01_character,瑪麗（偶像）,Mari (Idol),en-US
01_character,마리(아이돌),Mari (Idol),en-US
01_character,มารี (ไอดอล),Mari (Idol),en-US
01_character,樱子（偶像）,Sakurako (Idol),en-US
01_character,サクラコ（アイドル）,Sakurako (Idol),en-US
01_character,櫻子（偶像）,Sakurako (Idol),en-US
01_character,사쿠라코(아이돌),Sakurako (Idol),en-US
01_character,ซากุระโกะ (ไอดอล),Sakurako (Idol),en-US
01_character,千秋,Chiaki,en-US
01_character,チアキ,Chiaki,en-US
01_character,치아키,Chiaki,en-US
01_character,จิอากิ,Chiaki,en-US
01_character,优香（睡衣）,Yuuka (Pajamas),en-US
01_character,ユウカ（パジャマ）,Yuuka (Pajamas),en-US
01_character,優香（睡衣）,Yuuka (Pajamas),en-US
01_character,유우카(파자마),Yuuka (Pajamas),en-US
01_character,ยูกะ (ชุดนอน),Yuuka (Pajamas),en-US
01_character,诺亚（睡衣）,Noa (Pajamas),en-US
01_character,ノア（パジャマ）,Noa (Pajamas),en-US
01_character,乃愛（睡衣）,Noa (Pajamas),en-US
01_character,노아(파자마),Noa (Pajamas),en-US
01_character,โนอา (ชุดนอน),Noa (Pajamas),en-US
01_character,茜,Akane,en-US
01_character,アカネ,Akane,en-US
01_character,朱音,Akane,en-US
01_character,아카네,Akane,en-US
01_character,อาคาเนะ,Akane,en-US
01_character,千世,Chise,en-US
01_character,チセ,Chise,en-US
01_character,知世,Chise,en-US
01_character,치세,Chise,en-US
01_character,ชิเซะ,Chise,en-US
01_character,明里,Akari,en-US
01_character,アカリ,Akari,en-US
01_character,亞伽里,Akari,en-US
01_character,아카리,Akari,en-US
01_character,อาคาริ,Akari,en-US
01_character,莲见,Hasumi,en-US
01_character,ハスミ,Hasumi,en-US
01_character,蓮實,Hasumi,en-US
01_character,하스미,Hasumi,en-US
01_character,ฮาสุมิ,Hasumi,en-US
01_character,野宫,Nonomi,en-US
01_character,ノノミ,Nonomi,en-US
01_character,野乃美,Nonomi,en-US
01_character,노노미,Nonomi,en-US
01_character,โนโนมิ,Nonomi,en-US
01_character,佳代子,Kayoko,en-US
01_character,カヨコ,Kayoko,en-US
01_character,佳世子,Kayoko,en-US
01_character,카요코,Kayoko,en-US
01_character,คาโยโกะ,Kayoko,en-US
01_character,睦月,Mutsuki,en-US
01_character,ムツキ,Mutsuki,en-US
01_character,無月,Mutsuki,en-US
01_character,무츠키,Mutsuki,en-US
01_character,มุสึกิ,Mutsuki,en-US
01_character,纯子,Junko,en-US
01_character,ジュンコ,Junko,en-US
01_character,淳子,Junko,en-US
01_character,준코,Junko,en-US
01_character,จุนโกะ,Junko,en-US
01_character,芹香,Serika,en-US
01_character,セリカ,Serika,en-US
01_character,茜香,Serika,en-US
01_character,세리카,Serika,en-US
01_character,เซริกะ,Serika,en-US
01_character,椿,Tsubaki,en-US
01_character,ツバキ,Tsubaki,en-US
01_character,츠바키,Tsubaki,en-US
01_character,สึบากิ,Tsubaki,en-US
01_character,优香,Yuuka,en-US
01_character,ユウカ,Yuuka,en-US
01_character,優香,Yuuka,en-US
01_character,유우카,Yuuka,en-US
01_character,ยูกะ,Yuuka,en-US
01_character,桃,Momoi,en-US
01_character,モモイ,Momoi,en-US
01_character,桃井,Momoi,en-US
01_character,모모이,Momoi,en-US
01_character,โมโมอิ,Momoi,en-US
01_character,桐乃,Kirino,en-US
01_character,キリノ,Kirino,en-US
01_character,키리노,Kirino,en-US
01_character,คิริโนะ,Kirino,en-US
01_character,红叶,Momiji,en-US
01_character,モミジ,Momiji,en-US
01_character,紅葉,Momiji,en-US
01_character,모미지,Momiji,en-US
01_character,โมมิจิ,Momiji,en-US
01_character,春香,Haruka,en-US
01_character,ハルカ,Haruka,en-US
01_character,遙香,Haruka,en-US
01_character,하루카,Haruka,en-US
01_character,ฮารุกะ,Haruka,en-US
01_character,明日奈,Asuna,en-US
01_character,アスナ,Asuna,en-US
01_character,아스나,Asuna,en-US
01_character,อาสึนะ,Asuna,en-US
01_character,琴里,Kotori,en-US
01_character,コトリ,Kotori,en-US
01_character,亞都梨,Kotori,en-US
01_character,코토리,Kotori,en-US
01_character,โคโทริ,Kotori,en-US
01_character,铃美,Suzumi,en-US
01_character,スズミ,Suzumi,en-US
01_character,鈴美,Suzumi,en-US
01_character,스즈미,Suzumi,en-US
01_character,สึซึมิ,Suzumi,en-US
01_character,菲娜,Pina,en-US
01_character,フィーナ,Pina,en-US
01_character,피나,Pina,en-US
01_character,พีน่า,Pina,en-US
01_character,鹤城（泳装）,Tsurugi (Swimsuit),en-US
01_character,ツルギ（水着）,Tsurugi (Swimsuit),en-US
01_character,弦生(泳裝),Tsurugi (Swimsuit),en-US
