source,target,tgt_lng
Lunge,돌진,ko-KR
Lure,미끼,ko-KR
Lời nguyền biến mất,소실 저주,ko-KR
Lời nguyền ràng buộc,귀속 저주,ko-KR
Lửa,화염,ko-KR
Maldición de desaparición,소실 저주,ko-KR
Maldición de ligamiento,귀속 저주,ko-KR
Maldição do Desaparecimento,소실 저주,ko-KR
Maldição do Ligamento,귀속 저주,ko-KR
Maledizione del legame,귀속 저주,ko-KR
Maledizione della scomparsa,소실 저주,ko-KR
Malédiction de disparition,소실 저주,ko-KR
Malédiction du lien éternel,귀속 저주,ko-KR
May mắn của biển cả,바다의 행운,ko-KR
Mehrfachschuss,다중 발사,ko-KR
Mending,수선,ko-KR
Multidisparo,다중 발사,ko-KR
Multishot,다중 발사,ko-KR
Mưa tên,다중 발사,ko-KR
Nemesis der Gliederfüßer,살충,ko-KR
Nhặt,약탈,ko-KR
Nhử,미끼,ko-KR
Nạp nhanh,빠른 장전,ko-KR
Onarım,수선,ko-KR
Paso helado,차가운 걸음,ko-KR
Passo anfibio,물갈퀴,ko-KR
Passo felpato,신속한 잠행,ko-KR
Passo gelato,차가운 걸음,ko-KR
Passos Furtivos,신속한 잠행,ko-KR
Passos Gelados,차가운 걸음,ko-KR
Passos Profundos,물갈퀴,ko-KR
Patlama Koruması,폭발로부터 보호,ko-KR
Perdición de los artrópodos,살충,ko-KR
Perforación,관통,ko-KR
Perforation,관통,ko-KR
Perforazione,관통,ko-KR
Perfuração,관통,ko-KR
Peso-Pena,가벼운 착지,ko-KR
Phong bộc,돌풍,ko-KR
Phá giáp,격파,ko-KR
Piercing,관통,ko-KR
Plünderung,약탈,ko-KR
Poder,힘,ko-KR
Potenza,힘,ko-KR
Power,힘,ko-KR
Projectile Protection,발사체로부터 보호,ko-KR
Propulsión acuática,급류,ko-KR
Protección,보호,ko-KR
Protección contra el fuego,화염으로부터 보호,ko-KR
Protección contra explosiones,폭발로부터 보호,ko-KR
Protección contra proyectiles,발사체로부터 보호,ko-KR
Protection,보호,ko-KR
Protection contre le feu,화염으로부터 보호,ko-KR
Protection contre les explosions,폭발로부터 보호,ko-KR
Protection contre les projectiles,발사체로부터 보호,ko-KR
Protezione,보호,ko-KR
Protezione dai proiettili,발사체로부터 보호,ko-KR
Protezione dal fuoco,화염으로부터 보호,ko-KR
Protezione dalle esplosioni,폭발로부터 보호,ko-KR
Proteção,보호,ko-KR
Proteção contra Explosões,폭발로부터 보호,ko-KR
Proteção contra Fogo,화염으로부터 보호,ko-KR
Proteção contra Projéteis,발사체로부터 보호,ko-KR
Puissance,힘,ko-KR
Punch,밀어내기,ko-KR
Quick Charge,빠른 장전,ko-KR
Quét cạnh,휩쓸기,ko-KR
Raccommodage,수선,ko-KR
Rafale de vent,돌풍,ko-KR
Rajada de Vento,돌풍,ko-KR
Recul,밀치기,ko-KR
Remendo,수선,ko-KR
Reparación,수선,ko-KR
Reparatur,수선,ko-KR
Repulsão,밀치기,ko-KR
Respiración,호흡,ko-KR
Respiration,호흡,ko-KR
Respirazione,호흡,ko-KR
Respiração,호흡,ko-KR
Retroceso,밀어내기,ko-KR
Ripristino,수선,ko-KR
Riptide,급류,ko-KR
Risacca,급류,ko-KR
Ruh Hızı,영혼 가속,ko-KR
Ruptura,격파,ko-KR
Ruína dos Artrópodes,살충,ko-KR
Rón rén nhanh,신속한 잠행,ko-KR
Rückstoß,밀치기,ko-KR
Rüzgâr Patlaması,돌풍,ko-KR
Saccheggio,약탈,ko-KR
Sadakat,충성,ko-KR
Saplama,찌르기,ko-KR
Saque,약탈,ko-KR
Savurma,밀치기,ko-KR
Schlag,밀어내기,ko-KR
Schnellladen,빠른 장전,ko-KR
Schussschutz,발사체로부터 보호,ko-KR
Schutz,보호,ko-KR
Schwungkraft,휩쓸기,ko-KR
Schärfe,날카로움,ko-KR
Seelenläufer,영혼 가속,ko-KR
Semelles givrantes,차가운 걸음,ko-KR
Servet,행운,ko-KR
Sharpness,날카로움,ko-KR
Sigilo veloz,신속한 잠행,ko-KR
Silk Touch,섬세한 손길,ko-KR
Smite,강타,ko-KR
Sog,급류,ko-KR
Solidité,내구성,ko-KR
Solungaç,호흡,ko-KR
Sonsuzluk,무한,ko-KR
Sorte do Mar,바다의 행운,ko-KR
Soul Speed,영혼 가속,ko-KR
Spine,가시,ko-KR
Stärke,힘,ko-KR
Su Adaptasyonu,친수성,ko-KR
Suerte marina,바다의 행운,ko-KR
Sweeping Edge,휩쓸기,ko-KR
Swift Sneak,신속한 잠행,ko-KR
Sóng dữ,급류,ko-KR
Süpürücü Kenar,휩쓸기,ko-KR
Sải bước dưới nước,물갈퀴,ko-KR
Sắc bén,날카로움,ko-KR
Sức mạnh,힘,ko-KR
Thorns,가시,ko-KR
Tir multiple,다중 발사,ko-KR
Tiro multiplo,다중 발사,ko-KR
Tocco di velluto,섬세한 손길,ko-KR
Toque de seda,섬세한 손길,ko-KR
Toque Suave,섬세한 손길,ko-KR
Toucher de soie,섬세한 손길,ko-KR
Tranchant,날카로움,ko-KR
Treue,충성,ko-KR
Trung thành,충성,ko-KR
Tu sửa,수선,ko-KR
Tüy Düşüşü,가벼운 착지,ko-KR
Tỉ trọng,육중,ko-KR
Tốc độ linh hồn,영혼 가속,ko-KR
Unbreaking,내구성,ko-KR
Unendlichkeit,무한,ko-KR
Uzun Menzil Koruması,발사체로부터 보호,ko-KR
Velocidad del alma,영혼 가속,ko-KR
Velocidade das Almas,영혼 가속,ko-KR
Velocità delle anime,영혼 가속,ko-KR
Verbrennung,발화,ko-KR
Verimlilik,효율,ko-KR
Vô hạn,무한,ko-KR
Wasseraffinität,친수성,ko-KR
Wasserläufer,물갈퀴,ko-KR
Wind Burst,돌풍,ko-KR
Windstoß,돌풍,ko-KR
Xiên vào da thịt,찌르기,ko-KR
Xung kích,밀어내기,ko-KR
Xuyên thủng,관통,ko-KR
Yemleme,미끼,ko-KR
Yoğunluk,육중,ko-KR
Yıldırım Yönlendirmesi,집전,ko-KR
Çarpma,강타,ko-KR
Çevik Gizlilik,신속한 잠행,ko-KR
Çoklu Atış,다중 발사,ko-KR
Élan,돌진,ko-KR
Épines,가시,ko-KR
Đào nhanh dưới nước,친수성,ko-KR
Đánh bật lùi,밀치기,ko-KR
Độ mềm mại,섬세한 손길,ko-KR
Бесконечность,무한,ko-KR
Бич членистоногих,살충,ko-KR
Быстрая перезарядка,빠른 장전,ko-KR
Везучий рыбак,바다의 행운,ko-KR
Верность,충성,ko-KR
Взрывоустойчивость,폭발로부터 보호,ko-KR
Воспламенение,화염,ko-KR
Громовержец,집전,ko-KR
Добыча,약탈,ko-KR
Заговор огня,발화,ko-KR
Защита,보호,ko-KR
Защита от снарядов,발사체로부터 보호,ko-KR
Ледоход,차가운 걸음,ko-KR
Небесная кара,강타,ko-KR
Невесомость,가벼운 착지,ko-KR
Огнеупорность,화염으로부터 보호,ko-KR
Острота,날카로움,ko-KR
Отдача,밀치기,ko-KR
Откидывание,밀어내기,ko-KR
Плотность,육중,ko-KR
Подводная ходьба,물갈퀴,ko-KR
Подводник,친수성,ko-KR
Подводное дыхание,호흡,ko-KR
Порыв ветра,돌풍,ko-KR
Починка,수선,ko-KR
Приманка,미끼,ko-KR
Пробитие,격파,ko-KR
Проворство,신속한 잠행,ko-KR
Проклятие несъёмности,귀속 저주,ko-KR
Проклятие утраты,소실 저주,ko-KR
Пронзатель,찌르기,ko-KR
Пронзающая стрела,관통,ko-KR
Прочность,내구성,ko-KR
Разящий клинок,휩쓸기,ko-KR
Рывок,돌진,ko-KR
Сила,힘,ko-KR
Скорость души,영혼 가속,ko-KR
Тройной выстрел,다중 발사,ko-KR
Тягун,급류,ko-KR
Удача,행운,ko-KR
Шипы,가시,ko-KR
Шёлковое касание,섬세한 손길,ko-KR
Эффективность,효율,ko-KR
กระสุนกระจาย,다중 발사,ko-KR
กวัดแกว่งดาบ,휩쓸기,ko-KR
ขุดเร็วใต้น้ำ,친수성,ko-KR
คงทน,내구성,ko-KR
คล่องแคล่วใต้น้ำ,물갈퀴,ko-KR
ความเร็ววิญญาณ,영혼 가속,ko-KR
คำสาปแห่งการยึดติด,귀속 저주,ko-KR
คำสาปแห่งการสูญหาย,소실 저주,ko-KR
ฉกชิง,약탈,ko-KR
ชาร์จเร็ว,빠른 장전,ko-KR
ซื่อสัตย์,충성,ko-KR
ซ่อมแซม,수선,ko-KR
ตีกระดอน,밀치기,ko-KR
ทนดาเมจ,보호,ko-KR
ทนวัตถุพุ่ง,발사체로부터 보호,ko-KR
ทนแรงระเบิด,폭발로부터 보호,ko-KR
ทนไฟ,화염으로부터 보호,ko-KR
ทิ่มแทง,찌르기,ko-KR
นักเดินเยือกแข็ง,차가운 걸음,ko-KR
ประสิทธิภาพ,효율,ko-KR
ฝ่าเกราะ,격파,ko-KR
พลังยิง,힘,ko-KR
พุ่งทะยาน,급류,ko-KR
พุ่งแทง,돌진,ko-KR
ยิงกระเด็น,밀어내기,ko-KR
ย่องเร็ว,신속한 잠행,ko-KR
ลมระเบิด,돌풍,ko-KR
ละมุนสัมผัส,섬세한 손길,ko-KR
สะท้อน,가시,ko-KR
สังหารอาร์โทรพอด,살충,ko-KR
สายฟ้าพิฆาต,집전,ko-KR
หนาแน่น,육중,ko-KR
หายใจใต้น้ำ,호흡,ko-KR
อัคนีพิฆาต,발화,ko-KR
เบาดุจขนนก,가벼운 착지,ko-KR
เปลวไฟ,화염,ko-KR
เหยื่อล่อ,미끼,ko-KR
แหลมคม,날카로움,ko-KR
แหลมทะลุ,관통,ko-KR
โจมตีศักดิ์สิทธิ์,강타,ko-KR
โชคลาภ,행운,ko-KR
โชคแห่งท้องทะเล,바다의 행운,ko-KR
ไม่จำกัด,무한,ko-KR
๑,I,ko-KR
๑๐,X,ko-KR
๒,II,ko-KR
๓,III,ko-KR
๔,IV,ko-KR
๕,V,ko-KR
๖,VI,ko-KR
๗,VII,ko-KR
๘,VIII,ko-KR
๙,IX,ko-KR
アンデッド特効,강타,ko-KR
ウィンドバースト,돌풍,ko-KR
シルクタッチ,섬세한 손길,ko-KR
スニーク速度上昇,신속한 잠행,ko-KR
ソウルスピード,영혼 가속,ko-KR
ダメージ増加,날카로움,ko-KR
ダメージ軽減,보호,ko-KR
ドロップ増加,약탈,ko-KR
ノックバック,밀치기,ko-KR
パンチ,밀어내기,ko-KR
フレイム,화염,ko-KR
不死剋星,강타,ko-KR
亡灵杀手,강타,ko-KR
保护,보호,ko-KR
保護,보호,ko-KR
修繕,수선,ko-KR
修補,수선,ko-KR
入れ食い,미끼,ko-KR
冰霜行者,차가운 걸음,ko-KR
冲击,밀어내기,ko-KR
击退,밀치기,ko-KR
分裂箭矢,다중 발사,ko-KR
力量,힘,ko-KR
効率強化,효율,ko-KR
召雷,집전,ko-KR
喚雷,집전,ko-KR
多重射击,다중 발사,ko-KR
宝釣り,바다의 행운,ko-KR
射撃ダメージ増加,힘,ko-KR
尖刺,가시,ko-KR
幸運,행운,ko-KR
引雷,집전,ko-KR
強力,힘,ko-KR
弹射物保护,발사체로부터 보호,ko-KR
忠誠,충성,ko-KR
忠诚,충성,ko-KR
快速上弦,빠른 장전,ko-KR
快速装填,빠른 장전,ko-KR
投射物保護,발사체로부터 보호,ko-KR
抢夺,약탈,ko-KR
拡散,다중 발사,ko-KR
掠奪,약탈,ko-KR
摔落缓冲,가벼운 착지,ko-KR
擊退,밀치기,ko-KR
效率,효율,ko-KR
无限,무한,ko-KR
时运,행운,ko-KR
束縛の呪い,귀속 저주,ko-KR
棘の鎧,가시,ko-KR
横扫之刃,휩쓸기,ko-KR
橫掃之刃,휩쓸기,ko-KR
水下呼吸,호흡,ko-KR
水下速掘,친수성,ko-KR
水中呼吸,호흡,ko-KR
水中採掘,친수성,ko-KR
水中歩行,물갈퀴,ko-KR
水生特効,찌르기,ko-KR
氷渡り,차가운 걸음,ko-KR
波濤,급류,ko-KR
海之眷顾,바다의 행운,ko-KR
海洋的祝福,바다의 행운,ko-KR
消失詛咒,소실 저주,ko-KR
消失诅咒,소실 저주,ko-KR
消滅の呪い,소실 저주,ko-KR
深海探索者,물갈퀴,ko-KR
深海漫遊,물갈퀴,ko-KR
激流,급류,ko-KR
火属性,발화,ko-KR
火炎耐性,화염으로부터 보호,ko-KR
火焰,화염,ko-KR
火焰保护,화염으로부터 보호,ko-KR
火焰保護,화염으로부터 보호,ko-KR
火焰附加,발화,ko-KR
火矢,화염,ko-KR
灵魂疾行,영혼 가속,ko-KR
無限,무한,ko-KR
燃燒,발화,ko-KR
爆炸保护,폭발로부터 보호,ko-KR
爆炸保護,폭발로부터 보호,ko-KR
爆発耐性,폭발로부터 보호,ko-KR
破甲,격파,ko-KR
穿刺,찌르기,ko-KR
穿透,관통,ko-KR
突刺,돌진,ko-KR
突进,돌진,ko-KR
突進,돌진,ko-KR
節肢剋星,살충,ko-KR
範囲ダメージ増加,휩쓸기,ko-KR
精准采集,섬세한 손길,ko-KR
絲綢之觸,섬세한 손길,ko-KR
綁定詛咒,귀속 저주,ko-KR
緻密,육중,ko-KR
经验修补,수선,ko-KR
绑定诅咒,귀속 저주,ko-KR
耐久,내구성,ko-KR
耐久力,내구성,ko-KR
致密,육중,ko-KR
节肢杀手,살충,ko-KR
荆棘,가시,ko-KR
落下耐性,가벼운 착지,ko-KR
虫特効,살충,ko-KR
衝擊,밀어내기,ko-KR
親水性,친수성,ko-KR
貫穿,관통,ko-KR
貫通,관통,ko-KR
輕盈,가벼운 착지,ko-KR
迅捷潛行,신속한 잠행,ko-KR
迅捷潜行,신속한 잠행,ko-KR
重撃,육중,ko-KR
鋒利,날카로움,ko-KR
锋利,날카로움,ko-KR
防具貫通,격파,ko-KR
靈魂疾走,영혼 가속,ko-KR
風爆,돌풍,ko-KR
风爆,돌풍,ko-KR
飛び道具耐性,발사체로부터 보호,ko-KR
饵钓,미끼,ko-KR
高速装填,빠른 장전,ko-KR
魚叉,찌르기,ko-KR
魚餌,미끼,ko-KR
