category,category_label,id,term,src_table
01_character,角色名称,CharacterArchiveBaseInfo.14108.1,收費標準,CharacterArchiveBaseInfo.json
01_character,角色名称,CharacterArchiveBaseInfo.14301.1,姓名,CharacterArchiveBaseInfo.json
01_character,角色名称,CharacterArchiveBaseInfo.14508.1,薪資,CharacterArchiveBaseInfo.json
01_character,角色名称,CharacterDes.103.1,四白,CharacterDes.json
01_character,角色名称,CharacterDes.107.1,陳雨,CharacterDes.json
01_character,角色名称,CharacterDes.108.1,李蟬妃,CharacterDes.json
01_character,角色名称,CharacterDes.110.1,子音,CharacterDes.json
01_character,角色名称,CharacterDes.111.1,陳章,CharacterDes.json
01_character,角色名称,CharacterDes.112.1,Kiyo,CharacterDes.json
01_character,角色名称,CharacterDes.113.1,陳陽,CharacterDes.json
01_character,角色名称,CharacterDes.114.1,瑞比,CharacterDes.json
01_character,角色名称,CharacterDes.115.1,劉雯,CharacterDes.json
01_character,角色名称,CharacterDes.116.1,張楷軒,CharacterDes.json
01_character,角色名称,CharacterDes.117.1,韓嬌嬌,CharacterDes.json
01_character,角色名称,CharacterDes.118.1,周語晗,CharacterDes.json
01_character,角色名称,CharacterDes.119.1,豆奶,CharacterDes.json
01_character,角色名称,CharacterDes.120.1,梁爽,CharacterDes.json
01_character,角色名称,CharacterDes.123.1,靜宸,CharacterDes.json
01_character,角色名称,CharacterDes.125.1,張曄,CharacterDes.json
01_character,角色名称,CharacterDes.126.1,沐霏,CharacterDes.json
01_character,角色名称,CharacterDes.127.1,井琉,CharacterDes.json
01_character,角色名称,CharacterDes.130.1,蘇婉,CharacterDes.json
01_character,角色名称,CharacterDes.132.1,楊清江,CharacterDes.json
01_character,角色名称,CharacterDes.133.1,劉十四,CharacterDes.json
01_character,角色名称,CharacterDes.134.1,劉一蕾,CharacterDes.json
01_character,角色名称,CharacterDes.135.1,吳哲茹,CharacterDes.json
01_character,角色名称,CharacterDes.137.1,施叢昊,CharacterDes.json
01_character,角色名称,CharacterDes.140.1,宋政楠,CharacterDes.json
01_character,角色名称,CharacterDes.141.1,唐夏芳,CharacterDes.json
01_character,角色名称,CharacterDes.142.1,唐夢,CharacterDes.json
01_character,角色名称,CharacterDes.143.1,王美心,CharacterDes.json
01_character,角色名称,CharacterDes.144.1,張夢嬌,CharacterDes.json
01_character,角色名称,CharacterDes.145.1,張安琪,CharacterDes.json
01_character,角色名称,CharacterDes.147.1,蔡書瑾,CharacterDes.json
01_character,角色名称,CharacterDes.150.1,宋媛媛,CharacterDes.json
01_character,角色名称,CharacterDes.155.1,Vila,CharacterDes.json
01_character,角色名称,CharacterDes.156.1,謝瑩,CharacterDes.json
01_character,角色名称,CharacterDes.157.1,花鈴,CharacterDes.json
01_character,角色名称,CharacterDes.160.1,mace,CharacterDes.json
01_character,角色名称,CharacterSkin.10301.1,琥珀-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.10302.1,琥珀-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.10303.1,玩心無邪,CharacterSkin.json
01_character,角色名称,CharacterSkin.10304.1,靜享沁涼，悠然一夏,CharacterSkin.json
01_character,角色名称,CharacterSkin.10701.1,緹莉婭-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.10702.1,緹莉婭-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.10703.1,此即吾之正義！,CharacterSkin.json
01_character,角色名称,CharacterSkin.10704.1,盛夏流光，昂首逐浪,CharacterSkin.json
01_character,角色名称,CharacterSkin.10801.1,卡西米拉-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.10802.1,卡西米拉-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.11001.1,翡冷翠-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.11002.1,翡冷翠-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.11101.1,鳶尾-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.11102.1,鳶尾-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.11103.1,1/365的你,CharacterSkin.json
01_character,角色名称,CharacterSkin.11104.1,伴你清歡，輕波漂游,CharacterSkin.json
01_character,角色名称,CharacterSkin.11201.1,塵沙-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.11202.1,塵沙-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.11203.1,日曬的餘溫,CharacterSkin.json
01_character,角色名称,CharacterSkin.11301.1,師渺-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.11302.1,師渺-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.11303.1,辣就來試試！,CharacterSkin.json
01_character,角色名称,CharacterSkin.11401.1,貓眼-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.11402.1,貓眼-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.11501.1,火垂-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.11502.1,火垂-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.11601.1,嶺川-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.11602.1,嶺川-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.11603.1,綠蔭深處睡美人,CharacterSkin.json
01_character,角色名称,CharacterSkin.11701.1,璟麟-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.11702.1,璟麟-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.11801.1,柯洛妮絲-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.11802.1,柯洛妮絲-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.11901.1,花原-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.11902.1,花原-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.11903.1,異國風起時,CharacterSkin.json
01_character,角色名称,CharacterSkin.12001.1,卡娜絲-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.12002.1,卡娜絲-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.12003.1,勝利的方程式,CharacterSkin.json
01_character,角色名称,CharacterSkin.12301.1,杏子-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.12302.1,杏子-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.12303.1,漫步奇境的森林公主,CharacterSkin.json
01_character,角色名称,CharacterSkin.12501.1,蒼蘭-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.12502.1,蒼蘭-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.12503.1,落雪的贈禮,CharacterSkin.json
01_character,角色名称,CharacterSkin.12601.1,紫槿-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.12602.1,紫槿-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.12701.1,特麗莎-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.12702.1,特麗莎-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.12703.1,新人勇者前來報到,CharacterSkin.json
01_character,角色名称,CharacterSkin.13001.1,多娜-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.13002.1,多娜-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.13201.1,密涅瓦-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.13202.1,密涅瓦-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.13203.1,微醺白日夢,CharacterSkin.json
01_character,角色名称,CharacterSkin.13204.1,琉璃倒影☆寂寥呢喃,CharacterSkin.json
01_character,角色名称,CharacterSkin.13301.1,夏花-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.13302.1,夏花-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.13303.1,清露微滴的初夏,CharacterSkin.json
01_character,角色名称,CharacterSkin.13401.1,冬香-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.13402.1,冬香-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.13403.1,平安度過試用期！,CharacterSkin.json
01_character,角色名称,CharacterSkin.13501.1,霧語-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.13502.1,霧語-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.13503.1,可可甜心情與夜,CharacterSkin.json
01_character,角色名称,CharacterSkin.13504.1,悠悠漫時，愜意夕暮,CharacterSkin.json
01_character,角色名称,CharacterSkin.13701.1,埃莉諾-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.13702.1,埃莉諾-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14001.1,斯帕克拉-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14002.1,斯帕克拉-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14101.1,赤霞-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14102.1,赤霞-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14103.1,鏡中的紅心皇后,CharacterSkin.json
01_character,角色名称,CharacterSkin.14201.1,珂賽特-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14202.1,珂賽特-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14203.1,沁夏滋味，獨享時光,CharacterSkin.json
01_character,角色名称,CharacterSkin.14301.1,風影-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14302.1,風影-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14401.1,千都世-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14402.1,千都世-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14403.1,曉露朝顏，少女初覺,CharacterSkin.json
01_character,角色名称,CharacterSkin.14501.1,乙葉-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14502.1,乙葉-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14701.1,焦糖-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14702.1,焦糖-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14703.1,甜夢貝斯音,CharacterSkin.json
01_character,角色名称,CharacterSkin.14901.1,格芮-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14902.1,格芮-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14903.1,相約融雪後,CharacterSkin.json
01_character,角色名称,CharacterSkin.15001.1,菈露-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.15002.1,菈露-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.15501.1,希婭-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.15502.1,希婭-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.15601.1,小禾-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.15602.1,小禾-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.15603.1,古靈精怪茶話會,CharacterSkin.json
01_character,角色名称,CharacterSkin.15701.1,花鈴-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.15702.1,花鈴-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.15801.1,聖夜菈露-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.15802.1,聖夜菈露-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.15901.1,緋春柯洛妮絲-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.15902.1,緋春柯洛妮絲-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.16001.1,沐夏薇洛-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.16002.1,沐夏薇洛-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterTag.101.1,先鋒,CharacterTag.json
01_character,角色名称,CharacterTag.102.1,均衡,CharacterTag.json
01_character,角色名称,CharacterTag.103.1,輔助,CharacterTag.json
01_character,角色名称,CharacterTag.104.1,空,CharacterTag.json
01_character,角色名称,CharacterTag.201.1,收集控,CharacterTag.json
01_character,角色名称,CharacterTag.202.1,穩紮穩打,CharacterTag.json
01_character,角色名称,CharacterTag.203.1,冒險家,CharacterTag.json
01_character,角色名称,CharacterTag.204.1,奇思妙想,CharacterTag.json
01_character,角色名称,CharacterTag.205.1,求知心切,CharacterTag.json
01_character,角色名称,CharacterTag.301.1,空白旅團,CharacterTag.json
01_character,角色名称,CharacterTag.302.1,帝國衛隊,CharacterTag.json
01_character,角色名称,CharacterTag.303.1,白貓劇團,CharacterTag.json
01_character,角色名称,CharacterTag.304.1,聯合種業,CharacterTag.json
01_character,角色名称,CharacterTag.305.1,白澤公署,CharacterTag.json
01_character,角色名称,CharacterTag.306.1,地理協會,CharacterTag.json
01_character,角色名称,CharacterTag.307.1,鳳凰炒蛋,CharacterTag.json
01_character,角色名称,CharacterTag.308.1,谷風家政,CharacterTag.json
01_character,角色名称,CharacterTag.309.1,萬送屋,CharacterTag.json
01_character,角色名称,CharacterTag.310.1,自由旅人,CharacterTag.json
01_character,角色名称,CharacterTag.311.1,灰風俱樂部,CharacterTag.json
01_character,角色名称,CharacterTag.312.1,緋瞳傳訊,CharacterTag.json
01_character,角色名称,CharacterTag.314.1,雲笈文化,CharacterTag.json
01_character,角色名称,CharacterTag.315.1,恩賜意志,CharacterTag.json
01_character,角色名称,CharacterTag.316.1,花令旅團,CharacterTag.json
01_character,角色名称,CharacterTag.317.1,柔光會社,CharacterTag.json
01_character,角色名称,Item.11603.1,鬱蓊恆溫室中憩,Item.json (Type 10/Stype 46)
01_character,角色名称,Item.2501013.1,緹莉婭,Item.json (Type 18/Stype 49)
01_character,角色名称,Item.2501016.1,菈露,Item.json (Type 18/Stype 49)
01_character,角色名称,Item.2501025.1,疲憊的種業員工,Item.json (Type 18/Stype 49)
01_character,角色名称,Item.2501026.1,資深的種業員工,Item.json (Type 18/Stype 49)
01_character,角色名称,NPCAffinityGroup.913300.1,萍水相逢,NPCAffinityGroup.json
01_character,角色名称,NPCAffinityGroup.913305.1,相談甚歡,NPCAffinityGroup.json
01_character,角色名称,NPCAffinityGroup.913310.1,情投意合,NPCAffinityGroup.json
01_character,角色名称,NPCAffinityGroup.913315.1,心有靈犀,NPCAffinityGroup.json
01_character,角色名称,NPCAffinityGroup.913320.1,親密無間,NPCAffinityGroup.json
01_character,角色名称,NPCConfig.173174.1,維嘉爾&珀爾娜,NPCConfig.json
01_character,角色名称,NPCConfig.3.1,波西亞,NPCConfig.json
01_character,角色名称,NPCConfig.4.1,強化機,NPCConfig.json
01_character,角色名称,NPCConfig.5.1,貝緹麗,NPCConfig.json
01_character,角色名称,NPCConfig.9173.1,珀爾娜,NPCConfig.json
01_character,角色名称,NPCConfig.9174.1,維嘉爾,NPCConfig.json
01_character,角色名称,SoldierCharacter.2501021.1,衛隊侍從,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501022.1,衛隊騎士,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501023.1,衛隊分團長,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501024.1,衛隊軍士長,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501025.1,疲憊的種業員工,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501026.1,資深的種業員工,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501027.1,滿月,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501028.1,新月,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501029.1,健壯球員,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501030.1,靈巧技工,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501031.1,樹樹鼠戰士,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501032.1,樹樹鼠堡壘,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501033.1,猛進之靈,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501034.1,夏洛克,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501035.1,吠嘯梟,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501036.1,犰魚,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501037.1,火狼,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501038.1,毛毛號貓機長,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501039.1,吸毛毛貓貓,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501040.1,火爆轟炸雞,SoldierCharacter.json
01_character,角色名称,SoldierPartner.10101.1,空白旅團,SoldierPartner.json
01_character,角色名称,SoldierPartner.10501.1,齒輪轉轉,SoldierPartner.json
01_character,角色名称,SoldierPartner.10801.1,自由旅人,SoldierPartner.json
01_character,角色名称,SoldierPartner.11101.1,森林朋友,SoldierPartner.json
01_character,角色名称,SoldierPartner.11301.1,生存達人,SoldierPartner.json
01_character,角色名称,SoldierPartner.11401.1,沐浴恩典,SoldierPartner.json
01_character,角色名称,SoldierPartner.11501.1,百步穿楊,SoldierPartner.json
01_character,角色名称,SoldierPartner.11601.1,巔峰戰士,SoldierPartner.json
01_character,角色名称,SoldierPartner.11701.1,魅力滿溢,SoldierPartner.json
01_character,角色名称,SoldierPartner.11801.1,人多勢眾,SoldierPartner.json
01_character,角色名称,SoldierPartner.11901.1,摸魚高手,SoldierPartner.json
01_character,角色名称,SoldierPartnerGroup.11.1,森林朋友,SoldierPartnerGroup.json
01_character,角色名称,SoldierSkin.2501021.1,衛隊侍從,SoldierSkin.json
01_character,角色名称,SoldierSkin.2501022.1,衛隊騎士,SoldierSkin.json
01_character,角色名称,SoldierSkin.2501023.1,衛隊分團長,SoldierSkin.json
01_character,角色名称,SoldierSkin.2501024.1,衛隊軍士長,SoldierSkin.json
01_character,角色名称,SoldierSkin.2501025.1,疲憊種業員工,SoldierSkin.json
01_character,角色名称,SoldierSkin.2501026.1,資深種業員工,SoldierSkin.json
01_character,角色名称,SoldierSkin.2501029.1,健壯球員,SoldierSkin.json
01_character,角色名称,SoldierSkin.2501030.1,靈巧技工,SoldierSkin.json
01_character,角色名称,TrialCharacter.10601.1,???,TrialCharacter.json
01_character,角色名称,TrialCharacter.16001.1,沐夏薇洛,TrialCharacter.json
01_character,角色名称,TrialCharacter.200891.1,薇洛,TrialCharacter.json
02_skill,技能名称,MainSkill.100101.1,強音·主調,MainSkill.json
02_skill,技能名称,MainSkill.100201.1,強音·和聲,MainSkill.json
02_skill,技能名称,MainSkill.100301.1,律動·主調,MainSkill.json
02_skill,技能名称,MainSkill.100401.1,律動·和聲,MainSkill.json
02_skill,技能名称,MainSkill.100501.1,高潮·主調,MainSkill.json
02_skill,技能名称,MainSkill.100601.1,高潮·和聲,MainSkill.json
02_skill,技能名称,MainSkill.100701.1,協奏·主調,MainSkill.json
02_skill,技能名称,MainSkill.100801.1,協奏·和聲,MainSkill.json
02_skill,技能名称,MainSkill.200101.1,盛宴歡愉,MainSkill.json
02_skill,技能名称,MainSkill.200201.1,喧嘩勇力,MainSkill.json
02_skill,技能名称,MainSkill.200301.1,極樂忘我,MainSkill.json
02_skill,技能名称,MainSkill.200501.1,情熱如火,MainSkill.json
02_skill,技能名称,MainSkill.200601.1,光啟吉兆,MainSkill.json
02_skill,技能名称,MainSkill.200701.1,乘風而起,MainSkill.json
02_skill,技能名称,MainSkill.200801.1,湧水泡沫,MainSkill.json
02_skill,技能名称,MainSkill.200901.1,黯滅餘音,MainSkill.json
02_skill,技能名称,MainSkill.201001.1,堅韌意志,MainSkill.json
02_skill,技能名称,MainSkill.300101.1,檸柚好奇,MainSkill.json
02_skill,技能名称,MainSkill.300201.1,季節波形,MainSkill.json
02_skill,技能名称,MainSkill.300301.1,搖滾派對,MainSkill.json
02_skill,技能名称,MainSkill.300401.1,熱情雙月,MainSkill.json
02_skill,技能名称,MainSkill.300501.1,嘭嘭光芒,MainSkill.json
02_skill,技能名称,MainSkill.300601.1,安眠之光,MainSkill.json
02_skill,技能名称,MainSkill.300701.1,翠色夢彩,MainSkill.json
02_skill,技能名称,MainSkill.300801.1,順風旅程,MainSkill.json
02_skill,技能名称,MainSkill.300901.1,夢幻泡影,MainSkill.json
02_skill,技能名称,MainSkill.301001.1,蒸汽清香,MainSkill.json
02_skill,技能名称,MainSkill.301101.1,暗夜節拍,MainSkill.json
02_skill,技能名称,MainSkill.301201.1,星空暢想,MainSkill.json
02_skill,技能名称,MainSkill.301301.1,樹影斑駁,MainSkill.json
02_skill,技能名称,MainSkill.301401.1,千錘百鍊,MainSkill.json
02_skill,技能名称,MainSkill.301501.1,花香依舊,MainSkill.json
02_skill,技能名称,MainSkill.301601.1,盛怒綻放,MainSkill.json
02_skill,技能名称,MainSkill.301701.1,轉轉光芒,MainSkill.json
02_skill,技能名称,MainSkill.301801.1,勁爽開蓋,MainSkill.json
02_skill,技能名称,MainSkill.301901.1,浮影落塵,MainSkill.json
02_skill,技能名称,MainSkill.302001.1,刻奇恐懼,MainSkill.json
02_skill,技能名称,MainSkill.302101.1,魅鏡閃爍,MainSkill.json
02_skill,技能名称,MainSkill.302201.1,提燈祝禱,MainSkill.json
02_skill,技能名称,MainSkill.302301.1,天使祈願,MainSkill.json
02_skill,技能名称,MainSkill.302401.1,假日呼喚,MainSkill.json
02_skill,技能名称,MainSkill.302501.1,誘惑之蜜,MainSkill.json
02_skill,技能名称,MainSkill.302601.1,營業技巧,MainSkill.json
02_skill,技能名称,MainSkill.400101.1,貓神降歌,MainSkill.json
02_skill,技能名称,MainSkill.400201.1,空與花與詩,MainSkill.json
02_skill,技能名称,MainSkill.400301.1,你與我相似,MainSkill.json
02_skill,技能名称,MainSkill.400401.1,仙蹤良夢,MainSkill.json
02_skill,技能名称,MainSkill.400501.1,晴之花,MainSkill.json
02_skill,技能名称,MainSkill.400601.1,魔女的鞦韆,MainSkill.json
02_skill,技能名称,MainSkill.400701.1,午夜，墮天使,MainSkill.json
02_skill,技能名称,MainSkill.400801.1,飛越青空,MainSkill.json
02_skill,技能名称,MainSkill.400901.1,「空白」的序章,MainSkill.json
02_skill,技能名称,MainSkill.401001.1,沐光禱告,MainSkill.json
02_skill,技能名称,MainSkill.401101.1,夏日午後的雨,MainSkill.json
02_skill,技能名称,MainSkill.401201.1,狼貪虎視,MainSkill.json
02_skill,技能名称,MainSkill.401301.1,遠航藍圖,MainSkill.json
02_skill,技能名称,MainSkill.401401.1,甜言蜜果,MainSkill.json
02_skill,技能名称,MainSkill.401501.1,鹿鳴,MainSkill.json
02_skill,技能名称,MainSkill.401601.1,春日紀事,MainSkill.json
02_skill,技能名称,MainSkill.401701.1,花火,MainSkill.json
02_skill,技能名称,MainSkill.401801.1,冰檸與紅茶,MainSkill.json
02_skill,技能名称,MainSkill.401901.1,一發破的,MainSkill.json
02_skill,技能名称,MainSkill.402001.1,閃光之時,MainSkill.json
02_skill,技能名称,MainSkill.402101.1,因緣而聚,MainSkill.json
02_skill,技能名称,MainSkill.402201.1,午夜喵鈴,MainSkill.json
02_skill,技能名称,MainSkill.402301.1,塗鴉彩虹,MainSkill.json
02_skill,技能名称,MainSkill.402401.1,一二三，跳！,MainSkill.json
02_skill,技能名称,MainSkill.402601.1,瀲灩故池水,MainSkill.json
02_skill,技能名称,MainSkill.402801.1,白日花園,MainSkill.json
02_skill,技能名称,MainSkill.402901.1,貓之祕寶,MainSkill.json
02_skill,技能名称,MainSkill.403001.1,午後間隙,MainSkill.json
02_skill,技能名称,MainSkill.403101.1,刀與斧的錚鳴,MainSkill.json
02_skill,技能名称,MainSkill.403201.1,真相☆夢工廠,MainSkill.json
02_skill,技能名称,MainSkill.403301.1,與骨共舞,MainSkill.json
