id,term,src_table
Equipment.108001,สูตรนาฬิกาข้อมือหนัง,equipment.json
Equipment.108002,สูตรนาฬิกาเวฟแคท,equipment.json
Equipment.108003,สูตรนาฬิกาพกโบราณ,equipment.json
Equipment.108004,สูตรนาฬิกาลายพราง,equipment.json
Equipment.108005,สูตรนาฬิกาข้อมือโกธิก,equipment.json
Equipment.108006,สูตรนาฬิกาสตรีทแฟชั่น,equipment.json
Equipment.108007,ローレライの腕時計の設計図,equipment.json
Equipment.109001,สูตรสร้อยคอเกล็ดหิมะ,equipment.json
Equipment.109002,สูตรสร้อยคอนิโคไล,equipment.json
Equipment.109003,สูตรโชคเกอร์จี้กางเขน,equipment.json
Equipment.109004,สูตรป้ายชื่อทหาร,equipment.json
Equipment.109005,สูตรโชคเกอร์พังก์,equipment.json
Equipment.109006,สูตรสร้อยคอโซ่,equipment.json
Equipment.109007,グリーンリーフネックレスの設計図,equipment.json
