category,source,target,tgt_lng
01_character,시먀오,Shimiao,en-US
01_character,師渺,Shimiao,en-US
01_character,猫眼,Chaton,en-US
01_character,シャトン,Chaton,en-US
01_character,샤통,Chaton,en-US
01_character,貓眼,Chaton,en-US
01_character,火垂,Firefly,en-US
01_character,ホタル,Firefly,en-US
01_character,호타루,Firefly,en-US
01_character,岭川,Ridge,en-US
01_character,レイセン,Ridge,en-US
01_character,레이센,Ridge,en-US
01_character,嶺川,Ridge,en-US
01_character,璟麟,Jinglin,en-US
01_character,ジンリン,Jinglin,en-US
01_character,징린,Jinglin,en-US
01_character,科洛妮丝,Coronis,en-US
01_character,クルニス,Coronis,en-US
01_character,크루니스,Coronis,en-US
01_character,柯洛妮絲,Coronis,en-US
01_character,花原,Nanoha,en-US
01_character,ナノハ,Nanoha,en-US
01_character,나노하,Nanoha,en-US
01_character,卡娜丝,Canace,en-US
01_character,カナーチェ,Canace,en-US
01_character,카나체,Canace,en-US
01_character,卡娜絲,Canace,en-US
01_character,杏子,Ann,en-US
01_character,アンズ,Ann,en-US
01_character,안즈,Ann,en-US
01_character,苍兰,Freesia,en-US
01_character,フリージア,Freesia,en-US
01_character,프리지아,Freesia,en-US
01_character,蒼蘭,Freesia,en-US
01_character,紫槿,Flora,en-US
01_character,フローラ,Flora,en-US
01_character,플로라,Flora,en-US
01_character,特丽莎,Teresa,en-US
01_character,テレサ,Teresa,en-US
01_character,테레사,Teresa,en-US
01_character,特麗莎,Teresa,en-US
01_character,多娜,Donna,en-US
01_character,トーナ,Donna,en-US
01_character,토나,Donna,en-US
01_character,密涅瓦,Minova,en-US
01_character,ミネルバ,Minova,en-US
01_character,미네르바,Minova,en-US
01_character,夏花,Nazuka,en-US
01_character,ナツカ,Nazuka,en-US
01_character,나츠카,Nazuka,en-US
01_character,冬香,Fuyuka,en-US
01_character,フユカ,Fuyuka,en-US
01_character,후유카,Fuyuka,en-US
01_character,雾语,Mistique,en-US
01_character,ミスティ,Mistique,en-US
01_character,미스티,Mistique,en-US
01_character,霧語,Mistique,en-US
01_character,埃莉诺,Eleanor,en-US
01_character,エレノア,Eleanor,en-US
01_character,엘레노어,Eleanor,en-US
01_character,埃莉諾,Eleanor,en-US
01_character,斯帕克拉,Sparkla,en-US
01_character,スパクル,Sparkla,en-US
01_character,스파클,Sparkla,en-US
01_character,赤霞,Chixia,en-US
01_character,チーシア,Chixia,en-US
01_character,치시아,Chixia,en-US
01_character,珂赛特,Cosette,en-US
01_character,コゼット,Cosette,en-US
01_character,코제트,Cosette,en-US
01_character,珂賽特,Cosette,en-US
01_character,风影,Wraith,en-US
01_character,レイス,Wraith,en-US
01_character,레이스,Wraith,en-US
01_character,風影,Wraith,en-US
01_character,千都世,Chitose,en-US
01_character,チトセ,Chitose,en-US
01_character,치토세,Chitose,en-US
01_character,乙叶,Otoha,en-US
01_character,オトハ,Otoha,en-US
01_character,오토하,Otoha,en-US
01_character,乙葉,Otoha,en-US
01_character,焦糖,Caramel,en-US
01_character,キャラメル,Caramel,en-US
01_character,캐러멜,Caramel,en-US
01_character,格芮,Gerie,en-US
01_character,グレイ,Gerie,en-US
01_character,그레이,Gerie,en-US
01_character,菈露,Laru,en-US
01_character,ラール,Laru,en-US
01_character,라루,Laru,en-US
01_character,希娅,Shia,en-US
01_character,シア,Shia,en-US
01_character,시아,Shia,en-US
01_character,希婭,Shia,en-US
01_character,小禾,Nazuna,en-US
01_character,ナズナ,Nazuna,en-US
01_character,나즈나,Nazuna,en-US
01_character,花铃,Karin,en-US
01_character,カリン,Karin,en-US
01_character,카린,Karin,en-US
01_character,花鈴,Karin,en-US
01_character,菈露（圣夜）,Snowish Laru,en-US
01_character,ラール（聖夜）,Snowish Laru,en-US
01_character,라루(이브),Snowish Laru,en-US
01_character,聖夜菈露,Snowish Laru,en-US
01_character,科洛妮丝（新春）,Springseek Coronis,en-US
01_character,クルニス（華服）,Springseek Coronis,en-US
01_character,크루니스(새해),Springseek Coronis,en-US
01_character,緋春柯洛妮絲,Springseek Coronis,en-US
01_character,薇洛（盛夏）,Suntide Willow,en-US
01_character,ウィロー（水着）,Suntide Willow,en-US
01_character,윌로(여름),Suntide Willow,en-US
01_character,沐夏薇洛,Suntide Willow,en-US
01_character,姓名,Name,en-US
01_character,氏名,Name,en-US
01_character,이름,Name,en-US
01_character,生日,Birthday,en-US
01_character,生年月日,Birthday,en-US
01_character,생일,Birthday,en-US
01_character,所属,Affiliation,en-US
01_character,소속,Affiliation,en-US
01_character,所屬,Affiliation,en-US
01_character,技能,Skills,en-US
01_character,特技,Skills,en-US
01_character,스킬,Skills,en-US
01_character,地址,Address,en-US
01_character,住所,Address,en-US
01_character,주소,Address,en-US
01_character,经验,Experience,en-US
01_character,巡遊者歴,Experience,en-US
01_character,경력,Experience,en-US
01_character,經驗,Experience,en-US
01_character,武器,Weapon,en-US
01_character,무기,Weapon,en-US
01_character,薪资,Rate,en-US
01_character,希望報酬,Rate,en-US
01_character,급여,Rate,en-US
01_character,薪資,Rate,en-US
01_character,給与,Rate,en-US
01_character,依頼料,Rate,en-US
01_character,家事代行料金,Rate,en-US
01_character,出演料,Rate,en-US
01_character,配達料,Rate,en-US
01_character,收费标准,Rate,en-US
01_character,收費標準,Rate,en-US
01_character,販売価格,Rate,en-US
01_character,名前,Name,en-US
01_character,報酬,Rate,en-US
01_character,四白,Si Bai,en-US
01_character,*****,Si Bai,en-US
01_character,陈雨,Chen Yu,en-US
01_character,*****,Chen Yu,en-US
01_character,陳雨,Chen Yu,en-US
01_character,李蝉妃,Li Chanfei,en-US
01_character,*****,Li Chanfei,en-US
01_character,李蟬妃,Li Chanfei,en-US
01_character,子音,Zi Yin,en-US
01_character,*****,Zi Yin,en-US
01_character,陈章,Chen Zhang,en-US
01_character,*****,Chen Zhang,en-US
01_character,陳章,Chen Zhang,en-US
01_character,*****,Kiyo,en-US
01_character,陈阳,Chen Yang,en-US
01_character,*****,Chen Yang,en-US
01_character,陳陽,Chen Yang,en-US
01_character,瑞比,Raby,en-US
01_character,*****,Raby,en-US
01_character,刘雯,Liu Wen,en-US
01_character,*****,Liu Wen,en-US
01_character,劉雯,Liu Wen,en-US
01_character,张楷轩,Zhang Kaixuan,en-US
01_character,*****,Zhang Kaixuan,en-US
01_character,張楷軒,Zhang Kaixuan,en-US
01_character,韩娇娇,Han Jiaojiao,en-US
01_character,*****,Han Jiaojiao,en-US
01_character,韓嬌嬌,Han Jiaojiao,en-US
01_character,周语晗,Zhou Yuhan,en-US
01_character,*****,Zhou Yuhan,en-US
01_character,周語晗,Zhou Yuhan,en-US
01_character,豆奶,Dou Nai,en-US
01_character,*****,Dou Nai,en-US
01_character,梁爽,Liang Shuang,en-US
01_character,*****,Liang Shuang,en-US
01_character,静宸,Jing Chen,en-US
01_character,*****,Jing Chen,en-US
01_character,靜宸,Jing Chen,en-US
01_character,张晔,Zhang Ye,en-US
01_character,*****,Zhang Ye,en-US
01_character,張曄,Zhang Ye,en-US
01_character,沐霏,Mu Fei,en-US
01_character,*****,Mu Fei,en-US
01_character,井琉,Jing Liu,en-US
01_character,*****,Jing Liu,en-US
01_character,苏婉,Su Wan,en-US
01_character,*****,Su Wan,en-US
01_character,蘇婉,Su Wan,en-US
01_character,杨清江,Yang Qingjiang,en-US
01_character,*****,Yang Qingjiang,en-US
01_character,楊清江,Yang Qingjiang,en-US
01_character,刘十四,Liu Fourteen,en-US
01_character,*****,Liu Fourteen,en-US
01_character,Liu Shisi,Liu Fourteen,en-US
01_character,劉十四,Liu Fourteen,en-US
01_character,刘一蕾,Liu Yilei,en-US
01_character,*****,Liu Yilei,en-US
01_character,劉一蕾,Liu Yilei,en-US
01_character,吴哲茹,Wu Zheru,en-US
01_character,*****,Wu Zheru,en-US
01_character,吳哲茹,Wu Zheru,en-US
01_character,施丛昊,Shi Conghao,en-US
01_character,*****,Shi Conghao,en-US
01_character,施叢昊,Shi Conghao,en-US
01_character,宋政楠,Song Zhengnan,en-US
01_character,*****,Song Zhengnan,en-US
01_character,唐夏芳,Tang Xiafang,en-US
01_character,*****,Tang Xiafang,en-US
01_character,唐梦,Tang Meng,en-US
01_character,*****,Tang Meng,en-US
01_character,唐夢,Tang Meng,en-US
01_character,王美心,Wang Meixin,en-US
01_character,*****,Wang Meixin,en-US
01_character,张梦娇,Zhang Mengjiao,en-US
01_character,*****,Zhang Mengjiao,en-US
01_character,張夢嬌,Zhang Mengjiao,en-US
01_character,张安琪,Zhang Anqi,en-US
01_character,*****,Zhang Anqi,en-US
01_character,張安琪,Zhang Anqi,en-US
01_character,蔡书瑾,Cai Shujin,en-US
01_character,*****,Cai Shujin,en-US
01_character,蔡書瑾,Cai Shujin,en-US
01_character,宋媛媛,Song Yuanyuan,en-US
01_character,*****,Song Yuanyuan,en-US
01_character,*****,Vila,en-US
01_character,谢莹,Xie Ying,en-US
01_character,*****,Xie Ying,en-US
01_character,謝瑩,Xie Ying,en-US
01_character,花玲,Karin,en-US
01_character,*****,mace,en-US
01_character,琥珀-基础形象,Amber: Default,en-US
01_character,コハク・デフォルト,Amber: Default,en-US
01_character,코하쿠-기본,Amber: Default,en-US
01_character,琥珀-基礎形象,Amber: Default,en-US
01_character,琥珀-觉醒形象,Amber: Awakened,en-US
01_character,コハク・覚醒,Amber: Awakened,en-US
01_character,코하쿠-각성,Amber: Awakened,en-US
01_character,琥珀-覺醒形象,Amber: Awakened,en-US
01_character,玩心无邪,Playful Innocence,en-US
01_character,いたずらっこのお留守番,Playful Innocence,en-US
01_character,어흥냥이,Playful Innocence,en-US
01_character,玩心無邪,Playful Innocence,en-US
01_character,邀你静心，悠然一夏,Ease Into an Unhurried Summer,en-US
01_character,カムカムサマータイム,Ease Into an Unhurried Summer,en-US
01_character,느긋한 여름의 초대장,Ease Into an Unhurried Summer,en-US
01_character,靜享沁涼，悠然一夏,Ease Into an Unhurried Summer,en-US
01_character,缇莉娅-基础形象,Tilia: Default,en-US
01_character,ティリア・デフォルト,Tilia: Default,en-US
01_character,틸리아-기본,Tilia: Default,en-US
01_character,緹莉婭-基礎形象,Tilia: Default,en-US
01_character,缇莉娅-觉醒形象,Tilia: Awakened,en-US
01_character,ティリア・覚醒,Tilia: Awakened,en-US
01_character,틸리아-각성,Tilia: Awakened,en-US
01_character,緹莉婭-覺醒形象,Tilia: Awakened,en-US
01_character,此即吾之正义！,This Is My Justice!,en-US
01_character,イッツ・マイ・ジャスティス！,This Is My Justice!,en-US
01_character,이것이 나의 정의!,This Is My Justice!,en-US
01_character,此即吾之正義！,This Is My Justice!,en-US
01_character,光彩闪亮，斗志昂扬,"Shining Bright, Spirits High",en-US
01_character,ブライトアップ、チアアップ,"Shining Bright, Spirits High",en-US
01_character,눈부시게 당당하게,"Shining Bright, Spirits High",en-US
01_character,盛夏流光，昂首逐浪,"Shining Bright, Spirits High",en-US
01_character,卡西米拉-基础形象,Kasimira: Default,en-US
01_character,カシミラ・デフォルト,Kasimira: Default,en-US
01_character,카시미라-기본,Kasimira: Default,en-US
01_character,卡西米拉-基礎形象,Kasimira: Default,en-US
01_character,卡西米拉-觉醒形象,Kasimira: Awakened,en-US
01_character,カシミラ・覚醒,Kasimira: Awakened,en-US
01_character,카시미라-각성,Kasimira: Awakened,en-US
01_character,卡西米拉-覺醒形象,Kasimira: Awakened,en-US
01_character,翡冷翠-基础形象,Firenze: Default,en-US
01_character,フィレン・デフォルト,Firenze: Default,en-US
01_character,피렌-기본,Firenze: Default,en-US
01_character,翡冷翠-基礎形象,Firenze: Default,en-US
01_character,翡冷翠-觉醒形象,Firenze: Awakened,en-US
01_character,フィレン・覚醒,Firenze: Awakened,en-US
01_character,피렌-각성,Firenze: Awakened,en-US
01_character,翡冷翠-覺醒形象,Firenze: Awakened,en-US
01_character,鸢尾-基础形象,Iris: Default,en-US
01_character,アヤメ・デフォルト,Iris: Default,en-US
01_character,아야메-기본,Iris: Default,en-US
01_character,鳶尾-基礎形象,Iris: Default,en-US
01_character,鸢尾-觉醒形象,Iris: Awakened,en-US
01_character,アヤメ・覚醒,Iris: Awakened,en-US
01_character,아야메-각성,Iris: Awakened,en-US
01_character,鳶尾-覺醒形象,Iris: Awakened,en-US
01_character,1/365的你,The 1/365th of You,en-US
01_character,1/365の君と,The 1/365th of You,en-US
01_character,1/365의 그대와,The 1/365th of You,en-US
01_character,邀你欢喜，轻波漂游,Drifting Together on Gentle Waves,en-US
01_character,プカプカサマータイム,Drifting Together on Gentle Waves,en-US
01_character,기쁜 이 순간 물결을 타고,Drifting Together on Gentle Waves,en-US
01_character,伴你清歡，輕波漂游,Drifting Together on Gentle Waves,en-US
01_character,尘沙-基础形象,Noya: Default,en-US
01_character,セイナ・デフォルト,Noya: Default,en-US
01_character,세이나-기본,Noya: Default,en-US
01_character,塵沙-基礎形象,Noya: Default,en-US
01_character,尘沙-觉醒形象,Noya: Awakened,en-US
01_character,セイナ・覚醒,Noya: Awakened,en-US
01_character,세이나-각성,Noya: Awakened,en-US
01_character,塵沙-覺醒形象,Noya: Awakened,en-US
01_character,日晒的余温,Lingering Sunlight,en-US
01_character,日焼けあとの思い出,Lingering Sunlight,en-US
01_character,햇살의 온기,Lingering Sunlight,en-US
01_character,日曬的餘溫,Lingering Sunlight,en-US
01_character,师渺-基础形象,Shimiao: Default,en-US
01_character,シーミャオ・デフォルト,Shimiao: Default,en-US
01_character,시먀오-기본,Shimiao: Default,en-US
01_character,師渺-基礎形象,Shimiao: Default,en-US
01_character,师渺-觉醒形象,Shimiao: Awakened,en-US
01_character,シーミャオ・覚醒,Shimiao: Awakened,en-US
01_character,시먀오-각성,Shimiao: Awakened,en-US
01_character,師渺-覺醒形象,Shimiao: Awakened,en-US
01_character,辣就试试看吧！,Feeling Spicy? Take the Heat!,en-US
01_character,負けるな！マジカルガール！,Feeling Spicy? Take the Heat!,en-US
01_character,매운맛 좀 볼래?!,Feeling Spicy? Take the Heat!,en-US
01_character,辣就來試試！,Feeling Spicy? Take the Heat!,en-US
01_character,猫眼-基础形象,Chaton: Default,en-US
01_character,シャトン・デフォルト,Chaton: Default,en-US
01_character,샤통-기본,Chaton: Default,en-US
01_character,貓眼-基礎形象,Chaton: Default,en-US
01_character,猫眼-觉醒形象,Chaton: Awakened,en-US
01_character,シャトン・覚醒,Chaton: Awakened,en-US
01_character,샤통-각성,Chaton: Awakened,en-US
01_character,貓眼-覺醒形象,Chaton: Awakened,en-US
01_character,火垂-基础形象,Firefly: Default,en-US
01_character,ホタル・デフォルト,Firefly: Default,en-US
01_character,호타루-기본,Firefly: Default,en-US
01_character,火垂-基礎形象,Firefly: Default,en-US
01_character,火垂-觉醒形象,Firefly: Awakened,en-US
01_character,ホタル・覚醒,Firefly: Awakened,en-US
01_character,호타루-각성,Firefly: Awakened,en-US
01_character,火垂-覺醒形象,Firefly: Awakened,en-US
01_character,岭川-基础形象,Ridge: Default,en-US
01_character,レイセン・デフォルト,Ridge: Default,en-US
01_character,레이센-기본,Ridge: Default,en-US
01_character,嶺川-基礎形象,Ridge: Default,en-US
01_character,岭川-觉醒形象,Ridge: Awakened,en-US
01_character,レイセン・覚醒,Ridge: Awakened,en-US
01_character,레이센-각성,Ridge: Awakened,en-US
01_character,嶺川-覺醒形象,Ridge: Awakened,en-US
01_character,郁蓊恒温室中憩,Resting in the Lush Greenhouse,en-US
01_character,眠り姫の光合成,Resting in the Lush Greenhouse,en-US
01_character,잠자는 온실 속의 공주,Resting in the Lush Greenhouse,en-US
01_character,綠蔭深處睡美人,Resting in the Lush Greenhouse,en-US
01_character,璟麟-基础形象,Jinglin: Default,en-US
01_character,ジンリン・デフォルト,Jinglin: Default,en-US
01_character,징린-기본,Jinglin: Default,en-US
01_character,璟麟-基礎形象,Jinglin: Default,en-US
01_character,璟麟-觉醒形象,Jinglin: Awakened,en-US
01_character,ジンリン・覚醒,Jinglin: Awakened,en-US
01_character,징린-각성,Jinglin: Awakened,en-US
01_character,璟麟-覺醒形象,Jinglin: Awakened,en-US
01_character,科洛妮丝-基础形象,Coronis: Default,en-US
01_character,クルニス・デフォルト,Coronis: Default,en-US
01_character,크루니스-기본,Coronis: Default,en-US
01_character,柯洛妮絲-基礎形象,Coronis: Default,en-US
01_character,科洛妮丝-觉醒形象,Coronis: Awakened,en-US
01_character,クルニス・覚醒,Coronis: Awakened,en-US
01_character,크루니스-각성,Coronis: Awakened,en-US
01_character,柯洛妮絲-覺醒形象,Coronis: Awakened,en-US
01_character,花原-基础形象,Nanoha: Default,en-US
01_character,ナノハ・デフォルト,Nanoha: Default,en-US
01_character,나노하-기본,Nanoha: Default,en-US
01_character,花原-基礎形象,Nanoha: Default,en-US
01_character,花原-觉醒形象,Nanoha: Awakened,en-US
01_character,ナノハ・覚醒,Nanoha: Awakened,en-US
01_character,나노하-각성,Nanoha: Awakened,en-US
01_character,花原-覺醒形象,Nanoha: Awakened,en-US
01_character,异国风起时,When Distant Winds Rise,en-US
01_character,異国情緒で準備中,When Distant Winds Rise,en-US
01_character,낯선 바람이 불어올 때,When Distant Winds Rise,en-US
01_character,異國風起時,When Distant Winds Rise,en-US
01_character,卡娜丝-基础形象,Canace: Default,en-US
01_character,カナーチェ・デフォルト,Canace: Default,en-US
01_character,카나체-기본,Canace: Default,en-US
01_character,卡娜絲-基礎形象,Canace: Default,en-US
01_character,卡娜丝-觉醒形象,Canace: Awakened,en-US
01_character,カナーチェ・覚醒,Canace: Awakened,en-US
01_character,카나체-각성,Canace: Awakened,en-US
01_character,卡娜絲-覺醒形象,Canace: Awakened,en-US
01_character,胜利的方程式,The Formula for Victory,en-US
01_character,狙え、サービスエース！,The Formula for Victory,en-US
01_character,승리의 방정식,The Formula for Victory,en-US
01_character,勝利的方程式,The Formula for Victory,en-US
01_character,杏子-基础形象,Ann: Default,en-US
01_character,アンズ・デフォルト,Ann: Default,en-US
01_character,안즈-기본,Ann: Default,en-US
01_character,杏子-基礎形象,Ann: Default,en-US
01_character,杏子-觉醒形象,Ann: Awakened,en-US
01_character,アンズ・覚醒,Ann: Awakened,en-US
01_character,안즈-각성,Ann: Awakened,en-US
01_character,杏子-覺醒形象,Ann: Awakened,en-US
01_character,漫游奇境的森林公主,Princess of the Wondrous Wilds,en-US
01_character,不思議の国のアンズ,Princess of the Wondrous Wilds,en-US
01_character,이상한 나라의 복슬 공주,Princess of the Wondrous Wilds,en-US
01_character,漫步奇境的森林公主,Princess of the Wondrous Wilds,en-US
01_character,苍兰-基础形象,Freesia: Default,en-US
01_character,フリージア・デフォルト,Freesia: Default,en-US
01_character,프리지아-기본,Freesia: Default,en-US
01_character,蒼蘭-基礎形象,Freesia: Default,en-US
01_character,苍兰-觉醒形象,Freesia: Awakened,en-US
01_character,フリージア・覚醒,Freesia: Awakened,en-US
01_character,프리지아-각성,Freesia: Awakened,en-US
01_character,蒼蘭-覺醒形象,Freesia: Awakened,en-US
01_character,落雪的赠礼,The Gift of Falling Snow,en-US
01_character,雪降る夜の贈り物,The Gift of Falling Snow,en-US
01_character,눈 내리는 밤의 선물,The Gift of Falling Snow,en-US
01_character,落雪的贈禮,The Gift of Falling Snow,en-US
01_character,紫槿-基础形象,Flora: Default,en-US
01_character,フローラ・デフォルト,Flora: Default,en-US
01_character,플로라-기본,Flora: Default,en-US
01_character,紫槿-基礎形象,Flora: Default,en-US
01_character,紫槿-觉醒形象,Flora: Awakened,en-US
01_character,フローラ・覚醒,Flora: Awakened,en-US
01_character,플로라-각성,Flora: Awakened,en-US
01_character,紫槿-覺醒形象,Flora: Awakened,en-US
01_character,特丽莎-基础形象,Teresa: Default,en-US
01_character,テレサ・デフォルト,Teresa: Default,en-US
01_character,테레사-기본,Teresa: Default,en-US
01_character,特麗莎-基礎形象,Teresa: Default,en-US
01_character,特丽莎-觉醒形象,Teresa: Awakened,en-US
01_character,テレサ・覚醒,Teresa: Awakened,en-US
01_character,테레사-각성,Teresa: Awakened,en-US
01_character,特麗莎-覺醒形象,Teresa: Awakened,en-US
01_character,新人勇者前来报到,Rookie Hero Reporting In,en-US
01_character,ビギナー勇者,Rookie Hero Reporting In,en-US
01_character,오늘부터 신입 용사!,Rookie Hero Reporting In,en-US
01_character,新人勇者前來報到,Rookie Hero Reporting In,en-US
01_character,多娜-基础形象,Donna: Default,en-US
01_character,トーナ・デフォルト,Donna: Default,en-US
01_character,토나-기본,Donna: Default,en-US
01_character,多娜-基礎形象,Donna: Default,en-US
01_character,多娜-觉醒形象,Donna: Awakened,en-US
01_character,トーナ・覚醒,Donna: Awakened,en-US
01_character,토나-각성,Donna: Awakened,en-US
01_character,多娜-覺醒形象,Donna: Awakened,en-US
01_character,密涅瓦-基础形象,Minova: Default,en-US
01_character,ミネルバ・デフォルト,Minova: Default,en-US
01_character,미네르바-기본,Minova: Default,en-US
01_character,密涅瓦-基礎形象,Minova: Default,en-US
01_character,密涅瓦-觉醒形象,Minova: Awakened,en-US
01_character,ミネルバ・覚醒,Minova: Awakened,en-US
01_character,미네르바-각성,Minova: Awakened,en-US
01_character,密涅瓦-覺醒形象,Minova: Awakened,en-US
01_character,微醺白日梦,Tipsy Daydream,en-US
01_character,アイマイハクチューム,Tipsy Daydream,en-US
01_character,나른한 백일몽,Tipsy Daydream,en-US
01_character,微醺白日夢,Tipsy Daydream,en-US
01_character,粼粼镜影☆漆黑心伤,Rippling Void of the Darkest Heartbreak,en-US
01_character,ノワールエトワール,Rippling Void of the Darkest Heartbreak,en-US
01_character,거울아 거울아 나를 치유해줘,Rippling Void of the Darkest Heartbreak,en-US
01_character,琉璃倒影☆寂寥呢喃,Rippling Void of the Darkest Heartbreak,en-US
01_character,夏花-基础形象,Nazuka: Default,en-US
01_character,ナツカ・デフォルト,Nazuka: Default,en-US
01_character,나츠카-기본,Nazuka: Default,en-US
01_character,夏花-基礎形象,Nazuka: Default,en-US
01_character,夏花-觉醒形象,Nazuka: Awakened,en-US
01_character,ナツカ・覚醒,Nazuka: Awakened,en-US
01_character,나츠카-각성,Nazuka: Awakened,en-US
01_character,夏花-覺醒形象,Nazuka: Awakened,en-US
01_character,清露微滴的初夏,A Dip of Fresh Summer,en-US
01_character,水もしたたる初夏美人,A Dip of Fresh Summer,en-US
01_character,이슬 맺힌 첫 여름,A Dip of Fresh Summer,en-US
01_character,冬香-基础形象,Fuyuka: Default,en-US
01_character,フユカ・デフォルト,Fuyuka: Default,en-US
01_character,후유카-기본,Fuyuka: Default,en-US
01_character,冬香-基礎形象,Fuyuka: Default,en-US
01_character,冬香-觉醒形象,Fuyuka: Awakened,en-US
01_character,フユカ・覚醒,Fuyuka: Awakened,en-US
01_character,후유카-각성,Fuyuka: Awakened,en-US
01_character,冬香-覺醒形象,Fuyuka: Awakened,en-US
01_character,平安度过试用期！,Probation Period Cleared!,en-US
01_character,新人社員奮闘中！,Probation Period Cleared!,en-US
01_character,정직원으로 향하는 길!,Probation Period Cleared!,en-US
01_character,平安度過試用期！,Probation Period Cleared!,en-US
01_character,雾语-基础形象,Mistique: Default,en-US
01_character,ミスティ・デフォルト,Mistique: Default,en-US
01_character,미스티-기본,Mistique: Default,en-US
01_character,霧語-基礎形象,Mistique: Default,en-US
01_character,雾语-觉醒形象,Mistique: Awakened,en-US
01_character,ミスティ・覚醒,Mistique: Awakened,en-US
01_character,미스티-각성,Mistique: Awakened,en-US
01_character,霧語-覺醒形象,Mistique: Awakened,en-US
01_character,可可甜心情与夜,Cocoa Night Sweetheart,en-US
01_character,メルティ・ミスティ,Cocoa Night Sweetheart,en-US
01_character,러브코코 발렌타인,Cocoa Night Sweetheart,en-US
01_character,可可甜心情與夜,Cocoa Night Sweetheart,en-US
01_character,悠悠哉哉，惬意夕阳,Carefree in the Golden Glow,en-US
01_character,のびのびサンセット,Carefree in the Golden Glow,en-US
01_character,한가로이 노을을 맞으며,Carefree in the Golden Glow,en-US
01_character,悠悠漫時，愜意夕暮,Carefree in the Golden Glow,en-US
01_character,埃莉诺-基础形象,Eleanor: Default,en-US
01_character,エレノア・デフォルト,Eleanor: Default,en-US
01_character,엘레노어-기본,Eleanor: Default,en-US
01_character,埃莉諾-基礎形象,Eleanor: Default,en-US
01_character,埃莉诺-觉醒形象,Eleanor: Awakened,en-US
01_character,エレノア・覚醒,Eleanor: Awakened,en-US
01_character,엘레노어-각성,Eleanor: Awakened,en-US
01_character,埃莉諾-覺醒形象,Eleanor: Awakened,en-US
01_character,斯帕克拉-基础形象,Sparkla: Default,en-US
01_character,スパクル・デフォルト,Sparkla: Default,en-US
01_character,스파클-기본,Sparkla: Default,en-US
01_character,斯帕克拉-基礎形象,Sparkla: Default,en-US
01_character,斯帕克拉-觉醒形象,Sparkla: Awakened,en-US
01_character,スパクル・覚醒,Sparkla: Awakened,en-US
01_character,스파클-각성,Sparkla: Awakened,en-US
01_character,斯帕克拉-覺醒形象,Sparkla: Awakened,en-US
01_character,赤霞-基础形象,Chixia: Default,en-US
01_character,チーシア・デフォルト,Chixia: Default,en-US
01_character,치시아-기본,Chixia: Default,en-US
01_character,赤霞-基礎形象,Chixia: Default,en-US
01_character,赤霞-觉醒形象,Chixia: Awakened,en-US
01_character,チーシア・覚醒,Chixia: Awakened,en-US
01_character,치시아-각성,Chixia: Awakened,en-US
01_character,赤霞-覺醒形象,Chixia: Awakened,en-US
01_character,镜中的红心皇后,Crimson Reflection of Queen of Hearts,en-US
01_character,クイーンオブレッド,Crimson Reflection of Queen of Hearts,en-US
01_character,하트퀸 인 더 미러,Crimson Reflection of Queen of Hearts,en-US
01_character,鏡中的紅心皇后,Crimson Reflection of Queen of Hearts,en-US
01_character,珂赛特-基础形象,Cosette: Default,en-US
01_character,コゼット・デフォルト,Cosette: Default,en-US
01_character,코제트-기본,Cosette: Default,en-US
01_character,珂賽特-基礎形象,Cosette: Default,en-US
