category,source,target,tgt_lng
01_character,堇,สึมิเระ,th-TH
01_character,スミレ,สึมิเระ,th-TH
01_character,Sumire,สึมิเระ,th-TH
01_character,스미레,สึมิเระ,th-TH
01_character,鹤城,ซึรุกิ,th-TH
01_character,ツルギ,ซึรุกิ,th-TH
01_character,弦生,ซึรุกิ,th-TH
01_character,Tsurugi,ซึรุกิ,th-TH
01_character,츠루기,ซึรุกิ,th-TH
01_character,泉奈,อิซุนะ,th-TH
01_character,イズナ,อิซุนะ,th-TH
01_character,伊樹菜,อิซุนะ,th-TH
01_character,Izuna,อิซุนะ,th-TH
01_character,이즈나,อิซุนะ,th-TH
01_character,爱丽丝,อาริสึ,th-TH
01_character,アリス,อาริสึ,th-TH
01_character,愛麗絲,อาริสึ,th-TH
01_character,Aris,อาริสึ,th-TH
01_character,아리스,อาริสึ,th-TH
01_character,绿,มิโดริ,th-TH
01_character,ミドリ,มิโดริ,th-TH
01_character,綠,มิโดริ,th-TH
01_character,Midori,มิโดริ,th-TH
01_character,미도리,มิโดริ,th-TH
01_character,切里诺,เชริโน่,th-TH
01_character,チェリノ,เชริโน่,th-TH
01_character,潔莉諾,เชริโน่,th-TH
01_character,Cherino,เชริโน่,th-TH
01_character,체리노,เชริโน่,th-TH
01_character,柚子,ยูสึ,th-TH
01_character,ユズ,ยูสึ,th-TH
01_character,Yuzu,ยูสึ,th-TH
01_character,유즈,ยูสึ,th-TH
01_character,梓,อาซึสะ,th-TH
01_character,アズサ,อาซึสะ,th-TH
01_character,Azusa,อาซึสะ,th-TH
01_character,아즈사,อาซึสะ,th-TH
01_character,小春,โคฮารุ,th-TH
01_character,コハル,โคฮารุ,th-TH
01_character,Koharu,โคฮารุ,th-TH
01_character,코하루,โคฮารุ,th-TH
01_character,梓（泳装）,อาซึสะ (ชุดว่ายน้ำ),th-TH
01_character,アズサ（水着）,อาซึสะ (ชุดว่ายน้ำ),th-TH
01_character,梓(泳裝),อาซึสะ (ชุดว่ายน้ำ),th-TH
01_character,Azusa (Swimsuit),อาซึสะ (ชุดว่ายน้ำ),th-TH
01_character,아즈사(수영복),อาซึสะ (ชุดว่ายน้ำ),th-TH
01_character,日奈（泳装）,ฮินะ (ชุดว่ายน้ำ),th-TH
01_character,ヒナ（水着）,ฮินะ (ชุดว่ายน้ำ),th-TH
01_character,陽奈(泳裝),ฮินะ (ชุดว่ายน้ำ),th-TH
01_character,Hina (Swimsuit),ฮินะ (ชุดว่ายน้ำ),th-TH
01_character,히나(수영복),ฮินะ (ชุดว่ายน้ำ),th-TH
01_character,伊织（泳装）,อิโอริ (ชุดว่ายน้ำ),th-TH
01_character,イオリ（水着）,อิโอริ (ชุดว่ายน้ำ),th-TH
01_character,伊織(泳裝),อิโอริ (ชุดว่ายน้ำ),th-TH
01_character,Iori (Swimsuit),อิโอริ (ชุดว่ายน้ำ),th-TH
01_character,이오리(수영복),อิโอริ (ชุดว่ายน้ำ),th-TH
01_character,白子（骑行）,ชิโรโกะ (นักปั่น),th-TH
01_character,シロコ（ライディング）,ชิโรโกะ (นักปั่น),th-TH
01_character,白子(單車),ชิโรโกะ (นักปั่น),th-TH
01_character,Shiroko (Cycling),ชิโรโกะ (นักปั่น),th-TH
01_character,시로코(라이딩),ชิโรโกะ (นักปั่น),th-TH
01_character,瞬（小）,ชุน (วัยเด็ก),th-TH
01_character,シュン（幼女）,ชุน (วัยเด็ก),th-TH
01_character,旬(幼女),ชุน (วัยเด็ก),th-TH
01_character,Shun (Small),ชุน (วัยเด็ก),th-TH
01_character,슌(어린이),ชุน (วัยเด็ก),th-TH
01_character,妮露（邦妮）,เนรุ (บันนี่เกิร์ล),th-TH
01_character,ネル（バニーガール）,เนรุ (บันนี่เกิร์ล),th-TH
01_character,寧瑠(兔女郎),เนรุ (บันนี่เกิร์ล),th-TH
01_character,Neru (Bunny),เนรุ (บันนี่เกิร์ล),th-TH
01_character,네루(바니걸),เนรุ (บันนี่เกิร์ล),th-TH
01_character,花凛（邦妮）,คาริน (บันนี่เกิร์ล),th-TH
01_character,カリン（バニーガール）,คาริน (บันนี่เกิร์ล),th-TH
01_character,花凛(兔女郎),คาริน (บันนี่เกิร์ล),th-TH
01_character,Karin (Bunny),คาริน (บันนี่เกิร์ล),th-TH
01_character,카린(바니걸),คาริน (บันนี่เกิร์ล),th-TH
01_character,明日奈（邦妮）,อาสึนะ (บันนี่เกิร์ล),th-TH
01_character,アスナ（バニーガール）,อาสึนะ (บันนี่เกิร์ล),th-TH
01_character,明日奈(兔女郎),อาสึนะ (บันนี่เกิร์ล),th-TH
01_character,Asuna (Bunny),อาสึนะ (บันนี่เกิร์ล),th-TH
01_character,아스나(바니걸),อาสึนะ (บันนี่เกิร์ล),th-TH
01_character,夏,นัตสึ,th-TH
01_character,ナツ,นัตสึ,th-TH
01_character,Natsu,นัตสึ,th-TH
01_character,나츠,นัตสึ,th-TH
01_character,千夏（温泉）,ชินัตสึ (ออนเซ็น),th-TH
01_character,チナツ（温泉）,ชินัตสึ (ออนเซ็น),th-TH
01_character,千夏(溫泉),ชินัตสึ (ออนเซ็น),th-TH
01_character,Chinatsu (Hot Spring),ชินัตสึ (ออนเซ็น),th-TH
01_character,치나츠(온천),ชินัตสึ (ออนเซ็น),th-TH
01_character,爱露（新年）,อารุ (ปีใหม่),th-TH
01_character,アル（正月）,อารุ (ปีใหม่),th-TH
01_character,亞瑠(正月),อารุ (ปีใหม่),th-TH
01_character,Aru (New Year),อารุ (ปีใหม่),th-TH
01_character,아루(새해),อารุ (ปีใหม่),th-TH
01_character,睦月（新年）,มุสึกิ (ปีใหม่),th-TH
01_character,ムツキ（正月）,มุสึกิ (ปีใหม่),th-TH
01_character,無月(正月),มุสึกิ (ปีใหม่),th-TH
01_character,Mutsuki (New Year),มุสึกิ (ปีใหม่),th-TH
01_character,무츠키(새해),มุสึกิ (ปีใหม่),th-TH
01_character,若藻,วาคาโมะ,th-TH
01_character,ワカモ,วาคาโมะ,th-TH
01_character,Wakamo,วาคาโมะ,th-TH
01_character,와카모,วาคาโมะ,th-TH
01_character,三森,มิโมริ,th-TH
01_character,ミモリ,มิโมริ,th-TH
01_character,Mimori,มิโมริ,th-TH
01_character,미모리,มิโมริ,th-TH
01_character,忧,อุย,th-TH
01_character,ウイ,อุย,th-TH
01_character,憂,อุย,th-TH
01_character,Ui,อุย,th-TH
01_character,우이,อุย,th-TH
01_character,日向,ฮินาตะ,th-TH
01_character,ヒナタ,ฮินาตะ,th-TH
01_character,Hinata,ฮินาตะ,th-TH
01_character,히나타,ฮินาตะ,th-TH
01_character,真里奈,มารินะ,th-TH
01_character,マリナ,มารินะ,th-TH
01_character,瑪麗娜,มารินะ,th-TH
01_character,Marina,มารินะ,th-TH
01_character,마리나,มารินะ,th-TH
01_character,宫子,มิยาโกะ,th-TH
01_character,ミヤコ,มิยาโกะ,th-TH
01_character,都子,มิยาโกะ,th-TH
01_character,Miyako,มิยาโกะ,th-TH
01_character,미야코,มิยาโกะ,th-TH
01_character,美游,มิยุ,th-TH
01_character,ミユ,มิยุ,th-TH
01_character,美優,มิยุ,th-TH
01_character,Miyu,มิยุ,th-TH
01_character,미유,มิยุ,th-TH
01_character,月咏,สึคุโยะ,th-TH
01_character,ツクヨ,สึคุโยะ,th-TH
01_character,月夜,สึคุโยะ,th-TH
01_character,Tsukuyo,สึคุโยะ,th-TH
01_character,츠쿠요,สึคุโยะ,th-TH
01_character,美咲,มิซากิ,th-TH
01_character,ミサキ,มิซากิ,th-TH
01_character,Misaki,มิซากิ,th-TH
01_character,미사키,มิซากิ,th-TH
01_character,亚津子,อาสึโกะ,th-TH
01_character,アツコ,อาสึโกะ,th-TH
01_character,敦子,อาสึโกะ,th-TH
01_character,Atsuko,อาสึโกะ,th-TH
01_character,아츠코,อาสึโกะ,th-TH
01_character,若藻（泳装）,วาคาโมะ (ชุดว่ายน้ำ),th-TH
01_character,ワカモ（水着）,วาคาโมะ (ชุดว่ายน้ำ),th-TH
01_character,若藻(泳裝),วาคาโมะ (ชุดว่ายน้ำ),th-TH
01_character,Wakamo (Swimsuit),วาคาโมะ (ชุดว่ายน้ำ),th-TH
01_character,와카모(수영복),วาคาโมะ (ชุดว่ายน้ำ),th-TH
01_character,野宫（泳装）,โนโนมิ (ชุดว่ายน้ำ),th-TH
01_character,ノノミ（水着）,โนโนมิ (ชุดว่ายน้ำ),th-TH
01_character,野乃美(泳裝),โนโนมิ (ชุดว่ายน้ำ),th-TH
01_character,Nonomi (Swimsuit),โนโนมิ (ชุดว่ายน้ำ),th-TH
01_character,노노미(수영복),โนโนมิ (ชุดว่ายน้ำ),th-TH
01_character,星野（泳装）,โฮชิโนะ (ชุดว่ายน้ำ),th-TH
01_character,ホシノ（水着）,โฮชิโนะ (ชุดว่ายน้ำ),th-TH
01_character,星野(泳裝),โฮชิโนะ (ชุดว่ายน้ำ),th-TH
01_character,Hoshino (Swimsuit),โฮชิโนะ (ชุดว่ายน้ำ),th-TH
01_character,호시노(수영복),โฮชิโนะ (ชุดว่ายน้ำ),th-TH
01_character,泉奈（泳装）,อิซุนะ (ชุดว่ายน้ำ),th-TH
01_character,イズナ（水着）,อิซุนะ (ชุดว่ายน้ำ),th-TH
01_character,伊樹菜(泳裝),อิซุนะ (ชุดว่ายน้ำ),th-TH
01_character,Izuna (Swimsuit),อิซุนะ (ชุดว่ายน้ำ),th-TH
01_character,이즈나(수영복),อิซุนะ (ชุดว่ายน้ำ),th-TH
01_character,千世（泳装）,ชิเซะ (ชุดว่ายน้ำ),th-TH
01_character,チセ（水着）,ชิเซะ (ชุดว่ายน้ำ),th-TH
01_character,知世(泳裝),ชิเซะ (ชุดว่ายน้ำ),th-TH
01_character,Chise (Swimsuit),ชิเซะ (ชุดว่ายน้ำ),th-TH
01_character,치세(수영복),ชิเซะ (ชุดว่ายน้ำ),th-TH
01_character,纱织,ซาโอริ,th-TH
01_character,サオリ,ซาโอริ,th-TH
01_character,沙織,ซาโอริ,th-TH
01_character,Saori,ซาโอริ,th-TH
01_character,사오리,ซาโอริ,th-TH
01_character,和纱,คาซึสะ,th-TH
01_character,カズサ,คาซึสะ,th-TH
01_character,千紗,คาซึสะ,th-TH
01_character,Kazusa,คาซึสะ,th-TH
01_character,카즈사,คาซึสะ,th-TH
01_character,心奈,โคโคน่า,th-TH
01_character,ココナ,โคโคน่า,th-TH
01_character,心菜,โคโคน่า,th-TH
01_character,Kokona,โคโคน่า,th-TH
01_character,코코나,โคโคน่า,th-TH
01_character,歌原（应援团）,อุทาฮะ (ชุดเชียร์),th-TH
01_character,ウタハ（応援団）,อุทาฮะ (ชุดเชียร์),th-TH
01_character,詠葉(應援團),อุทาฮะ (ชุดเชียร์),th-TH
01_character,Utaha (Cheer Squad),อุทาฮะ (ชุดเชียร์),th-TH
01_character,우타하(응원단),อุทาฮะ (ชุดเชียร์),th-TH
01_character,诺亚,โนอา,th-TH
01_character,ノア,โนอา,th-TH
01_character,乃愛,โนอา,th-TH
01_character,Noa,โนอา,th-TH
01_character,노아,โนอา,th-TH
01_character,优香（体操服）,ยูกะ (ชุดพละ),th-TH
01_character,ユウカ（体操服）,ยูกะ (ชุดพละ),th-TH
01_character,優香(體育服),ยูกะ (ชุดพละ),th-TH
01_character,Yuuka (Track),ยูกะ (ชุดพละ),th-TH
01_character,유우카(체육복),ยูกะ (ชุดพละ),th-TH
01_character,玛丽（体操服）,มารี (ชุดพละ),th-TH
01_character,マリー（体操服）,มารี (ชุดพละ),th-TH
01_character,瑪麗(體育服),มารี (ชุดพละ),th-TH
01_character,Mari (Track),มารี (ชุดพละ),th-TH
01_character,마리(체육복),มารี (ชุดพละ),th-TH
01_character,时雨,ชิกุเระ,th-TH
01_character,シグレ,ชิกุเระ,th-TH
01_character,時雨,ชิกุเระ,th-TH
01_character,Shigure,ชิกุเระ,th-TH
01_character,시구레,ชิกุเระ,th-TH
01_character,芹娜（圣诞）,เซรินะ (คริสต์มาส),th-TH
01_character,セリナ（クリスマス）,เซรินะ (คริสต์มาส),th-TH
01_character,芹奈(聖誕節),เซรินะ (คริสต์มาส),th-TH
01_character,Serina (Christmas),เซรินะ (คริสต์มาส),th-TH
01_character,세리나(크리스마스),เซรินะ (คริสต์มาส),th-TH
01_character,晴奈（新年）,ฮารุนะ (ปีใหม่),th-TH
01_character,ハルナ（正月）,ฮารุนะ (ปีใหม่),th-TH
01_character,羽留奈(正月),ฮารุนะ (ปีใหม่),th-TH
01_character,Haruna (New Year),ฮารุนะ (ปีใหม่),th-TH
01_character,하루나(새해),ฮารุนะ (ปีใหม่),th-TH
01_character,美祢,มิเนะ,th-TH
01_character,ミネ,มิเนะ,th-TH
01_character,美禰,มิเนะ,th-TH
01_character,Mine,มิเนะ,th-TH
01_character,미네,มิเนะ,th-TH
01_character,未花,มิกะ,th-TH
01_character,ミカ,มิกะ,th-TH
01_character,彌香,มิกะ,th-TH
01_character,Mika,มิกะ,th-TH
01_character,미카,มิกะ,th-TH
01_character,惠,เมกุ,th-TH
01_character,メグ,เมกุ,th-TH
01_character,Megu,เมกุ,th-TH
01_character,메구,เมกุ,th-TH
01_character,樱子,ซากุระโกะ,th-TH
01_character,サクラコ,ซากุระโกะ,th-TH
01_character,櫻子,ซากุระโกะ,th-TH
01_character,Sakurako,ซากุระโกะ,th-TH
01_character,사쿠라코,ซากุระโกะ,th-TH
01_character,时,โทคิ,th-TH
01_character,トキ,โทคิ,th-TH
01_character,季,โทคิ,th-TH
01_character,Toki,โทคิ,th-TH
01_character,토키,โทคิ,th-TH
01_character,小雪,โคยูกิ,th-TH
01_character,コユキ,โคยูกิ,th-TH
01_character,Koyuki,โคยูกิ,th-TH
01_character,코유키,โคยูกิ,th-TH
01_character,佳代子（新年）,คาโยโกะ (ปีใหม่),th-TH
01_character,カヨコ（正月）,คาโยโกะ (ปีใหม่),th-TH
01_character,佳世子(正月),คาโยโกะ (ปีใหม่),th-TH
01_character,Kayoko (New Year),คาโยโกะ (ปีใหม่),th-TH
01_character,카요코(새해),คาโยโกะ (ปีใหม่),th-TH
01_character,果穗,คาโฮะ,th-TH
01_character,カホ,คาโฮะ,th-TH
01_character,佳穗,คาโฮะ,th-TH
01_character,Kaho,คาโฮะ,th-TH
01_character,카호,คาโฮะ,th-TH
01_character,爱丽丝（女仆）,อาริสึ (ชุดเมด),th-TH
01_character,アリス（メイド）,อาริสึ (ชุดเมด),th-TH
01_character,愛麗絲(女僕),อาริสึ (ชุดเมด),th-TH
01_character,Aris (Maid),อาริสึ (ชุดเมด),th-TH
01_character,아리스(메이드),อาริสึ (ชุดเมด),th-TH
01_character,时（兔女郎）,โทคิ (บันนี่เกิร์ล),th-TH
01_character,トキ（バニーガール）,โทคิ (บันนี่เกิร์ล),th-TH
01_character,季(兔女郎),โทคิ (บันนี่เกิร์ล),th-TH
01_character,Toki (Bunny),โทคิ (บันนี่เกิร์ล),th-TH
01_character,토키(바니걸),โทคิ (บันนี่เกิร์ล),th-TH
01_character,玲纱,เรอิสะ,th-TH
01_character,レイサ,เรอิสะ,th-TH
01_character,澪紗,เรอิสะ,th-TH
01_character,Reisa,เรอิสะ,th-TH
01_character,레이사,เรอิสะ,th-TH
01_character,流美,รูมิ,th-TH
01_character,ルミ,รูมิ,th-TH
01_character,瑠美,รูมิ,th-TH
01_character,Rumi,รูมิ,th-TH
01_character,루미,รูมิ,th-TH
01_character,弥奈,มินะ,th-TH
01_character,ミナ,มินะ,th-TH
01_character,美奈,มินะ,th-TH
01_character,Mina,มินะ,th-TH
01_character,미나,มินะ,th-TH
01_character,宫子（泳装）,มิยาโกะ (ชุดว่ายน้ำ),th-TH
01_character,ミヤコ（水着）,มิยาโกะ (ชุดว่ายน้ำ),th-TH
01_character,都子(泳裝),มิยาโกะ (ชุดว่ายน้ำ),th-TH
01_character,Miyako (Swimsuit),มิยาโกะ (ชุดว่ายน้ำ),th-TH
01_character,미야코(수영복),มิยาโกะ (ชุดว่ายน้ำ),th-TH
01_character,咲（泳装）,ซากิ (ชุดว่ายน้ำ),th-TH
01_character,サキ（水着）,ซากิ (ชุดว่ายน้ำ),th-TH
01_character,咲希(泳裝),ซากิ (ชุดว่ายน้ำ),th-TH
01_character,Saki (Swimsuit),ซากิ (ชุดว่ายน้ำ),th-TH
01_character,사키(수영복),ซากิ (ชุดว่ายน้ำ),th-TH
01_character,忧（泳装）,อุย (ชุดว่ายน้ำ),th-TH
01_character,ウイ（水着）,อุย (ชุดว่ายน้ำ),th-TH
01_character,憂(泳裝),อุย (ชุดว่ายน้ำ),th-TH
01_character,Ui (Swimsuit),อุย (ชุดว่ายน้ำ),th-TH
01_character,우이(수영복),อุย (ชุดว่ายน้ำ),th-TH
01_character,花子（泳装）,ฮานาโกะ (ชุดว่ายน้ำ),th-TH
01_character,ハナコ（水着）,ฮานาโกะ (ชุดว่ายน้ำ),th-TH
01_character,花子(泳裝),ฮานาโกะ (ชุดว่ายน้ำ),th-TH
01_character,Hanako (Swimsuit),ฮานาโกะ (ชุดว่ายน้ำ),th-TH
01_character,하나코(수영복),ฮานาโกะ (ชุดว่ายน้ำ),th-TH
01_character,芽留,เมรุ,th-TH
01_character,メル,เมรุ,th-TH
01_character,愛瑠,เมรุ,th-TH
01_character,Meru,เมรุ,th-TH
01_character,메루,เมรุ,th-TH
01_character,琴里(应援团),โคโทริ (ชุดเชียร์),th-TH
01_character,コトリ（応援団）,โคโทริ (ชุดเชียร์),th-TH
01_character,亞都梨(應援團),โคโทริ (ชุดเชียร์),th-TH
01_character,Kotori (Cheer Squad),โคโทริ (ชุดเชียร์),th-TH
01_character,코토리(응원단),โคโทริ (ชุดเชียร์),th-TH
01_character,一花,อิจิกะ,th-TH
01_character,イチカ,อิจิกะ,th-TH
01_character,Ichika,อิจิกะ,th-TH
01_character,이치카,อิจิกะ,th-TH
01_character,霞,คาสุมิ,th-TH
01_character,カスミ,คาสุมิ,th-TH
01_character,佳澄,คาสุมิ,th-TH
01_character,Kasumi,คาสุมิ,th-TH
01_character,카스미,คาสุมิ,th-TH
01_character,御坂美琴,มิซากะ มิโคโตะ,th-TH
01_character,Misaka Mikoto,มิซากะ มิโคโตะ,th-TH
01_character,미사카 미코토,มิซากะ มิโคโตะ,th-TH
01_character,食蜂操祈,โชคุโฮว มิซากิ,th-TH
01_character,Shokuhou Misaki,โชคุโฮว มิซากิ,th-TH
01_character,쇼쿠호 미사키,โชคุโฮว มิซากิ,th-TH
01_character,紫草,ยูคาริ,th-TH
01_character,ユカリ,ยูคาริ,th-TH
01_character,紫,ยูคาริ,th-TH
01_character,Yukari,ยูคาริ,th-TH
01_character,유카리,ยูคาริ,th-TH
01_character,莲华,เรนเกะ,th-TH
01_character,レンゲ,เรนเกะ,th-TH
01_character,蓮華,เรนเกะ,th-TH
01_character,Renge,เรนเกะ,th-TH
01_character,렌게,เรนเกะ,th-TH
01_character,桔梗,คิเคียว,th-TH
01_character,キキョウ,คิเคียว,th-TH
01_character,Kikyou,คิเคียว,th-TH
01_character,키쿄,คิเคียว,th-TH
01_character,小玉（露营）,โคทามะ (แคมป์),th-TH
01_character,コタマ（キャンプ）,โคทามะ (แคมป์),th-TH
01_character,小玉(露營),โคทามะ (แคมป์),th-TH
01_character,Kotama (Camp),โคทามะ (แคมป์),th-TH
01_character,코타마(캠핑),โคทามะ (แคมป์),th-TH
01_character,晴（露营）,ฮาเระ (แคมป์),th-TH
01_character,ハレ（キャンプ）,ฮาเระ (แคมป์),th-TH
01_character,晴(露營),ฮาเระ (แคมป์),th-TH
01_character,Hare (Camp),ฮาเระ (แคมป์),th-TH
01_character,하레(캠핑),ฮาเระ (แคมป์),th-TH
01_character,日奈（礼服）,ฮินะ (เดรส),th-TH
01_character,ヒナ（ドレス）,ฮินะ (เดรส),th-TH
01_character,陽奈(禮服),ฮินะ (เดรส),th-TH
01_character,Hina (Dress),ฮินะ (เดรส),th-TH
01_character,히나(드레스),ฮินะ (เดรส),th-TH
01_character,亚子（礼服）,อาโกะ (เดรส),th-TH
01_character,アコ（ドレス）,อาโกะ (เดรส),th-TH
01_character,亞子(禮服),อาโกะ (เดรส),th-TH
01_character,Ako (Dress),อาโกะ (เดรส),th-TH
01_character,아코(드레스),อาโกะ (เดรส),th-TH
01_character,佳代子（礼服）,คาโยโกะ (เดรส),th-TH
01_character,カヨコ（ドレス）,คาโยโกะ (เดรส),th-TH
01_character,佳世子(禮服),คาโยโกะ (เดรส),th-TH
01_character,Kayoko (Dress),คาโยโกะ (เดรส),th-TH
01_character,카요코(드레스),คาโยโกะ (เดรส),th-TH
01_character,阿露（礼服）,อารุ (เดรส),th-TH
01_character,アル（ドレス）,อารุ (เดรส),th-TH
01_character,亞瑠(禮服),อารุ (เดรส),th-TH
01_character,Aru (Dress),อารุ (เดรส),th-TH
01_character,아루(드레스),อารุ (เดรส),th-TH
01_character,海香,อุมิกะ,th-TH
01_character,ウミカ,อุมิกะ,th-TH
01_character,海花,อุมิกะ,th-TH
01_character,Umika,อุมิกะ,th-TH
01_character,우미카,อุมิกะ,th-TH
01_character,和纱（乐队）,คาซึสะ (วงดนตรี),th-TH
01_character,カズサ（バンド）,คาซึสะ (วงดนตรี),th-TH
01_character,千紗(樂團),คาซึสะ (วงดนตรี),th-TH
01_character,Kazusa (Band),คาซึสะ (วงดนตรี),th-TH
01_character,카즈사(밴드),คาซึสะ (วงดนตรี),th-TH
01_character,好美（乐队）,โยชิมิ (วงดนตรี),th-TH
01_character,ヨシミ（バンド）,โยชิมิ (วงดนตรี),th-TH
01_character,喜美(樂團),โยชิมิ (วงดนตรี),th-TH
01_character,Yoshimi (Band),โยชิมิ (วงดนตรี),th-TH
01_character,요시미(밴드),โยชิมิ (วงดนตรี),th-TH
01_character,绮罗罗,คิราระ,th-TH
01_character,キララ,คิราระ,th-TH
01_character,綺羅羅,คิราระ,th-TH
01_character,Kirara,คิราระ,th-TH
01_character,키라라,คิราระ,th-TH
01_character,桃井（女仆）,โมโมอิ (ชุดเมด),th-TH
01_character,モモイ（メイド）,โมโมอิ (ชุดเมด),th-TH
01_character,桃井(女僕),โมโมอิ (ชุดเมด),th-TH
01_character,Momoi (Maid),โมโมอิ (ชุดเมด),th-TH
01_character,모모이(메이드),โมโมอิ (ชุดเมด),th-TH
01_character,绿（女仆）,มิโดริ (ชุดเมด),th-TH
01_character,ミドリ（メイド）,มิโดริ (ชุดเมด),th-TH
01_character,綠(女僕),มิโดริ (ชุดเมด),th-TH
01_character,Midori (Maid),มิโดริ (ชุดเมด),th-TH
01_character,미도리(메이드),มิโดริ (ชุดเมด),th-TH
01_character,环奈（泳装）,คันนะ (ชุดว่ายน้ำ),th-TH
01_character,カンナ（水着）,คันนะ (ชุดว่ายน้ำ),th-TH
01_character,環奈(泳裝),คันนะ (ชุดว่ายน้ำ),th-TH
01_character,Kanna (Swimsuit),คันนะ (ชุดว่ายน้ำ),th-TH
01_character,칸나(수영복),คันนะ (ชุดว่ายน้ำ),th-TH
01_character,萌绘（泳装）,โมเอะ (ชุดว่ายน้ำ),th-TH
01_character,モエ（水着）,โมเอะ (ชุดว่ายน้ำ),th-TH
01_character,萌(泳裝),โมเอะ (ชุดว่ายน้ำ),th-TH
01_character,Moe (Swimsuit),โมเอะ (ชุดว่ายน้ำ),th-TH
01_character,모에(수영복),โมเอะ (ชุดว่ายน้ำ),th-TH
01_character,星野（临战）,โฮชิโนะ (คอมแบต),th-TH
01_character,ホシノ（臨戦）,โฮชิโนะ (คอมแบต),th-TH
01_character,星野（臨戰）,โฮชิโนะ (คอมแบต),th-TH
01_character,Hoshino (Armed),โฮชิโนะ (คอมแบต),th-TH
01_character,호시노(무장),โฮชิโนะ (คอมแบต),th-TH
01_character,白子＊恐怖,ชิโรโกะ (เทอเรอร์),th-TH
01_character,シロコ＊テラー,ชิโรโกะ (เทอเรอร์),th-TH
01_character,Shiroko Terror,ชิโรโกะ (เทอเรอร์),th-TH
01_character,시로코*테러,ชิโรโกะ (เทอเรอร์),th-TH
01_character,纱织（泳装）,ซาโอริ (ชุดว่ายน้ำ),th-TH
01_character,サオリ（水着）,ซาโอริ (ชุดว่ายน้ำ),th-TH
01_character,沙織（泳裝）,ซาโอริ (ชุดว่ายน้ำ),th-TH
01_character,Saori (Swimsuit),ซาโอริ (ชุดว่ายน้ำ),th-TH
01_character,사오리(수영복),ซาโอริ (ชุดว่ายน้ำ),th-TH
01_character,日和（泳装）,ฮิโยริ (ชุดว่ายน้ำ),th-TH
01_character,ヒヨリ（水着）,ฮิโยริ (ชุดว่ายน้ำ),th-TH
01_character,日和（泳裝）,ฮิโยริ (ชุดว่ายน้ำ),th-TH
01_character,Hiyori (Swimsuit),ฮิโยริ (ชุดว่ายน้ำ),th-TH
01_character,히요리(수영복),ฮิโยริ (ชุดว่ายน้ำ),th-TH
01_character,玛利娜（旗袍）,มารินะ (กี่เผ้า),th-TH
01_character,マリナ（チーパオ）,มารินะ (กี่เผ้า),th-TH
01_character,瑪麗娜（旗袍）,มารินะ (กี่เผ้า),th-TH
01_character,Marina (Qipao),มารินะ (กี่เผ้า),th-TH
01_character,마리나(치파오),มารินะ (กี่เผ้า),th-TH
01_character,丽情,เรย์โจ,th-TH
01_character,レイジョ,เรย์โจ,th-TH
01_character,令女,เรย์โจ,th-TH
01_character,Reijo,เรย์โจ,th-TH
01_character,레이죠,เรย์โจ,th-TH
