category,category_label,id,zh-CN,ja-JP,zh-TW,en-US,ko-KR,th-TH,src_table
11_skill,技能,Skill.10009.ExtraPassive,美食才是最重要的~,美味しいのが一番だよね～,好吃是最重要的吧～,Savor the Flavor!,맛있는 게 최고야~,ของอร่อยน่ะ สุดยอด!,students.json:Skills
11_skill,技能,Skill.10010.Ex,召唤无人机：火力支援，开始,ドローン召喚：火力支援,召喚無人機：火力支援,Drone Support,드론 소환 : 화력 지원,เรียกโดรน : ยิงสนับสนุน,students.json:Skills
11_skill,技能,Skill.10010.Public,投掷手榴弹,手榴弾投擲,投擲手榴彈,Grenade Lob,수류탄 투척,ขว้างระเบิด,students.json:Skills
11_skill,技能,Skill.10010.GearPublic,投掷手榴弹+,手榴弾投擲+,投擲手榴彈+,Grenade Lob+,수류탄 투척+,ขว้างระเบิด+,students.json:Skills
11_skill,技能,Skill.10010.Passive,瞄准弱点,ピンポイント,Pinpoint,Target Weaknesses,약점 노리기,เล็งจุดอ่อน,students.json:Skills
11_skill,技能,Skill.10010.WeaponPassive,瞄准弱点+,ピンポイント+,Pinpoint+,Target Weaknesses+,약점 노리기+,เล็งจุดอ่อน+,students.json:Skills
11_skill,技能,Skill.10010.ExtraPassive,高速连射,高速連射,高速連射,Very Rapid Fire,고속 연사,ยิงเร็วทะลุจุดเดือด,students.json:Skills
11_skill,技能,Skill.10011.Ex,坏孩子在哪呢？,悪い子はどこですか？,壞孩子在哪裡？,"Where Did You Go, You Rascals?",나쁜 아이는 어디있나요?,หน้าใสใจซุกซน,students.json:Skills
11_skill,技能,Skill.10011.Public,请大家集中精神！,みなさん、集中してください！,大家，請集中精神！,"Pay Attention, Everyone!",모두 집중하세요!,ตั้งใจหน่อยสิคะ!,students.json:Skills
11_skill,技能,Skill.10011.Passive,教官的品格,教官としての品格,身為教官的品格,Instructor's Poise,교관의 품격,ศักดิ์ศรีของครูผู้สอน,students.json:Skills
11_skill,技能,Skill.10011.WeaponPassive,教官的品格+,教官としての品格+,身為教官的品格+,Instructor's Poise+,교관의 품격+,ศักดิ์ศรีของครูผู้สอน+,students.json:Skills
11_skill,技能,Skill.10011.ExtraPassive,梅花园的训导法,梅花園の教育,梅花園的教育,Plum Blossom Training,매화원의 훈육법,วินัยแห่งสวนต้นบ๊วย,students.json:Skills
11_skill,技能,Skill.10012.Ex,冲刺，射击！,スパートをかけます！,我要衝了！,Shoot and Score,스퍼트 앤 슛,พุ่งยิง,students.json:Skills
11_skill,技能,Skill.10012.Public,热身运动,ウォーミングアップ,Warming Up,Warm-Up,워밍업,วอร์มอัป!,students.json:Skills
11_skill,技能,Skill.10012.GearPublic,热身运动+,ウォーミングアップ+,Warming Up+,Warm-Up+,워밍업+,วอร์มอัป!+,students.json:Skills
11_skill,技能,Skill.10012.Passive,定点攻击,ピンポイントアタック,Pinpoint Attack,Pinpoint Attack,핀 포인트 어택,พ้นจุดตาย,students.json:Skills
11_skill,技能,Skill.10012.WeaponPassive,定点攻击+,ピンポイントアタック+,Pinpoint Attack+,Pinpoint Attack+,핀 포인트 어택+,พ้นจุดตาย+,students.json:Skills
11_skill,技能,Skill.10012.ExtraPassive,士气高昂,テンションアップ,Tension Up,Tension Boost!,텐션업,ตื่นตัว,students.json:Skills
11_skill,技能,Skill.10013.Ex,诡异灭裂,奇奇怪怪,奇奇怪怪,Bizarre Devastation,기괴멸렬,ทำลายให้สิ้นซาก,students.json:Skills
11_skill,技能,Skill.10013.Public,激情,激情,激情,Intense Passion,격정,ความรู้สึกท่วมท้น!,students.json:Skills
11_skill,技能,Skill.10013.GearPublic,激情+,激情+,激情+,Intense Passion+,격정+,ความรู้สึกท่วมท้น!+,students.json:Skills
11_skill,技能,Skill.10013.Passive,风驰电掣,機敏,機敏,Agility,민첩함,ฉับไว,students.json:Skills
11_skill,技能,Skill.10013.WeaponPassive,风驰电掣+,機敏+,機敏+,Agility+,민첩함+,ฉับไว+,students.json:Skills
11_skill,技能,Skill.10013.ExtraPassive,无法控制的力量,制御不能の力,無法控制的力量,Uncontrollable Power,통제불능의 힘,พลังเกินพิกัด,students.json:Skills
11_skill,技能,Skill.10014.Ex,泉奈忍法帖！,これぞイズナ流忍法！,這就是伊樹菜流忍法！,Izuna Ninja Scrolls!,이즈나 인법첩!,วิถีนินจาอิซุนะ!,students.json:Skills
11_skill,技能,Skill.10014.Public,秘技！爆炸手里剑！,秘技！爆裂手裏剣！,秘技！爆裂手裏劍！,"Secret Weapon, Exploding Shurikens!",비기! 폭발수리검!,เคล็ดวิชา! ระเบิดชูริเคน!,students.json:Skills
11_skill,技能,Skill.10014.Passive,泉奈流忍术！隐隐作痛之术！,イズナ流、奇襲の術！,伊樹菜流，奇襲之術！,Izuna-Style Prickly Ninjutsu!,이즈나류 인법! 따끔따끔의 술!,วิถีนินจาอิซุนะ! วิชาเดือดพล่าน!,students.json:Skills
11_skill,技能,Skill.10014.WeaponPassive,泉奈流忍术！隐隐作痛之术！+,イズナ流、奇襲の術！+,伊樹菜流，奇襲之術！+,Izuna-Style Prickly Ninjutsu!+,이즈나류 인법! 따끔따끔의 술!+,วิถีนินจาอิซุนะ! วิชาเดือดพล่าน!+,students.json:Skills
11_skill,技能,Skill.10014.ExtraPassive,泉奈流忍术！茁壮成长之术！,イズナ流、興起の術！,伊樹菜流，興起之術！,Izuna-Style Rapid Growth Ninjutsu!,이즈나류 인법! 무럭무럭의 술!,วิถีนินจาอิซุนะ! วิชาเติบโตก้าวกระโดด!,students.json:Skills
11_skill,技能,Skill.10015.Ex,平衡崩坏！,世界の 法則が 崩壊します！,世界的法則終將崩壞！,Balance Breakdown,밸런스 붕괴,ยิงทลายราบ,students.json:Skills
11_skill,技能,Skill.10015.Public,光啊！,光よ！,光呀！,Blinding Light!,빛이여!,ลำแสงทำลายล้าง!,students.json:Skills
11_skill,技能,Skill.10015.Passive,强化魔法！,強化魔法です！,強化魔法！,Enhanced Magic!,강화 마법입니다!,มนตร์เสริมพลัง!,students.json:Skills
11_skill,技能,Skill.10015.WeaponPassive,强化魔法！+,強化魔法です！+,強化魔法！+,Enhanced Magic!+,강화 마법입니다!+,มนตร์เสริมพลัง!+,students.json:Skills
11_skill,技能,Skill.10015.ExtraPassive,觉醒吧，超新星！,覚醒せよ、スーパーノヴァ！,覺醒吧，Supernova!,Supernova Awakening!,"슈퍼 노바, 각성입니다!",ตื่นเถิดซูเปอร์โนวา!,students.json:Skills
11_skill,技能,Skill.10016.Ex,绘画艺术,ドローイングアート,Drawing Art,Drawing Art,드로잉 아트,ศิลปะการยิง,students.json:Skills
11_skill,技能,Skill.10016.Public,艺术润色,磨き上げるセンス,洗練的品味,Artistic Polish,아트 폴리싱,ฟื้นฟูศิลปะ,students.json:Skills
11_skill,技能,Skill.10016.Passive,艺术家的灵感,アーティストインスピレーション,Artist Inspiration,Artist's Inspiration,아티스트 인스피어,แรงบันดาลใจของศิลปิน,students.json:Skills
11_skill,技能,Skill.10016.WeaponPassive,艺术家的灵感+,アーティストインスピレーション+,Artist Inspiration+,Artist's Inspiration+,아티스트 인스피어+,แรงบันดาลใจของศิลปิน+,students.json:Skills
11_skill,技能,Skill.10016.ExtraPassive,开发者协同效应：桃,開発者シナジー：モモイ,開發者加成：桃井,Developmental Synergy: Momoi,개발자 시너지: 모모이,รวมพลังนักพัฒนา: โมโมอิ,students.json:Skills
11_skill,技能,Skill.10017.Ex,召唤亲卫队！,親衛隊、集合！,親衛隊，集合！,Call in the Guards!,친위대 소환!,เรียกกองกำลังป้องกัน!,students.json:Skills
11_skill,技能,Skill.10017.Public,铲除那家伙！,あいつを粛清しろ！,肅清那傢伙！,You Shall Be Purged!,"저 녀석, 숙청이야!",ถูกกำจัดไปซะ!,students.json:Skills
11_skill,技能,Skill.10017.Passive,胡须的力量！,これが髭の力だ！,這就是鬍子的力量！,Mustache Power!,수염의 힘!,พลังของหนวด!,students.json:Skills
11_skill,技能,Skill.10017.WeaponPassive,胡须的力量！+,これが髭の力だ！+,這就是鬍子的力量！+,Mustache Power!+,수염의 힘!+,พลังของหนวด!+,students.json:Skills
11_skill,技能,Skill.10017.ExtraPassive,向胡须的权威俯首吧！,髭の権威にひれ伏せ！,臣服於鬍子的權威吧！,Respect the 'Stache!,이것이 수염의 권위다!,นี่แหละอำนาจของหนวด!,students.json:Skills
11_skill,技能,Skill.10018.Ex,游戏开始！,ゲームスタート！,Game Start!,Press Start!,"게임, 스타트!",เกมสตาร์ท!,students.json:Skills
11_skill,技能,Skill.10018.Public,打出COMBO！,連続コンボ！,連續Combo!,Max Chain Combo!,연쇄 콤보 달성!,คอมโบต่อเนื่อง!,students.json:Skills
11_skill,技能,Skill.10018.Passive,正在检查调试……,デバッグ中……,Debug中……,Debugging Process...,디버깅 체크 중…,ตรวจหาข้อบกพร่อง...,students.json:Skills
11_skill,技能,Skill.10018.WeaponPassive,正在检查调试……+,デバッグ中……+,Debug中……+,Debugging Process...+,디버깅 체크 중…+,ตรวจหาข้อบกพร่อง...+,students.json:Skills
11_skill,技能,Skill.10018.ExtraPassive,竭尽全力的勇气,ふりしぼる勇気,鼓起勇氣,A Shy Girl's Courage,부끄럼쟁이의 용기,ความกล้าของคนขี้อาย,students.json:Skills
11_skill,技能,Skill.10019.Ex,intulit mortem,intulit mortem,Intulit Mortem,Intulit Mortem,intulit mortem,อินทูลิท มอร์เทม,students.json:Skills
11_skill,技能,Skill.10019.Public,sagitta mortis,sagitta mortis,Sagitta Mortis,Sagitta Mortis,sagitta mortis,ซาจิสทา มอร์ทิส,students.json:Skills
11_skill,技能,Skill.10019.Passive,严酷的训练,過酷な訓練,嚴苛的訓練,Grueling Training,가혹한 훈련,ฝึกหฤโหด,students.json:Skills
11_skill,技能,Skill.10019.WeaponPassive,严酷的训练+,過酷な訓練+,嚴苛的訓練+,Grueling Training+,가혹한 훈련+,ฝึกหฤโหด+,students.json:Skills
11_skill,技能,Skill.10019.ExtraPassive,瞄准弱点,弱点を狙う,瞄準弱點,Kick 'em While They're Down,약점 조준,กำจัดจุดอ่อน,students.json:Skills
11_skill,技能,Skill.10020.Ex,神圣手榴弹,セイなる手榴弾,神聖手榴彈,Holy Grenade,성스러운 수류탄,ระเบิดมือศักดิ์สิทธิ์,students.json:Skills
11_skill,技能,Skill.10020.Public,我来治疗！,わ、私が治療するっ！,我，我來治療！,I'll Heal You!,치료해주겠다고!,รักษาให้นะ!,students.json:Skills
11_skill,技能,Skill.10020.Passive,我也是很努力的！,これでも頑張ってるの！,我還在努力呢！,I'm Trying!,노력하고 있다고!,พยายามอยู่นี่ไง!,students.json:Skills
11_skill,技能,Skill.10020.WeaponPassive,我也是很努力的！+,これでも頑張ってるの！+,我還在努力呢！+,I'm Trying!+,노력하고 있다고!+,พยายามอยู่นี่ไง!+,students.json:Skills
11_skill,技能,Skill.10020.ExtraPassive,我可是精英！,エリートだから！,畢竟是精英！,Being the Elite!,엘리트니까!,ฉันคือนักเรียนหัวกะทินะ!,students.json:Skills
11_skill,技能,Skill.10021.Ex,spicea aqua,spicea aqua,Spicea Aqua,Spicea Aqua,spicea aqua,สปีซ อควา,students.json:Skills
11_skill,技能,Skill.10021.Public,ira litore,ira litore,Ira Litore,Ira Litore,ira litore,อิระ ลิโทเร,students.json:Skills
11_skill,技能,Skill.10021.Passive,冰冷之水,奪われる温度,被奪走的溫度,Cold Water,차가운 물,น้ำเย็นชื่นใจ,students.json:Skills
11_skill,技能,Skill.10021.WeaponPassive,冰冷之水+,奪われる温度+,被奪走的溫度+,Cold Water+,차가운 물+,น้ำเย็นชื่นใจ+,students.json:Skills
11_skill,技能,Skill.10021.ExtraPassive,伤口撒盐,傷口に塩水を,在傷口上灑鹽水,Salt Water in the Wound,상처에 소금물,น้ำเกลือราดแผล,students.json:Skills
11_skill,技能,Skill.10022.Ex,滨海：伊施波设,絶海：イシュ・ボシェテ,絕海：Ish-bosheth,Ish-bosheth of the Beach,해변의 이스보셋,อิชโบเชทชายหาด,students.json:Skills
11_skill,技能,Skill.10022.Public,K.O.投掷,スローアンドノックアウト,Throw and Knockout,Throw and Knock-Out,쓰로우 앤 녹아웃,ขว้างและน็อกเอ้าต์!,students.json:Skills
11_skill,技能,Skill.10022.GearPublic,K.O.投掷+,スローアンドノックアウト+,Throw and Knockout+,Throw and Knock-Out+,쓰로우 앤 녹아웃+,ขว้างและน็อกเอ้าต์!+,students.json:Skills
11_skill,技能,Skill.10022.Passive,无情的风纪委员会,無慈悲な風紀委員会,無情的風紀委員會,Prefect Team Inexorability,선도부의 냉혹,ความใจเด็ดของกรรมการวินัย,students.json:Skills
11_skill,技能,Skill.10022.WeaponPassive,无情的风纪委员会+,無慈悲な風紀委員会+,無情的風紀委員會+,Prefect Team Inexorability+,선도부의 냉혹+,ความใจเด็ดของกรรมการวินัย+,students.json:Skills
11_skill,技能,Skill.10022.ExtraPassive,维护纪律,実力行使,使用武力,Morality Check,풍기집행,ทำตามระเบียบ,students.json:Skills
11_skill,技能,Skill.10023.Ex,疾风怒涛,疾風怒濤,疾風怒濤,Storm and Gale,질풍노도,คลื่นลมแรง,students.json:Skills
11_skill,技能,Skill.10023.Public,快刀斩乱麻,快刀乱麻,快刀斬亂麻,Cutting the Gordian Knot,쾌도난마,เล่ห์เหลี่ยมทลายปม,students.json:Skills
11_skill,技能,Skill.10023.GearPublic,快刀乱麻＋,快刀乱麻＋,快刀乱麻＋,Cutting the Gordian Knot+,쾌도난마+,เล่ห์เหลี่ยมทลายปม+,students.json:Skills
11_skill,技能,Skill.10023.Passive,精确瞄准,精密射撃,精密射擊,Sharp Shooting,정밀조준,โจมตีตรงจุด,students.json:Skills
11_skill,技能,Skill.10023.WeaponPassive,精确瞄准+,精密射撃+,精密射擊+,Sharp Shooting+,정밀조준+,โจมตีตรงจุด+,students.json:Skills
11_skill,技能,Skill.10023.ExtraPassive,专家的威慑,スペシャリストの威圧,專家的脅迫,Coercion of the Specialist,스페셜리스트의 위압,การขู่ขวัญของผู้เชี่ยวชาญ,students.json:Skills
11_skill,技能,Skill.10024.Ex,骑行与手榴弹,ライド＆グレネード,Ride & Grenade,Riding Grenade,라이딩 그레네이드,ระเบิดมือนักปั่น,students.json:Skills
11_skill,技能,Skill.10024.Public,集中突破,一点突破,一點突破,Concentrated Fire,집중 사격,ระดมยิง,students.json:Skills
11_skill,技能,Skill.10024.Passive,速射,ラピッドファイヤー,Rapid Fire,Rapid Fire,속사,รัวยิง,students.json:Skills
11_skill,技能,Skill.10024.WeaponPassive,速射+,ラピッドファイヤー+,Rapid Fire+,Rapid Fire+,속사+,รัวยิง+,students.json:Skills
11_skill,技能,Skill.10024.ExtraPassive,锐眼射击,炯眼,洞察力,Insightful Fire,간파 사격,ยิงทะลุ,students.json:Skills
11_skill,技能,Skill.10025.Ex,坏人在哪呢？,そういうのはダメなんですよ？,那樣子壞壞唷？,Someone's Been Naughty,나쁜 어른은 어디 있나요?,ผู้ใหญ่นิสัยไม่ดีอยู่ไหนคะ?,students.json:Skills
11_skill,技能,Skill.10025.Public,危险，不能碰！,危ないのはめっ、です！,這樣子很危險！,You Need a Talking To!,"때찌, 할 거에요!",เดี๋ยวตีเลยนะคะ เพี๊ยะ!,students.json:Skills
11_skill,技能,Skill.10025.GearPublic,危险，不能碰！+,危ないのはめっ、です！+,這樣子很危險！+,You Need a Talking To!+,"때찌, 할 거에요!+",เดี๋ยวตีเลยนะคะ เพี๊ยะ!+,students.json:Skills
11_skill,技能,Skill.10025.Passive,活力满满的小朋友,意気軒昂,氣宇軒昂,Bundle of Energy,활기찬 어린이,หนูน้อยเริงร่า,students.json:Skills
11_skill,技能,Skill.10025.WeaponPassive,活力满满的小朋友+,意気軒昂+,氣宇軒昂+,Bundle of Energy+,활기찬 어린이+,หนูน้อยเริงร่า+,students.json:Skills
11_skill,技能,Skill.10025.ExtraPassive,沉重的枪,アンバランス,Unbalance,Sooo Heavy!,무거운 총,ปืนหนักจัง,students.json:Skills
11_skill,技能,Skill.10026.Ex,喂，别动！,そこ、動くなっ！,那裡的，不許動！,Hold It Right There!,거기 꼼짝말고 있어!,หยุดนะ อย่าขยับ!,students.json:Skills
11_skill,技能,Skill.10026.Public,看什么看？！,見せもんじゃねぇっての！,看什麼看！,What Are You Looking At?!,구경 났어!?,มองอะไรอยู่น่ะ!?,students.json:Skills
11_skill,技能,Skill.10026.Passive,疾言厉色,苛辣,嚴苛,Abrasion,까칠함,ฟาดไม่เลี้ยง,students.json:Skills
11_skill,技能,Skill.10026.WeaponPassive,疾言厉色+,苛辣+,嚴苛+,Abrasion+,까칠함+,ฟาดไม่เลี้ยง+,students.json:Skills
11_skill,技能,Skill.10026.ExtraPassive,想要更疼一点？,もっと痛いのが好きか？,喜歡再痛一點嗎？,Much More Painful,특별히 더 아프게,ทำให้เจ็บเป็นพิเศษเลย,students.json:Skills
11_skill,技能,Skill.10027.Ex,迅速，精确,迅速に、正確に,迅速地、準確地,Fast and Accurate,"신속, 정확",รวดเร็วแม่นยำ,students.json:Skills
11_skill,技能,Skill.10027.Public,广域，射击,広域射撃、開始,廣域射擊，開始,Area Fire,"범위, 사격",ยิงเข้าในรัศมี,students.json:Skills
11_skill,技能,Skill.10027.Passive,火力，强化,火力強化、完了,火力強化，完成,Enhanced Firepower,"화력, 강화",เสริมพละกำลัง,students.json:Skills
