category,source,target,tgt_lng
01_character,Kasimira: Default,卡西米拉-基础形象,zh-CN
01_character,カシミラ・デフォルト,卡西米拉-基础形象,zh-CN
01_character,카시미라-기본,卡西米拉-基础形象,zh-CN
01_character,卡西米拉-基礎形象,卡西米拉-基础形象,zh-CN
01_character,Kasimira: Awakened,卡西米拉-觉醒形象,zh-CN
01_character,カシミラ・覚醒,卡西米拉-觉醒形象,zh-CN
01_character,카시미라-각성,卡西米拉-觉醒形象,zh-CN
01_character,卡西米拉-覺醒形象,卡西米拉-觉醒形象,zh-CN
01_character,Firenze: Default,翡冷翠-基础形象,zh-CN
01_character,フィレン・デフォルト,翡冷翠-基础形象,zh-CN
01_character,피렌-기본,翡冷翠-基础形象,zh-CN
01_character,翡冷翠-基礎形象,翡冷翠-基础形象,zh-CN
01_character,Firenze: Awakened,翡冷翠-觉醒形象,zh-CN
01_character,フィレン・覚醒,翡冷翠-觉醒形象,zh-CN
01_character,피렌-각성,翡冷翠-觉醒形象,zh-CN
01_character,翡冷翠-覺醒形象,翡冷翠-觉醒形象,zh-CN
01_character,Iris: Default,鸢尾-基础形象,zh-CN
01_character,アヤメ・デフォルト,鸢尾-基础形象,zh-CN
01_character,아야메-기본,鸢尾-基础形象,zh-CN
01_character,鳶尾-基礎形象,鸢尾-基础形象,zh-CN
01_character,Iris: Awakened,鸢尾-觉醒形象,zh-CN
01_character,アヤメ・覚醒,鸢尾-觉醒形象,zh-CN
01_character,아야메-각성,鸢尾-觉醒形象,zh-CN
01_character,鳶尾-覺醒形象,鸢尾-觉醒形象,zh-CN
01_character,The 1/365th of You,1/365的你,zh-CN
01_character,1/365の君と,1/365的你,zh-CN
01_character,1/365의 그대와,1/365的你,zh-CN
01_character,Drifting Together on Gentle Waves,邀你欢喜，轻波漂游,zh-CN
01_character,プカプカサマータイム,邀你欢喜，轻波漂游,zh-CN
01_character,기쁜 이 순간 물결을 타고,邀你欢喜，轻波漂游,zh-CN
01_character,伴你清歡，輕波漂游,邀你欢喜，轻波漂游,zh-CN
01_character,Noya: Default,尘沙-基础形象,zh-CN
01_character,セイナ・デフォルト,尘沙-基础形象,zh-CN
01_character,세이나-기본,尘沙-基础形象,zh-CN
01_character,塵沙-基礎形象,尘沙-基础形象,zh-CN
01_character,Noya: Awakened,尘沙-觉醒形象,zh-CN
01_character,セイナ・覚醒,尘沙-觉醒形象,zh-CN
01_character,세이나-각성,尘沙-觉醒形象,zh-CN
01_character,塵沙-覺醒形象,尘沙-觉醒形象,zh-CN
01_character,Lingering Sunlight,日晒的余温,zh-CN
01_character,日焼けあとの思い出,日晒的余温,zh-CN
01_character,햇살의 온기,日晒的余温,zh-CN
01_character,日曬的餘溫,日晒的余温,zh-CN
01_character,Shimiao: Default,师渺-基础形象,zh-CN
01_character,シーミャオ・デフォルト,师渺-基础形象,zh-CN
01_character,시먀오-기본,师渺-基础形象,zh-CN
01_character,師渺-基礎形象,师渺-基础形象,zh-CN
01_character,Shimiao: Awakened,师渺-觉醒形象,zh-CN
01_character,シーミャオ・覚醒,师渺-觉醒形象,zh-CN
01_character,시먀오-각성,师渺-觉醒形象,zh-CN
01_character,師渺-覺醒形象,师渺-觉醒形象,zh-CN
01_character,Feeling Spicy? Take the Heat!,辣就试试看吧！,zh-CN
01_character,負けるな！マジカルガール！,辣就试试看吧！,zh-CN
01_character,매운맛 좀 볼래?!,辣就试试看吧！,zh-CN
01_character,辣就來試試！,辣就试试看吧！,zh-CN
01_character,Chaton: Default,猫眼-基础形象,zh-CN
01_character,シャトン・デフォルト,猫眼-基础形象,zh-CN
01_character,샤통-기본,猫眼-基础形象,zh-CN
01_character,貓眼-基礎形象,猫眼-基础形象,zh-CN
01_character,Chaton: Awakened,猫眼-觉醒形象,zh-CN
01_character,シャトン・覚醒,猫眼-觉醒形象,zh-CN
01_character,샤통-각성,猫眼-觉醒形象,zh-CN
01_character,貓眼-覺醒形象,猫眼-觉醒形象,zh-CN
01_character,Firefly: Default,火垂-基础形象,zh-CN
01_character,ホタル・デフォルト,火垂-基础形象,zh-CN
01_character,호타루-기본,火垂-基础形象,zh-CN
01_character,火垂-基礎形象,火垂-基础形象,zh-CN
01_character,Firefly: Awakened,火垂-觉醒形象,zh-CN
01_character,ホタル・覚醒,火垂-觉醒形象,zh-CN
01_character,호타루-각성,火垂-觉醒形象,zh-CN
01_character,火垂-覺醒形象,火垂-觉醒形象,zh-CN
01_character,Ridge: Default,岭川-基础形象,zh-CN
01_character,レイセン・デフォルト,岭川-基础形象,zh-CN
01_character,레이센-기본,岭川-基础形象,zh-CN
01_character,嶺川-基礎形象,岭川-基础形象,zh-CN
01_character,Ridge: Awakened,岭川-觉醒形象,zh-CN
01_character,レイセン・覚醒,岭川-觉醒形象,zh-CN
01_character,레이센-각성,岭川-觉醒形象,zh-CN
01_character,嶺川-覺醒形象,岭川-觉醒形象,zh-CN
01_character,Resting in the Lush Greenhouse,郁蓊恒温室中憩,zh-CN
01_character,眠り姫の光合成,郁蓊恒温室中憩,zh-CN
01_character,잠자는 온실 속의 공주,郁蓊恒温室中憩,zh-CN
01_character,綠蔭深處睡美人,郁蓊恒温室中憩,zh-CN
01_character,Jinglin: Default,璟麟-基础形象,zh-CN
01_character,ジンリン・デフォルト,璟麟-基础形象,zh-CN
01_character,징린-기본,璟麟-基础形象,zh-CN
01_character,璟麟-基礎形象,璟麟-基础形象,zh-CN
01_character,Jinglin: Awakened,璟麟-觉醒形象,zh-CN
01_character,ジンリン・覚醒,璟麟-觉醒形象,zh-CN
01_character,징린-각성,璟麟-觉醒形象,zh-CN
01_character,璟麟-覺醒形象,璟麟-觉醒形象,zh-CN
01_character,Coronis: Default,科洛妮丝-基础形象,zh-CN
01_character,クルニス・デフォルト,科洛妮丝-基础形象,zh-CN
01_character,크루니스-기본,科洛妮丝-基础形象,zh-CN
01_character,柯洛妮絲-基礎形象,科洛妮丝-基础形象,zh-CN
01_character,Coronis: Awakened,科洛妮丝-觉醒形象,zh-CN
01_character,クルニス・覚醒,科洛妮丝-觉醒形象,zh-CN
01_character,크루니스-각성,科洛妮丝-觉醒形象,zh-CN
01_character,柯洛妮絲-覺醒形象,科洛妮丝-觉醒形象,zh-CN
01_character,Nanoha: Default,花原-基础形象,zh-CN
01_character,ナノハ・デフォルト,花原-基础形象,zh-CN
01_character,나노하-기본,花原-基础形象,zh-CN
01_character,花原-基礎形象,花原-基础形象,zh-CN
01_character,Nanoha: Awakened,花原-觉醒形象,zh-CN
01_character,ナノハ・覚醒,花原-觉醒形象,zh-CN
01_character,나노하-각성,花原-觉醒形象,zh-CN
01_character,花原-覺醒形象,花原-觉醒形象,zh-CN
01_character,When Distant Winds Rise,异国风起时,zh-CN
01_character,異国情緒で準備中,异国风起时,zh-CN
01_character,낯선 바람이 불어올 때,异国风起时,zh-CN
01_character,異國風起時,异国风起时,zh-CN
01_character,Canace: Default,卡娜丝-基础形象,zh-CN
01_character,カナーチェ・デフォルト,卡娜丝-基础形象,zh-CN
01_character,카나체-기본,卡娜丝-基础形象,zh-CN
01_character,卡娜絲-基礎形象,卡娜丝-基础形象,zh-CN
01_character,Canace: Awakened,卡娜丝-觉醒形象,zh-CN
01_character,カナーチェ・覚醒,卡娜丝-觉醒形象,zh-CN
01_character,카나체-각성,卡娜丝-觉醒形象,zh-CN
01_character,卡娜絲-覺醒形象,卡娜丝-觉醒形象,zh-CN
01_character,The Formula for Victory,胜利的方程式,zh-CN
01_character,狙え、サービスエース！,胜利的方程式,zh-CN
01_character,승리의 방정식,胜利的方程式,zh-CN
01_character,勝利的方程式,胜利的方程式,zh-CN
01_character,Ann: Default,杏子-基础形象,zh-CN
01_character,アンズ・デフォルト,杏子-基础形象,zh-CN
01_character,안즈-기본,杏子-基础形象,zh-CN
01_character,杏子-基礎形象,杏子-基础形象,zh-CN
01_character,Ann: Awakened,杏子-觉醒形象,zh-CN
01_character,アンズ・覚醒,杏子-觉醒形象,zh-CN
01_character,안즈-각성,杏子-觉醒形象,zh-CN
01_character,杏子-覺醒形象,杏子-觉醒形象,zh-CN
01_character,Princess of the Wondrous Wilds,漫游奇境的森林公主,zh-CN
01_character,不思議の国のアンズ,漫游奇境的森林公主,zh-CN
01_character,이상한 나라의 복슬 공주,漫游奇境的森林公主,zh-CN
01_character,漫步奇境的森林公主,漫游奇境的森林公主,zh-CN
01_character,Freesia: Default,苍兰-基础形象,zh-CN
01_character,フリージア・デフォルト,苍兰-基础形象,zh-CN
01_character,프리지아-기본,苍兰-基础形象,zh-CN
01_character,蒼蘭-基礎形象,苍兰-基础形象,zh-CN
01_character,Freesia: Awakened,苍兰-觉醒形象,zh-CN
01_character,フリージア・覚醒,苍兰-觉醒形象,zh-CN
01_character,프리지아-각성,苍兰-觉醒形象,zh-CN
01_character,蒼蘭-覺醒形象,苍兰-觉醒形象,zh-CN
01_character,The Gift of Falling Snow,落雪的赠礼,zh-CN
01_character,雪降る夜の贈り物,落雪的赠礼,zh-CN
01_character,눈 내리는 밤의 선물,落雪的赠礼,zh-CN
01_character,落雪的贈禮,落雪的赠礼,zh-CN
01_character,Flora: Default,紫槿-基础形象,zh-CN
01_character,フローラ・デフォルト,紫槿-基础形象,zh-CN
01_character,플로라-기본,紫槿-基础形象,zh-CN
01_character,紫槿-基礎形象,紫槿-基础形象,zh-CN
01_character,Flora: Awakened,紫槿-觉醒形象,zh-CN
01_character,フローラ・覚醒,紫槿-觉醒形象,zh-CN
01_character,플로라-각성,紫槿-觉醒形象,zh-CN
01_character,紫槿-覺醒形象,紫槿-觉醒形象,zh-CN
01_character,Teresa: Default,特丽莎-基础形象,zh-CN
01_character,テレサ・デフォルト,特丽莎-基础形象,zh-CN
01_character,테레사-기본,特丽莎-基础形象,zh-CN
01_character,特麗莎-基礎形象,特丽莎-基础形象,zh-CN
01_character,Teresa: Awakened,特丽莎-觉醒形象,zh-CN
01_character,テレサ・覚醒,特丽莎-觉醒形象,zh-CN
01_character,테레사-각성,特丽莎-觉醒形象,zh-CN
01_character,特麗莎-覺醒形象,特丽莎-觉醒形象,zh-CN
01_character,Rookie Hero Reporting In,新人勇者前来报到,zh-CN
01_character,ビギナー勇者,新人勇者前来报到,zh-CN
01_character,오늘부터 신입 용사!,新人勇者前来报到,zh-CN
01_character,新人勇者前來報到,新人勇者前来报到,zh-CN
01_character,Donna: Default,多娜-基础形象,zh-CN
01_character,トーナ・デフォルト,多娜-基础形象,zh-CN
01_character,토나-기본,多娜-基础形象,zh-CN
01_character,多娜-基礎形象,多娜-基础形象,zh-CN
01_character,Donna: Awakened,多娜-觉醒形象,zh-CN
01_character,トーナ・覚醒,多娜-觉醒形象,zh-CN
01_character,토나-각성,多娜-觉醒形象,zh-CN
01_character,多娜-覺醒形象,多娜-觉醒形象,zh-CN
01_character,Minova: Default,密涅瓦-基础形象,zh-CN
01_character,ミネルバ・デフォルト,密涅瓦-基础形象,zh-CN
01_character,미네르바-기본,密涅瓦-基础形象,zh-CN
01_character,密涅瓦-基礎形象,密涅瓦-基础形象,zh-CN
01_character,Minova: Awakened,密涅瓦-觉醒形象,zh-CN
01_character,ミネルバ・覚醒,密涅瓦-觉醒形象,zh-CN
01_character,미네르바-각성,密涅瓦-觉醒形象,zh-CN
01_character,密涅瓦-覺醒形象,密涅瓦-觉醒形象,zh-CN
01_character,Tipsy Daydream,微醺白日梦,zh-CN
01_character,アイマイハクチューム,微醺白日梦,zh-CN
01_character,나른한 백일몽,微醺白日梦,zh-CN
01_character,微醺白日夢,微醺白日梦,zh-CN
01_character,Rippling Void of the Darkest Heartbreak,粼粼镜影☆漆黑心伤,zh-CN
01_character,ノワールエトワール,粼粼镜影☆漆黑心伤,zh-CN
01_character,거울아 거울아 나를 치유해줘,粼粼镜影☆漆黑心伤,zh-CN
01_character,琉璃倒影☆寂寥呢喃,粼粼镜影☆漆黑心伤,zh-CN
01_character,Nazuka: Default,夏花-基础形象,zh-CN
01_character,ナツカ・デフォルト,夏花-基础形象,zh-CN
01_character,나츠카-기본,夏花-基础形象,zh-CN
01_character,夏花-基礎形象,夏花-基础形象,zh-CN
01_character,Nazuka: Awakened,夏花-觉醒形象,zh-CN
01_character,ナツカ・覚醒,夏花-觉醒形象,zh-CN
01_character,나츠카-각성,夏花-觉醒形象,zh-CN
01_character,夏花-覺醒形象,夏花-觉醒形象,zh-CN
01_character,A Dip of Fresh Summer,清露微滴的初夏,zh-CN
01_character,水もしたたる初夏美人,清露微滴的初夏,zh-CN
01_character,이슬 맺힌 첫 여름,清露微滴的初夏,zh-CN
01_character,Fuyuka: Default,冬香-基础形象,zh-CN
01_character,フユカ・デフォルト,冬香-基础形象,zh-CN
01_character,후유카-기본,冬香-基础形象,zh-CN
01_character,冬香-基礎形象,冬香-基础形象,zh-CN
01_character,Fuyuka: Awakened,冬香-觉醒形象,zh-CN
01_character,フユカ・覚醒,冬香-觉醒形象,zh-CN
01_character,후유카-각성,冬香-觉醒形象,zh-CN
01_character,冬香-覺醒形象,冬香-觉醒形象,zh-CN
01_character,Probation Period Cleared!,平安度过试用期！,zh-CN
01_character,新人社員奮闘中！,平安度过试用期！,zh-CN
01_character,정직원으로 향하는 길!,平安度过试用期！,zh-CN
01_character,平安度過試用期！,平安度过试用期！,zh-CN
01_character,Mistique: Default,雾语-基础形象,zh-CN
01_character,ミスティ・デフォルト,雾语-基础形象,zh-CN
01_character,미스티-기본,雾语-基础形象,zh-CN
01_character,霧語-基礎形象,雾语-基础形象,zh-CN
01_character,Mistique: Awakened,雾语-觉醒形象,zh-CN
01_character,ミスティ・覚醒,雾语-觉醒形象,zh-CN
