category,category_label,id,zh-CN,ja-JP,zh-TW,en-US,ko-KR,th-TH,src_table
14_furniture,家具,Furniture.1302,Momo好友收纳柜,モモフレンズのグッズ付き収納ケース,Momo好友收納櫃,Momo Friends Storage Cabinet,모모프렌즈 수납장,ชั้นวางของ MOMO FRIENDS,furniture.json
14_furniture,家具,Furniture.1303,咖啡师佩洛洛人偶,バリスタのペロロ人形,咖啡師佩洛洛人偶,Peroro Barista Plush,바리스타 페로로 인형,ตุ๊กตาบาริสต้าเพโรโร่,furniture.json
14_furniture,家具,Furniture.2100,粉红色简约小板凳,ピンク色のスツール,粉紅色簡約小板凳,Simple Pink Stool,핑크색 심플 스툴,เก้าอี้เรียบสีชมพู,furniture.json
14_furniture,家具,Furniture.2101,观叶植物,観葉植物,觀葉植物,Foliage Plant,관엽식물,ต้นไม้ประดับ,furniture.json
14_furniture,家具,Furniture.2102,小窗户。,小さい窓,小窗戶。,Small Window,작은 창문,หน้าต่างเล็ก,furniture.json
14_furniture,家具,Furniture.2103,白色简约沙发,白いシンプルソファー,白色簡約沙發,Simple White Sofa,흰색 심플 소파,โซฟาเรียบสีขาว,furniture.json
14_furniture,家具,Furniture.2104,红色街机,レッドのアーケードゲーム機,紅色街機,Red Arcade Machine,빨간색 아케이드 게임기,ตู้เกมอาร์เคดสีแดง,furniture.json
14_furniture,家具,Furniture.2105,紫色街机,パープルのアーケードゲーム機,紫色街機,Purple Arcade Machine,보라색 아케이드 게임기,ตู้เกมอาร์เคดสีม่วง,furniture.json
14_furniture,家具,Furniture.2106,蓝色街机,ブルーのアーケードゲーム機,藍色街機,Blue Arcade Machine,파랑색 아케이드 게임기,ตู้เกมอาร์เคดสีน้ำเงิน,furniture.json
14_furniture,家具,Furniture.2107,经典霓虹电子板,アーケードネオン電光板,經典霓虹電子板,Neon Arcade Display,아케이드 네온 전광판,ป้ายนีออนอาร์เคด,furniture.json
14_furniture,家具,Furniture.2108,果冻霓虹电子板,ゼリーズのネオン電光板,果凍霓虹電子板,Neon Jellies Display,젤리즈 네온 전광판,ป้ายนีออนเจลลี่,furniture.json
14_furniture,家具,Furniture.2109,鲜艳的格纹地毯,カラフルパターンカーペット,鮮豔的格紋地毯,Colorful Plaid Carpet,컬러풀 격자무늬 카펫,พรมลายตารางหลากสี,furniture.json
14_furniture,家具,Furniture.2200,方格磁砖地板,パターンタイルの床,方格磁磚地板,Grid Tile Floor,모눈 타일 바닥,พื้นกระเบื้องตาราง,furniture.json
14_furniture,家具,Furniture.2201,卡式录音带桌子,カセットテープテーブル,卡式錄音帶桌子,Cassette Tape Table,카세트테이프 테이블,โต๊ะเทปคาสเซท,furniture.json
14_furniture,家具,Furniture.2202,艳彩自动贩卖机,カラフルな自販機,豔彩自動販賣機,Colorful Vending Machine,컬러풀 자판기,ตู้ขายสินค้าหลากสี,furniture.json
14_furniture,家具,Furniture.2203,配色Multi TV,カラーのマルチテレビ,配色Multi TV,Colorful Multi-Screen TV,배색 멀티 티비,มัลติทีวีสีผสม,furniture.json
14_furniture,家具,Furniture.2204,果冻夹娃娃机,ゼリーズのクレーンゲーム,果凍夾娃娃機,Jellies Plush Claw Machine,젤리즈 인형뽑기,ที่คีบตุ๊กตาเจลลี่,furniture.json
14_furniture,家具,Furniture.2300,方格磁砖墙,パターンタイルの壁,方格磁磚牆,Grid Tile Wall,모눈 타일 벽,ผนังกระเบื้องลาย,furniture.json
14_furniture,家具,Furniture.2301,桌上曲棍球游戏机,エアホッケーゲーム機,桌上曲棍球遊戲機,Air Hockey Game Machine,에어하키 게임기,โต๊ะเกมแอร์ฮอกกี้,furniture.json
14_furniture,家具,Furniture.2302,竞速游戏机,レースゲーム機,競速遊戲機,Speed Racing Game Machine,스피드레이스 게임기,ตู้เกมขับรถ,furniture.json
14_furniture,家具,Furniture.2303,热舞之星游戏机,ダンシング・スターのゲーム機,熱舞之星遊戲機,Dancing Star Game Machine,댄싱스타 게임기,ตู้เกมเต้น,furniture.json
14_furniture,家具,Furniture.3100,巧克力甜点模型,チョコレートスイーツの模型,巧克力甜點模型,Chocolate Dessert Model,초콜릿 스위츠 모형,แบบจำลองสวีทช็อกโกแลต,furniture.json
14_furniture,家具,Furniture.3101,情人节甜点烤箱,バレンタインのスイーツオーブン,情人節甜點烤箱,Valentine Sweets Oven,발렌타인 스위트 오븐,เตาอบสวีท วาเลนไทน์,furniture.json
14_furniture,家具,Furniture.3102,情人节甜点厨房吧台。,バレンタインのスイーツキッチンカウンター,情人節甜點廚房吧台。,Valentine Sweets Kitchen Bar,발렌타인 스위트 키친 바,บาร์ห้องครัวสวีท วาเลนไทน์,furniture.json
14_furniture,家具,Furniture.3103,情人节甜点收纳吧,バレンタインの収納セット,情人節甜點收納吧,Valentine Sweets Storage Bar,발렌타인 스위트 수납 바,บาร์วางของสวีท วาเลนไทน์,furniture.json
14_furniture,家具,Furniture.3104,褐色格纹地毯,茶色のチェック柄カーペット,褐色格紋地毯,Brown Plaid Carpet,갈색 격자무늬 카펫,พรมลายสก็อตสีน้ำตาล,furniture.json
14_furniture,家具,Furniture.3105,情人节单人椅,バレンタインのシングルチェア,情人節單人椅,Valentine Chair,발렌타인 싱글 의자,เก้าอี้เดี่ยววาเลนไทน์,furniture.json
14_furniture,家具,Furniture.3106,巧克力屏风,チョコレートパーテーション,巧克力屏風,Chocolate Partition,초콜릿 파티션,ฉากกั้นช็อกโกแลต,furniture.json
14_furniture,家具,Furniture.3107,情人节甜点展示柜,バレンタインのスイーツショーケース,情人節甜點展示櫃,Valentine Dessert Showcase,발렌타인 디저트 진열장,ตู้โชว์ของหวานวาเลนไทน์,furniture.json
14_furniture,家具,Furniture.3108,情人节饼干沙发,バレンタインのクッキーソファー,情人節餅乾沙發,Valentine Cookie Sofa,발렌타인 쿠키 소파,โซฟาคุกกี้วาเลนไทน์,furniture.json
14_furniture,家具,Furniture.3109,情人节多功能桌,バレンタインのマルチテーブル,情人節多功能桌,Valentine Multi-Purpose Table,발렌타인 멀티 테이블,โต๊ะอเนกประสงค์วาเลนไทน์,furniture.json
14_furniture,家具,Furniture.3110,点缀照明柱,ポイント照明付きの柱,點綴照明柱,Accent Light Pole,포인트 조명 기둥,เสาส่องไฟ,furniture.json
14_furniture,家具,Furniture.3111,巧克力霓虹电子板,チョコレート型のネオン電光掲示板,巧克力霓虹電子板,Neon Chocolate Display,초콜릿 네온 전광판,ป้ายนีออนช็อกโกแลต,furniture.json
14_furniture,家具,Furniture.3112,爱心巧克力模型,手作りチョコレートの模型,愛心巧克力模型,Chocolate Heart Model,하트 초콜릿 모형,แบบจำลองช็อกโกแลตรูปหัวใจ,furniture.json
14_furniture,家具,Furniture.3113,情人节巧克力窗,バレンタインのチョコレート窓,情人節巧克力窗,Valentine Chocolate Window,발렌타인 초콜릿 창문,หน้าต่างช็อกโกแลตวาเลนไทน์,furniture.json
14_furniture,家具,Furniture.3200,大型巧克力喷泉,大型のチョコレートファウンテン,大型巧克力噴泉,Large Chocolate Fountain,대형 초콜릿 분수,น้ำพุช็อกโกแลตขนาดใหญ่,furniture.json
14_furniture,家具,Furniture.3201,情人节粉红甜点模形,バレンタインのピンクなスイーツ模型,情人節粉紅甜點模形,Pink Valentine Sweets Model,발렌타인 핑크 스위츠 모형,แบบจำลองสวีท พิงค์ วาเลนไทน์,furniture.json
14_furniture,家具,Furniture.3202,情人节甜点吧台,バレンタインのスイーツバーカウンター,情人節甜點吧台,Valentine Sweets Bar Counter,발렌타인 스위트 카운터 바,เคาน์เตอร์บาร์สวีท วาเลนไทน์,furniture.json
14_furniture,家具,Furniture.3203,香甜巧克力壁饰,チョコレートスイーツの壁飾り,香甜巧克力壁飾,Sweets Chocolate Wall Decoration,스위트 초콜릿 벽 장식,ประดับผนังสวีท วาเลนไทน์,furniture.json
14_furniture,家具,Furniture.3204,情人节粉红色地板,バレンタインのピンク床,情人節粉紅色地板,Pink Valentine Floor,발렌타인 분홍색 바닥,พื้นสีชมพูวาเลนไทน์,furniture.json
14_furniture,家具,Furniture.3300,情人节爱心礼箱,バレンタインのハートプレゼントボックス,情人節愛心禮箱,Valentine Heart Gift Display,발렌타인 하트 선물상자,กล่องของขวัญวาเลนไทน์,furniture.json
14_furniture,家具,Furniture.3301,情人节茶桌,バレンタインのティーテーブル,情人節茶桌,Valentine Tea Table,발렌타인 티 테이블,โต๊ะจิบชาวาเลนไทน์,furniture.json
14_furniture,家具,Furniture.3302,情人节巧克力墙,バレンタインのチョコレート壁,情人節巧克力牆,Valentine Chocolate Wall,발렌타인 초콜릿 벽,ผนังช็อกโกแลตวาเลนไทน์,furniture.json
14_furniture,家具,Furniture.3303,粉红色爱心背景,ピンクのハート背景,粉紅色愛心背景,Pink Heart Background,분홍색 하트 배경,พื้นหลังหัวใจสีชมพู,furniture.json
14_furniture,家具,Furniture.4100,白色条纹地毯,ストライプカーペット,白色條紋地毯,Colorful Striped Carpet,배색 스트라이프 카펫,พรมลายทางสีผสม,furniture.json
14_furniture,家具,Furniture.4101,圆形白色条纹地毯,円形のストライプカーペット,圓形白色條紋地毯,Round Colorful Striped Carpet,원형 배색 스트라이프 카펫,พรมวงกลมลายทางสีผสม,furniture.json
14_furniture,家具,Furniture.4102,折叠式沙滩椅,折りたたみ式ビーチチェア,摺疊式沙灘椅,Folding Beach Chair,접이식 비치 의자,เก้าอี้พับชายหาด,furniture.json
14_furniture,家具,Furniture.4103,夏季露营组合用品,海へのお出かけセット,夏季露營組合用品,Summer Picnic Set Supplies,여름 피크닉 세트 용품,อุปกรณ์เซ็ตปิกนิกฤดูร้อน,furniture.json
14_furniture,家具,Furniture.4104,蓝色原木屏风,青色のウッドパーテーション,藍色原木屏風,Blue Solid Wood Partition,파란색 원목 파티션,ฉากกั้นไม้สีฟ้า,furniture.json
14_furniture,家具,Furniture.4105,简易方形花盆,シンプルな長方形植木鉢,簡易方形花盆,Simple Rectangle Planter,심플 직사각형 화분,กระถางต้นไม้สี่เหลี่ยมเรียบ,furniture.json
14_furniture,家具,Furniture.4106,龟背竹白色花盆,モンステラの白い植木鉢,龜背竹白色花盆,Monstera White Planter,몬스테라 화이트 화분,กระถางมอนสเตอร่า สีขาว,furniture.json
14_furniture,家具,Furniture.4107,度假胜地热带花盆,リゾート風の植木鉢,渡假勝地熱帶花盆,Resort Tropical Planter,휴양지 열대 화분,กระถางต้นไม้เขตร้อน,furniture.json
14_furniture,家具,Furniture.4108,折叠式度假胜地桌子,折りたたみ式リゾートテーブル,摺疊式渡假勝地桌子,Folding Resort Table,접이식 휴양지 테이블,โต๊ะพับสไตล์รีสอร์ต,furniture.json
14_furniture,家具,Furniture.4109,热带植物艺术套装相框,トロピカルなアートフレーム,熱帶植物藝術套裝相框,Tropical Plant Art Set Frame,열대 식물 아트 세트 액자,กรอปรูปต้นไม้เขตร้อน,furniture.json
14_furniture,家具,Furniture.4110,格子图案直立窗户,チェック柄の窓,格子圖案直立窗戶,Plaid Pattern Vertical Window,격자 문양 세로 창문,หน้าต่างตารางทรงสูง,furniture.json
14_furniture,家具,Furniture.4200,夏季露营组合遮阳伞,夏のパラソルセット,夏季露營組合遮陽傘,Summer Picnic Set Parasol,여름 피크닉 세트 파라솔,ร่มเซ็ตปิกนิกชายหาด,furniture.json
14_furniture,家具,Furniture.4201,复古音乐扩音器,レトロな三段積みアンプ,復古音樂擴音器,Retro Music Amp,레트로 뮤직 앰프,แอมป์สไตล์เรโทร,furniture.json
14_furniture,家具,Furniture.4202,热带植物艺术墙壁装饰,トロピカルな壁掛けアート,熱帶植物藝術牆壁裝飾,Tropical Plant Art Wall Decoration,열대 식물 아트 벽 장식,ประดับผนังต้นไม้เขตร้อน,furniture.json
14_furniture,家具,Furniture.4203,霓虹夏季电子板,夏のネオン電光板,霓虹夏季電子板,Neon Summer Display,네온 썸머 전광판,ป้ายนีออนซัมเมอร์,furniture.json
14_furniture,家具,Furniture.4204,夏季度假胜地落地窗,リゾート地風のガラス窓,夏季渡假勝地落地窗,Summer Resort All-Glass Window,여름 휴양지 통유리 창문,หน้าต่างกระจก สไตล์รีสอร์ต,furniture.json
14_furniture,家具,Furniture.4205,蓝点磁砖地板,青いポーセリンストーンの床,藍點磁磚地板,Blue Point Porcelain Floor,블루 포인트 포세린 바닥,พื้นกระเบื้องจุดฟ้า,furniture.json
14_furniture,家具,Furniture.4300,夏日甜点桌子,夏のデザートセットテーブル,夏日甜點桌子,Summer Dessert Table,썸머 디저트 테이블,โต๊ะของหวานซัมเมอร์,furniture.json
14_furniture,家具,Furniture.4301,小型泳圈组合泳池,浮き輪付きの小型プール,小型泳圈組合泳池,Small Floaty Set Pool,소형 튜브 세트 풀장,สระเซ็ตเล็ก,furniture.json
14_furniture,家具,Furniture.4302,彩色大型泳池,カラフルな大型プール,彩色大型泳池,Colorful Large Pool,컬러풀 대형 풀장,สระหลากสีขนาดใหญ่,furniture.json
14_furniture,家具,Furniture.4303,度假胜地苍穹沙发,天蓋付きリゾートソファ,渡假勝地蒼穹沙發,Resort Canopy Sofa,휴양지 캐노피 소파,โซฟาซุ้มสไตล์รีสอร์ต,furniture.json
14_furniture,家具,Furniture.4304,蓝色夏季点阵背景,夏の青色ドット背景,藍色夏季點陣背景,Blue Summer Dot Background,파란색 여름 도트 배경,พื้นหลังลายจุดฤดูร้อนสีฟ้า,furniture.json
14_furniture,家具,Furniture.4305,夏季波浪装饰墙壁,夏の波模様の壁,夏季波浪裝飾牆壁,Summer Wave Decoration Wall,여름 물결 장식 벽,ผนังลายคลื่นฤดูร้อน,furniture.json
14_furniture,家具,Furniture.5101,万圣节南瓜收纳桶,ハロウィーンのパンプキン収納セット,萬聖節南瓜收納桶,Jack-O-Lantern Storage Bar,할로윈 펌킨 수납 바,บาร์วางของฟักทอง ฮาโลวีน,furniture.json
14_furniture,家具,Furniture.5102,万圣节蜘蛛网地毯,ハロウィーンのクモの糸柄カーペット,萬聖節蜘蛛網地毯,Halloween Spiderweb Carpet,할로윈 거미줄 카펫,พรมใยแมงมุมฮาโลวีน,furniture.json
14_furniture,家具,Furniture.5103,鬼魂单人椅,ゴースト柄のシングルチェア,鬼魂單人椅,Single Ghost Chair,고스트 싱글 의자,เก้าอี้เดี่ยวกุ๊กกู๋,furniture.json
14_furniture,家具,Furniture.5104,南瓜汤凳子,パンプキンスープ風のスツール,南瓜湯凳子,Pumpkin Soup Stool,호박 스프 스툴,เก้าอี้เรียบสีฟักทอง,furniture.json
14_furniture,家具,Furniture.5105,万圣节鬼魂立式看板,ハロウィーンのゴースト立て看板,萬聖節鬼魂立式看板,Halloween Ghost Sign,할로윈 고스트 입간판,ป้ายโฆษณาผีฮาโลวีน,furniture.json
14_furniture,家具,Furniture.5106,万圣节配色隔板,ハロウィーンのパーテーション,萬聖節配色隔板,Colorful Halloween Partition,할로윈 배색 파티션,ฉากกั้นสีผสมฮาโลวีน,furniture.json
14_furniture,家具,Furniture.5107,万圣节南瓜双层层架,ハロウィーンのパンプキン棚,萬聖節南瓜雙層層架,Two-Tier Jack-O-Lantern Shelf,할로윈 펌킨 2단 선반,ชั้นวางฟักทอง ฮาโลวีนสองชั้น,furniture.json
14_furniture,家具,Furniture.5108,万圣节南瓜双人沙发,ハロウィーンのパンプキンダブルソファー,萬聖節南瓜雙人沙發,Jack-O-Lantern Double Sofa,할로윈 펌킨 더블 소파,โซฟาสองที่นั่งฟักทอง ฮาโลวีน,furniture.json
14_furniture,家具,Furniture.5109,万圣节配色桌子,ハロウィーンのシロップ柄テーブル,萬聖節配色桌子,Colorful Halloween Table,할로윈 배색 테이블,โต๊ะสีผสมฮาโลวีน,furniture.json
14_furniture,家具,Furniture.5110,万圣节霓虹电子看板,ハロウィーンのネオン電光板,萬聖節霓虹電子看板,Neon Halloween Display,할로윈 네온 전광판,ป้ายนีออนฮาโลวีน,furniture.json
14_furniture,家具,Furniture.5111,烛光照明装饰,ろうそくの壁飾り,燭光照明裝飾,Candle Light Decoration,촛불 조명 장식,ของตกแต่งแท่งเทียน,furniture.json
14_furniture,家具,Furniture.5112,恐怖万圣节组合画框,ハロウィーンのホラーな壁掛けセット,恐怖萬聖節組合畫框,Horror Halloween Set Frame,호러 할로윈 세트 액자,กรอบรูปฮาโลวีนกุ๊กกู๋,furniture.json
14_furniture,家具,Furniture.5113,万圣节南瓜三层装饰,ハロウィーンの三段パンプキン,萬聖節南瓜三層裝飾,Three-Tier Jack-O-Lantern Decoration,할로윈 펌킨 3단 장식,ของตกแต่งฟักทอง ฮาโลวีนซ้อนสาม,furniture.json
14_furniture,家具,Furniture.5201,万圣节南瓜壁炉,ハロウィーンのパンプキン暖炉,萬聖節南瓜壁爐,Jack-O-Lantern Fireplace,할로윈 펌킨 벽난로,เตาผิงติดผนังฟักทอง ฮาโลวีน,furniture.json
14_furniture,家具,Furniture.5202,万圣节钻石图腾地板,ハロウィーンのダイヤパターンの床,萬聖節鑽石圖騰地板,Halloween Diamond Pattern Floor,할로윈 다이아 패턴 바닥,พื้นลายเพชรฮาโลวีน,furniture.json
14_furniture,家具,Furniture.5203,万圣节南瓜甜点桌子,ハロウィーンのパンプキンデザートテーブル,萬聖節南瓜甜點桌子,Halloween Pumpkin Dessert Table,할로윈 펌킨 디저트 테이블,โต๊ะของหวานฟักทอง ฮาโลวีน,furniture.json
14_furniture,家具,Furniture.5204,蜘蛛网花纹拱形窗,クモの巣柄のアーチ型窓,蜘蛛網花紋拱形窗,Spiderweb Arched Window,거미줄 무늬 아치형 창문,หน้าต่างโค้งลายใยแมงมุม,furniture.json
14_furniture,家具,Furniture.5205,万圣节南瓜吧台,ハロウィーンのパンプキンバーカウンター,萬聖節南瓜吧台,Jack-O-Lantern Bar Counter,할로윈 펌킨 카운터 바,เคาน์เตอร์บาร์ฟักทอง ฮาโลวีน,furniture.json
14_furniture,家具,Furniture.5301,万圣节南瓜拍照区,ハロウィーンの撮影セット,萬聖節南瓜拍照區,Jack-O-Lantern Photo Zone,할로윈 펌킨 포토존,โซนถ่ายภาพฟักทอง ฮาโลวีน,furniture.json
14_furniture,家具,Furniture.5302,不给糖就捣蛋鬼魂玩偶,ハロウィーンゴーストのぬいぐるみ,不給糖就搗蛋鬼魂玩偶,Trick or Treat Ghost Doll,트릭 오어 트릿 고스트 인형,ตุ๊กตาผีทริกออร์ทรีต,furniture.json
14_furniture,家具,Furniture.5303,万圣节快乐墙壁装饰,ハッピーハロウィーンの壁飾り,萬聖節快樂牆壁裝飾,Happy Halloween Decoration,해피 할로윈 벽 장식,ของตกแต่งผนังแฮปปี้ฮาโลวีน,furniture.json
14_furniture,家具,Furniture.5304,万圣节糖浆波浪墙壁,ハロウィーンのシロップ柄の壁,萬聖節糖漿波浪牆壁,Halloween Syrup Wave Wall,할로윈 시럽 웨이브 벽,ผนังคลื่นใยแมงมุมฮาโลวีน,furniture.json
14_furniture,家具,Furniture.5305,万圣夜背景,ハロウィーンナイトの背景,萬聖夜背景,Halloween Background,할로윈 나이트 배경,พื้นหลังคืนฮาโลวีน,furniture.json
14_furniture,家具,Furniture.6100,波浪花纹和室椅,波模様の座椅子,波浪花紋和室椅,Wave Pattern Floor Chair,파도 무늬 좌식 의자,เก้าอี้นั่งพื้นลายคลื่น,furniture.json
14_furniture,家具,Furniture.6101,温泉水豚收纳柜,温泉カピバラ付き収納ケース,溫泉水豚收納櫃,Hot Springs Capybara Storage Cabinet,온천 카피바라 수납장,ชั้นวางของแคพิบารา ออนเซ็น,furniture.json
14_furniture,家具,Furniture.6102,温泉水豚夹娃娃机,温泉カピバラのガチャガチャ,溫泉水豚扭蛋機,Hot Springs Capybara Capsule Vending Machine,온천 카피바라 뽑기 기계,กาชาแคพิบารา ออนเซ็น,furniture.json
14_furniture,家具,Furniture.6103,温泉图案原木夜灯,温泉模様の灯篭,溫泉圖案原木夜燈,Hot Springs Wooden Mood Light,온천 문양 원목 무드등,โคมไฟไม้ลายออนเซ็น,furniture.json
14_furniture,家具,Furniture.6104,扇子图案方形夜灯,扇子模様の行燈,扇子圖案方形夜燈,Fan Pattern Mood Light,부채 문양 사각 무드등,โคมไฟไม้ลายพัด,furniture.json
14_furniture,家具,Furniture.6105,铁制杂志架,スチール製の雑誌スタンド,鐵製雜誌架,Steel Magazine Stand,철제 잡지 거치대,ที่ตั้งนิตยสารเหล็ก,furniture.json
14_furniture,家具,Furniture.6106,传统木材隔板,伝統的な木材のパーテーション,傳統木材隔板,Traditional Wooden Partition,전통 목재 파티션,ฉากกั้นไม้ดั้งเดิม,furniture.json
14_furniture,家具,Furniture.6107,传统木材隔板入口,伝統的な木材のパーテーションゲート,傳統木材隔板入口,Wooden Entrance Partition,전통 목재 파티션 입구,ฉากประตูไม้ดั้งเดิม,furniture.json
14_furniture,家具,Furniture.6108,竹子方形花盆,竹の植木鉢,竹子方形花盆,Square Bamboo Planter,대나무 사각 화분,กระถางต้นไผ่สี่เหลี่ยม,furniture.json
14_furniture,家具,Furniture.6109,温泉水豚壁毯,温泉カピバラのタペストリー,溫泉水豚壁毯,Hot Springs Capybara Tapestry,온천 카피바라 태피스트리,ป้ายผ้าแคพิบารา ออนเซ็น,furniture.json
14_furniture,家具,Furniture.6110,温泉用品收纳柜,温泉セット,溫泉用品收納櫃,Hot Springs Storage Cabinet,온천 용품 수납장,ชั้นวางของอุปกรณ์ออนเซ็น,furniture.json
14_furniture,家具,Furniture.6111,樱花花瓶桌子,桜の盆栽付きテーブル,櫻花花瓶桌子,Cherry Blossom Vase Table,벚꽃 화병 테이블,โต๊ะแจกันดอกซากุระ,furniture.json
14_furniture,家具,Furniture.6112,传统木材格纹窗,伝統的な格子の窓,傳統木材格紋窗,Wooden Lattice Window,전통 목재 격자무늬 창문,หน้าต่างลายตารางไม้ดั้งเดิม,furniture.json
14_furniture,家具,Furniture.6200,高级疗愈按摩椅,マッサージチェア,高級療癒按摩椅,Healing Massage Chair,고급형 힐링 안마의자,เก้าอี้นวดรักษาขั้นสูง,furniture.json
14_furniture,家具,Furniture.6201,抹茶组合和室桌子,抹茶セット付きの座卓,抹茶組合和室桌子,Matcha Set Low Table,말차 세트 좌식 테이블,โต๊ะนั่งพื้นเซ็ตชงชา,furniture.json
14_furniture,家具,Furniture.6202,传统榻榻米地板,伝統的な畳の床,傳統榻榻米地板,Traditional Tatami Floor,전통 다다미 바닥,พื้นเสื่อทาทามิดั้งเดิม,furniture.json
14_furniture,家具,Furniture.6203,电子饮料保温柜,保温庫,電子飲料保溫櫃,Electric Beverage Heating Cabinet,전기 음료 온장고,ตู้อุ่นเครื่องดื่มไฟฟ้า,furniture.json
