category,category_label,id,term,src_table
01_character,角色名称,CharacterSkin.13402.1,冬香-觉醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.13403.1,平安度过试用期！,CharacterSkin.json
01_character,角色名称,CharacterSkin.13501.1,雾语-基础形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.13502.1,雾语-觉醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.13503.1,可可甜心情与夜,CharacterSkin.json
01_character,角色名称,CharacterSkin.13504.1,悠悠哉哉，惬意夕阳,CharacterSkin.json
01_character,角色名称,CharacterSkin.13701.1,埃莉诺-基础形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.13702.1,埃莉诺-觉醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14001.1,斯帕克拉-基础形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14002.1,斯帕克拉-觉醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14101.1,赤霞-基础形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14102.1,赤霞-觉醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14103.1,镜中的红心皇后,CharacterSkin.json
01_character,角色名称,CharacterSkin.14201.1,珂赛特-基础形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14202.1,珂赛特-觉醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14203.1,夏日滋味，独享时分,CharacterSkin.json
01_character,角色名称,CharacterSkin.14301.1,风影-基础形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14302.1,风影-觉醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14401.1,千都世-基础形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14402.1,千都世-觉醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14403.1,牵牛花开，少女初醒,CharacterSkin.json
01_character,角色名称,CharacterSkin.14501.1,乙叶-基础形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14502.1,乙叶-觉醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14701.1,焦糖-基础形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14702.1,焦糖-觉醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14703.1,梦萌贝斯音,CharacterSkin.json
01_character,角色名称,CharacterSkin.14901.1,格芮-基础形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14902.1,格芮-觉醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.14903.1,相约融雪后,CharacterSkin.json
01_character,角色名称,CharacterSkin.15001.1,菈露-基础形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.15002.1,菈露-觉醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.15501.1,希娅-基础形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.15502.1,希娅-觉醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.15601.1,小禾-基础形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.15602.1,小禾-觉醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.15603.1,古灵精怪茶话会,CharacterSkin.json
01_character,角色名称,CharacterSkin.15701.1,花铃-基础形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.15702.1,花铃-觉醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.15801.1,菈露（圣夜）-基础形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.15802.1,菈露（圣夜）-觉醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.15901.1,科洛妮丝（新春）-基础形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.15902.1,科洛妮丝（新春）-觉醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.16001.1,薇洛（盛夏）-基础形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.16002.1,薇洛（盛夏）-觉醒形象,CharacterSkin.json
01_character,角色名称,CharacterTag.101.1,先锋,CharacterTag.json
01_character,角色名称,CharacterTag.102.1,均衡,CharacterTag.json
01_character,角色名称,CharacterTag.103.1,辅助,CharacterTag.json
01_character,角色名称,CharacterTag.104.1,空,CharacterTag.json
01_character,角色名称,CharacterTag.201.1,收集控,CharacterTag.json
01_character,角色名称,CharacterTag.202.1,稳扎稳打,CharacterTag.json
01_character,角色名称,CharacterTag.203.1,冒险家,CharacterTag.json
01_character,角色名称,CharacterTag.204.1,奇思妙想,CharacterTag.json
01_character,角色名称,CharacterTag.205.1,求知心切,CharacterTag.json
01_character,角色名称,CharacterTag.301.1,空白旅团,CharacterTag.json
01_character,角色名称,CharacterTag.302.1,帝国卫队,CharacterTag.json
01_character,角色名称,CharacterTag.303.1,白猫剧团,CharacterTag.json
01_character,角色名称,CharacterTag.304.1,联合种业,CharacterTag.json
01_character,角色名称,CharacterTag.305.1,白泽公署,CharacterTag.json
01_character,角色名称,CharacterTag.306.1,地理协会,CharacterTag.json
01_character,角色名称,CharacterTag.307.1,凤凰炒蛋,CharacterTag.json
01_character,角色名称,CharacterTag.308.1,谷风家政,CharacterTag.json
01_character,角色名称,CharacterTag.309.1,万送屋,CharacterTag.json
01_character,角色名称,CharacterTag.310.1,自由旅人,CharacterTag.json
01_character,角色名称,CharacterTag.311.1,灰风俱乐部,CharacterTag.json
01_character,角色名称,CharacterTag.312.1,绯曈传讯,CharacterTag.json
01_character,角色名称,CharacterTag.314.1,云笈文化,CharacterTag.json
01_character,角色名称,CharacterTag.315.1,恩赐意志,CharacterTag.json
01_character,角色名称,CharacterTag.316.1,花令旅团,CharacterTag.json
01_character,角色名称,CharacterTag.317.1,柔光会社,CharacterTag.json
01_character,角色名称,Item.11603.1,郁蓊恒温室中憩,Item.json (Type 10/Stype 46)
01_character,角色名称,Item.2501013.1,提莉亚,Item.json (Type 18/Stype 49)
01_character,角色名称,Item.2501016.1,拉露,Item.json (Type 18/Stype 49)
01_character,角色名称,Item.2501025.1,疲惫种业员工,Item.json (Type 18/Stype 49)
01_character,角色名称,Item.2501026.1,资深种业员工,Item.json (Type 18/Stype 49)
01_character,角色名称,NPCAffinityGroup.913300.1,萍水相逢,NPCAffinityGroup.json
01_character,角色名称,NPCAffinityGroup.913305.1,相谈甚欢,NPCAffinityGroup.json
01_character,角色名称,NPCAffinityGroup.913310.1,情投意合,NPCAffinityGroup.json
01_character,角色名称,NPCAffinityGroup.913315.1,心有灵犀,NPCAffinityGroup.json
01_character,角色名称,NPCAffinityGroup.913320.1,亲密无间,NPCAffinityGroup.json
01_character,角色名称,NPCConfig.173174.1,维嘉尔&珀尔娜,NPCConfig.json
01_character,角色名称,NPCConfig.3.1,波西亚,NPCConfig.json
01_character,角色名称,NPCConfig.4.1,强化机,NPCConfig.json
01_character,角色名称,NPCConfig.5.1,贝缇丽,NPCConfig.json
01_character,角色名称,NPCConfig.9173.1,珀尔娜,NPCConfig.json
01_character,角色名称,NPCConfig.9174.1,维嘉尔,NPCConfig.json
01_character,角色名称,SoldierCharacter.2501021.1,卫队侍从,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501022.1,卫队骑士,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501023.1,卫队分团长,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501024.1,卫队军士长,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501025.1,疲惫种业员工,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501026.1,资深种业员工,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501027.1,满月,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501028.1,新月,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501029.1,健壮球手,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501030.1,灵巧技工,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501031.1,树树鼠战士,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501032.1,树树鼠堡垒,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501033.1,猛进之灵,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501034.1,夏洛克,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501035.1,吠啸枭,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501036.1,犰鱼,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501037.1,火狼,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501038.1,毛毛号猫机长,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501039.1,吸毛毛猫猫,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501040.1,火爆轰炸鸡,SoldierCharacter.json
01_character,角色名称,SoldierPartner.10101.1,空白旅团,SoldierPartner.json
01_character,角色名称,SoldierPartner.10501.1,齿轮转转,SoldierPartner.json
01_character,角色名称,SoldierPartner.10801.1,自由旅人,SoldierPartner.json
01_character,角色名称,SoldierPartner.11101.1,森林朋友,SoldierPartner.json
01_character,角色名称,SoldierPartner.11301.1,生存达人,SoldierPartner.json
01_character,角色名称,SoldierPartner.11401.1,沐浴恩典,SoldierPartner.json
01_character,角色名称,SoldierPartner.11501.1,百步穿杨,SoldierPartner.json
01_character,角色名称,SoldierPartner.11601.1,巅峰战士,SoldierPartner.json
01_character,角色名称,SoldierPartner.11701.1,魅力满溢,SoldierPartner.json
01_character,角色名称,SoldierPartner.11801.1,人多势众,SoldierPartner.json
01_character,角色名称,SoldierPartner.11901.1,摸鱼高手,SoldierPartner.json
01_character,角色名称,SoldierPartnerGroup.11.1,森林朋友,SoldierPartnerGroup.json
01_character,角色名称,SoldierSkin.2501021.1,卫队侍从,SoldierSkin.json
01_character,角色名称,SoldierSkin.2501022.1,卫队骑士,SoldierSkin.json
01_character,角色名称,SoldierSkin.2501023.1,卫队分团长,SoldierSkin.json
01_character,角色名称,SoldierSkin.2501024.1,卫队军士长,SoldierSkin.json
01_character,角色名称,SoldierSkin.2501025.1,疲惫种业员工,SoldierSkin.json
01_character,角色名称,SoldierSkin.2501026.1,资深种业员工,SoldierSkin.json
01_character,角色名称,SoldierSkin.2501029.1,健壮球手,SoldierSkin.json
01_character,角色名称,SoldierSkin.2501030.1,灵巧技工,SoldierSkin.json
01_character,角色名称,TrialCharacter.10601.1,???,TrialCharacter.json
01_character,角色名称,TrialCharacter.16001.1,薇洛,TrialCharacter.json
01_character,角色名称,TrialCharacter.200891.1,薇洛,TrialCharacter.json
02_skill,技能名称,MainSkill.100101.1,强音·主调,MainSkill.json
02_skill,技能名称,MainSkill.100201.1,强音·和声,MainSkill.json
02_skill,技能名称,MainSkill.100301.1,律动·主调,MainSkill.json
02_skill,技能名称,MainSkill.100401.1,律动·和声,MainSkill.json
02_skill,技能名称,MainSkill.100501.1,高潮·主调,MainSkill.json
02_skill,技能名称,MainSkill.100601.1,高潮·和声,MainSkill.json
02_skill,技能名称,MainSkill.100701.1,谐奏·主调,MainSkill.json
02_skill,技能名称,MainSkill.100801.1,谐奏·和声,MainSkill.json
02_skill,技能名称,MainSkill.200101.1,盛宴欢愉,MainSkill.json
02_skill,技能名称,MainSkill.200201.1,喧哗勇力,MainSkill.json
02_skill,技能名称,MainSkill.200301.1,极乐忘我,MainSkill.json
02_skill,技能名称,MainSkill.200501.1,情热如火,MainSkill.json
02_skill,技能名称,MainSkill.200601.1,光启吉兆,MainSkill.json
02_skill,技能名称,MainSkill.200701.1,乘风而起,MainSkill.json
02_skill,技能名称,MainSkill.200801.1,涌水泡沫,MainSkill.json
02_skill,技能名称,MainSkill.200901.1,黯灭余音,MainSkill.json
02_skill,技能名称,MainSkill.201001.1,坚韧意志,MainSkill.json
02_skill,技能名称,MainSkill.300101.1,柠柚好奇,MainSkill.json
02_skill,技能名称,MainSkill.300201.1,季节波形,MainSkill.json
02_skill,技能名称,MainSkill.300301.1,摇滚派对,MainSkill.json
02_skill,技能名称,MainSkill.300401.1,热情双月,MainSkill.json
02_skill,技能名称,MainSkill.300501.1,嘭嘭光芒,MainSkill.json
02_skill,技能名称,MainSkill.300601.1,安眠之光,MainSkill.json
02_skill,技能名称,MainSkill.300701.1,翠色梦彩,MainSkill.json
02_skill,技能名称,MainSkill.300801.1,顺风旅程,MainSkill.json
02_skill,技能名称,MainSkill.300901.1,梦幻泡影,MainSkill.json
02_skill,技能名称,MainSkill.301001.1,蒸汽清香,MainSkill.json
02_skill,技能名称,MainSkill.301101.1,暗夜节拍,MainSkill.json
02_skill,技能名称,MainSkill.301201.1,星空畅想,MainSkill.json
02_skill,技能名称,MainSkill.301301.1,树影斑驳,MainSkill.json
02_skill,技能名称,MainSkill.301401.1,千锤百炼,MainSkill.json
02_skill,技能名称,MainSkill.301501.1,花香依旧,MainSkill.json
02_skill,技能名称,MainSkill.301601.1,盛怒绽放,MainSkill.json
02_skill,技能名称,MainSkill.301701.1,转转光芒,MainSkill.json
02_skill,技能名称,MainSkill.301801.1,劲爽开盖,MainSkill.json
02_skill,技能名称,MainSkill.301901.1,浮影落尘,MainSkill.json
02_skill,技能名称,MainSkill.302001.1,刻奇恐惧,MainSkill.json
02_skill,技能名称,MainSkill.302101.1,魅镜闪烁,MainSkill.json
02_skill,技能名称,MainSkill.302201.1,提灯祝祷,MainSkill.json
02_skill,技能名称,MainSkill.302301.1,天使祈愿,MainSkill.json
02_skill,技能名称,MainSkill.302401.1,假日呼唤,MainSkill.json
02_skill,技能名称,MainSkill.302501.1,诱惑之蜜,MainSkill.json
02_skill,技能名称,MainSkill.302601.1,营业技巧,MainSkill.json
02_skill,技能名称,MainSkill.400101.1,猫神降歌,MainSkill.json
02_skill,技能名称,MainSkill.400201.1,空与花与诗,MainSkill.json
02_skill,技能名称,MainSkill.400301.1,你与我相似,MainSkill.json
02_skill,技能名称,MainSkill.400401.1,仙踪良梦,MainSkill.json
02_skill,技能名称,MainSkill.400501.1,晴之花,MainSkill.json
02_skill,技能名称,MainSkill.400601.1,魔女的秋千,MainSkill.json
02_skill,技能名称,MainSkill.400701.1,午夜，堕天使,MainSkill.json
02_skill,技能名称,MainSkill.400801.1,飞越青空,MainSkill.json
02_skill,技能名称,MainSkill.400901.1,“空白”的序章,MainSkill.json
02_skill,技能名称,MainSkill.401001.1,沐光祷告,MainSkill.json
02_skill,技能名称,MainSkill.401101.1,夏日午后的雨,MainSkill.json
02_skill,技能名称,MainSkill.401201.1,狼贪虎视,MainSkill.json
02_skill,技能名称,MainSkill.401301.1,远航蓝图,MainSkill.json
02_skill,技能名称,MainSkill.401401.1,甜言蜜果,MainSkill.json
02_skill,技能名称,MainSkill.401501.1,鹿鸣,MainSkill.json
02_skill,技能名称,MainSkill.401601.1,春日纪事,MainSkill.json
02_skill,技能名称,MainSkill.401701.1,花火,MainSkill.json
02_skill,技能名称,MainSkill.401801.1,冰柠与红茶,MainSkill.json
02_skill,技能名称,MainSkill.401901.1,一发破的,MainSkill.json
02_skill,技能名称,MainSkill.402001.1,闪光之时,MainSkill.json
02_skill,技能名称,MainSkill.402101.1,因缘而聚,MainSkill.json
02_skill,技能名称,MainSkill.402201.1,午夜喵铃,MainSkill.json
02_skill,技能名称,MainSkill.402301.1,涂鸦彩虹,MainSkill.json
02_skill,技能名称,MainSkill.402401.1,一二三，跳！,MainSkill.json
02_skill,技能名称,MainSkill.402601.1,潋滟故池水,MainSkill.json
02_skill,技能名称,MainSkill.402801.1,白日花园,MainSkill.json
02_skill,技能名称,MainSkill.402901.1,猫之珍藏,MainSkill.json
02_skill,技能名称,MainSkill.403001.1,午后间隙,MainSkill.json
02_skill,技能名称,MainSkill.403101.1,刀与斧的铮鸣,MainSkill.json
02_skill,技能名称,MainSkill.403201.1,真相☆梦工厂,MainSkill.json
02_skill,技能名称,MainSkill.403301.1,与骨共舞,MainSkill.json
02_skill,技能名称,MainSkill.403601.1,迷途的朝圣者,MainSkill.json
02_skill,技能名称,MainSkill.403701.1,抓住传说,MainSkill.json
02_skill,技能名称,MainSkill.403801.1,波光漫游,MainSkill.json
