category,source,target,tgt_lng
01_character,카린(바니걸),カリン（バニーガール）,ja-JP
01_character,คาริน (บันนี่เกิร์ล),カリン（バニーガール）,ja-JP
01_character,明日奈（邦妮）,アスナ（バニーガール）,ja-JP
01_character,明日奈(兔女郎),アスナ（バニーガール）,ja-JP
01_character,Asuna (Bunny),アスナ（バニーガール）,ja-JP
01_character,아스나(바니걸),アスナ（バニーガール）,ja-JP
01_character,อาสึนะ (บันนี่เกิร์ล),アスナ（バニーガール）,ja-JP
01_character,夏,ナツ,ja-JP
01_character,Natsu,ナツ,ja-JP
01_character,나츠,ナツ,ja-JP
01_character,นัตสึ,ナツ,ja-JP
01_character,千夏（温泉）,チナツ（温泉）,ja-JP
01_character,千夏(溫泉),チナツ（温泉）,ja-JP
01_character,Chinatsu (Hot Spring),チナツ（温泉）,ja-JP
01_character,치나츠(온천),チナツ（温泉）,ja-JP
01_character,ชินัตสึ (ออนเซ็น),チナツ（温泉）,ja-JP
01_character,爱露（新年）,アル（正月）,ja-JP
01_character,亞瑠(正月),アル（正月）,ja-JP
01_character,Aru (New Year),アル（正月）,ja-JP
01_character,아루(새해),アル（正月）,ja-JP
01_character,อารุ (ปีใหม่),アル（正月）,ja-JP
01_character,睦月（新年）,ムツキ（正月）,ja-JP
01_character,無月(正月),ムツキ（正月）,ja-JP
01_character,Mutsuki (New Year),ムツキ（正月）,ja-JP
01_character,무츠키(새해),ムツキ（正月）,ja-JP
01_character,มุสึกิ (ปีใหม่),ムツキ（正月）,ja-JP
01_character,若藻,ワカモ,ja-JP
01_character,Wakamo,ワカモ,ja-JP
01_character,와카모,ワカモ,ja-JP
01_character,วาคาโมะ,ワカモ,ja-JP
01_character,三森,ミモリ,ja-JP
01_character,Mimori,ミモリ,ja-JP
01_character,미모리,ミモリ,ja-JP
01_character,มิโมริ,ミモリ,ja-JP
01_character,忧,ウイ,ja-JP
01_character,憂,ウイ,ja-JP
01_character,Ui,ウイ,ja-JP
01_character,우이,ウイ,ja-JP
01_character,อุย,ウイ,ja-JP
01_character,日向,ヒナタ,ja-JP
01_character,Hinata,ヒナタ,ja-JP
01_character,히나타,ヒナタ,ja-JP
01_character,ฮินาตะ,ヒナタ,ja-JP
01_character,真里奈,マリナ,ja-JP
01_character,瑪麗娜,マリナ,ja-JP
01_character,Marina,マリナ,ja-JP
01_character,마리나,マリナ,ja-JP
01_character,มารินะ,マリナ,ja-JP
01_character,宫子,ミヤコ,ja-JP
01_character,都子,ミヤコ,ja-JP
01_character,Miyako,ミヤコ,ja-JP
01_character,미야코,ミヤコ,ja-JP
01_character,มิยาโกะ,ミヤコ,ja-JP
01_character,美游,ミユ,ja-JP
01_character,美優,ミユ,ja-JP
01_character,Miyu,ミユ,ja-JP
01_character,미유,ミユ,ja-JP
01_character,มิยุ,ミユ,ja-JP
01_character,月咏,ツクヨ,ja-JP
01_character,月夜,ツクヨ,ja-JP
01_character,Tsukuyo,ツクヨ,ja-JP
01_character,츠쿠요,ツクヨ,ja-JP
01_character,สึคุโยะ,ツクヨ,ja-JP
01_character,美咲,ミサキ,ja-JP
01_character,Misaki,ミサキ,ja-JP
01_character,미사키,ミサキ,ja-JP
01_character,มิซากิ,ミサキ,ja-JP
01_character,亚津子,アツコ,ja-JP
01_character,敦子,アツコ,ja-JP
01_character,Atsuko,アツコ,ja-JP
01_character,아츠코,アツコ,ja-JP
01_character,อาสึโกะ,アツコ,ja-JP
01_character,若藻（泳装）,ワカモ（水着）,ja-JP
01_character,若藻(泳裝),ワカモ（水着）,ja-JP
01_character,Wakamo (Swimsuit),ワカモ（水着）,ja-JP
01_character,와카모(수영복),ワカモ（水着）,ja-JP
01_character,วาคาโมะ (ชุดว่ายน้ำ),ワカモ（水着）,ja-JP
01_character,野宫（泳装）,ノノミ（水着）,ja-JP
01_character,野乃美(泳裝),ノノミ（水着）,ja-JP
01_character,Nonomi (Swimsuit),ノノミ（水着）,ja-JP
01_character,노노미(수영복),ノノミ（水着）,ja-JP
01_character,โนโนมิ (ชุดว่ายน้ำ),ノノミ（水着）,ja-JP
01_character,星野（泳装）,ホシノ（水着）,ja-JP
01_character,星野(泳裝),ホシノ（水着）,ja-JP
01_character,Hoshino (Swimsuit),ホシノ（水着）,ja-JP
01_character,호시노(수영복),ホシノ（水着）,ja-JP
01_character,โฮชิโนะ (ชุดว่ายน้ำ),ホシノ（水着）,ja-JP
01_character,泉奈（泳装）,イズナ（水着）,ja-JP
01_character,伊樹菜(泳裝),イズナ（水着）,ja-JP
01_character,Izuna (Swimsuit),イズナ（水着）,ja-JP
01_character,이즈나(수영복),イズナ（水着）,ja-JP
01_character,อิซุนะ (ชุดว่ายน้ำ),イズナ（水着）,ja-JP
01_character,千世（泳装）,チセ（水着）,ja-JP
01_character,知世(泳裝),チセ（水着）,ja-JP
01_character,Chise (Swimsuit),チセ（水着）,ja-JP
01_character,치세(수영복),チセ（水着）,ja-JP
01_character,ชิเซะ (ชุดว่ายน้ำ),チセ（水着）,ja-JP
01_character,纱织,サオリ,ja-JP
01_character,沙織,サオリ,ja-JP
01_character,Saori,サオリ,ja-JP
01_character,사오리,サオリ,ja-JP
01_character,ซาโอริ,サオリ,ja-JP
01_character,和纱,カズサ,ja-JP
01_character,千紗,カズサ,ja-JP
01_character,Kazusa,カズサ,ja-JP
01_character,카즈사,カズサ,ja-JP
01_character,คาซึสะ,カズサ,ja-JP
01_character,心奈,ココナ,ja-JP
01_character,心菜,ココナ,ja-JP
01_character,Kokona,ココナ,ja-JP
01_character,코코나,ココナ,ja-JP
01_character,โคโคน่า,ココナ,ja-JP
01_character,歌原（应援团）,ウタハ（応援団）,ja-JP
01_character,詠葉(應援團),ウタハ（応援団）,ja-JP
01_character,Utaha (Cheer Squad),ウタハ（応援団）,ja-JP
01_character,우타하(응원단),ウタハ（応援団）,ja-JP
01_character,อุทาฮะ (ชุดเชียร์),ウタハ（応援団）,ja-JP
01_character,诺亚,ノア,ja-JP
01_character,乃愛,ノア,ja-JP
01_character,Noa,ノア,ja-JP
01_character,노아,ノア,ja-JP
01_character,โนอา,ノア,ja-JP
01_character,优香（体操服）,ユウカ（体操服）,ja-JP
01_character,優香(體育服),ユウカ（体操服）,ja-JP
01_character,Yuuka (Track),ユウカ（体操服）,ja-JP
01_character,유우카(체육복),ユウカ（体操服）,ja-JP
01_character,ยูกะ (ชุดพละ),ユウカ（体操服）,ja-JP
01_character,玛丽（体操服）,マリー（体操服）,ja-JP
01_character,瑪麗(體育服),マリー（体操服）,ja-JP
01_character,Mari (Track),マリー（体操服）,ja-JP
01_character,마리(체육복),マリー（体操服）,ja-JP
01_character,มารี (ชุดพละ),マリー（体操服）,ja-JP
01_character,时雨,シグレ,ja-JP
01_character,時雨,シグレ,ja-JP
01_character,Shigure,シグレ,ja-JP
01_character,시구레,シグレ,ja-JP
01_character,ชิกุเระ,シグレ,ja-JP
01_character,芹娜（圣诞）,セリナ（クリスマス）,ja-JP
01_character,芹奈(聖誕節),セリナ（クリスマス）,ja-JP
01_character,Serina (Christmas),セリナ（クリスマス）,ja-JP
01_character,세리나(크리스마스),セリナ（クリスマス）,ja-JP
01_character,เซรินะ (คริสต์มาส),セリナ（クリスマス）,ja-JP
01_character,晴奈（新年）,ハルナ（正月）,ja-JP
01_character,羽留奈(正月),ハルナ（正月）,ja-JP
01_character,Haruna (New Year),ハルナ（正月）,ja-JP
01_character,하루나(새해),ハルナ（正月）,ja-JP
01_character,ฮารุนะ (ปีใหม่),ハルナ（正月）,ja-JP
01_character,美祢,ミネ,ja-JP
01_character,美禰,ミネ,ja-JP
01_character,Mine,ミネ,ja-JP
01_character,미네,ミネ,ja-JP
01_character,มิเนะ,ミネ,ja-JP
01_character,未花,ミカ,ja-JP
01_character,彌香,ミカ,ja-JP
01_character,Mika,ミカ,ja-JP
01_character,미카,ミカ,ja-JP
01_character,มิกะ,ミカ,ja-JP
01_character,惠,メグ,ja-JP
01_character,Megu,メグ,ja-JP
01_character,메구,メグ,ja-JP
01_character,เมกุ,メグ,ja-JP
01_character,樱子,サクラコ,ja-JP
01_character,櫻子,サクラコ,ja-JP
01_character,Sakurako,サクラコ,ja-JP
01_character,사쿠라코,サクラコ,ja-JP
01_character,ซากุระโกะ,サクラコ,ja-JP
01_character,时,トキ,ja-JP
01_character,季,トキ,ja-JP
01_character,Toki,トキ,ja-JP
01_character,토키,トキ,ja-JP
01_character,โทคิ,トキ,ja-JP
01_character,小雪,コユキ,ja-JP
01_character,Koyuki,コユキ,ja-JP
01_character,코유키,コユキ,ja-JP
01_character,โคยูกิ,コユキ,ja-JP
01_character,佳代子（新年）,カヨコ（正月）,ja-JP
01_character,佳世子(正月),カヨコ（正月）,ja-JP
01_character,Kayoko (New Year),カヨコ（正月）,ja-JP
01_character,카요코(새해),カヨコ（正月）,ja-JP
01_character,คาโยโกะ (ปีใหม่),カヨコ（正月）,ja-JP
01_character,果穗,カホ,ja-JP
01_character,佳穗,カホ,ja-JP
01_character,Kaho,カホ,ja-JP
01_character,카호,カホ,ja-JP
01_character,คาโฮะ,カホ,ja-JP
01_character,爱丽丝（女仆）,アリス（メイド）,ja-JP
01_character,愛麗絲(女僕),アリス（メイド）,ja-JP
01_character,Aris (Maid),アリス（メイド）,ja-JP
01_character,아리스(메이드),アリス（メイド）,ja-JP
01_character,อาริสึ (ชุดเมด),アリス（メイド）,ja-JP
01_character,时（兔女郎）,トキ（バニーガール）,ja-JP
01_character,季(兔女郎),トキ（バニーガール）,ja-JP
01_character,Toki (Bunny),トキ（バニーガール）,ja-JP
01_character,토키(바니걸),トキ（バニーガール）,ja-JP
01_character,โทคิ (บันนี่เกิร์ล),トキ（バニーガール）,ja-JP
01_character,玲纱,レイサ,ja-JP
01_character,澪紗,レイサ,ja-JP
01_character,Reisa,レイサ,ja-JP
01_character,레이사,レイサ,ja-JP
01_character,เรอิสะ,レイサ,ja-JP
01_character,流美,ルミ,ja-JP
01_character,瑠美,ルミ,ja-JP
01_character,Rumi,ルミ,ja-JP
01_character,루미,ルミ,ja-JP
01_character,รูมิ,ルミ,ja-JP
01_character,弥奈,ミナ,ja-JP
01_character,美奈,ミナ,ja-JP
01_character,Mina,ミナ,ja-JP
01_character,미나,ミナ,ja-JP
01_character,มินะ,ミナ,ja-JP
01_character,宫子（泳装）,ミヤコ（水着）,ja-JP
01_character,都子(泳裝),ミヤコ（水着）,ja-JP
01_character,Miyako (Swimsuit),ミヤコ（水着）,ja-JP
01_character,미야코(수영복),ミヤコ（水着）,ja-JP
01_character,มิยาโกะ (ชุดว่ายน้ำ),ミヤコ（水着）,ja-JP
01_character,咲（泳装）,サキ（水着）,ja-JP
01_character,咲希(泳裝),サキ（水着）,ja-JP
01_character,Saki (Swimsuit),サキ（水着）,ja-JP
01_character,사키(수영복),サキ（水着）,ja-JP
01_character,ซากิ (ชุดว่ายน้ำ),サキ（水着）,ja-JP
01_character,忧（泳装）,ウイ（水着）,ja-JP
01_character,憂(泳裝),ウイ（水着）,ja-JP
01_character,Ui (Swimsuit),ウイ（水着）,ja-JP
01_character,우이(수영복),ウイ（水着）,ja-JP
01_character,อุย (ชุดว่ายน้ำ),ウイ（水着）,ja-JP
01_character,花子（泳装）,ハナコ（水着）,ja-JP
01_character,花子(泳裝),ハナコ（水着）,ja-JP
01_character,Hanako (Swimsuit),ハナコ（水着）,ja-JP
01_character,하나코(수영복),ハナコ（水着）,ja-JP
01_character,ฮานาโกะ (ชุดว่ายน้ำ),ハナコ（水着）,ja-JP
01_character,芽留,メル,ja-JP
01_character,愛瑠,メル,ja-JP
01_character,Meru,メル,ja-JP
01_character,메루,メル,ja-JP
01_character,เมรุ,メル,ja-JP
01_character,琴里(应援团),コトリ（応援団）,ja-JP
01_character,亞都梨(應援團),コトリ（応援団）,ja-JP
01_character,Kotori (Cheer Squad),コトリ（応援団）,ja-JP
01_character,코토리(응원단),コトリ（応援団）,ja-JP
01_character,โคโทริ (ชุดเชียร์),コトリ（応援団）,ja-JP
01_character,一花,イチカ,ja-JP
01_character,Ichika,イチカ,ja-JP
01_character,이치카,イチカ,ja-JP
01_character,อิจิกะ,イチカ,ja-JP
01_character,霞,カスミ,ja-JP
01_character,佳澄,カスミ,ja-JP
01_character,Kasumi,カスミ,ja-JP
01_character,카스미,カスミ,ja-JP
01_character,คาสุมิ,カスミ,ja-JP
01_character,Misaka Mikoto,御坂美琴,ja-JP
01_character,미사카 미코토,御坂美琴,ja-JP
01_character,มิซากะ มิโคโตะ,御坂美琴,ja-JP
01_character,Shokuhou Misaki,食蜂操祈,ja-JP
01_character,쇼쿠호 미사키,食蜂操祈,ja-JP
01_character,โชคุโฮว มิซากิ,食蜂操祈,ja-JP
01_character,紫草,ユカリ,ja-JP
01_character,紫,ユカリ,ja-JP
01_character,Yukari,ユカリ,ja-JP
01_character,유카리,ユカリ,ja-JP
01_character,ยูคาริ,ユカリ,ja-JP
01_character,莲华,レンゲ,ja-JP
01_character,蓮華,レンゲ,ja-JP
01_character,Renge,レンゲ,ja-JP
01_character,렌게,レンゲ,ja-JP
01_character,เรนเกะ,レンゲ,ja-JP
01_character,桔梗,キキョウ,ja-JP
01_character,Kikyou,キキョウ,ja-JP
01_character,키쿄,キキョウ,ja-JP
01_character,คิเคียว,キキョウ,ja-JP
01_character,小玉（露营）,コタマ（キャンプ）,ja-JP
01_character,小玉(露營),コタマ（キャンプ）,ja-JP
01_character,Kotama (Camp),コタマ（キャンプ）,ja-JP
01_character,코타마(캠핑),コタマ（キャンプ）,ja-JP
01_character,โคทามะ (แคมป์),コタマ（キャンプ）,ja-JP
01_character,晴（露营）,ハレ（キャンプ）,ja-JP
01_character,晴(露營),ハレ（キャンプ）,ja-JP
01_character,Hare (Camp),ハレ（キャンプ）,ja-JP
01_character,하레(캠핑),ハレ（キャンプ）,ja-JP
01_character,ฮาเระ (แคมป์),ハレ（キャンプ）,ja-JP
01_character,日奈（礼服）,ヒナ（ドレス）,ja-JP
01_character,陽奈(禮服),ヒナ（ドレス）,ja-JP
01_character,Hina (Dress),ヒナ（ドレス）,ja-JP
01_character,히나(드레스),ヒナ（ドレス）,ja-JP
01_character,ฮินะ (เดรส),ヒナ（ドレス）,ja-JP
01_character,亚子（礼服）,アコ（ドレス）,ja-JP
01_character,亞子(禮服),アコ（ドレス）,ja-JP
01_character,Ako (Dress),アコ（ドレス）,ja-JP
01_character,아코(드레스),アコ（ドレス）,ja-JP
01_character,อาโกะ (เดรส),アコ（ドレス）,ja-JP
01_character,佳代子（礼服）,カヨコ（ドレス）,ja-JP
01_character,佳世子(禮服),カヨコ（ドレス）,ja-JP
01_character,Kayoko (Dress),カヨコ（ドレス）,ja-JP
01_character,카요코(드레스),カヨコ（ドレス）,ja-JP
01_character,คาโยโกะ (เดรส),カヨコ（ドレス）,ja-JP
01_character,阿露（礼服）,アル（ドレス）,ja-JP
01_character,亞瑠(禮服),アル（ドレス）,ja-JP
01_character,Aru (Dress),アル（ドレス）,ja-JP
01_character,아루(드레스),アル（ドレス）,ja-JP
01_character,อารุ (เดรส),アル（ドレス）,ja-JP
01_character,海香,ウミカ,ja-JP
01_character,海花,ウミカ,ja-JP
01_character,Umika,ウミカ,ja-JP
01_character,우미카,ウミカ,ja-JP
01_character,อุมิกะ,ウミカ,ja-JP
01_character,和纱（乐队）,カズサ（バンド）,ja-JP
01_character,千紗(樂團),カズサ（バンド）,ja-JP
01_character,Kazusa (Band),カズサ（バンド）,ja-JP
01_character,카즈사(밴드),カズサ（バンド）,ja-JP
01_character,คาซึสะ (วงดนตรี),カズサ（バンド）,ja-JP
01_character,好美（乐队）,ヨシミ（バンド）,ja-JP
01_character,喜美(樂團),ヨシミ（バンド）,ja-JP
01_character,Yoshimi (Band),ヨシミ（バンド）,ja-JP
01_character,요시미(밴드),ヨシミ（バンド）,ja-JP
01_character,โยชิมิ (วงดนตรี),ヨシミ（バンド）,ja-JP
01_character,绮罗罗,キララ,ja-JP
01_character,綺羅羅,キララ,ja-JP
01_character,Kirara,キララ,ja-JP
01_character,키라라,キララ,ja-JP
01_character,คิราระ,キララ,ja-JP
01_character,桃井（女仆）,モモイ（メイド）,ja-JP
01_character,桃井(女僕),モモイ（メイド）,ja-JP
01_character,Momoi (Maid),モモイ（メイド）,ja-JP
01_character,모모이(메이드),モモイ（メイド）,ja-JP
01_character,โมโมอิ (ชุดเมด),モモイ（メイド）,ja-JP
01_character,绿（女仆）,ミドリ（メイド）,ja-JP
01_character,綠(女僕),ミドリ（メイド）,ja-JP
01_character,Midori (Maid),ミドリ（メイド）,ja-JP
01_character,미도리(메이드),ミドリ（メイド）,ja-JP
01_character,มิโดริ (ชุดเมด),ミドリ（メイド）,ja-JP
01_character,环奈（泳装）,カンナ（水着）,ja-JP
01_character,環奈(泳裝),カンナ（水着）,ja-JP
01_character,Kanna (Swimsuit),カンナ（水着）,ja-JP
01_character,칸나(수영복),カンナ（水着）,ja-JP
01_character,คันนะ (ชุดว่ายน้ำ),カンナ（水着）,ja-JP
01_character,萌绘（泳装）,モエ（水着）,ja-JP
01_character,萌(泳裝),モエ（水着）,ja-JP
01_character,Moe (Swimsuit),モエ（水着）,ja-JP
01_character,모에(수영복),モエ（水着）,ja-JP
01_character,โมเอะ (ชุดว่ายน้ำ),モエ（水着）,ja-JP
01_character,星野（临战）,ホシノ（臨戦）,ja-JP
01_character,星野（臨戰）,ホシノ（臨戦）,ja-JP
01_character,Hoshino (Armed),ホシノ（臨戦）,ja-JP
01_character,호시노(무장),ホシノ（臨戦）,ja-JP
01_character,โฮชิโนะ (คอมแบต),ホシノ（臨戦）,ja-JP
01_character,白子＊恐怖,シロコ＊テラー,ja-JP
01_character,Shiroko Terror,シロコ＊テラー,ja-JP
01_character,시로코*테러,シロコ＊テラー,ja-JP
01_character,ชิโรโกะ (เทอเรอร์),シロコ＊テラー,ja-JP
01_character,纱织（泳装）,サオリ（水着）,ja-JP
01_character,沙織（泳裝）,サオリ（水着）,ja-JP
01_character,Saori (Swimsuit),サオリ（水着）,ja-JP
01_character,사오리(수영복),サオリ（水着）,ja-JP
01_character,ซาโอริ (ชุดว่ายน้ำ),サオリ（水着）,ja-JP
01_character,日和（泳装）,ヒヨリ（水着）,ja-JP
01_character,日和（泳裝）,ヒヨリ（水着）,ja-JP
01_character,Hiyori (Swimsuit),ヒヨリ（水着）,ja-JP
01_character,히요리(수영복),ヒヨリ（水着）,ja-JP
01_character,ฮิโยริ (ชุดว่ายน้ำ),ヒヨリ（水着）,ja-JP
01_character,玛利娜（旗袍）,マリナ（チーパオ）,ja-JP
01_character,瑪麗娜（旗袍）,マリナ（チーパオ）,ja-JP
01_character,Marina (Qipao),マリナ（チーパオ）,ja-JP
01_character,마리나(치파오),マリナ（チーパオ）,ja-JP
01_character,มารินะ (กี่เผ้า),マリナ（チーパオ）,ja-JP
01_character,丽情,レイジョ,ja-JP
01_character,令女,レイジョ,ja-JP
01_character,Reijo,レイジョ,ja-JP
01_character,레이죠,レイジョ,ja-JP
01_character,เรย์โจ,レイジョ,ja-JP
01_character,玛丽（偶像）,マリー（アイドル）,ja-JP
01_character,瑪麗（偶像）,マリー（アイドル）,ja-JP
01_character,Mari (Idol),マリー（アイドル）,ja-JP
01_character,마리(아이돌),マリー（アイドル）,ja-JP
01_character,มารี (ไอดอล),マリー（アイドル）,ja-JP
01_character,樱子（偶像）,サクラコ（アイドル）,ja-JP
01_character,櫻子（偶像）,サクラコ（アイドル）,ja-JP
01_character,Sakurako (Idol),サクラコ（アイドル）,ja-JP
01_character,사쿠라코(아이돌),サクラコ（アイドル）,ja-JP
01_character,ซากุระโกะ (ไอดอล),サクラコ（アイドル）,ja-JP
01_character,千秋,チアキ,ja-JP
01_character,Chiaki,チアキ,ja-JP
01_character,치아키,チアキ,ja-JP
01_character,จิอากิ,チアキ,ja-JP
01_character,优香（睡衣）,ユウカ（パジャマ）,ja-JP
01_character,優香（睡衣）,ユウカ（パジャマ）,ja-JP
01_character,Yuuka (Pajamas),ユウカ（パジャマ）,ja-JP
01_character,유우카(파자마),ユウカ（パジャマ）,ja-JP
01_character,ยูกะ (ชุดนอน),ユウカ（パジャマ）,ja-JP
01_character,诺亚（睡衣）,ノア（パジャマ）,ja-JP
01_character,乃愛（睡衣）,ノア（パジャマ）,ja-JP
01_character,Noa (Pajamas),ノア（パジャマ）,ja-JP
01_character,노아(파자마),ノア（パジャマ）,ja-JP
01_character,โนอา (ชุดนอน),ノア（パジャマ）,ja-JP
01_character,茜,アカネ,ja-JP
01_character,朱音,アカネ,ja-JP
01_character,Akane,アカネ,ja-JP
01_character,아카네,アカネ,ja-JP
01_character,อาคาเนะ,アカネ,ja-JP
01_character,千世,チセ,ja-JP
01_character,知世,チセ,ja-JP
01_character,Chise,チセ,ja-JP
01_character,치세,チセ,ja-JP
01_character,ชิเซะ,チセ,ja-JP
01_character,明里,アカリ,ja-JP
01_character,亞伽里,アカリ,ja-JP
01_character,Akari,アカリ,ja-JP
01_character,아카리,アカリ,ja-JP
01_character,อาคาริ,アカリ,ja-JP
01_character,莲见,ハスミ,ja-JP
01_character,蓮實,ハスミ,ja-JP
01_character,Hasumi,ハスミ,ja-JP
01_character,하스미,ハスミ,ja-JP
01_character,ฮาสุมิ,ハスミ,ja-JP
01_character,野宫,ノノミ,ja-JP
01_character,野乃美,ノノミ,ja-JP
01_character,Nonomi,ノノミ,ja-JP
01_character,노노미,ノノミ,ja-JP
01_character,โนโนมิ,ノノミ,ja-JP
01_character,佳代子,カヨコ,ja-JP
01_character,佳世子,カヨコ,ja-JP
01_character,Kayoko,カヨコ,ja-JP
01_character,카요코,カヨコ,ja-JP
01_character,คาโยโกะ,カヨコ,ja-JP
01_character,睦月,ムツキ,ja-JP
01_character,無月,ムツキ,ja-JP
01_character,Mutsuki,ムツキ,ja-JP
