category,category_label,id,zh-CN,ja-JP,zh-TW,en-US,ko-KR,th-TH,src_table
07_terminology,术语,ArmorTypeLong.HeavyArmor,重装甲,重装甲,重型裝甲,Heavy Armor,중장갑,เกราะหนัก,localization.json:ArmorTypeLong
07_terminology,术语,ArmorTypeLong.Unarmed,特殊装甲,特殊装甲,特殊裝甲,Special Armor,특수장갑,เกราะพิเศษ,localization.json:ArmorTypeLong
07_terminology,术语,ArmorTypeLong.ElasticArmor,弹力装甲,弾力装甲,彈性裝甲,Elastic Armor,탄력장갑,เกราะยืดหยุ่น,localization.json:ArmorTypeLong
07_terminology,术语,ArmorTypeLong.Normal,一般装甲,通常装甲,常規護甲,Normal Armor,일반장갑,เกราะปกติ,localization.json:ArmorTypeLong
07_terminology,术语,TacticRole.DamageDealer,输出,アタッカー,輸出,Dealer,딜러,Dealer,localization.json:TacticRole
07_terminology,术语,TacticRole.Tanker,坦克,タンク,坦克,Tank,탱커,Tanker,localization.json:TacticRole
07_terminology,术语,TacticRole.Healer,治疗,ヒーラー,補師,Healer,힐러,Healer,localization.json:TacticRole
07_terminology,术语,TacticRole.Supporter,辅助,サポーター,輔助,Support,서포터,Supporter,localization.json:TacticRole
07_terminology,术语,TacticRole.Vehicle,T.S,T.S,戰術支援,T.S.,T.S,T.S,localization.json:TacticRole
07_terminology,术语,AdaptationType.Street,街区,市街地,市區,Street,시가지,เขตเมือง,localization.json:AdaptationType
07_terminology,术语,AdaptationType.Outdoor,野外,屋外,室外,Outdoor,야외,กลางแจ้ง,localization.json:AdaptationType
07_terminology,术语,AdaptationType.Indoor,室内,屋内,室內,Indoor,실내,ในอาคาร,localization.json:AdaptationType
07_terminology,术语,SkillType.Normal,普通攻击,通常攻撃,普通攻擊,Normal Attack,일반 공격,การโจมตีทั่วไป,localization.json:SkillType
07_terminology,术语,SkillType.FormChange,普通攻击(增强),通常攻撃（強化版）,普通攻擊(增強),Normal Attack (Augmented),일반 공격(강화),การโจมตีทั่วไป (เสริมพลัง),localization.json:SkillType
07_terminology,术语,SkillType.Ex,EX技能,EXスキル,EX技能,EX Skill,EX 스킬,สกิล EX,localization.json:SkillType
07_terminology,术语,SkillType.Public,普通技能,ノーマルスキル,基本技能,Basic Skill,기본 스킬,สกิลพื้นฐาน,localization.json:SkillType
07_terminology,术语,SkillType.GearPublic,普通技能＋,ノーマルスキル＋,基本技能＋,Basic Skill+,기본 스킬+,สกิลพื้นฐาน+,localization.json:SkillType
07_terminology,术语,SkillType.Passive,被动技能,パッシブスキル,強化技能,Enhanced Skill,강화 스킬,สกิลติดตัว,localization.json:SkillType
07_terminology,术语,SkillType.WeaponPassive,被动技能＋,パッシブスキル＋,強化技能＋,Enhanced Skill+,강화 스킬+,สกิลติดตัว+,localization.json:SkillType
07_terminology,术语,SkillType.ExtraPassive,子技能,サブスキル,子技能,Sub Skill,서브 스킬,สกิลรอง,localization.json:SkillType
07_terminology,术语,SkillTypeShort.Normal,普攻,通常攻撃,普攻,Normal Attack,일반 공격,การโจมตีทั่วไป,localization.json:SkillTypeShort
07_terminology,术语,SkillTypeShort.Ex,EX技能,EX,EX技能,EX,EX,EX,localization.json:SkillTypeShort
07_terminology,术语,SkillTypeShort.Public,普通技能,ノーマル,基本技能,Basic,기본,พื้นฐาน,localization.json:SkillTypeShort
07_terminology,术语,SkillTypeShort.GearPublic,普通技能＋,ノーマル＋,基本技能＋,Basic+,기본+,พื้นฐาน+,localization.json:SkillTypeShort
07_terminology,术语,SkillTypeShort.Passive,被动技能,パッシブ,強化技能,Enhanced,강화,ติดตัว,localization.json:SkillTypeShort
07_terminology,术语,SkillTypeShort.WeaponPassive,被动技能＋,パッシブ＋,強化技能＋,Enhanced+,강화+,ติดตัว+,localization.json:SkillTypeShort
07_terminology,术语,SkillTypeShort.ExtraPassive,子技能,サブ,子技能,Sub,서브,รอง,localization.json:SkillTypeShort
07_terminology,术语,Stat.Level,等级,レベル,等級,Level,레벨,เลเวล,localization.json:Stat
07_terminology,术语,Stat.MaxHP,最大体力,最大HP,生命值,Max HP,최대 체력,HP สูงสุด,localization.json:Stat
07_terminology,术语,Stat.AttackPower,攻击力,攻撃力,攻擊力,ATK,공격력,ค่าโจมตี,localization.json:Stat
07_terminology,术语,Stat.DefensePower,防御力,防御力,防禦力,DEF,방어력,ค่าป้องกัน,localization.json:Stat
07_terminology,术语,Stat.HealPower,治疗力,治癒力,治癒力,Healing,치유력,ค่ารักษา,localization.json:Stat
07_terminology,术语,Stat.AccuracyPoint,命中值,命中値,命中值,Accuracy,명중 수치,ค่าความแม่นยำ,localization.json:Stat
07_terminology,术语,Stat.DodgePoint,闪避值,回避値,迴避值,Evasion,회피 수치,ค่าหลบหลีก,localization.json:Stat
07_terminology,术语,Stat.CriticalPoint,暴击值,会心値,暴擊值,Crit,치명 수치,ค่าคริ,localization.json:Stat
07_terminology,术语,Stat.CriticalDamageRate,暴击伤害,会心ダメージ,暴擊傷害,Crit DMG,치명 대미지,ความเสียหายคริ,localization.json:Stat
07_terminology,术语,Stat.HealEffectivenessRate,受恢复率,被回復率,受回復率強化,Recovery Boost,받는 회복 효과 강화율,อัตราเร่งการฟื้นฟู,localization.json:Stat
07_terminology,术语,Stat.OppressionPower,群控强化,CC強化力,群控強化力,CC Power,군중 제어 강화력,ประสิทธิภาพกดขี่,localization.json:Stat
07_terminology,术语,Stat.OppressionResist,群控抵抗,CC抵抗力,群控抵抗力,CC RES,군중 제어 저항력,ต้านทานกดขี่,localization.json:Stat
07_terminology,术语,Stat.CriticalChanceResistPoint,暴击抵抗力,会心発生抵抗力,暴擊抵抗值,Crit RES,치명 저항력,ต้านทานคริ,localization.json:Stat
07_terminology,术语,Stat.CriticalDamageResistRate,暴击伤害抵抗率,会心ダメージ抵抗率,暴擊傷害抵抗率,Crit DMG RES,치명 대미지 저항률,อัตราต้านทานความเสียหายคริ,localization.json:Stat
07_terminology,术语,Stat.StabilityPoint,稳定值,安定値,穩定值,Stability,안정 수치,ค่าความเสถียร,localization.json:Stat
07_terminology,术语,Stat.StabilityRate,稳定率,安定率,穩定率,Stability Rate,안정률,ค่าความเสถียร,localization.json:Stat
07_terminology,术语,Stat.Range,普通攻击射程,通常攻撃の射程,射程,Normal Attack Range,일반공격 사거리,ระยะโจมตีทั่วไป,localization.json:Stat
07_terminology,术语,Stat.AmmoCount,装弹数,装弾数,載彈量,Mag Count,장탄 수,จำนวนกระสุน,localization.json:Stat
07_terminology,术语,Stat.AmmoCost,普通攻击弹药消耗,通常攻撃消費弾数,普通攻擊彈藥消耗,Normal Attack Cost,기본공격 소비 탄 수,จำนวนกระสุนที่ใช้,localization.json:Stat
07_terminology,术语,Stat.MoveSpeed,移动速度,移動速度,移動速度,MOV SPD,이동속도,ความเร็วเคลื่อนที่,localization.json:Stat
07_terminology,术语,Stat.DamageRatio,增伤率(敌),与ダメージ倍率,增傷率(敵),DMG Dealt (Enemy),주는 대미지량,ความเสียหายที่ทำได้,localization.json:Stat
07_terminology,术语,Stat.DamageRatio2,增伤率,与ダメージ倍率,增傷率,DMG Dealt,주는 대미지량,ความเสียหายที่ทำได้,localization.json:Stat
07_terminology,术语,Stat.DamagedRatio,免伤率(敌),被ダメージ倍率,免傷率(敵),DMG Resist (Enemy),받는 대미지량,ความเสียหายที่ได้รับ,localization.json:Stat
07_terminology,术语,Stat.DamagedRatio2,免伤率,被ダメージ倍率,免傷率,DMG Resist,받는 대미지량,ความเสียหายที่ได้รับ,localization.json:Stat
07_terminology,术语,Stat.ExDamagedRatio,EX技能承伤率,EXスキル被ダメージ倍率,EX技能承傷率,EX Skill DMG Resist,EX 스킬로 받는 대미지량,ความเสียหายที่ได้รับจากสกิล EX,localization.json:Stat
07_terminology,术语,Stat.EnhanceExDamageRate,EX技能增伤率,EXスキル与ダメージ倍率,EX技能增傷率,EX Skill DMG Dealt,EX 스킬로 주는 대미지량,EX Skill DMG Dealt,localization.json:Stat
07_terminology,术语,Stat.AttackSpeed,攻击速度,攻撃速度,攻擊速度,ATK SPD,공격속도,ความเร็วโจมตี,localization.json:Stat
07_terminology,术语,Stat.BlockRate,掩体格挡率,遮蔽ブロック率ボーナス,掩體格擋率,Block Rate Bonus,추가 엄폐 성공률,อัตรากำบังสำเร็จ,localization.json:Stat
07_terminology,术语,Stat.DefensePenetration,防御无视值,防御貫通値,防禦無視值,Defense Piercing,방어 관통,ค่าเจาะเกราะ,localization.json:Stat
07_terminology,术语,Stat.RegenCost,蓄能值恢复力,コスト回復力,COST回復力,Cost Recovery,코스트 회복력,ค่าฟื้นฟู Cost,localization.json:Stat
07_terminology,术语,Stat.EnhanceExplosionRate,爆炸克制率,爆発特効,爆炸剋制率,Explosive Effectiveness,폭발 특효,ประสิทธิภาพความเสียหายระเบิด,localization.json:Stat
07_terminology,术语,Stat.EnhancePierceRate,贯通克制率,貫通特効,貫通剋制率,Piercing Effectiveness,관통 특효,ประสิทธิภาพความเสียหายเจาะเกราะ,localization.json:Stat
07_terminology,术语,Stat.EnhanceMysticRate,神秘克制率,神秘特効,神秘剋制率,Mystic Effectiveness,신비 특효,ประสิทธิภาพความเสียหายลึกลับ,localization.json:Stat
07_terminology,术语,Stat.EnhanceSonicRate,振动克制率,振動特効,振動剋制率,Sonic Effectiveness,진동 특효,ประสิทธิภาพความเสียหายสั่นสะเทือน,localization.json:Stat
07_terminology,术语,Stat.EnhanceLightArmorRate,轻型护甲性能,軽装備性能,輕型護甲性能,Light Armor Enhancement,경장갑 강화,ประสิทธิภาพเกราะเบา,localization.json:Stat
07_terminology,术语,Stat.EnhanceHeavyArmorRate,重型装甲性能,重装甲性能,重型裝甲性能,Heavy Armor Enhancement,중장갑 강화,ประสิทธิภาพเกราะหนัก,localization.json:Stat
07_terminology,术语,Stat.EnhanceUnarmedRate,特殊装甲性能,特殊装甲性能,特殊裝甲性能,Special Armor Enhancement,특수장갑 강화,ประสิทธิภาพเกราะพิเศษ,localization.json:Stat
07_terminology,术语,Stat.EnhanceElasticArmorRate,弹性装甲性能,弾力装甲性能,彈力裝甲強化,Elastic Armor Enhancement,탄력장갑 강화,ประสิทธิภาพเกราะยืดหยุ่น,localization.json:Stat
07_terminology,术语,Stat.ExtendBuffDuration,增益持续力,バフ効果持続力,增益持續力,Buff Retention,이로운 효과 유지력,ระยะเวลาบัพ,localization.json:Stat
07_terminology,术语,Stat.ExtendDebuffDuration,减益持续力,弱体状態持続力,減益持續力,Debuff Retention,해로운 효과 유지력,ระยะเวลาเอฟเฟกต์อันตราย,localization.json:Stat
07_terminology,术语,Stat.ExtendCrowdControlDuration,群控持续力,CC状態持続力,群控持續力,CC Retention,군중제어 유지력,ระยะเวลาเอฟเฟกต์กดขี่,localization.json:Stat
07_terminology,术语,Stat.SkillCost,EX技能费用,Exスキルコスト,EX技能費用,EX Skill Cost,EX 스킬 코스트,ค่าใช้สกิล EX,localization.json:Stat
07_terminology,术语,Stat.NormalHits,普通攻击伤害段数,通常攻撃ヒット数,普通攻擊傷害段數,Normal Attack Hits,일반 공격 히트수,จำนวนครั้งของการโจมตีทั่วไป,localization.json:Stat
07_terminology,术语,Stat.EXHits,EX技能伤害段数,EXスキルヒット数,EX技能傷害段數,EX Skill Hits,EX 스킬 히트수,จำนวนครั้งการโจมตีของสกิล EX,localization.json:Stat
07_terminology,术语,Stat.PublicHits,普通技能伤害段数,ノーマルスキルヒット数,基本技能傷害段數,Basic Skill Hits,기본 스킬 히트수,จำนวนครั้งการโจมตีของสกิลพื้นฐาน,localization.json:Stat
07_terminology,术语,Stat.GroggyGauge,虚弱计量槽,グロッキーゲージ,虛弱計量槽,Groggy Gauge,그로기 게이지,เกจมึนงง,localization.json:Stat
07_terminology,术语,Stat.GroggyTime,虚弱持续时间,グロッキー持続時間,虛弱持續時間,Groggy Duration,그로기 지속시간,ระยะเวลามึนงง,localization.json:Stat
07_terminology,术语,Stat.LostHP,已损生命值,失ったHP,已損生命值,Lost HP,잃은 HP,HP ที่เสียไป,localization.json:Stat
07_terminology,术语,Stat.CurrentHP,当前生命值,現在HP,當前生命值,HP,현재 HP,HP ปัจจุบัน,localization.json:Stat
07_terminology,术语,Stat.BurnDamagedIncrease,烧伤承伤率,火傷被ダメージ,燒傷承傷率,Burn DMG Taken,Burn DMG Taken,ความเสียหายเผาไหม้,localization.json:Stat
07_terminology,术语,Stat.ChillDamagedIncrease,恶寒承伤率,悪寒被ダメージ,惡寒承傷率,Chill DMG Taken,Chill DMG Taken,ความเสียหายหนาวสั่น,localization.json:Stat
07_terminology,术语,Stat.ElectricShockDamagedIncrease,触电承伤率,感電被ダメージ,觸電承傷率,Shock DMG Taken,Shock DMG Taken,ความเสียหายไฟฟ้าช็อต,localization.json:Stat
07_terminology,术语,Stat.PoisonDamagedIncrease,中毒承伤率,中毒被ダメージ,中毒承傷率,Poison DMG Taken,Poison DMG Taken,ความเสียหายพิษ,localization.json:Stat
07_terminology,术语,Stat.IgnoreDelayCount,无视普攻开火间隔,ディレイ無視,無視普攻開火間隔,Ignore Delay,딜레이 무시,ไม่สนใจดีเลย์,localization.json:Stat
07_terminology,术语,StatTooltip.MaxHP,该单位的最大生命值. 生命值降至0时，该单位从战斗中退场.,キャラクターの最大HP。HPが0になった時そのキャラクターは戦闘から退却する。,該單位的最大生命值. 生命值降至0時，該單位從戰鬥中退場.,The character's Maximum HP. When HP reaches 0 they will be defeated and retreat from battle.,대상의 최대 HP. HP가 0이 되면 그 대상은 전투에서 퇴각합니다.,HP สูงสุดของตัวละคร เมื่อ HP เหลือ 0 ตัวละครดังกล่าวจะล่าถอยออกจากการต่อสู้,localization.json:StatTooltip
07_terminology,术语,StatTooltip.AttackPower,影响：该单位进行攻击时，造成的伤害的量.,攻撃が与えるダメージ量に影響する。,影響：該單位進行攻擊時，造成的傷害的量,Affects the amount of damage dealt by attacks.,공격으로 주는 대미지량에 영향을 줍니다.,มีผลต่อความเสียหายที่ทำได้ในการโจมตี,localization.json:StatTooltip
07_terminology,术语,StatTooltip.DefensePower,影响：该单位受到攻击时，受到的伤害的量.,攻撃によって受けるダメージ量に影響する。,影響：該單位受到攻擊時，受到的傷害的量.,Affects the amount of damage received from incoming attacks.,공격당해 받는 대미지량에 영향을 줍니다.,มีผลต่อความเสียหายที่ได้รับจากการถูกโจมตี,localization.json:StatTooltip
07_terminology,术语,StatTooltip.HealPower,影响：该单位的治疗技能可回复的生命值的量；该单位的护盾技能赋予的护盾可吸收伤害的量.,回復スキルによるHP回復量やシールドスキルが緩和するダメージ量に影響する。,影響：該單位的治療技能可回復的生命值的量；該單位的護盾技能賦予的護盾可吸收傷害的量.,Affects the amount of HP restored by healing skills and damage absorbed by barrier skills.,회복 스킬에 의한 HP 회복량과 보호막에 의해 흡수되는 대미지에 영향을 줍니다.,มีผลต่อจำนวน HP ที่สามารถฟื้นฟูได้จากสกิลฟื้นฟูและความเสียหายที่สามารถดูดซับได้ของสกิลบาเรีย,localization.json:StatTooltip
07_terminology,术语,StatTooltip.AccuracyPoint,影响：该单位进行攻击时，命中目标的概率. ※ 该值高于目标的闪避值时，攻击必定命中.,攻撃した時の命中率に影響する。攻撃対象の回避値よりも高い場合には必ず命中する。,影響：該單位進行攻擊時，命中目標的機率. ※ 該值高於目標的迴避值時，攻擊必定命中.,Affects the hit rate of attacks. Chance to hit is guaranteed when greater than the target's Evasion.,공격의 명중 확률에 영향을 줍니다. 공격 대상의 회피보다 높을 시 확정적으로 명중합니다.,"มีผลต่ออัตราการโจมตีโดนเป้าหมาย, โอกาสโจมตีโดนเป้าหมายจะเป็น 100% หากค่าแม่นยำของเราสูงกว่าค่าหลบหลีกของเป้าหมาย",localization.json:StatTooltip
07_terminology,术语,StatTooltip.DodgePoint,影响：该单位受到攻击时，攻击命中的概率. ※ 仅当该值高于攻击者的命中值时，攻击可以被闪避.,攻撃を受けた時の命中率に影響する。攻撃者の命中値よりも高い場合にのみ回避が可能になる。,影響：該單位受到攻擊時，攻擊命中的機率. ※ 僅當該值高於攻擊者的命中值時，攻擊可以被迴避.,Affects the hit rate of incoming attacks. Evading normally only becomes possible when greater than the attacker's Accuracy.,공격을 받을 때의 명중 확률에 영향을 줍니다. 공격자의 명중 수치보다 높을 때에만 회피 가능성이 있습니다.,"มีผลต่ออัตราการหลบการโจมตีของเรา, โดยทั่วไป การหลบหลีกจะสามารถเกิดขึ้นได้ก็ต่อเมื่อค่าหลบหลีกของเรามีค่าสูงกว่าค่าความแม่นยำของผู้โจมตีเท่านั้น",localization.json:StatTooltip
07_terminology,术语,StatTooltip.CriticalPoint,影响：该单位进行攻击时，攻击暴击的概率. ※ 仅当该值高于目标的暴击抵抗值时，攻击可以暴击.,会心攻撃の発生率に影響する。攻撃対象の会心抵抗値よりも高い場合にのみ会心攻撃が発生する。,影響：該單位進行攻擊時，攻擊暴擊的機率. ※ 僅當該值高於目標的暴擊抵抗值時，攻擊可以暴擊.,Affects the chance of dealing critical hits. Critical hits normally only become possible when greater than the target's Crit RES.,공격의 치명 확률에 영향을 줍니다. 공격 대상의 치명 저항력보다 높을 경우에만 치명 공격이 발생합니다.,"มีผลต่ออัตราการโจมตีคริติคอล, โดยทั่วไป การโจมตีคริติคอลจะสามารถเกิดขึ้นได้ก็ต่อเมื่อค่าคริของเรามีค่าสูงกว่าค่าต้านทานคริของเป้าหมายเท่านั้น",localization.json:StatTooltip
07_terminology,术语,StatTooltip.CriticalDamageRate,影响：该单位进行攻击时，攻击暴击造成的暴击伤害的量. ※ 根据目标的暴伤抵抗率减少.,会心攻撃が発生した時のダメージ倍率に影響する。攻撃対象の会心ダメージ抵抗値により減少する。,影響：該單位進行攻擊時，攻擊暴擊造成的暴擊傷害的量. ※ 根據目標的暴擊傷害抵抗率減少.,Affects the damage multiplier when the attack critically hits. Reduced by target's Crit DMG RES.,치명 공격이 일어날 경우의 대미지 증가율에 영향을 줍니다. 공격 대상의 치명 대미지 저항률에 따라 감소합니다.,"มีผลต่อตัวคูณความเสียหายเมื่อการโจมตีติดคริติคอล, จะถูกลดลงจากอัตราค้านทานความเสียหายคริของเป้าหมาย",localization.json:StatTooltip
07_terminology,术语,StatTooltip.HealEffectivenessRate,影响：该单位受到回复时，回复的生命值的量. ※ 不影响护盾效果.,回復を受けた時のHP回復量に倍率で影響する。シールド効果には影響しない。,影響：該單位受到回復時，回復的生命值的量. ※ 不影響護盾效果.,Affects the amount of HP restored by incoming healing by a % amount. Has no effect on barrier abilities.,받는 회복량을 % 만큼 배가합니다. 방어막 효과와는 무관합니다.,มีผลต่อปริมาณ HP ที่ได้รับการฟื้นฟูจากสกิลฟื้นฟูโดยจะคำนวนเป็น % จากปริมาณการรักษาพื้นฐานจากสกิล (ไม่มีผลกับปริมาณบาเรียที่ได้รับจากสกิลบาเรีย),localization.json:StatTooltip
07_terminology,术语,StatTooltip.OppressionPower,影响：该单位对目标施加群控状态时，成功施加群控状态的概率. ※ 也影响对部分敌方单位施加群控状态时，群控计量槽的填充量.,CC状態を付与する確率に影響する。特定の敵のCCゲージ増加量にも影響する。,影響：該單位對目標施加群控狀態時，成功施加群控狀態的機率. ※ 也影響對部分敵方單位施加群控狀態時，群控計量槽的填充量.,Affects the chance of inflicting a Crowd Control effect. Also affects the amount of CC gauge filled on certain enemies.,군중 제어 상태를 걸 확률에 영향을 줍니다. 특정 적의 CC 게이지 증가량에도 영향을 줍니다.,มีผลต่อโอกาสในการสำเร็จของเอฟเฟกต์กดขี่ของสกิลที่กระทำต่อเป้าหมายและมีผลต่อปริมาณเกจ CC ที่เพิ่มได้ของเป้าหมายศัตรูบางชนิด,localization.json:StatTooltip
07_terminology,术语,StatTooltip.OppressionResist,影响：该单位被施加群控状态时，成功被施加群控状态的概率. 也影响对部分敌方单位施加群控状态时，群控计量槽的填充量.,CC状態を付与される確率に影響する。特定の敵のCCゲージ増加量にも影響する。,影響：該單位被施加群控狀態時，成功被施加群控狀態的機率. 也影響對部分敵方單位施加群控狀態時，群控計量槽的填充量.,Affects the chance of being inflicted with a Crowd Control effect. Also affects the amount of CC gauge filled on certain enemies.,군중 제어 상태를 받을 확률에 영향을 줍니다. 특정 적의 CC 게이지 증가량에 영향을 줍니다.,มีผลต่อโอกาสในการต้านทานเอฟเฟกต์กดขี่ของสกิลที่เราได้รับและมีผลต่อปริมาณเกจ CC ที่เพิ่มได้ของเป้าหมายศัตรูบางชนิด,localization.json:StatTooltip
07_terminology,术语,StatTooltip.CriticalChanceResistPoint,影响：该单位受到攻击时，攻击暴击的概率. ※ 仅当该值低于攻击者的暴击值时，攻击可以暴击.,会心攻撃を受ける確率に影響する。攻撃者の会心値より低い場合にのみ会心攻撃が発生する。,影響：該單位受到攻擊時，攻擊暴擊的機率. ※ 僅當該值低於攻擊者的暴擊值時，攻擊可以暴擊.,Affects the chance of receiving critical hits. Critical hits normally only become possible when lower than the attacker's Crit.,치명 공격을 받을 확률에 영향을 줍니다. 공격자의 치명 수치보다 낮을 경우에만 치명 공격을 받습니다.,มีผลต่อโอกาสในการได้รับการโจมตีคริติคอล โดยทั่วไป การโจมตีคริติคอลจะสามารถเกิดขึ้นได้ก็ต่อเมื่อค่าต้านทานคริของเรามีค่าต่ำกว่าค่าคริของผู้โจมตีเท่านั้น,localization.json:StatTooltip
07_terminology,术语,StatTooltip.CriticalDamageResistRate,影响：该单位受到攻击时，攻击暴击造成的伤害的量.,会心攻撃を受けた時のダメージ倍率に影響する。,影響：該單位受到攻擊時，攻擊暴擊造成的傷害的量.,Affects the damage multiplier when an incoming attack critically hits.,치명 공격을 받을 시의 대미지 증가율에 영향을 줍니다.,มีผลต่อตัวคูณความเสียหายที่ได้รับเมื่อถูกโจมตีโดยการโจมตีคริติคอล,localization.json:StatTooltip
07_terminology,术语,StatTooltip.StabilityPoint,影响：该单位进行攻击时，造成的伤害的浮动区间的范围(造成伤害时在该范围内随机取1个值进行最终乘算). ※ 该值越大，伤害浮动区间的左端点的值越大(即造成的最低伤害越大),攻撃が与えるダメージの乱数分散に影響する。安定値が大きいほどダメージの下限が高くなる。,影響：該單位進行攻擊時，造成的傷害的浮動區間的範圍(造成傷害時在該範圍內隨機取1個值進行最終乘算). ※ 該值越大，傷害浮動區間的左端點的值越大(即造成的最低傷害越大),Affects the amount of random variance in damage dealt by attacks. A higher stability value will result in a higher damage minimum.,공격으로 가하는 대미지의 랜덤 분포에 영향을 줍니다. 안정 수치가 높으면 대미지의 하한이 최대 대미지와 가까워집니다.,มีผลต่อปริมาณตัวแปรสุ่มของความเสียหายที่เกิดขึ้นจากการโจมตี ยิ่งค่าความเสถียรสูงขึ้นเท่าไหร่ ความเสียหายต่ำสุดที่สามารถทำได้ก็จะเพิ่มขึ้นตามไปด้วย,localization.json:StatTooltip
07_terminology,术语,StatTooltip.Range,影响：该单位对目标进行攻击时，可以进行普通攻击的最远距离.,キャラクターの通常攻撃の最大射程。,影響：該單位對目標進行攻擊時，可以進行普通攻擊的最遠距離.,The maximum range of the character's normal attacks.,대상의 일반 공격의 최대 사정 거리.,ระยะไกลที่สุดที่ตัวละครจะทำการโจมตีทั่วไปได้,localization.json:StatTooltip
07_terminology,术语,StatTooltip.AmmoCount,该单位的武器的弹匣容量. 该单位进行普通攻击时消耗弹药数，弹药数降至0时进行换弹.,武器の装弾数。キャラクターの通常攻撃によって消費され0になるとリロードを行う。,該單位的武器的彈匣容量. 該單位進行普通攻擊時消耗彈藥數，彈藥數降至0時進行換彈.,The amount of weapon ammunition. Weapon ammunition is consumed by the character's normal attacks and they must reload when this reaches 0.,"무기의 장탄 수. 대상의 일반 공격에 소모되며, 0이 되면 재장전합니다.",ปริมาณกระสุนของอาวุธที่ใช้ กระสุนจะถูกใช้ในการโจมตีทั่วไปของตัวละครทุกครั้งและตัวละครจะต้องรีโหลดเมื่อปริมาณกระสุนที่มีอยู่เท่ากับ 0,localization.json:StatTooltip
07_terminology,术语,StatTooltip.MoveSpeed,影响：该单位的移动速度.,キャラクターが移動する速度に影響する。,影響：該單位的移動速度.,Affects the speed at which the character can move.,대상의 이동 속도에 영향을 줍니다.,มีผลต่อความเร็วในการเคลื่อนที่ของตัวละครที่สามารถเคลื่อนที่ได้,localization.json:StatTooltip
07_terminology,术语,StatTooltip.DamageRatio,影响：该单位进行攻击时，造成的伤害的倍率.,攻撃が与えるダメージに倍率で影響する。,影響：該單位進行攻擊時，造成的傷害的倍率.,Affects all damage dealt by attacks by a % amount.,공격으로 가하는 모든 대미지를 % 만큼 배가시킵니다.,มีผลต่อความเสียหายที่ทำได้ในการโจมตีเป็น %,localization.json:StatTooltip
07_terminology,术语,StatTooltip.DamagedRatio,影响：该单位受到攻击时，受到的伤害的倍率,攻撃によって受けるダメージに倍率で影響する。,影響：該單位受到攻擊時，受到的傷害的倍率,Affects all damage received by incoming attacks by a % amount.,받는 모든 대미지를 % 만큼 배가시킵니다.,มีผลต่อความเสียหายที่ได้รับจากการถูกโจมตีเป็น %,localization.json:StatTooltip
07_terminology,术语,StatTooltip.ExDamagedRatio,影响：该单位受到EX技能攻击时，受到的伤害的倍率.,EXスキルによって受けるダメージに倍率で影響する。,影響：該單位受到EX技能攻擊時，受到的傷害的倍率.,Affects damage received by EX Skills by a % amount.,EX 스킬에 의해 받는 대미지를 % 만큼 배가시킵니다.,มีผลต่อความเสียหายที่ได้รับจากการถูกโจมตีจากสกิล EX เป็น %,localization.json:StatTooltip
