category,category_label,id,zh-CN,ja-JP,zh-TW,en-US,ko-KR,th-TH,src_table
12_item,道具,Item.71,大決戦レアコイン,大決戦レアコイン,大決戦レアコイン,大決戦レアコイン,상급 대결전 코인,เหรียญศึกตัดสินขั้นสูง,items.json
12_item,道具,Item.80,初级定向启动石,初級テイラーストーン,下級合成用啟動石,Lesser Fusion Keystone,하급 합성용 기동석,คีย์สโตนเร่งการรวม ขั้นต่ำ,items.json
12_item,道具,Item.81,中级定向启动石,中級テイラーストーン,一般合成用啟動石,Normal Fusion Keystone,일반 합성용 기동석,คีย์สโตนเร่งการรวม ขั้นกลาง,items.json
12_item,道具,Item.82,高级定向启动石,上級テイラーストーン,高級合成用啟動石,Advanced Fusion Keystone,상급 합성용 기동석,คีย์สโตนเร่งการรวม ขั้นสูง,items.json
12_item,道具,Item.83,最高级定向启动石,最上級テイラーストーン,最高級合成用啟動石,Superior Fusion Keystone,최상급 합성용 기동석,คีย์สโตนเร่งการรวม ขั้นสูงสุด,items.json
12_item,道具,Item.90,初级制造用原料,初級製造用マテリアル,下級製造用原料,Lesser Crafting Material,하급 제조용 마테리얼,วัตถุดิบการสร้างขั้นต่ำ,items.json
12_item,道具,Item.91,中级制造用原料,中級製造用マテリアル,一般製造用原料,Normal Crafting Material,일반 제조용 마테리얼,วัตถุดิบการสร้างขั้นกลาง,items.json
12_item,道具,Item.92,高级制造用原料,上級製造用マテリアル,高級製造用原料,Advanced Crafting Material,상급 제조용 마테리얼,วัตถุดิบการสร้างขั้นสูง,items.json
12_item,道具,Item.100,内布拉星象盘片碎片,ネブラディスクの欠片,內布拉盤碎片,Nebra Sky Disk Piece,네브라 디스크 조각,เศษดิสก์เนบรา,items.json
12_item,道具,Item.101,损坏的内布拉星象盘片,壊れたネブラディスク,破損的內布拉盤,Broken Nebra Sky Disk,파손된 네브라 디스크,ดิสก์เนบราที่พัง,items.json
12_item,道具,Item.102,磨损的内布拉星象盘片,摩耗したネブラディスク,磨損的內布拉盤,Damaged Nebra Sky Disk,마모된 네브라 디스크,ดิสก์เนบราที่สึก,items.json
12_item,道具,Item.103,完整的内布拉星象磁盘,完全なネブラディスク,完整的內布拉盤,Intact Nebra Sky Disk,온전한 네브라 디스크,ดิสก์เนบราสมบูรณ์,items.json
12_item,道具,Item.110,斐斯托斯圆盘碎片,ファイストス円盤の欠片,斐斯托斯圓盤碎片,Phaistos Disc Piece,파에스토스 원반 조각,เศษจักรเฟสทอส,items.json
12_item,道具,Item.111,损坏的斐斯托斯圆盘,壊れたファイストス円盤,破損的斐斯托斯圓盤,Broken Phaistos Disc,파손된 파에스토스 원반,จักรเฟสทอสที่พัง,items.json
12_item,道具,Item.112,磨损的斐斯托斯圆盘,摩耗したファイストス円盤,磨損的斐斯托斯圓盤,Damaged Phaistos Disc,마모된 파에스토스 원반,จักรเฟสทอสที่สึก,items.json
12_item,道具,Item.113,完整的斐斯托斯圆盘,完全なファイストス円盤,完整的斐斯托斯圓盤,Intact Phaistos Disc,온전한 파에스토스 원반,จักรเฟสทอสสมบูรณ์,items.json
12_item,道具,Item.120,沃尔夫赛格铁矿,ヴォルフスエックの鉄鉱石,沃普賽克鐵礦,Wolfsegg Iron Ore,볼프세크 철광석,เศษแร่วูล์ฟเซก,items.json
12_item,道具,Item.121,沃尔夫赛格钢碎块,ヴォルフスエック鋼鉄の欠片,沃普賽克鐵塊,Wolfsegg Steel,볼프세크 철조각,เศษเหล็กวูล์ฟเซก,items.json
12_item,道具,Item.122,低纯度沃尔夫赛格钢块,低純度のヴォルフスエック鋼鉄,低純度沃普賽克鋼鐵,Low-Purity Wolfsegg Steel,저순도 볼프세크 강철,เหล็กวูล์ฟเซกปนเปื้อน,items.json
12_item,道具,Item.123,高纯度沃尔夫赛格钢块,高純度のヴォルフスエック鋼鉄,高純度沃普賽克鋼鐵,High-Purity Wolfsegg Steel,고순도 볼프세크 강철,เหล็กวูล์ฟเซกบริสุทธิ์,items.json
12_item,道具,Item.130,尼姆鲁德透镜碎片,ニムルドレンズの欠片,尼姆魯德透鏡碎片,Nimrud Lens Piece,님루드 렌즈 조각,เศษเลนส์นิมรุด,items.json
12_item,道具,Item.131,损坏的尼姆鲁德透镜,壊れたニムルドレンズ,破損的尼姆魯德透鏡,Broken Nimrud Lens,파손된 님루드 렌즈,เลนส์นิมรุดที่พัง,items.json
12_item,道具,Item.132,磨损的尼姆鲁德透镜,摩耗したニムルドレンズ,磨損的尼姆魯德透鏡,Damaged Nimrud Lens,마모된 님루드 렌즈,เลนส์นิมรุดที่สึก,items.json
12_item,道具,Item.133,完整的尼姆鲁德透镜,完全なニムルドレンズ,完整的尼姆魯德透鏡,Intact Nimrud Lens,온전한 님루드 렌즈,เลนส์นิมรุดสมบูรณ์,items.json
12_item,道具,Item.140,曼德拉草种子,マンドレイクの種,曼陀羅草種子,Mandrake Seed,만드라고라 씨앗,เมล็ดแมนดราโกร่า,items.json
12_item,道具,Item.141,曼德拉草新芽,マンドレイクの芽,曼陀羅草新芽,Mandrake Sprout,만드라고라 새싹,ต้นอ่อนแมนดราโกร่า,items.json
12_item,道具,Item.142,曼德拉草汁,マンドレイクジュース,曼陀羅草汁,Mandrake Juice,만드라고라 주스,น้ำแมนดราโกร่า,items.json
12_item,道具,Item.143,曼德拉草浓缩液,マンドレイク濃縮液,曼陀羅草濃縮液,Mandrake Extract,만드라고라 농축액,น้ำแมนดราโกร่าสกัด,items.json
12_item,道具,Item.150,罗洪特抄本残页,レヒニッツ写本のページ,羅洪特抄本書頁,Rohonc Codex Page,로혼치 사본 페이지,แผ่นสำเนาโรฮอนช์,items.json
12_item,道具,Item.151,损毁的罗洪特抄本,傷んだレヒニッツ写本,毀損的羅洪特抄本,Damaged Rohonc Codex,훼손된 로혼치 사본,สำเนาโรฮอนช์ที่ขาด,items.json
12_item,道具,Item.152,编辑过的罗洪特抄本,編集済みのレヒニッツ写本,編輯過的羅洪特抄本,Annotated Rohonc Codex,편집된 로혼치 사본,สำเนาโรฮอนช์เข้าเล่ม,items.json
12_item,道具,Item.153,完整的罗洪特抄本,完全なレヒニッツ写本,完整的羅洪特抄本,Intact Rohonc Codex,온전한 로혼치 사본,สำเนาโรฮอนช์สมบูรณ์,items.json
12_item,道具,Item.160,以太粉末,エーテルの粉,乙太粉末,Aether Dust,에테르 가루,ผงอีเธอร์,items.json
12_item,道具,Item.161,以太碎片,エーテルの欠片,乙太碎片,Aether Piece,에테르 조각,เศษอีเธอร์,items.json
12_item,道具,Item.162,以太结晶,エーテルの結晶,乙太結晶,Aether Shard,에테르 결정,ผลึกอีเธอร์,items.json
12_item,道具,Item.163,以太精华,エーテルのエッセンス,乙太精髓,Aether Essence,에테르 정수,เอสเซนซ์อีเธอร์,items.json
12_item,道具,Item.170,安提基特拉机械碎片,アンティキティラ装置の欠片,安迪基西拉裝置碎片,Antikythera Mechanism Piece,안티키테라 장치 조각,เศษอุปกรณ์แอนเทรา,items.json
12_item,道具,Item.171,损坏的安提基特拉机械,壊れたアンティキティラ装置,破損的安迪基西拉裝置,Broken Antikythera Mechanism,파손된 안티키테라 장치,อุปกรณ์แอนเทราที่พัง,items.json
12_item,道具,Item.172,磨损的安提基特拉机械,摩耗したアンティキティラ装置,磨損的安迪基西拉裝置,Damaged Antikythera Mechanism,마모된 안티키테라 장치,อุปกรณ์แอนเทราที่สึก,items.json
12_item,道具,Item.173,完整的安提基特拉机械,完全なアンティキティラ装置,完整的安迪基西拉裝置,Intact Antikythera Mechanism,온전한 안티키테라 장치,อุปกรณ์แอนเทราสมบูรณ์,items.json
12_item,道具,Item.180,伏尼契手稿副本残页,断片的なヴォイニッチ手稿のコピー,伏尼契手稿書頁,Voynich Manuscript Page,보이니치 사본 페이지,แผ่นสำเนาวอยนิช,items.json
12_item,道具,Item.181,损毁的伏尼契手稿副本,傷んだヴォイニッチ手稿のコピー,毀損的伏尼契手稿,Damaged Voynich Manuscript,훼손된 보이니치 사본,สำเนาวอยนิชที่ขาด,items.json
12_item,道具,Item.182,编辑过的伏尼契手稿副本,編集済みのヴォイニッチ手稿のコピー,編輯過的伏尼契手稿,Annotated Voynich Manuscript,편집된 보이니치 사본,สำเนาวอยนิชเข้าเล่ม,items.json
12_item,道具,Item.183,完整的伏尼契手稿副本,完全なヴォイニッチ手稿のコピー,完整的伏尼契手稿,Intact Voynich Manuscript,온전한 보이니치 사본,สำเนาวอยนิชสมบูรณ์,items.json
12_item,道具,Item.190,水晶埴轮碎片,水晶埴輪の破片,水晶埴輪碎片,Crystal Haniwa Fragment,수정 하니와 파편,เศษคริสตัลฮานิวา,items.json
12_item,道具,Item.191,损坏的水晶埴轮,壊れた水晶埴輪,破損的水晶埴輪,Broken Crystal Haniwa,파손된 수정 하니와,คริสตัลฮานิวาที่พัง,items.json
12_item,道具,Item.192,修复过的水晶埴轮,修復済みの水晶埴輪,修好的水晶埴輪,Repaired Crystal Haniwa,수리된 수정 하니와,คริสตัลฮานิวาที่สึก,items.json
12_item,道具,Item.193,完整的水晶埴轮,完全な水晶埴輪,完整的水晶埴輪,Intact Crystal Haniwa,온전한 수정 하니와,คริสตัลฮานิวาสมบูรณ์,items.json
12_item,道具,Item.200,图腾柱碎片,トーテムポールの破片,圖騰柱碎片,Totem Pole Piece,토템폴 조각,เศษเสาโทเทม,items.json
12_item,道具,Item.201,破损的图腾柱,破損したトーテムポール,破損的圖騰柱,Broken Totem Pole,파손된 토템폴,เสาโทเทมที่พัง,items.json
12_item,道具,Item.202,修复过的图腾柱,修復済みのトーテムポール,修復的圖騰柱,Repaired Totem Pole,수리된 토템폴,เสาโทเทมที่สึก,items.json
12_item,道具,Item.203,完整的图腾柱,完全なトーテムポール,完好的圖騰柱,Intact Totem Pole,온전한 토템폴,เสาโทเทมสมบูรณ์,items.json
12_item,道具,Item.210,古代电池碎片,古代の電池の破片,古代電池碎片,Ancient Battery Piece,고대 전지 조각,เศษแบตเตอรี่โบราณ,items.json
12_item,道具,Item.211,损坏的古代电池,破損した古代の電池,破損的古代電池,Broken Ancient Battery,파손된 고대 전지,แบตเตอรี่โบราณที่พัง,items.json
12_item,道具,Item.212,磨损的古代电池,摩耗した古代の電池,磨損的古代電池,Damaged Ancient Battery,마모된 고대 전지,แบตเตอรี่โบราณที่สึก,items.json
12_item,道具,Item.213,完整的古代电池,完全なる古代の電池,完整的古代電池,Intact Ancient Battery,온전한 고대 전지,แบตเตอรี่โบราณสมบูรณ์,items.json
12_item,道具,Item.220,黄金の糸,黄金の糸,黃金羊毛,Golden Fleece,황금 양털,ขนแกะทองคำ,items.json
12_item,道具,Item.221,黄金の巻糸,黄金の巻糸,黃金毛線,Golden Yarn,황금 털실,ด้ายสีทอง,items.json
12_item,道具,Item.222,大きな黄金の巻糸,大きな黄金の巻糸,黃金羊毛織物,Golden Wool,황금 양모,ผ้าขนแกะทองคำ,items.json
12_item,道具,Item.223,黄金の布,黄金の布,黃金連身裙,Golden Dress,황금 드레스,เดรสสีทอง,items.json
12_item,道具,Item.230,御菊人偶碎片,髪伸び人形の破片,長髮娃娃碎片,Okiku Doll Piece,머리가 자라는 인형 조각,เศษตุ๊กตาโอคิคุ,items.json
12_item,道具,Item.231,破损的御菊人偶,破損した髪伸び人形,破損的長髮娃娃,Broken Okiku Doll,파손된 머리가 자라는 인형,ตุ๊กตาโอคิคุที่พัง,items.json
12_item,道具,Item.232,修复过的御菊人偶,修理済みの髪伸び人形,修復的長髮娃娃,Repaired Okiku Doll,수리된 머리가 자라는 인형,ตุ๊กตาโอคิคุที่สึก,items.json
12_item,道具,Item.233,完整的御菊人偶,完全な髪伸び人形,完整的長髮娃娃,Intact Okiku Doll,온전한 머리가 자라는 인형,ตุ๊กตาโอคิคุสมบูรณ์,items.json
12_item,道具,Item.240,圆盘坠饰碎片,円盤型ペンダントの欠片,圓盤墜飾碎片,Disco Colgante Piece,디스코 콜간테 조각,เศษดิสโก โคลกานเต,items.json
12_item,道具,Item.241,损坏的圆盘坠饰,壊れた円盤型ペンダント,破損的圓盤墜飾,Broken Disco Colgante,파손된 디스코 콜간테,ดิสโก โคลกานเตที่พัง,items.json
12_item,道具,Item.242,修复中的圆盘坠饰,修復途中の円盤型ペンダント,修好的圓盤墜飾,Repaired Disco Colgante,수리된 디스코 콜간테,ดิสโก โคลกานเตที่สึก,items.json
12_item,道具,Item.243,完整的圆盘坠饰,完全な円盤型ペンダント,完好的圓盤墜飾,Intact Disco Colgante,온전한 디스코 콜간테,ดิสโก โคลกานเตสมบูรณ์,items.json
12_item,道具,Item.250,亚特兰蒂斯古币碎片,古代文明のメダルの欠片,亞特蘭提斯徽章碎片,Atlantis Medal Piece,아틀란티스 메달 조각,เศษเหรียญแอตแลนติส,items.json
12_item,道具,Item.251,破损的亚特兰蒂斯古币,破損した古代文明のメダル,破損的亞特蘭提斯徽章,Broken Atlantis Medal,파손된 아틀란티스 메달,เหรียญแอตแลนติสที่พัง,items.json
12_item,道具,Item.252,修复中的亚特兰蒂斯古币,修復途中の古代文明のメダル,磨耗的亞特蘭提斯徽章,Damaged Atlantis Medal,마모된 아틀란티스 메달,เหรียญแอตแลนติสที่สึก,items.json
12_item,道具,Item.253,完整的亚特兰蒂斯古币,完全な古代文明のメダル,完好的亞特蘭提斯徽章,Intact Atlantis Medal,온전한 아틀란티스 메달,เหรียญแอตแลนติสมบูรณ์,items.json
12_item,道具,Item.260,中空十二面体の欠片,中空十二面体の欠片,羅馬十二面體碎片,Roman Dodecahedron Piece,로마 12면체 조각,เศษวัตถุสิบสองหน้าของโรมัน,items.json
12_item,道具,Item.261,壊れた中空十二面体,壊れた中空十二面体,破損的羅馬十二面體,Broken Roman Dodecahedron,파손된 로마 12면체,วัตถุสิบสองหน้าของโรมันที่พัง,items.json
12_item,道具,Item.262,修復途中の中空十二面体,修復途中の中空十二面体,修好的羅馬十二面體,Repaired Roman Dodecahedron,수리된 로마 12면체,วัตถุสิบสองหน้าของโรมันที่สึก,items.json
12_item,道具,Item.263,完全な中空十二面体,完全な中空十二面体,完好的羅馬十二面體,Intact Roman Dodecahedron,온전한 로마 12면체,วัตถุสิบสองหน้าของโรมันสมบูรณ์,items.json
12_item,道具,Item.290,温尼珀索基石碎块,ミステリーストーンの欠片,溫尼珀索基石頭碎片,Winnipesaukee Stone Piece,위니페소키 스톤 조각,เศษหินวินนีเพอซอกี,items.json
12_item,道具,Item.291,破损的温尼珀索基石,壊れたミステリーストーン,破損的溫尼珀索基石頭,Broken Winnipesaukee Stone,파손된 위니페소키 스톤,หินวินนีเพอซอกีที่พัง,items.json
12_item,道具,Item.292,不完整的温尼珀索基石,不完全なミステリーストーン,磨耗的溫尼珀索基石頭,Damaged Winnipesaukee Stone,마모된 위니페소키 스톤,หินวินนีเพอซอกีที่สึก,items.json
12_item,道具,Item.293,完整的温尼珀索基石,完全なミステリーストーン,完好的溫尼珀索基石頭,Intact Winnipesaukee Stone,온전한 위니페소키 스톤,หินวินนีเพอซอกีสมบูรณ์,items.json
12_item,道具,Item.3000,初级战术教育BD (百鬼夜行),初級戦術教育BD （百鬼夜行）,基礎戰術教育BD (百鬼夜行),Beginner Tactical Training Blu-ray (Hyakkiyako),기초 전술 교육 BD (백귀야행),BD เรียนสกิลขั้นต่ำ (เฮียกคิยาโค),items.json
12_item,道具,Item.3001,中级战术教育BD (百鬼夜行),中級戦術教育BD （百鬼夜行）,一般戰術教育BD (百鬼夜行),Normal Tactical Training Blu-ray (Hyakkiyako),일반 전술 교육 BD (백귀야행),BD เรียนสกิลขั้นกลาง (เฮียกคิยาโค),items.json
12_item,道具,Item.3002,高级战术教育BD (百鬼夜行),上級戦術教育BD （百鬼夜行）,高級戰術教育BD (百鬼夜行),Advanced Tactical Training Blu-ray (Hyakkiyako),상급 전술 교육 BD (백귀야행),BD เรียนสกิลขั้นสูง (เฮียกคิยาโค),items.json
12_item,道具,Item.3003,最高级战术教育BD (百鬼夜行),最上級戦術教育BD （百鬼夜行）,最高級戰術教育BD (百鬼夜行),Superior Tactical Training Blu-ray (Hyakkiyako),최상급 전술 교육 BD (백귀야행),BD เรียนสกิลขั้นสูงสุด (เฮียกคิยาโค),items.json
12_item,道具,Item.3010,初级战术教育BD (红冬),初級戦術教育BD （レッドウィンター）,基礎戰術教育BD (赤冬),Beginner Tactical Training Blu-ray (Red Winter),기초 전술 교육 BD (붉은겨울),BD เรียนสกิลขั้นต่ำ (เรดวินเทอร์),items.json
12_item,道具,Item.3011,中级战术教育BD (红冬),中級戦術教育BD （レッドウィンター）,一般戰術教育BD (赤冬),Normal Tactical Training Blu-ray (Red Winter),일반 전술 교육 BD (붉은겨울),BD เรียนสกิลขั้นกลาง (เรดวินเทอร์),items.json
12_item,道具,Item.3012,高级战术教育BD (红冬),上級戦術教育BD （レッドウィンター）,高級戰術教育BD (赤冬),Advanced Tactical Training Blu-ray (Red Winter),상급 전술 교육 BD (붉은겨울),BD เรียนสกิลขั้นสูง (เรดวินเทอร์),items.json
12_item,道具,Item.3013,最高级战术教育BD (红冬),最上級戦術教育BD （レッドウィンター）,最高級戰術教育BD (赤冬),Superior Tactical Training Blu-ray (Red Winter),최상급 전술 교육 BD (붉은겨울),BD เรียนสกิลขั้นสูงสุด (เรดวินเทอร์),items.json
12_item,道具,Item.3020,初级战术教育BD (三一),初級戦術教育BD （トリニティ）,基礎戰術教育BD (三一),Beginner Tactical Training Blu-ray (Trinity),기초 전술 교육 BD (트리니티),BD เรียนสกิลขั้นต่ำ (ทรีนิตี้),items.json
12_item,道具,Item.3021,中级战术教育BD (三一),中級戦術教育BD （トリニティ）,一般戰術教育BD (三一),Normal Tactical Training Blu-ray (Trinity),일반 전술 교육 BD (트리니티),BD เรียนสกิลขั้นกลาง (ทรีนิตี้),items.json
12_item,道具,Item.3022,高级战术教育BD (三一),上級戦術教育BD （トリニティ）,高級戰術教育BD (三一),Advanced Tactical Training Blu-ray (Trinity),상급 전술 교육 BD (트리니티),BD เรียนสกิลขั้นสูง (ทรีนิตี้),items.json
12_item,道具,Item.3023,最高级战术教育BD (三一),最上級戦術教育BD （トリニティ）,最高級戰術教育BD (三一),Superior Tactical Training Blu-ray (Trinity),최상급 전술 교육 BD (트리니티),BD เรียนสกิลขั้นสูงสุด (ทรีนิตี้),items.json
12_item,道具,Item.3030,初级战术教育BD (格黑娜),初級戦術教育BD （ゲヘナ）,基礎戰術教育BD (格黑娜),Beginner Tactical Training Blu-ray (Gehenna),기초 전술 교육 BD (게헨나),BD เรียนสกิลขั้นต่ำ (เกเฮนน่า),items.json
12_item,道具,Item.3031,中级战术教育BD (格黑娜),中級戦術教育BD （ゲヘナ）,一般戰術教育BD (格黑娜),Normal Tactical Training Blu-ray (Gehenna),일반 전술 교육 BD (게헨나),BD เรียนสกิลขั้นกลาง (เกเฮนน่า),items.json
12_item,道具,Item.3032,高级战术教育BD (格黑娜),上級戦術教育BD （ゲヘナ）,高級戰術教育BD (格黑娜),Advanced Tactical Training Blu-ray (Gehenna),상급 전술 교육 BD (게헨나),BD เรียนสกิลขั้นสูง (เกเฮนน่า),items.json
12_item,道具,Item.3033,最高级战术教育BD (格黑娜),最上級戦術教育BD （ゲヘナ）,最高級戰術教育BD (格黑娜),Superior Tactical Training Blu-ray (Gehenna),최상급 전술 교육 BD (게헨나),BD เรียนสกิลขั้นสูงสุด (เกเฮนน่า),items.json
12_item,道具,Item.3040,初级战术教育BD (阿拜多斯),初級戦術教育BD （アビドス）,基礎戰術教育BD (阿拜多斯),Beginner Tactical Training Blu-ray (Abydos),기초 전술 교육 BD (아비도스),BD เรียนสกิลขั้นต่ำ (อะบิดอส),items.json
12_item,道具,Item.3041,中级战术教育BD (阿拜多斯),中級戦術教育BD （アビドス）,一般戰術教育BD (阿拜多斯),Normal Tactical Training Blu-ray (Abydos),일반 전술 교육 BD (아비도스),BD เรียนสกิลขั้นกลาง (อะบิดอส),items.json
12_item,道具,Item.3042,高级战术教育BD (阿拜多斯),上級戦術教育BD （アビドス）,高級戰術教育BD (阿拜多斯),Advanced Tactical Training Blu-ray (Abydos),상급 전술 교육 BD (아비도스),BD เรียนสกิลขั้นสูง (อะบิดอส),items.json
12_item,道具,Item.3043,最高级战术教育BD (阿拜多斯),最上級戦術教育BD （アビドス）,最高級戰術教育BD (阿拜多斯),Superior Tactical Training Blu-ray (Abydos),최상급 전술 교육 BD (아비도스),BD เรียนสกิลขั้นสูงสุด (อะบิดอส),items.json
12_item,道具,Item.3050,初级战术教育BD (千年),初級戦術教育BD （ミレニアム）,基礎戰術教育BD (千年),Beginner Tactical Training Blu-ray (Millennium),기초 전술 교육 BD (밀레니엄),BD เรียนสกิลขั้นต่ำ (มิลเลเนียม),items.json
12_item,道具,Item.3051,中级战术教育BD (千年),中級戦術教育BD （ミレニアム）,一般戰術教育BD (千年),Normal Tactical Training Blu-ray (Millennium),일반 전술 교육 BD (밀레니엄),BD เรียนสกิลขั้นกลาง (มิลเลเนียม),items.json
12_item,道具,Item.3052,高级战术教育BD (千年),上級戦術教育BD （ミレニアム）,高級戰術教育BD (千年),Advanced Tactical Training Blu-ray (Millennium),상급 전술 교육 BD (밀레니엄),BD เรียนสกิลขั้นสูง (มิลเลเนียม),items.json
12_item,道具,Item.3053,最高级战术教育BD (千年),最上級戦術教育BD （ミレニアム）,最高級戰術教育BD (千年),Superior Tactical Training Blu-ray (Millennium),최상급 전술 교육 BD (밀레니엄),BD เรียนสกิลขั้นสูงสุด (มิลเลเนียม),items.json
12_item,道具,Item.3060,初级战术教育BD (阿里乌斯),初級戦術教育BD （アリウス）,基礎戰術教育BD (奧利斯),Beginner Tactical Training Blu-ray (Arius),기초 전술 교육 BD (아리우스),BD เรียนสกิลขั้นต่ำ (อาเรียส),items.json
12_item,道具,Item.3061,中级战术教育BD (阿里乌斯),中級戦術教育BD （アリウス）,一般戰術教育BD (奧利斯),Normal Tactical Training Blu-ray (Arius),일반 전술 교육 BD (아리우스),BD เรียนสกิลขั้นกลาง (อาเรียส),items.json
12_item,道具,Item.3062,高级战术教育BD (阿里乌斯),上級戦術教育BD （アリウス）,高級戰術教育BD (奧利斯),Advance Tactical Training Blu-ray (Arius),상급 전술 교육 BD (아리우스),BD เรียนสกิลขั้นสูง (อาเรียส),items.json
12_item,道具,Item.3063,最高级战术教育BD (阿里乌斯),最上級戦術教育BD （アリウス）,最高級戰術教育BD (奧利斯),Superior Tactical Training Blu-ray (Arius),최상급 전술 교육 BD (아리우스),BD เรียนสกิลขั้นสูงสุด (อาเรียส),items.json
12_item,道具,Item.3070,初级战术教育BD (山海经),初級戦術教育BD （山海経）,基礎戰術教育BD (山海經),Beginner Tactical Training Blu-ray (Shanhaijing),기초 전술 교육 BD (산해경),BD เรียนสกิลขั้นต่ำ (ซานไห่จิง),items.json
12_item,道具,Item.3071,中级战术教育BD (山海经),中級戦術教育BD （山海経）,一般戰術教育BD (山海經),Normal Tactical Training Blu-ray (Shanhaijing),일반 전술 교육 BD (산해경),BD เรียนสกิลขั้นกลาง (ซานไห่จิง),items.json
12_item,道具,Item.3072,高级战术教育BD (山海经),上級戦術教育BD （山海経）,高級戰術教育BD (山海經),Advanced Tactical Training Blu-ray (Shanhaijing),상급 전술 교육 BD (산해경),BD เรียนสกิลขั้นสูง (ซานไห่จิง),items.json
12_item,道具,Item.3073,最高级战术教育BD (山海经),最上級戦術教育BD （山海経）,最高級戰術教育BD (山海經),Superior Tactical Training Blu-ray (Shanhaijing),최상급 전술 교육 BD (산해경),BD เรียนสกิลขั้นสูงสุด (ซานไห่จิง),items.json
12_item,道具,Item.3080,初级战术教育BD (瓦尔基里),初級戦術教育BD （ヴァルキューレ）,基礎戰術教育BD (女武神),Beginner Tactical Training Blu-ray (Valkyrie),기초 전술 교육 BD (발키리),BD เรียนสกิลขั้นต่ำ (วัลคิรี่),items.json
12_item,道具,Item.3081,中级战术教育BD (瓦尔基里),中級戦術教育BD （ヴァルキューレ）,一般戰術教育BD (女武神),Normal Tactical Training Blu-ray (Valkyrie),일반 전술 교육 BD (발키리),BD เรียนสกิลขั้นกลาง (วัลคิรี่),items.json
12_item,道具,Item.3082,高级战术教育BD (瓦尔基里),上級戦術教育BD （ヴァルキューレ）,高級戰術教育BD (女武神),Advanced Tactical Training Blu-ray (Valkyrie),상급 전술 교육 BD (발키리),BD เรียนสกิลขั้นสูง (วัลคิรี่),items.json
12_item,道具,Item.3083,最高级战术教育BD (瓦尔基里),最上級戦術教育BD （ヴァルキューレ）,最高級戰術教育BD (女武神),Superior Tactical Training Blu-ray (Valkyrie),최상급 전술 교육 BD (발키리),BD เรียนสกิลขั้นสูงสุด (วัลคิรี่),items.json
12_item,道具,Item.4000,初级技术笔记 (百鬼夜行),初級技術ノート （百鬼夜行）,基礎技術筆記 (百鬼夜行),Beginner Tech Notes (Hyakkiyako),기초 기술 노트 (백귀야행),ตำราสกิลขั้นต่ำ (เฮียกคิยาโค),items.json
